field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10
45973	1366	30	1	-4.560.295	2.220.328	1.045.803	0	0	0	0
45974	1366	31	1	-4.381.389	2.240.113	943.027	0	0	0	0
45975	1889	0	1	-3.292.714	-1696.63	1.236.766	0	0	0	0
45976	1889	1	1	-3.285.306	-1.702.377	1.321.211	0	0	0	0
45977	1889	2	1	-3.264.592	-1.716.366	1.199.267	0	0	0	0
45978	1889	3	1	-3.236.498	-1.744.684	1.105.934	0	0	0	0
45979	1889	4	1	-3.208.674	-1.776.493	109.76	0	0	0	0
45980	1889	5	1	-3.200.003	-1.833.335	117.649	0	0	0	0
45981	1889	6	1	-3.205.896	-1.899.101	125.899	0	0	0	0
45982	1889	7	1	-3.142.769	-1.988.623	1.344.268	0	0	0	0
45983	1889	8	1	-2.989.859	-2.035.083	1.408.713	0	0	0	0
45984	1889	9	1	-2.855.054	-2.029.578	1.414.268	0	0	0	0
45985	1889	10	1	-2.695.984	-2.025.795	1.493.991	0	0	0	0
45986	1889	11	1	-2487.2	-2045.53	1.493.991	0	0	0	0
45987	1889	12	1	-2350.78	-2.034.019	1.493.991	0	0	0	0
45988	1889	13	1	-2082.97	-2001.84	1.493.991	0	0	0	0
45989	1889	14	1	-1.916.356	-1991.51	1.535.658	0	0	0	0
45990	1889	15	1	-1.620.271	-1.967.519	1.641.214	0	0	0	0
45991	1889	16	1	-1.398.767	-1.934.184	1.641.214	0	0	0	0
45992	1889	17	1	-1.189.328	-1831.42	1.641.214	0	0	0	0
45993	1889	18	1	-1.048.005	-1.707.144	1.637.048	0	0	0	0
45994	1889	19	1	-9.674.861	-1.588.788	1.643.715	0	0	0	0
45995	1889	20	1	-8.843.489	-1.533.545	164.177	0	0	0	0
45996	1889	21	1	-8.316.597	-1.531.465	1.743.992	0	0	0	0
45997	1889	22	1	-8.005.816	-1.551.436	1.645.938	0	0	0	0
45998	1889	23	1	-7.949.965	-1575.96	1.521.773	0	0	0	0
46000	1889	24	1	-7.993.524	-1.588.757	1.428.996	0	0	0	0
46003	1890	22	1	-3.292.714	-1696.63	1.236.766	0	0	0	0
46004	1890	21	1	-3.285.306	-1.702.377	1.321.211	0	0	0	0
46005	1890	20	1	-3.264.592	-1.716.366	1.199.267	0	0	0	0
46006	1890	19	1	-3.236.498	-1.744.684	1.105.934	0	0	0	0
46007	1890	18	1	-3.208.674	-1.776.493	109.76	0	0	0	0
46008	1890	17	1	-3.166.613	-1.800.108	1.177.603	0	0	0	0
46009	1890	16	1	-3.085.677	-1.823.156	1.381.492	0	0	0	0
46010	1890	15	1	-3.052.292	-1.924.797	1.379.825	0	0	0	0
46011	1890	14	1	-2.976.365	-1.990.495	1.377.603	0	0	0	0
46012	1890	13	1	-2.855.054	-2.029.578	1.363.714	0	0	0	0
46013	1890	12	1	-2.695.984	-2.025.795	1.444.825	0	0	0	0
46014	1890	11	1	-2487.2	-2045.53	1.407.325	0	0	0	0
46015	1890	10	1	-2350.78	-2.034.019	1.445.936	0	0	0	0
46016	1890	9	1	-2082.97	-2001.84	1.418.158	0	0	0	0
46017	1890	8	1	-1.916.356	-1991.51	1.485.103	0	0	0	0
46018	1890	7	1	-1.620.271	-1.967.519	1.565.937	0	0	0	0
46019	1890	6	1	-1.398.767	-1.934.184	1.579.826	0	0	0	0
46020	1890	5	1	-1.189.328	-1831.42	1.587.603	0	0	0	0
46021	1890	4	1	-1.048.005	-1.707.144	1.594.549	0	0	0	0
46022	1890	3	1	-9.048.785	-1.641.118	1.516.647	0	0	0	0
46023	1890	2	1	-8.233.333	-1.602.745	1.516.647	0	0	0	0
46024	1890	1	1	-8.104.844	-1.595.372	1.505.536	0	0	0	0
46025	1890	0	1	-7.993.524	-1.588.757	1.428.996	0	0	0	0
46026	1891	0	1	1.904.563	-3.217.014	1.192.244	0	0	0	0
46027	1891	1	1	1.902.946	-3.344.531	1.228.633	0	0	0	0
46028	1891	2	1	1.895.754	-3.483.385	1.275.299	0	0	0	0
46029	1891	3	1	1.873.957	-3.793.681	1.333.633	0	0	0	0
46030	1891	4	1	1.837.443	-407.026	1.436.966	0	0	0	0
46031	1891	5	1	1.776.535	-4.280.226	1.476.966	0	0	0	0
46032	1891	6	1	1.686.681	-4.420.295	1.476.966	0	0	0	0
46033	1891	7	1	1.404.134	-4.915.642	144.78	0	0	0	0
46034	1891	8	1	1.235.384	-4.942.743	144.78	0	0	0	0
46035	1891	9	1	1.075.215	-4.938.646	1.528.635	0	0	0	0
46036	1891	10	1	9.573.195	-4.876.754	1.877.802	0	0	0	0
46037	1891	11	1	8.641.285	-4.847.674	2.508.637	0	0	0	0
46038	1891	12	1	7.904.514	-4.830.972	2.508.912	0	0	0	0
46039	1891	13	1	7.358.125	-4.995.746	2.654.191	0	0	0	0
46040	1891	14	1	653.033	-4.981.215	2.673.083	0	0	0	0
46041	1891	15	1	6.000.504	-4.995.295	2.372.245	0	0	0	0
46042	1891	16	1	4.526.181	-5.185.677	8.972.059	0	0	0	0
46043	1891	17	1	3.050.104	-5.797.118	9.658.172	0	0	0	0
46044	1891	18	1	1.985.903	-6.136.024	1.011.651	0	0	0	0
46045	1891	19	1	2.805.382	-710.816	1.011.651	0	0	0	0
46046	1891	20	1	-1.083.038	-8.447.621	1.053.595	0	0	0	0
46047	1891	21	1	-2.245.365	-1.004.769	1.053.595	0	0	0	0
46048	1891	22	1	-2.811.545	-1.164.696	9.366.515	0	0	0	0
46049	1891	23	1	-332.217	-1.244.832	1.013.874	0	0	0	0
46050	1891	24	1	-390.375	-1.345.606	1.193.319	0	0	0	0
46051	1891	25	1	-4.009.097	-1.426.903	1.161.983	0	0	0	0
46052	1891	26	1	-3.694.896	-1.487.998	1.063.094	0	0	0	0
46053	1891	27	1	-356.934	-1.506.602	1.016.428	0	0	0	0
46054	1891	28	1	-3.378.507	-1530.96	8.939.278	0	0	0	0
46055	1892	28	1	1.943.351	-3.385.313	1.349.606	0	0	0	0
46056	1892	27	1	1.953.017	-3.597.708	1.372.267	0	0	0	0
46057	1892	26	1	1.921.913	-3.966.302	1.382.803	0	0	0	0
46058	1892	25	1	1855.71	-4.190.955	1.474.749	0	0	0	0
46059	1892	24	1	1.795.259	-4.277.396	1.487.249	0	0	0	0
46060	1892	23	1	1.720.483	-4.382.118	1.487.249	0	0	0	0
46061	1892	22	1	1.600.141	-4.439.809	1.464.467	0	0	0	0
46062	1892	21	1	1.390.043	-4.567.222	1.391.135	0	0	0	0
46063	1892	20	1	1.233.304	-4.662.361	1.413.634	0	0	0	0
46064	1892	19	1	1.087.092	-4.696.563	1.516.969	0	0	0	0
46065	1892	18	1	9.246.597	-4.688.108	1.885.302	0	0	0	0
46066	1892	17	1	8.538.281	-4.713.507	2.557.526	0	0	0	0
46067	1892	16	1	7.789.305	-4.789.618	2.799.748	0	0	0	0
46068	1892	15	1	6.964.792	-4.866.285	278.447	0	0	0	0
46069	1892	14	1	6.271.614	-4.947.674	2.663.916	0	0	0	0
46070	1892	13	1	5.625.938	-5.039.653	2.378.079	0	0	0	0
46071	1892	12	1	3.912.778	-528.434	9.499.844	0	0	0	0
46072	1892	11	1	2.727.344	-5.544.688	1.097.762	0	0	0	0
46073	1892	10	1	2.121.406	-5.800.434	103.554	0	0	0	0
46074	1892	9	1	5.968.576	-7.286.059	1.038.595	0	0	0	0
46075	1892	8	1	-9.802.431	-9.020.764	1.243.596	0	0	0	0
46076	1892	7	1	-1.210.747	-1.087.137	1.279.429	0	0	0	0
46077	1892	6	1	-9.217.882	-1273.83	1.328.319	0	0	0	0
46078	1892	5	1	-9.309.028	-1.468.465	1.235.263	0	0	0	0
46079	1892	4	1	-1.677.153	-1.546.785	1.235.263	0	0	0	0
46080	1892	3	1	-2.626.129	-1.580.948	1.096.653	0	0	0	0
46081	1892	2	1	-3.101.285	-1.568.684	1.001.374	0	0	0	0
46082	1892	1	1	-3.301.771	-1.543.012	9.677.622	0	0	0	0
46083	1892	0	1	-3.378.507	-1530.96	8.939.278	0	0	0	0
46084	1892	29	1	1.922.974	-3.264.445	1.275.244	0	0	0	0
46085	1892	30	1	1.906.123	-322.691	1.192.244	0	0	0	0
46086	1302	17	1	1.257.887	4.414.392	1.024.211	0	0	0	0
46087	1302	18	1	1.267.934	4.321.267	9.881.901	0	0	0	0
46088	1305	17	1	9.722.118	2.081.943	1.550.706	0	0	0	0
46089	1305	19	1	9.726.371	2.013.278	1.295.432	0	0	0	0
46090	1306	18	1	2.146.792	1.548.276	3.468.569	0	0	0	0
46091	1306	19	1	2.148.003	1.534.392	3.424.126	0	0	0	0
46092	1308	16	1	1.627.639	1.303.068	2.056.377	0	0	0	0
46093	1308	17	1	1.381.944	1324.53	1.949.098	0	0	0	0
46094	1310	17	1	1.921.875	-3.272.847	1.288.271	0	0	0	0
46095	1310	18	1	1.906.653	-3.228.576	1.211.411	0	0	0	0
46096	1893	0	1	2.316.997	-2.830.833	9.547.241	0	0	0	0
46097	1893	1	1	2.225.434	-2.851.979	1.021.947	0	0	0	0
46098	1893	2	1	1.671.215	-2.998.246	1.095.002	0	0	0	0
46099	1893	3	1	7.128.472	-360.691	1.092.225	0	0	0	0
46100	1893	4	1	-2.157.813	-4.985.451	1.086.669	0	0	0	0
46101	1893	5	1	-116.809	-6.966.805	1.086.669	0	0	0	0
46102	1893	6	1	-1.946.684	-8.967.813	1.086.669	0	0	0	0
46103	1893	7	1	-2.713.299	-1.100.793	1.096.114	0	0	0	0
46104	1893	8	1	-3.399.792	-1251.7	1.103.891	0	0	0	0
46105	1893	9	1	-3.963.281	-1368.53	1.109.725	0	0	0	0
46106	1893	10	1	-4.000.746	-1.431.918	1.158.614	0	0	0	0
46107	1893	11	1	-3.695.712	-1.488.024	1.063.614	0	0	0	0
46108	1893	12	1	-3.569.618	-1.506.444	1.016.947	0	0	0	0
46109	1893	13	1	-3.378.004	-1.530.988	8.966.703	0	0	0	0
46110	1894	13	1	2.391.615	-2.812.517	9.441.691	0	0	0	0
46111	1894	12	1	258.901	-2.825.903	1.023.058	0	0	0	0
46112	1894	11	1	2.901.094	-3.258.125	1.146.947	0	0	0	0
46113	1894	10	1	2.609.028	-432.717	1.141.669	0	0	0	0
46114	1894	9	1	1.022.917	-5.916.788	1.096.669	0	0	0	0
46115	1894	8	1	-9.103.299	-7.574.219	115.278	0	0	0	0
46116	1894	7	1	-1.645.729	-9.372.049	122.278	0	0	0	0
46117	1894	6	1	-1.323.368	-1.187.918	1.212.505	0	0	0	0
46118	1894	5	1	-7.971.007	-1.386.111	1.212.505	0	0	0	0
46119	1894	4	1	-1.325.174	-1.534.967	1.002.226	0	0	0	0
46120	1894	3	1	-2.546.962	-1.587.861	1.008.338	0	0	0	0
46121	1894	2	1	-3.101.354	-1.568.434	1.002.226	0	0	0	0
46122	1894	1	1	-330.257	-1.542.733	9.730.595	0	0	0	0
46123	1894	0	1	-3.378.004	-1.530.988	8.966.703	0	0	0	0
46124	1895	0	0	-5.446.127	-6.632.014	3.946.889	0	0	0	0
46126	1895	1	0	-5.436.144	-6.505.191	4.023.091	0	0	0	0
46128	1895	2	0	-5.404.165	-6.250.208	4.150.205	0	0	0	0
46129	1895	3	0	-5.373.807	-5.949.219	4.123.672	0	0	0	0
46130	1895	4	0	-5.351.125	-5.402.274	4.165.424	0	0	0	0
46131	1895	5	0	-5.332.306	-5.086.875	4.174.562	0	0	0	0
46132	1895	6	0	-5.331.615	-463.717	4.174.562	0	0	0	0
46133	1895	7	0	-5.337.538	-4.326.736	4.174.562	0	0	0	0
46134	1895	8	0	-5.326.821	-3.523.681	4.174.562	0	0	0	0
46135	1895	9	0	-5.274.387	-2.822.292	4.092.898	0	0	0	0
46136	1895	10	0	-5.226.632	-253.059	4.101.169	0	0	0	0
46137	1895	11	0	-5.175.139	-2.301.198	4.101.169	0	0	0	0
46138	1895	12	0	-5.156.828	-1.771.979	4.101.169	0	0	0	0
46139	1895	13	0	-5.153.104	-1.339.618	4.101.169	0	0	0	0
46140	1895	14	0	-5.149.948	-8.936.979	413.463	0	0	0	0
46141	1895	15	0	-5.149.713	-3.248.785	4.125.614	0	0	0	0
46142	1895	16	0	-5146.84	4.575.521	4.215.617	0	0	0	0
46143	1895	17	0	-5.124.384	1.523.316	4.215.617	0	0	0	0
46144	1895	18	0	-5.076.302	2.304.913	4.318.956	0	0	0	0
46145	1895	19	0	-5026.33	2.946.042	4.677.682	0	0	0	0
46146	1895	20	0	-5.009.854	3.909.792	4.712.404	0	0	0	0
46147	1895	21	0	-5.007.649	4.354.375	4.773.793	0	0	0	0
46148	1895	22	0	-5.015.577	4.790.017	470.306	0	0	0	0
46149	1895	23	0	-5.045.299	5.087.448	470.306	0	0	0	0
46150	1895	24	0	-5.096.641	5.177.239	4.712.404	0	0	0	0
46151	1895	25	0	-5.130.396	5.757.952	4.651.647	0	0	0	0
46152	1895	26	0	-5.166.205	5.996.545	4.644.147	0	0	0	0
46153	1895	27	0	-5225.34	6.067.274	4.600.814	0	0	0	0
46154	1895	28	0	-5.283.149	6.069.149	4.474.493	0	0	0	0
46155	1895	29	0	-5.342.552	6.024.618	4.386.161	0	0	0	0
46156	1895	30	0	-5.392.665	5.624.028	4.380.743	0	0	0	0
46157	1895	31	0	-5.374.698	4.244.201	4.349.648	0	0	0	0
46158	1895	32	0	-5.371.432	3.544.028	4.349.648	0	0	0	0
46159	1895	33	0	-5.364.097	2.973.246	4.349.648	0	0	0	0
46160	1895	34	0	-5.354.137	1.866.615	4.349.648	0	0	0	0
46161	1895	35	0	-5.351.946	9.814.931	4.349.648	0	0	0	0
46162	1895	36	0	-5.356.181	7.657.118	4.349.648	0	0	0	0
46163	1895	37	0	-5.374.853	3.711.806	4.349.648	0	0	0	0
46164	1895	38	0	-5.404.149	-8.917.535	4.349.648	0	0	0	0
46165	1895	39	0	-5.432.484	-1.584.254	4.349.648	0	0	0	0
46166	1895	40	0	-5.426.999	-3.391.007	4.349.648	0	0	0	0
46167	1895	41	0	-5.431.009	-4.244.375	4.349.648	0	0	0	0
46168	1895	42	0	-5.469.545	-4.785.799	4.349.648	0	0	0	0
46170	1895	43	0	-5.520.099	-5.520.226	4.436.867	0	0	0	0
46171	1895	44	0	-5.526.637	-5.873.698	4.375.467	0	0	0	0
46173	1895	45	0	-5.515.458	-6.127.327	4.342.378	0	0	0	0
46174	1895	46	0	-5.500.252	-6.356.424	4.231.865	0	0	0	0
46175	1895	47	0	-5.488.747	-6.468.438	4.114.105	0	0	0	0
46176	1895	48	0	-5.451.177	-665.842	3.928.561	0	0	0	0
46209	1899	0	0	-5.449.635	-6.642.917	3.978.901	0	0	0	0
46210	1899	1	0	-5.451.625	-6.566.667	4.007.303	0	0	0	0
46211	1899	2	0	-5.454.795	-6.471.111	4.048.473	0	0	0	0
46212	1899	3	0	-5.478.929	-6.088.854	4.110.971	0	0	0	0
46213	1899	4	0	-5.509.807	-5.747.101	4.152.083	0	0	0	0
46214	1899	5	0	-5.528.628	-5.156.962	4.263.752	0	0	0	0
46215	1899	6	0	-5.503.583	-4.187.951	4.478.477	0	0	0	0
46216	1899	7	0	-5.471.818	-3.016.146	4.639.033	0	0	0	0
46217	1899	8	0	-5.464.682	-2.251.684	4.747.922	0	0	0	0
46218	1899	9	0	-5.451.667	-1.023.177	4.639.033	0	0	0	0
46219	1899	10	0	-5.436.768	-1.786.979	4.660.423	0	0	0	0
46220	1899	11	0	-5.441.016	1.625.868	4.652.367	0	0	0	0
46221	1899	12	0	-5.469.821	7.519.271	4.641.256	0	0	0	0
46222	1899	13	0	-5.489.122	1.278.594	4.614.867	0	0	0	0
46223	1899	14	0	-5.502.179	1.897.066	4.623.522	0	0	0	0
46224	1899	15	0	-5.497.797	2.641.129	4.526.578	0	0	0	0
46225	1899	16	0	-5.493.285	3.563.594	4.377.967	0	0	0	0
46226	1899	17	0	-5.481.207	4.005.017	4.240.751	0	0	0	0
46227	1899	18	0	-5.470.491	431.632	4.139.876	0	0	0	0
46228	1899	19	0	-5.456.061	4.654.097	4.057.375	0	0	0	0
46229	1899	20	0	-5.446.425	4.912.969	3.985.429	0	0	0	0
46230	1899	21	0	-5439.29	5.088.385	3.926.262	0	0	0	0
46231	1899	22	0	-5.434.493	5.234.132	3.876.537	0	0	0	0
46484	1957	0	1	-2.298.752	-3.785.451	-5.774.382	0	0	0	0
46485	1957	1	1	-2.286.627	-3.747.448	-3.244.665	0	0	0	0
46486	1957	2	1	-2.260.552	-365.934	9.202.314	0	0	0	0
46487	1957	3	1	-2226.63	-3.504.844	1.915.656	0	0	0	0
46488	1957	4	1	-2.193.203	-3.299.375	2.673.536	0	0	0	0
46489	1957	5	1	-2.111.785	-2.698.351	3.905.815	0	0	0	0
46490	1957	6	1	-2.047.988	-2.345.677	4.040.991	0	0	0	0
46492	1957	7	1	-1.944.071	-161.651	5.112.257	0	0	0	0
46495	1957	8	1	-1762.92	-5.241.493	6.856.406	0	0	0	0
46496	1957	9	1	-1.639.661	3.572.917	7.958.652	0	0	0	0
46497	1957	10	1	-1.462.705	7.960.938	1.114.738	0	0	0	0
46498	1957	11	1	-1375.99	1.273.976	1.515.772	0	0	0	0
46499	1957	12	1	-1.306.693	1.464.844	1.820.033	0	0	0	0
46500	1957	13	1	-1.229.335	1.384.427	1.927.295	0	0	0	0
46501	1957	14	1	-1.144.712	1.107.274	1.913.506	0	0	0	0
46502	1957	15	1	-1.113.618	6.999.653	1.901.597	0	0	0	0
46503	1957	16	1	-1.118.075	3.527.083	1.908.913	0	0	0	0
46504	1957	17	1	-1.139.866	2.607.465	1.889.182	0	0	0	0
46505	1957	18	1	-1.171.429	2.756.597	1.842.019	0	0	0	0
46506	1957	19	1	-1.187.905	2.827.951	1.802.188	0	0	0	0
46507	1957	20	1	-1.196.847	2.849.306	1.769.492	0	0	0	0
46516	1960	0	1	-8.377.847	-4.988.318	1.945.022	0	0	0	0
46517	1960	1	1	-836.467	-5004.28	221.797	0	0	0	0
46518	1960	2	1	-8.264.913	-5.034.894	2.300.522	0	0	0	0
46519	1960	3	1	-804.757	-5.094.344	2.271.372	0	0	0	0
46520	1960	4	1	-7.899.618	-5.140.583	2.414.105	0	0	0	0
46521	1960	5	1	-7.738.542	-5.194.035	2.414.105	0	0	0	0
46523	1960	6	1	-7.323.715	-5.286.434	2.414.105	0	0	0	0
46524	1960	7	1	-6.715.313	-5.380.851	2.414.105	0	0	0	0
46525	1960	8	1	-619.993	-5.467.774	2.414.105	0	0	0	0
46526	1960	9	1	-5.922.813	-5.576.995	2.414.105	0	0	0	0
46527	1960	10	1	-6.067.361	-5.657.391	2.414.105	0	0	0	0
46528	1960	11	1	-6.852.274	-5.727.837	2.414.105	0	0	0	0
46529	1960	12	1	-768.559	-5.732.868	2.414.105	0	0	0	0
46530	1960	13	1	-8.642.153	-5.709.283	2.414.105	0	0	0	0
46538	1960	14	1	-9.689.063	-5686.92	2.414.105	0	0	0	0
46539	1960	15	1	-1.088.009	-5679.88	2.414.105	0	0	0	0
46540	1960	16	1	-1.267.113	-5.651.569	2.414.105	0	0	0	0
46541	1960	17	1	-1.329.903	-5.619.587	2.414.105	0	0	0	0
46542	1960	18	1	-1.364.479	-5.564.542	2.414.105	0	0	0	0
46543	1960	19	1	-1.398.701	-5.495.583	2.414.105	0	0	0	0
46544	1960	20	1	-1.508.785	-5.457.682	2.414.105	0	0	0	0
46545	1960	21	1	-1.622.727	-5.416.087	2.414.105	0	0	0	0
46546	1960	22	1	-1.673.247	-5.358.853	2.414.105	0	0	0	0
46547	1960	23	1	-1.682.889	-5.291.347	2.414.105	0	0	0	0
46548	1960	24	1	-1.648.896	-5.213.588	2.414.105	0	0	0	0
46549	1960	25	1	-1.572.724	-5.184.111	2.414.105	0	0	0	0
46550	1960	26	1	-1.513.674	-5.157.495	2.414.105	0	0	0	0
46551	1960	27	1	-1.461.101	-5.118.858	2.414.105	0	0	0	0
46552	1960	28	1	-1397.46	-5.075.609	2.445.908	0	0	0	0
46553	1960	29	1	-1.328.252	-5.066.016	2.414.105	0	0	0	0
46554	1960	30	1	-1.260.944	-5.093.859	2.414.105	0	0	0	0
46555	1960	31	1	-1.172.727	-5.177.429	2.658.665	0	0	0	0
46556	1960	32	1	-1.083.589	-5.238.851	2.414.105	0	0	0	0
46557	1960	33	1	-1012.41	-5.278.708	2.414.105	0	0	0	0
46558	1960	34	1	-9.006.441	-5.348.603	2.676.989	0	0	0	0
46559	1960	35	1	-8.296.702	-5.454.208	2.414.105	0	0	0	0
46560	1960	36	1	-8.390.226	-5.611.653	1.498.203	0	0	0	0
46561	1960	37	1	-922.533	-5.683.705	1.498.203	0	0	0	0
46562	1960	38	1	-9.925.156	-5.678.561	1.498.203	0	0	0	0
46563	1960	39	1	-1.042.095	-5.631.833	1.498.203	0	0	0	0
46564	1960	40	1	-1.052.286	-5.544.788	1.977.835	0	0	0	0
46566	1960	41	1	-1049.72	-5479.79	2.396.592	0	0	0	0
46567	1960	42	1	-1.057.528	-5.414.971	2.745.768	0	0	0	0
46568	1960	43	1	-1.127.552	-5.266.963	1.590.292	0	0	0	0
46569	1960	44	1	-1.310.828	-5.318.674	2.452.432	0	0	0	0
46573	1960	45	1	-1.496.872	-5.384.387	3.222.948	0	0	0	0
46574	1960	46	1	-1.644.566	-5.377.556	2.038.926	0	0	0	0
46575	1960	47	1	-1.685.009	-5.250.484	2.038.927	0	0	0	0
46576	1960	48	1	-1.567.108	-5.121.375	2.038.926	0	0	0	0
46577	1960	49	1	-1.344.734	-5032.42	2.038.926	0	0	0	0
46578	1960	52	1	-1.025.422	-5.182.127	2.038.926	0	0	0	0
46579	1960	53	1	-9.656.406	-5.256.549	2.328.825	0	0	0	0
46580	1960	54	1	-9.013.455	-5.334.658	273.597	0	0	0	0
46581	1960	55	1	-8.588.195	-5.394.488	2.424.665	0	0	0	0
46582	1960	56	1	-8.180.972	-5427.09	2.140.084	0	0	0	0
46583	1960	57	1	-7.463.871	-5.424.768	2.038.926	0	0	0	0
46584	1960	58	1	-7.245.625	-5.365.031	2.038.926	0	0	0	0
46585	1960	59	1	-7.361.823	-5.248.533	1.768.681	0	0	0	0
46586	1960	60	1	-7.606.302	-5.157.054	1.765.431	0	0	0	0
46587	1960	61	1	-7.908.542	-5.091.844	2.064.426	0	0	0	0
46588	1960	62	1	-8.124.636	-5.041.894	1.942.173	0	0	0	0
46589	1960	63	1	-8.358.386	-4.989.021	1.872.095	0	0	0	0
46590	1960	50	1	-1.214.707	-5.035.186	2.038.926	0	0	0	0
46595	1960	51	1	-1092.7	-5.081.814	2.038.925	0	0	0	0
46760	1972	0	1	-4.419.193	1.994.601	2.670.848	0	0	0	0
46761	1972	1	1	-4.450.045	1.854.635	3.419.566	0	0	0	0
46762	1972	2	1	-4.459.075	1.315.938	4.945.174	0	0	0	0
46763	1972	3	1	-4.364.103	1.143.924	7.393.882	0	0	0	0
46764	1972	4	1	-4.238.184	-1.925.955	7.393.882	0	0	0	0
46765	1972	5	1	-4.358.205	-476.474	5.353.617	0	0	0	0
46766	1972	6	1	-4.284.156	-8.294.757	1.887.919	0	0	0	0
46767	1972	7	1	-4264	-974.5	3.735.429	0	0	0	0
46768	1972	8	1	-4.302.283	-1.041.106	6.276.771	0	0	0	0
46769	1972	9	1	-4.363.897	-1.041.845	8.265.737	0	0	0	0
46770	1972	10	1	-4.380.059	-9.953.333	1.057.543	0	0	0	0
46771	1972	11	1	-4.305.335	-9.233.143	8.265.737	0	0	0	0
46772	1967	0	1	-4.568.104	-3.224.144	3.716.845	0	0	0	0
46773	1967	1	1	-4.626.304	-3.256.564	7.430.332	0	0	0	0
46774	1967	2	1	-4910.71	-3.297.531	1.499.252	0	0	0	0
46775	1967	3	1	-5.139.415	-3.416.262	2.119.189	0	0	0	0
46776	1967	4	1	-5.333.327	-3.360.887	1.824.961	0	0	0	0
46777	1967	5	1	-5.314.361	-2814.37	214.418	0	0	0	0
46778	1967	6	1	-5.003.222	-2.297.073	505.717	0	0	0	0
46779	1967	7	1	-4.875.549	-2.108.229	5.880.068	0	0	0	0
46780	1967	8	1	-4.717.241	-1.903.139	3.689.999	0	0	0	0
46781	1967	9	1	-4.633.698	-1.720.026	3.689.999	0	0	0	0
46782	1967	10	1	-4.664.268	-1546.91	3.689.999	0	0	0	0
46783	1967	11	1	-4.622.865	-1.338.332	1.658.045	0	0	0	0
46784	1967	12	1	-4.484.412	-1.147.814	8.429.253	0	0	0	0
46785	1967	13	1	-4.308.778	-9.254.271	8.238.097	0	0	0	0
46807	1974	0	1	-4.567.647	-3.224.137	3.751.186	0	0	0	0
46808	1974	1	1	-4.631.578	-3.245.047	6.379.057	0	0	0	0
46809	1974	2	1	-4.807.677	-3190.74	9.470.965	0	0	0	0
46810	1974	3	1	-5029.29	-3.381.523	2.052.124	0	0	0	0
46811	1974	4	1	-5.271.022	-3.402.028	2.023.713	0	0	0	0
46812	1974	5	1	-5.353.135	-3.256.281	2.622.272	0	0	0	0
46813	1974	6	1	-5.322.563	-3.085.837	5.251.759	0	0	0	0
46814	1974	7	1	-5.336.731	-2.810.089	2.424.084	0	0	0	0
46815	1974	8	1	-5.383.583	-2.691.095	2.424.084	0	0	0	0
46816	1974	9	1	-5.333.474	-2.526.972	2.424.084	0	0	0	0
46817	1974	10	1	-5339.87	-2.244.123	2.424.084	0	0	0	0
46818	1974	11	1	-5185.41	-1.694.316	2.424.084	0	0	0	0
46819	1974	12	1	-4.896.908	-1.468.668	2.424.084	0	0	0	0
46820	1974	13	1	-4.654.566	-1.233.351	2.424.084	0	0	0	0
46821	1974	14	1	-4.606.535	-1.073.118	5.480.004	0	0	0	0
46822	1974	15	1	-4.351.753	-8.145.608	2.424.085	0	0	0	0
46823	1974	16	1	-4340.8	-5.875.226	2.774.294	0	0	0	0
46824	1974	17	1	-4.461.703	-5.435.278	7.521.001	0	0	0	0
46843	1976	0	1	-4.997.344	7.092.709	1.017.241	0	0	0	0
46844	1976	1	1	-4.993.768	8.100.347	1.042.372	0	0	0	0
46845	1976	2	1	-4.966.309	1.624.392	1.247.898	0	0	0	0
46846	1976	3	1	-4.760.165	2.946.684	9.199.117	0	0	0	0
46847	1976	4	1	-4608.28	2.819.688	269.879	0	0	0	0
46848	1976	5	1	-4.319.816	-3.138.021	7.799.403	0	0	0	0
46849	1976	6	1	-4246.26	-1.801.198	6.786.637	0	0	0	0
46850	1976	7	1	-4.310.738	-3.943.681	7.085.583	0	0	0	0
46851	1976	8	1	-4.462.009	-5.434.514	7.113.456	0	0	0	0
46852	1977	0	1	-837.368	-4.987.865	1.635.549	0	0	0	0
46853	1977	1	1	-8.184.358	-4991.58	2.159.583	0	0	0	0
46854	1977	2	1	-7.951.111	-4.991.991	2.773.683	0	0	0	0
46855	1977	3	1	-767.75	-4.983.993	3.299.794	0	0	0	0
46856	1977	4	1	-7.215.903	-4960.2	3.910.106	0	0	0	0
46857	1977	5	1	-6.613.542	-4.918.045	4.178.314	0	0	0	0
46858	1977	6	1	-5.701.389	-4871.79	4.623.608	0	0	0	0
46859	1977	7	1	-5.189.028	-4.849.375	5.071.465	0	0	0	0
46860	1977	8	1	-4.283.299	-4.829.518	4.905.338	0	0	0	0
46861	1977	9	1	-3.505.868	-4.819.997	4.527.349	0	0	0	0
46862	1977	10	1	-1.197.257	-4.787.915	4.046.532	0	0	0	0
46863	1977	11	1	5.706.597	-4.775.228	4.019.837	0	0	0	0
46864	1977	12	1	1.423.229	-4.762.838	3.608.815	0	0	0	0
46865	1977	13	1	2.412.622	-4.759.899	2.386.256	0	0	0	0
46866	1977	14	1	2.664.149	-4.760.016	1.895.752	0	0	0	0
46867	1977	15	1	283.507	-4.759.766	1.337.062	0	0	0	0
46868	1978	0	1	-8.394.063	-4.987.563	1.489.317	0	0	0	0
