field0	field1	field2
84427	Season 12	65280
84428	Season 12	65280
84429	Season 12	65280
84430	Season 12	65280
84431	Season 12	65280
84432	Season 12	65280
84433	Season 12	65280
84434	Season 12	65280
84435	Season 12	65280
84436	Season 12	65280
84437	Season 12	65280
84438	Season 12	65280
84439	Season 12	65280
84440	Season 12	65280
84441	Season 12	65280
84442	Season 12	65280
84443	Season 12	65280
84444	Season 12	65280
84445	Season 12	65280
84446	Season 12	65280
84447	Season 12	65280
84448	Season 12	65280
84449	Season 12	65280
84450	Season 12	65280
84451	Season 12	65280
84452	Season 12	65280
84453	Season 12	65280
84454	Season 12	65280
84455	Season 12	65280
84456	Season 12	65280
84457	Season 12	65280
84458	Season 12	65280
84459	Season 12	65280
84460	Season 12	65280
84461	Season 12	65280
84462	Season 12	65280
84463	Season 12	65280
84464	Season 12	65280
84465	Season 12	65280
84466	Season 12	65280
84467	Season 12	65280
84468	Season 12	65280
84469	Season 12	65280
84470	Season 12	65280
84471	Season 12	65280
84472	Season 12	65280
84473	Season 12	65280
84474	Season 12	65280
84475	Season 12	65280
84476	Season 12	65280
84477	Season 12	65280
84478	Season 12	65280
84479	Season 12	65280
84480	Season 12	65280
84481	Season 12	65280
84482	Season 12	65280
84483	Season 12	65280
84484	Season 12	65280
84485	Season 12	65280
84486	Season 12	65280
84487	Season 12	65280
84488	Season 12	65280
84489	Season 12	65280
84490	Season 12	65280
84491	Season 12	65280
84492	Season 12	65280
84493	Season 12	65280
84494	Season 12	65280
84495	Season 12	65280
84497	Season 12	65280
84498	Season 12	65280
84499	Season 12	65280
84500	Season 12	65280
84501	Season 12	65280
84502	Season 12	65280
84503	Season 12	65280
84504	Season 12	65280
84505	Season 12	65280
84506	Season 12	65280
84507	Season 12	65280
84508	Season 12	65280
84543	Season 12	65280
84544	Season 12	65280
84545	Season 12	65280
84546	Season 12	65280
84547	Season 12	65280
84548	Season 12	65280
84549	Season 12	65280
84550	Season 12	65280
84551	Season 12	65280
84552	Season 12	65280
84677	Heroic	65280
84695	Season 12	4278255360
84696	Season 12	4278255360
84697	Season 12	4278255360
84698	Season 12	4278255360
84699	Season 12	4278255360
84700	Season 12	4278255360
84701	Season 12	4278255360
84702	Season 12	4278255360
84703	Season 12	4278255360
84704	Season 12	4278255360
84705	Season 12	4278255360
84706	Season 12	4278255360
84707	Season 12	4278255360
84708	Season 12	4278255360
84709	Season 12	4278255360
84710	Season 12	4278255360
84711	Season 12	4278255360
84712	Season 12	4278255360
84713	Season 12	4278255360
84714	Season 12	4278255360
84715	Season 12	4278255360
84716	Season 12	4278255360
84717	Season 12	4278255360
84718	Season 12	4278255360
84719	Season 12	4278255360
84720	Season 12	4278255360
84721	Season 12	4278255360
84722	Season 12	4278255360
84723	Season 12	4278255360
84724	Season 12	4278255360
84725	Season 12	4278255360
84785	Season 12	4278255360
84786	Season 12	4278255360
84787	Season 12	4278255360
84788	Season 12	4278255360
84789	Season 12	4278255360
84790	Season 12	4278255360
84791	Season 12	4278255360
84792	Season 12	65280
84793	Season 12	65280
84794	Season 12	65280
84795	Season 12	65280
84796	Season 12	65280
84797	Season 12	65280
84798	Season 12	65280
84799	Season 12	65280
84800	Season 12	65280
84801	Season 12	65280
84802	Season 12	65280
84803	Season 12	65280
84804	Season 12	65280
84805	Season 12	65280
84806	Season 12	65280
84807	Season 12	65280
84808	Season 12	65280
84809	Season 12	65280
84810	Season 12	65280
84811	Season 12	65280
84812	Season 12	65280
84813	Season 12	65280
84814	Season 12	65280
84815	Season 12	65280
84816	Season 12	65280
84817	Season 12	65280
84818	Season 12	65280
84819	Season 12	65280
84820	Season 12	65280
84821	Season 12	65280
84822	Season 12	65280
84823	Season 12	65280
84824	Season 12	65280
84825	Season 12	65280
84826	Season 12	65280
84827	Season 12	65280
84828	Season 12	65280
84829	Season 12	65280
84830	Season 12	65280
84831	Season 12	65280
84832	Season 12	65280
84833	Season 12	65280
84834	Season 12	65280
84835	Season 12	65280
84836	Season 12	65280
84837	Season 12	65280
84838	Season 12	65280
84839	Season 12	65280
84840	Season 12	65280
84841	Season 12	65280
84842	Season 12	65280
84843	Season 12	65280
84844	Season 12	65280
84845	Season 12	65280
84846	Season 12	65280
84847	Season 12	65280
84848	Season 12	65280
84849	Season 12	65280
84850	Season 12	65280
84851	Season 12	65280
84852	Season 12	65280
84853	Season 12	65280
84854	Season 12	65280
84855	Season 12	65280
84856	Season 12	65280
84857	Season 12	65280
84858	Season 12	65280
84859	Season 12	65280
84860	Season 12	65280
84861	Season 12	65280
84862	Season 12	65280
84863	Season 12	65280
84864	Season 12	65280
84865	Season 12	65280
84866	Season 12	4278255360
84867	Season 12	4278255360
84868	Season 12	65280
84869	Season 12	65280
84870	Season 12	65280
84871	Season 12	65280
84872	Season 12	65280
84873	Season 12	65280
84874	Season 12	65280
84875	Season 12	65280
84876	Season 12	65280
84877	Season 12	65280
84878	Season 12	65280
84879	Season 12	65280
84880	Season 12	65280
84881	Season 12	65280
84882	Season 12	65280
84883	Season 12	65280
84884	Season 12	65280
84885	Season 12	65280
84886	Season 12	65280
84887	Season 12	65280
84888	Season 12	65280
84889	Season 12	65280
84890	Season 12	65280
84891	Season 12	65280
84892	Season 12	65280
84893	Season 12	4278255360
84894	Season 12	4278255360
84895	Season 12	4278255360
84896	Season 12	4278255360
84897	Season 12	4278255360
84898	Season 12	4278255360
84899	Season 12	4278255360
84900	Season 12	4278255360
84901	Season 12	65280
84902	Season 12	65280
84903	Season 12	65280
84904	Season 12	65280
84905	Season 12	65280
84906	Season 12	65280
84907	Season 12	65280
84908	Season 12	65280
84909	Season 12	65280
84910	Season 12	4278255360
84911	Season 12	4278255360
84912	Season 12	4278255360
84913	Season 12	65280
84914	Season 12	65280
84915	Season 12	65280
84916	Season 12	65280
84917	Season 12	65280
84918	Season 12	65280
84919	Season 12	65280
84920	Season 12	65280
84921	Season 12	65280
84922	Season 12	65280
84923	Season 12	65280
84924	Season 12	65280
84925	Season 12	65280
84926	Season 12	65280
84927	Season 12	65280
84928	Season 12	65280
84929	Season 12	65280
84930	Season 12	65280
84931	Season 12	65280
84932	Season 12	65280
84933	Season 12	65280
84934	Season 12	65280
84935	Season 12	65280
84936	Season 12	65280
84937	Season 12	65280
84938	Season 12	65280
84939	Season 12	65280
84940	Season 12	65280
84941	Season 12	65280
84942	Season 12	65280
84943	Season 12	65280
84944	Season 12	65280
84945	Season 12	65280
84946	Season 12	65280
84947	Season 12	65280
84948	Season 12	65280
84949	Season 12	65280
84950	Season 12	65280
84951	Season 12	65280
84952	Season 12	65280
84953	Season 12	65280
84954	Season 12	65280
84955	Season 12	65280
84956	Season 12	65280
84957	Season 12	65280
84958	Season 12	65280
84959	Season 12	65280
84960	Season 12	65280
84961	Season 12	4278255360
84962	Season 12	4278255360
84963	Season 12	4278255360
84964	Season 12	4278255360
84965	Season 12	4278255360
84966	Season 12	4278255360
84967	Season 12	4278255360
84968	Season 12	4278255360
84969	Season 12	4278255360
84970	Season 12	4278255360
84971	Season 12	4278255360
84972	Season 12	65280
84973	Season 12	65280
84974	Season 12	65280
84975	Season 12	65280
84976	Season 12	65280
84977	Season 12	65280
84978	Season 12	65280
84979	Season 12	65280
84980	Season 12	65280
84981	Season 12	65280
84982	Season 12	65280
84983	Season 12	65280
84984	Season 12	65280
84985	Season 12	65280
84986	Season 12	65280
84987	Season 12 Elite	65280
84988	Season 12 Elite	65280
84989	Season 12 Elite	65280
84990	Season 12 Elite	65280
84991	Season 12 Elite	65280
84992	Season 12 Elite	65280
84993	Season 12 Elite	65280
84994	Season 12 Elite	65280
84995	Season 12 Elite	65280
84996	Season 12 Elite	65280
84997	Season 12 Elite	65280
84998	Season 12 Elite	65280
84999	Season 12 Elite	65280
85000	Season 12 Elite	65280
85001	Season 12 Elite	65280
85002	Season 12 Elite	65280
85003	Season 12 Elite	65280
85004	Season 12 Elite	65280
85005	Season 12 Elite	65280
85006	Season 12 Elite	65280
85007	Season 12 Elite	65280
85008	Season 12 Elite	65280
85009	Season 12 Elite	65280
85010	Season 12 Elite	65280
85011	Season 12 Elite	65280
85012	Season 12 Elite	65280
85013	Season 12 Elite	65280
85014	Season 12 Elite	65280
85015	Season 12 Elite	65280
85016	Season 12 Elite	65280
85017	Season 12 Elite	65280
85018	Season 12 Elite	65280
85019	Season 12 Elite	65280
85020	Season 12 Elite	65280
85021	Season 12 Elite	65280
85022	Season 12 Elite	65280
85023	Season 12 Elite	65280
85024	Season 12 Elite	65280
85025	Season 12 Elite	65280
85026	Season 12 Elite	65280
85027	Season 12 Elite	65280
85028	Season 12 Elite	65280
85029	Season 12 Elite	65280
85030	Season 12 Elite	65280
85031	Season 12 Elite	65280
85032	Season 12 Elite	65280
85033	Season 12 Elite	65280
85034	Season 12 Elite	65280
85035	Season 12 Elite	65280
85036	Season 12 Elite	65280
85037	Season 12 Elite	65280
85038	Season 12 Elite	65280
85039	Season 12 Elite	65280
85040	Season 12 Elite	65280
85041	Season 12 Elite	65280
85042	Season 12 Elite	65280
85043	Season 12 Elite	65280
85044	Season 12 Elite	65280
85045	Season 12 Elite	65280
85046	Season 12 Elite	65280
85047	Season 12 Elite	65280
85048	Season 12 Elite	65280
85049	Season 12 Elite	65280
85050	Season 12 Elite	65280
85051	Season 12 Elite	65280
85052	Season 12 Elite	65280
85053	Season 12 Elite	65280
85054	Season 12 Elite	65280
85055	Season 12 Elite	65280
85056	Season 12 Elite	65280
85057	Season 12 Elite	65280
85058	Season 12 Elite	65280
85059	Season 12 Elite	65280
85060	Season 12 Elite	65280
85061	Season 12 Elite	65280
85062	Season 12 Elite	65280
85063	Season 12 Elite	65280
85064	Season 12 Elite	65280
85065	Season 12 Elite	65280
85066	Season 12 Elite	65280
85067	Season 12 Elite	65280
85068	Season 12 Elite	65280
85069	Season 12 Elite	65280
85070	Season 12 Elite	65280
85071	Season 12 Elite	65280
85072	Season 12 Elite	65280
85073	Season 12 Elite	65280
85074	Season 12 Elite	65280
85075	Season 12 Elite	65280
85076	Season 12 Elite	65280
85077	Season 12 Elite	65280
85078	Season 12 Elite	65280
85079	Season 12 Elite	65280
85080	Season 12 Elite	65280
85081	Season 12 Elite	65280
85082	Season 12 Elite	65280
85083	Season 12 Elite	65280
85084	Season 12 Elite	65280
85085	Season 12 Elite	65280
85086	Season 12 Elite	65280
85087	Season 12 Elite	65280
85088	Season 12 Elite	65280
85089	Season 12 Elite	65280
85090	Season 12 Elite	65280
85091	Season 12 Elite	65280
85092	Season 12 Elite	65280
85093	Season 12 Elite	65280
85094	Season 12 Elite	65280
85095	Season 12 Elite	65280
85096	Season 12 Elite	65280
85097	Season 12 Elite	65280
85098	Season 12 Elite	65280
85099	Season 12 Elite	65280
85100	Season 12 Elite	65280
85101	Season 12 Elite	65280
85102	Season 12 Elite	65280
85103	Season 12 Elite	65280
85104	Season 12 Elite	65280
85105	Season 12 Elite	65280
85106	Season 12 Elite	65280
85107	Season 12 Elite	4278255360
85108	Season 12 Elite	4278255360
85109	Season 12 Elite	4278255360
85110	Season 12 Elite	4278255360
85111	Season 12 Elite	4278255360
85112	Season 12 Elite	4278255360
85113	Season 12 Elite	4278255360
85114	Season 12 Elite	4278255360
85115	Season 12 Elite	4278255360
85116	Season 12 Elite	4278255360
85117	Season 12 Elite	4278255360
85118	Season 12 Elite	4278255360
85119	Season 12 Elite	4278255360
85120	Season 12 Elite	4278255360
85121	Season 12 Elite	4278255360
85122	Season 12 Elite	4278255360
85123	Season 12 Elite	4278255360
85124	Season 12 Elite	4278255360
85125	Season 12 Elite	4278255360
85126	Season 12 Elite	4278255360
85127	Season 12 Elite	4278255360
85128	Season 12 Elite	4278255360
85129	Season 12 Elite	4278255360
85130	Season 12 Elite	4278255360
85131	Season 12 Elite	4278255360
85132	Season 12 Elite	4278255360
85133	Season 12 Elite	4278255360
85134	Season 12 Elite	4278255360
85135	Season 12 Elite	4278255360
85136	Season 12 Elite	4278255360
85137	Season 12 Elite	4278255360
85175		65280
85176		65280
85177		65280
85178		65280
85179		65280
85181		65280
85182		65280
85184		65280
85186		65280
85187		65280
85188		65280
85190		65280
85191		65280
85192		65280
85193		65280
85194		65280
85477	Pristine	4278255360
85568	Tier 1	4294967295
85569	Tier 1	4294967295
85570	Tier 1	4294967295
85789	Season 12	65280
85790	Season 12	65280
85791	Season 12	65280
85792	Season 12	65280
85793	Season 12	65280
85794	Season 12	65280
85795	Season 12	65280
85796	Season 12	65280
85797	Season 12	65280
85798	Season 12	65280
85799	Season 12	65280
85800	Season 12	65280
85801	Season 12	65280
85802	Season 12	65280
85803	Season 12	65280
85804	Season 12	65280
85805	Season 12	65280
85806	Season 12	65280
85807	Season 12	65280
85808	Season 12	65280
85809	Season 12	65280
85810	Season 12	65280
85811	Season 12	65280
85812	Season 12	65280
85813	Season 12	65280
85814	Season 12	65280
85815	Season 12	65280
85816	Season 12	65280
85817	Season 12	65280
85818	Season 12	65280
85819	Season 12	65280
85820	Season 12	65280
