field0	field1	field2	field3	field4	field5	field6
2351	39958	0	0	100	0	68
2352	39965	0	0	100	0	664232
2353	40078	0	3	101	0	0
2356	40087	0	0	100	0	69972
2357	40095	0	1	101	0	0
2358	40102	0	3	101	0	0
2359	40103	0	3	101	0	0
2360	40104	0	3	101	0	0
2361	40105	0	5	101	0	0
2364	40157	0	3	101	0	0
2366	40215	0	0	100	0	34816
2367	40222	0	0	101	0	65536
2368	40239	0	0	100	0	0
2369	40250	0	0	100	0	34816
2372	40291	0	0	100	0	20
2373	40292	0	1	100	0	340
2374	40293	0	1	101	0	0
2375	40303	0	0	100	0	349440
2376	40318	0	10	101	0	0
2378	40327	0	10	101	0	0
2379	40329	0	0	100	0	139264
2380	40333	0	0	100	0	664232
2381	40334	0	0	100	0	20
2382	40336	0	0	100	0	340
2383	40350	0	0	20	0	1188520
2384	40353	0	0	100	1	5136
2385	40363	0	0	35	1	139944
2386	40364	0	0	100	0	139264
2387	40366	0	20	101	0	0
2388	40394	0	0	10	0	65536
2389	40396	0	0	100	0	87376
2390	40407	0	0	2	0	680
2391	40411	0	6	100	0	0
2393	40419	0	20	101	0	0
2395	40438	0	0	10	0	262144
2396	40442	0	0	100	0	81936
2397	40444	0	0	100	0	680
2399	40453	0	0	101	0	1581224
2400	40456	0	0	101	0	680
2401	40458	0	0	25	0	16
2402	40463	0	0	100	0	81936
2403	40470	0	0	100	0	87312
2404	40475	0	0	101	0	340
2405	40478	0	0	20	0	262144
2406	40481	0	60	101	0	0
2407	40482	0	0	50	0	65536
2408	40484	0	0	100	0	20
2409	40485	0	0	15	0	256
2410	40520	0	99	101	0	0
2411	40525	0	0	100	0	664232
2412	40546	0	0	100	0	40
2427	40590	0	0	100	0	664232
2428	40594	0	0	25	0	20
2429	40601	0	20	101	0	0
2430	40603	0	0	100	0	20
2440	40719	0	50	101	0	0
2441	40722	0	0	100	1	174760
2442	40727	0	0	100	0	664232
2443	40740	0	10	100	0	139264
2445	40770	0	1	101	0	0
2446	40771	0	0	10	0	131072
2447	40773	0	0	10	0	40
2453	40816	0	0	85	0	20
2455	40842	0	3	101	0	0
2456	40845	0	10	101	0	0
2457	40874	0	99	101	0	0
2458	40875	0	0	100	0	664232
2459	40879	0	0	100	0	664096
2463	40885	0	0	100	0	680
2468	40899	0	0	100	0	4
2469	40940	0	0	100	0	0
2470	40971	0	0	100	0	16384
2471	41028	0	0	101	0	40
2472	41032	0	19	101	0	0
2473	41033	0	200	101	0	0
2474	41034	0	0	100	0	139264
2475	41047	0	3	101	0	0
2477	41054	0	0	40	0	20
2481	41092	0	5	101	0	0
2485	41142	0	99	101	0	0
2486	41151	0	0	25	20	139944
2487	41189	0	3	101	0	0
2488	41191	0	0	30	0	20
2489	41192	0	5	101	0	0
2490	41198	0	0	100	1	680
2491	41248	0	0	100	0	20
2492	41251	0	10	101	0	0
2493	41260	0	0	50	0	2
2494	41262	0	0	50	0	2
2495	41266	0	0	100	0	40
2497	41341	0	0	100	0	1747624
2499	41350	0	0	100	0	332116
2500	41355	0	0	100	0	0
2501	41368	0	0	0	0	0
2502	41369	0	10	101	0	0
2503	41381	0	0	100	1	699048
2505	41393	0	0	100	0	40
2508	41434	0	0	100	0	20
2509	41435	0	0	100	0	87376
2510	41459	0	0	100	0	4
2511	41461	0	0	0	0	0
2512	41467	0	0	0	0	0
2513	41469	0	0	100	0	4
2514	41470	0	0	0	0	0
2515	41479	0	0	100	1	5136
2517	41596	0	10	101	0	0
2521	41626	0	0	100	0	0
2522	41635	0	0	100	5	697000
2523	41876	0	0	0	0	0
2524	41913	0	0	100	0	4
2525	41932	0	5	101	0	0
2528	41953	0	30	101	0	0
2529	41961	0	3	101	0	0
2531	41965	0	10	101	0	0
2533	41986	0	0	100	0	4
2534	41989	0	0	100	0	20
2538	42005	0	5	101	0	0
2539	42058	0	0	0	0	0
2540	42083	0	0	10	0	340
2541	42091	0	500	101	0	0
2545	42135	0	0	25	0	40
2546	42136	0	0	25	0	40
2547	42152	0	5	101	0	0
2552	42313	0	100	101	0	0
2554	42333	0	0	101	0	65536
2555	42347	0	0	0	0	0
2558	42368	0	0	100	0	16384
2559	42369	0	0	100	0	4
2560	42370	0	0	100	0	16384
2561	42371	0	0	100	0	4
2564	42391	0	0	101	0	65536
2568	42433	0	0	101	0	40
2569	42434	0	100	101	0	0
2570	42454	0	0	100	0	16777216
2573	42514	0	10	101	0	0
2575	42554	0	0	100	0	32768
2576	42556	0	0	101	0	1
2578	42570	0	0	101	0	65536
2583	42654	0	0	101	0	65536
2584	42658	0	5	101	0	0
2587	42695	0	1	101	0	0
2588	42705	0	50	101	0	0
2589	42728	0	40	101	0	0
2590	42729	0	99	101	0	0
2591	42730	0	0	100	0	34816
2593	42760	0	0	33	0	1
2594	42770	0	0	100	0	699048
2595	42824	0	4	101	0	0
2596	42828	0	0	100	0	1
2597	42830	0	4	101	0	0
2598	42831	0	0	100	0	1
2599	42919	0	6	101	0	0
2600	42924	0	11	101	0	0
2601	42932	0	0	100	1	1747624
2602	43052	0	101	101	0	0
2605	43105	0	0	101	0	1
2606	43124	0	0	50	0	20
2607	43132	0	1	101	0	0
2608	43135	0	10	101	0	0
2609	43148	0	500	101	0	0
2610	43150	0	10	101	0	0
2611	43156	0	1	101	0	0
2612	43224	0	0	35	0	20
2613	43243	0	10	101	0	0
2614	43246	0	99	101	0	0
2617	43299	0	200	101	0	0
2618	43300	0	99	101	0	0
2620	43338	0	0	100	0	20
2621	43339	0	0	100	1	87376
2624	43358	0	10	101	0	0
2625	43369	0	0	100	2	16384
2628	43426	0	0	100	0	664232
2629	43443	0	0	100	2	139936
2631	43453	0	0	100	1	139808
2632	43461	0	5	101	0	0
2633	43504	0	0	100	0	16777216
2634	43506	0	0	4	0	8872
2635	43508	0	0	4	0	8872
2637	43535	0	20	101	0	0
2638	43545	0	99	101	0	0
2639	43546	0	0	100	0	16777216
2641	43579	0	1	101	0	0
2642	43580	0	0	25	0	20
2643	43581	0	50	101	0	0
2644	43593	0	0	100	10	349456
2646	43622	0	10	101	0	0
2648	43663	0	50	101	0	0
2653	43714	0	50	101	0	0
2654	43726	0	0	100	0	16384
2655	43727	0	0	100	0	4
2656	43728	0	0	100	0	16384
2657	43729	0	0	100	0	4
2658	43730	0	0	100	0	1048596
2659	43737	0	0	85	0	16
2660	43739	0	0	50	0	65536
2661	43741	0	0	100	0	16384
2662	43745	0	0	40	0	16
2663	43748	0	0	50	0	65536
2664	43750	0	0	15	0	65536
2665	43757	0	10	101	0	0
2667	43798	0	0	0	0	0
2668	43816	0	0	3	0	340
2669	43817	0	0	0	0	0
2670	43818	0	0	5	0	65536
2671	43819	0	0	0	0	0
2672	43820	0	0	5	0	16384
2673	43822	0	0	5	0	40
2674	43823	0	0	0	0	0
2675	43837	0	0	100	1	16384
2676	43838	0	0	0	0	0
2678	43877	0	0	101	0	2
2679	43929	0	0	100	0	20
2680	43945	0	0	101	0	4
2682	43971	0	0	100	1	0
2683	43983	0	0	100	0	81920
2685	44008	0	10	101	0	0
2686	44090	0	10	101	0	0
2688	44120	0	5	101	0	0
2689	44131	0	99999	101	0	0
2690	44132	0	999	101	0	0
2691	44141	0	0	100	0	664232
2693	44177	0	0	100	0	664232
2696	44268	0	0	0	0	0
2699	44305	0	0	101	0	4
2700	44321	0	10	101	0	0
2701	44322	0	99	101	0	0
2702	44326	0	0	100	0	1048576
2704	44335	0	99	101	0	0
2705	44339	0	99	101	0	0
2706	44353	0	99	101	0	0
2707	44373	0	0	100	1	16
2709	44406	0	25	101	0	0
2710	44442	0	0	50	0	65536
2711	44443	0	0	100	0	65536
2712	44445	0	0	100	0	65536
2713	44446	0	0	100	0	65536
2714	44448	0	0	100	0	65536
2720	44480	0	0	100	0	65604
2721	44519	0	5	100	1	0
2722	44526	0	0	100	1	664232
2723	44527	0	0	100	1	664232
2724	44537	0	0	40	0	4
2725	44541	0	0	100	1	16777216
2726	44543	0	0	100	0	65536
2727	44544	0	2	101	0	0
2728	44545	0	0	100	0	65536
2729	44546	0	0	5	0	65536
2731	44548	0	0	10	0	65536
2732	44549	0	0	0	0	0
2733	44557	0	0	33	0	65536
2734	44560	0	0	66	0	65536
2735	44561	0	0	33	0	65536
2736	44583	0	0	100	5	699048
2737	44586	0	0	100	5	697000
2738	44587	0	0	100	0	16917160
2739	44599	0	0	100	1	20
2740	44604	0	0	100	0	81920
2741	44605	0	20	101	0	0
2742	44659	0	0	100	0	0
2744	44745	0	0	100	0	0
2745	44806	0	50	101	0	0
2746	44809	0	0	2	0	139944
2748	44819	0	0	100	1	664232
2749	44820	0	0	100	1	664232
2750	44833	0	100	101	0	0
2752	44851	0	100	101	0	0
2755	44943	0	1	101	0	0
2756	44944	0	10	101	0	0
2757	44949	0	0	0	0	0
2764	45018	0	50	101	0	0
2767	45040	0	0	100	0	340
2768	45041	0	10	101	0	0
2770	45054	0	0	10	0	262144
2771	45057	0	0	100	0	40
2772	45059	0	0	100	0	16384
2773	45062	0	20	101	0	0
2774	45064	0	0	100	0	16384
2775	45091	0	0	100	1	664232
2777	45095	0	0	100	0	65604
2778	45150	0	100	101	0	0
2781	45205	0	0	40	0	40
2782	45234	0	0	100	0	139944
2783	45237	0	3	101	0	0
2784	45241	0	2	101	0	0
2785	45242	0	2	101	0	0
2786	45243	0	0	100	0	139944
2787	45244	0	0	100	0	139944
2788	45271	0	5	101	0	0
2789	45278	0	0	100	2	17408
2791	45282	0	3	101	0	0
2792	45283	0	3	101	0	0
2795	45343	0	0	100	0	1712160
2796	45347	0	20	101	0	0
2797	45348	0	20	101	0	0
2798	45354	0	0	10	0	340
2799	45355	0	0	10	0	340
2804	45403	0	0	0	0	0
2805	45428	0	0	0	0	0
2806	45429	0	0	0	0	0
2807	45430	0	0	0	0	0
2808	45444	0	0	30	0	69700
2809	45450	0	0	100	0	0
2813	45469	0	0	100	1	16777216
2814	45481	0	0	15	0	344064
2815	45482	0	0	15	0	340
2816	45483	0	0	15	0	340
2817	45484	0	0	15	0	278528
2818	45514	0	3	101	0	0
2819	45523	0	3	101	0	0
2821	45526	0	3	101	0	0
2822	45527	0	3	101	0	0
2823	45532	0	3	101	0	0
2824	45577	0	3	101	0	0
2825	45589	0	10	101	0	0
2826	45590	0	10	101	0	0
2827	45592	0	3	101	0	0
2828	45634	0	6	101	0	0
2829	45672	0	1	101	0	0
2830	45673	0	1	101	0	0
2831	45677	0	1	101	0	0
2832	45681	0	1	101	0	0
2833	45683	0	1	101	0	0
2834	45693	0	999	101	0	0
2836	45724	0	99	101	0	0
2837	45770	0	10	101	0	0
2838	45780	0	0	101	0	65536
2841	45813	0	0	0	0	0
2844	45903	0	0	100	0	65536
2848	46024	0	0	100	2	1048576
2849	46025	0	0	10	0	87376
2851	46030	0	0	100	0	65604
2853	46043	0	5	100	1	0
2854	46045	0	0	100	5	699048
2855	46046	0	0	100	1	20
2856	46048	0	0	40	0	4
2858	46092	0	0	100	0	16384
2859	46093	0	0	100	0	4
2860	46098	0	0	100	0	16384
2861	46099	0	0	100	0	4
2862	46102	0	0	100	5	344064
2863	46119	0	0	101	0	1
2864	46146	0	0	101	0	4
2865	46154	0	99	101	0	0
2866	46156	0	0	0	0	0
2867	46159	0	99	101	0	0
2868	46184	0	0	100	2	1048576
2869	46267	0	0	100	0	20
2871	46277	0	0	100	0	20
2872	46278	0	40	101	0	0
2873	46279	0	10	101	0	0
2875	46305	0	99	101	0	0
2876	46337	0	0	100	2	17408
2877	46340	0	0	100	10	139944
2878	46352	0	0	101	0	40
2879	46357	0	0	100	0	0
2880	46364	0	0	30	0	69700
2881	46374	0	0	0	0	0
2882	46458	0	100	101	0	0
2883	46465	0	26	101	0	0
2884	46469	0	5	35	0	20
2885	46478	0	0	50	0	4
2886	46481	0	5	101	0	0
2887	46483	0	0	101	0	524288
2888	46548	0	0	100	0	4
2889	46560	0	0	100	0	0
2890	46569	0	0	15	0	81920
2893	46662	0	0	50	0	327680
2894	46705	0	0	100	0	664232
2895	46707	0	0	100	0	0
2896	46744	0	0	30	0	4
2898	46761	0	0	100	1	664232
2899	46782	0	0	0	0	0
2901	46810	0	0	101	0	1048576
2902	46832	0	0	100	0	664232
2903	46833	0	0	100	1	65536
2904	46834	0	0	15	0	65536
2909	46854	0	0	100	0	20
2910	46855	0	0	100	0	20
2911	46867	0	0	50	0	16
2913	46902	0	0	50	3	139944
2914	46910	0	0	100	0	4
2915	46911	0	0	100	0	4
2916	46913	0	0	10	0	16
2917	46914	0	0	20	0	16
2918	46915	0	0	30	0	16
2919	46916	0	0	100	3	16
2920	46939	0	0	100	0	320
2921	46945	0	0	100	0	1024
2922	46949	0	0	100	0	1024
2923	46951	0	0	10	0	16
2924	46952	0	0	20	0	16
2925	46953	0	0	100	0	0
2927	46989	0	0	0	0	0
2928	47000	0	0	0	0	0
2929	47114	0	500	101	0	0
2930	47139	0	0	0	0	0
2931	47193	0	0	0	0	0
2932	47195	0	0	6	0	262144
2933	47196	0	0	6	0	262144
2934	47197	0	0	6	0	262144
2935	47201	0	0	33	0	65536
2936	47202	0	0	66	0	65536
2937	47203	0	0	100	0	65536
2938	47204	0	0	80	0	65536
2939	47205	0	0	100	0	65536
2940	47216	0	6	101	0	0
2941	47221	0	0	0	0	0
2942	47230	0	0	50	0	332096
2943	47231	0	0	100	0	332096
2944	47245	0	0	2	0	327680
2945	47246	0	0	4	0	327680
2946	47247	0	0	6	0	327680
2947	47258	0	0	100	0	69632
2948	47259	0	0	100	0	65536
2949	47260	0	0	100	0	65536
2950	47261	0	0	100	0	81920
2951	47262	0	0	100	0	65536
2952	47263	0	0	25	0	81920
2953	47264	0	0	25	0	81920
2954	47265	0	0	25	0	81920
2955	47271	0	0	100	1	87376
2956	47282	0	0	101	0	65536
2959	47300	0	0	100	0	1712160
2960	47383	0	0	101	3	0
2961	47409	0	10	101	0	0
2964	47509	0	0	100	0	278528
2965	47511	0	0	100	0	278528
2966	47515	0	0	100	0	279552
2967	47516	0	3	100	0	16384
2968	47517	0	3	100	0	16384
2981	47573	0	0	0	0	0
2982	47577	0	0	0	0	0
2983	47578	0	0	0	0	0
2984	47580	0	0	30	0	327680
2985	47581	0	0	60	0	327680
2986	47582	0	0	100	0	65536
2987	47629	0	3	101	0	0
2989	47699	0	0	10	0	139432
2990	47755	0	0	0	0	0
2991	47774	0	25	101	0	0
2994	47897	0	0	100	0	0
2995	47930	0	3	101	0	0
2996	47940	0	0	100	0	87376
2997	47981	0	0	100	4	131072
2999	48058	0	15	101	0	0
3000	48095	0	9	101	0	0
3001	48107	0	2	101	0	0
3002	48108	0	1	101	0	0
3003	48109	0	0	0	0	0
3004	48110	0	0	100	5	697000
3005	48111	0	0	100	5	697000
3006	48132	0	50	101	0	0
3007	48133	0	20	101	0	0
3008	48137	0	15	101	0	0
3009	48198	0	3	101	0	0
3010	48252	0	10	101	0	0
3011	48256	0	50	101	0	0
3012	48294	0	0	100	0	139944
3013	48389	0	0	5	0	131752
3014	48392	0	0	10	0	131752
3015	48393	0	0	15	0	131752
3016	48405	0	0	100	0	16
3017	48423	0	100	101	0	0
3024	48473	0	0	100	0	2
3025	48483	0	0	100	0	16
3026	48484	0	0	100	0	16
3027	48496	0	0	100	0	16384
3028	48499	0	0	100	0	16384
3029	48500	0	0	100	0	16384
3030	48504	0	0	100	1	664232
3031	48506	0	0	100	0	65536
3032	48510	0	0	100	0	65536
3033	48511	0	0	100	0	65536
3036	48525	0	0	100	0	8
3037	48532	0	0	5	0	4
3038	48539	0	0	20	0	262144
3039	48544	0	0	20	0	262144
3040	48545	0	0	24	0	262144
3042	48584	0	0	100	0	4
3043	48585	0	50	101	0	0
3044	48603	0	6	101	0	0
3049	48735	0	4	101	0	0
3050	48761	0	0	100	1	17408
3051	48763	0	0	100	1	17408
3052	48792	0	0	100	0	0
3053	48833	0	0	75	0	16
3054	48835	0	0	100	0	87312
3055	48837	0	0	50	0	65536
3056	48876	0	0	100	0	1048576
3057	48880	0	10	101	0	0
3063	48979	0	0	100	0	2
3064	49004	0	0	15	0	139944
3065	49015	0	0	100	0	2
3066	49018	0	0	100	0	4
3067	49024	0	0	0	0	0
3068	49027	0	0	5	0	20
3069	49028	0	0	100	0	86288
3071	49059	0	0	100	1	664232
3073	49121	0	0	100	0	4
3075	49145	0	0	100	0	131072
3076	49149	0	0	100	0	87056
3077	49163	0	0	101	0	16777216
3078	49165	0	50	101	0	0
3079	49175	0	0	50	0	0
3081	49188	0	0	15	0	69904
3082	49194	0	0	100	0	65536
3083	49200	0	0	10	0	131072
3084	49203	0	0	100	1	664232
3085	49208	0	0	33	0	69648
3086	49217	0	0	100	0	262144
3087	49219	0	0	10	0	20
3088	49222	0	0	100	6	172712
3089	49223	0	0	100	0	87056
3090	49224	0	0	101	1	0
3091	49243	0	1	101	0	0
3092	49291	0	1	101	0	0
3093	49381	0	100	101	0	0
3094	49444	0	100	101	0	0
3095	49467	0	0	33	0	87312
3096	49483	0	0	100	0	2
3099	49508	0	0	15	0	139944
3100	49509	0	0	100	0	4
3102	49529	0	0	100	0	4
3103	49530	0	0	100	0	4
3104	49542	0	0	10	0	20
3105	49543	0	0	9	0	20
3107	49599	0	0	100	0	349200
3108	49611	0	0	101	1	0
3109	49622	0	0	10	0	344064
3110	49627	0	0	20	0	20
3111	49628	0	0	30	0	20
3112	49654	0	0	100	0	262144
3113	49655	0	0	100	0	262144
3115	49676	0	0	100	5	4116
3117	49710	0	3	101	0	0
3118	49713	0	0	65	0	20
3119	49717	0	0	100	1	4116
3120	49718	0	1	101	0	0
3121	49801	0	20	101	0	0
3122	49828	0	20	101	0	0
3123	49830	0	20	101	0	0
3125	49836	0	10	101	0	0
3126	49837	0	1	101	0	0
3128	49841	0	5	101	0	0
3129	49860	0	1	101	0	0
3130	49862	0	1	101	0	0
3131	49867	0	1	101	0	0
3133	49870	0	1	101	0	0
3134	49871	0	0	100	0	139944
3135	49883	0	0	101	0	40
3136	49884	0	0	101	0	40
3138	49898	0	5	101	0	0
3139	49956	0	5	101	0	0
3140	49980	0	5	101	0	0
3141	49998	0	0	0	0	0
3142	50033	0	0	66	0	87376
3143	50034	0	0	100	0	87376
3144	50044	0	0	100	0	20
3145	50045	0	25	101	0	0
3146	50051	0	0	100	0	2
3147	50075	0	5	101	0	0
3148	50099	0	1	101	0	0
3149	50115	0	0	100	0	87056
3150	50151	0	0	20	0	131072
3151	50152	0	0	30	0	131072
3152	50154	0	0	100	0	2
3153	50183	0	5	101	0	0
3154	50196	0	20	101	0	0
3155	50197	0	0	100	0	20
3156	50227	0	0	100	1	16
3157	50240	0	0	100	0	139944
3158	50241	0	20	101	0	0
3159	50245	0	0	100	0	0
3160	50247	0	1	101	0	0
3161	50248	0	0	100	0	139944
3162	50262	0	3	100	3	20
3163	50264	0	0	10	0	20
3164	50295	0	5	101	0	0
3165	50303	0	0	8	0	65604
3166	50328	0	3	101	0	0
3167	50347	0	0	100	1	20
3168	50362	0	3	101	0	0
3169	50365	0	0	100	0	332116
3170	50370	0	5	101	0	0
3171	50371	0	0	100	0	332116
3172	50380	0	5	101	0	0
3173	50401	0	0	100	0	20
3174	50412	0	0	0	0	40
3175	50413	0	0	100	3	20
3176	50416	0	0	100	0	4
3177	50419	0	0	100	0	20
3178	50421	0	5	101	0	0
3179	50453	0	0	100	0	4
3181	50462	0	0	100	0	131752
3182	50470	0	0	100	0	349456
3184	50485	0	3	101	0	0
3185	50486	0	3	101	0	0
3186	50488	0	3	101	0	0
3187	50489	0	3	101	0	0
3189	50500	0	0	101	0	20
3190	50506	0	0	100	1	1048576
3191	50535	0	20	101	0	0
3193	50537	0	20	101	0	0
3195	50551	0	20	101	0	0
3196	50577	0	0	100	0	664232
3197	50622	0	0	0	0	0
3198	50635	0	0	100	0	664232
3199	50637	0	0	100	0	4
3200	50642	0	0	100	1	139808
3201	50654	0	0	100	0	4
3202	50655	0	50	100	0	4
3203	50660	0	20	101	0	0
3204	50661	0	10	101	0	0
3207	50689	0	0	100	0	349524
3208	50713	0	20	101	0	0
3209	50714	0	0	100	0	4
3210	50720	0	0	100	0	139944
3211	50728	0	0	101	1	340
3215	50781	0	1	100	0	65536
3216	50806	0	2	101	0	0
3217	50807	0	2	101	0	0
3218	50808	0	2	101	0	0
3219	50823	0	0	0	0	0
3220	50831	0	0	50	10	139944
3221	50836	0	10	101	0	0
3222	50838	0	20	101	0	0
3223	50841	0	20	101	0	0
3224	50844	0	0	101	0	664232
3225	50845	0	0	101	0	1048576
3226	50871	0	0	100	0	16
3227	50872	0	1	101	0	0
3228	50880	0	0	100	0	4112
3229	50882	0	0	0	0	0
3230	50884	0	0	100	0	4112
3231	50885	0	0	100	0	4112
3232	50886	0	0	100	0	4112
3234	50894	0	5	101	0	0
3235	50908	0	0	100	0	4
3236	50920	0	0	100	0	4
3237	50921	0	10	101	0	0
3239	50995	0	0	100	0	349524
3240	51000	0	100	101	0	0
3241	51009	0	0	100	0	332116
3244	51123	0	0	100	0	4
3245	51127	0	0	100	0	4
3246	51128	0	0	100	0	4
3247	51129	0	0	100	0	4
3248	51130	0	0	100	0	4
3249	51166	0	0	0	0	0
3250	51167	0	0	0	0	0
3251	51209	0	0	100	1	1048576
3252	51211	0	0	100	0	20
3256	51246	0	500	101	0	0
3259	51291	0	0	100	5	20
3260	51337	0	0	100	0	0
3261	51339	0	10	101	0	0
3262	51346	0	0	100	0	2
3263	51348	0	0	100	0	2
3264	51349	0	0	100	0	2
3265	51351	0	0	100	0	2
3266	51352	0	0	100	0	2
3267	51353	0	0	100	0	2
3268	51359	0	0	100	0	2
3269	51360	0	0	100	0	2
3270	51385	0	0	100	0	20
3271	51386	0	0	100	0	20
3272	51387	0	0	100	0	20
3273	51388	0	0	100	0	20
3274	51414	0	0	15	0	40
3279	51463	0	0	100	0	20
3280	51464	0	0	100	0	20
3281	51465	0	0	100	0	20
3282	51466	0	0	0	0	0
3283	51470	0	0	100	0	87040
3284	51474	0	0	100	0	174624
3285	51478	0	0	100	0	174624
3286	51479	0	0	100	0	174624
3287	51514	0	0	100	0	664232
3288	51521	0	0	20	0	20
3289	51522	0	0	40	0	20
3290	51525	0	0	15	0	4112
3291	51526	0	0	30	0	4112
3292	51527	0	0	45	0	4116
3293	51528	0	0	100	0	12582932
3294	51529	0	0	100	0	12582932
3295	51530	0	0	100	0	12582932
3296	51531	0	0	100	0	12582932
3297	51532	0	0	100	0	12582932
3298	51556	0	0	100	0	16384
3299	51557	0	0	100	0	16384
3300	51558	0	0	100	0	16384
3301	51562	0	0	100	0	17408
3302	51563	0	0	100	0	17408
3303	51564	0	0	100	0	17408
3304	51565	0	0	100	0	17408
3305	51566	0	0	100	0	17408
3306	51620	0	0	50	3	139944
3307	51625	0	0	50	0	65536
3308	51626	0	0	100	0	69904
3309	51627	0	0	100	0	40
3310	51628	0	0	100	0	40
3311	51629	0	0	100	0	40
3312	51634	0	0	33	0	20
3313	51635	0	0	66	0	20
3314	51636	0	0	100	0	20
3315	51664	0	0	33	0	16
3316	51665	0	0	67	0	16
3317	51667	0	0	100	0	16
3318	51668	0	0	80	0	16
3319	51669	0	0	100	0	16
3320	51672	0	0	100	0	8232
3321	51674	0	0	100	0	8232
3322	51679	0	0	100	0	349456
3323	51682	0	0	100	0	69632
3324	51692	0	0	50	0	16
3325	51696	0	0	100	0	16
3326	51698	0	0	33	0	348432
3327	51700	0	0	66	0	348432
3328	51701	0	0	100	0	348432
3329	51714	0	5	101	0	0
3333	51756	0	0	0	0	0
3334	51772	0	0	40	0	20
3335	51776	0	0	50	3	139944
3336	51787	0	5	101	0	0
3337	51805	0	3	101	0	0
3338	51809	0	0	100	1	131752
3339	51810	0	0	100	0	1048576
3340	51819	0	99	101	0	0
3341	51847	0	0	0	0	0
3343	51915	0	0	100	0	16777216
3344	51941	0	10	101	0	262144
3345	51954	0	0	100	0	16384
3346	52007	0	0	100	0	17408
3347	52020	0	0	75	0	16
3348	52101	0	0	100	0	20
3349	52117	0	10	101	0	0
3350	52127	0	0	100	0	139944
3352	52210	0	5	101	0	0
3353	52231	0	3	101	0	0
3355	52284	0	0	100	0	664232
3356	52290	0	0	100	1	69632
3357	52321	0	0	100	0	69652
3358	52323	0	0	100	0	4116
3359	52342	0	0	30	0	4
3360	52352	0	5	101	0	0
3362	52358	0	5	101	0	0
3363	52373	0	0	0	0	0
3365	52418	0	0	100	0	16777216
3366	52420	0	0	100	0	40
3367	52423	0	0	30	0	40
3369	52466	0	20	101	0	0
3370	52467	0	5	101	0	0
3371	52497	0	0	100	0	0
3372	52500	0	5	101	0	0
3373	52504	0	5	101	0	0
3374	52507	0	0	101	0	4436
3375	52530	0	0	40	0	20
3376	52551	0	3	101	0	0
3378	52626	0	10	101	0	0
3379	52628	0	0	100	0	139944
3380	52629	0	5	101	0	0
3381	52635	0	20	101	0	0
3382	52642	0	0	70	0	40
3383	52643	0	50	101	0	0
3384	52651	0	0	25	20	139944
3386	52671	0	99	101	0	0
3387	52701	0	0	100	0	4
3388	52710	0	0	100	0	4
3389	52723	0	0	100	0	20
3390	52724	0	0	0	0	0
3391	52734	0	0	100	0	69972
3392	52748	0	0	100	0	2
3393	52781	0	0	100	0	0
3394	52795	0	0	100	0	16384
3395	52797	0	0	100	0	16384
3396	52798	0	0	100	0	16384
3397	52799	0	0	100	0	16384
3398	52800	0	0	100	0	16384
3399	52825	0	0	101	1	20
3400	52856	0	0	100	1	4
3401	52858	0	0	100	0	4112
3403	52871	0	0	25	0	20
3404	52881	0	0	100	0	40
3406	52898	0	0	100	0	131072
3408	52919	0	3	101	0	0
3409	52931	0	3	101	0	0
3410	52973	0	0	100	0	664232
3411	52979	0	0	101	20	139944
3413	53032	0	10	100	0	81936
3414	53094	0	3	101	0	0
3415	53137	0	0	0	0	0
3416	53138	0	0	0	0	0
3417	53174	0	3	101	0	0
3418	53186	0	0	10	0	69972
3419	53187	0	0	20	0	69972
3421	53216	0	0	8	0	320
3422	53217	0	0	12	0	69952
3426	53224	0	0	100	0	69888
3427	53228	0	0	100	0	17408
3428	53232	0	0	100	0	17408
3429	53234	0	0	100	0	256
3430	53237	0	0	100	0	256
3431	53238	0	0	100	0	256
3433	53256	0	0	5	0	69952
3434	53257	0	2	101	0	0
3435	53259	0	0	10	0	69952
3436	53260	0	0	15	0	69952
3438	53291	0	0	100	0	4352
3439	53292	0	0	100	0	279872
3440	53317	0	10	101	0	0
3442	53355	0	0	100	0	69972
3443	53357	0	0	0	0	0
3444	53365	0	1	101	0	0
3445	53371	0	0	100	0	332116
3446	53372	0	0	0	0	0
3450	53386	0	1	100	2	349456
3451	53390	0	0	100	2	17408
3452	53397	0	0	15	0	69904
3454	53403	0	5	101	0	0
3455	53407	0	0	0	0	0
3456	53408	0	0	0	0	0
3457	53427	0	0	101	1	0
3458	53429	0	0	101	1	0
3459	53430	0	0	101	1	0
3461	53476	0	0	100	1	139944
3463	53480	0	0	100	0	664232
3464	53486	0	0	7	0	4
3465	53488	0	0	14	0	4
3466	53489	0	0	100	1	81920
3467	53493	0	5	100	1	0
3469	53501	0	0	100	0	16384
3470	53502	0	0	100	0	16384
3472	53504	0	20	101	0	0
3473	53508	0	0	100	0	332116
3474	53511	0	0	0	0	0
3475	53514	0	0	15	0	20496
3476	53515	0	0	100	1	87376
3477	53516	0	0	30	0	4112
3480	53534	0	0	100	1	664232
3482	53552	0	0	20	0	16384
3483	53553	0	0	30	0	16384
3484	53556	0	0	100	0	80
3485	53557	0	0	100	0	272
3486	53569	0	0	100	0	81920
3488	53576	0	0	100	0	81920
3489	53583	0	0	50	0	20
3490	53585	0	0	100	0	20
3491	53590	0	0	10	0	0
3492	53591	0	0	10	0	0
3493	53592	0	0	10	0	0
