field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
13214	59130	0	1207	2	0	0	2	133	0
13215	59131	0	19	1	1	0	1	133	0
13216	59133	0	0	2	3	0	2	133	0
13217	59134	0	633	1	0	0	1	133	0
13218	59138	0	0	2	0	0	2	133	0
13219	59140	0	0	1	0	0	1	0	0
13220	59141	0	0	1	1	0	1	0	0
13221	59142	0	88	2	0	12	2	0	0
13222	59145	0	0	0	0	6	0	0	0
13223	59146	0	0	3	0	0	2	0	0
13224	59147	0	0	3	0	0	2	133	0
13225	59148	0	0	3	0	0	2	0	0
13226	59149	0	0	1	0	0	1	0	0
13227	59151	0	0	2	1	0	2	133	0
13228	59152	0	0	1	0	0	1	0	0
13229	59154	0	0	1	0	0	1	133	0
13230	59155	0	0	1	0	12	0	133	0
13231	59160	0	0	1	0	0	1	133	0
13232	59165	0	0	1	1	10	1	133	0
13233	59166	0	0	1	0	11	1	0	0
13234	59167	0	85	1	0	0	1	133	0
13235	59168	0	0	1	1	0	1	133	0
13236	59169	0	0	1	0	0	1	133	0
13237	59178	0	133	3	4	0	2	133	0
13238	59179	0	0	3	0	0	1	0	0
13239	59180	0	0	3	0	0	2	0	0
13240	59182	0	0	1	0	0	1	133	0
13241	59183	0	0	0	1	0	0	0	0
13242	59188	0	38	0	0	0	0	0	0
13243	59191	0	0	0	0	0	1	133	0
13244	59192	0	0	2	0	0	0	0	0
13245	59193	0	1235	0	0	0	0	0	0
13246	59194	0	1235	0	0	0	0	0	0
13247	59195	0	0	1	0	0	0	0	0
13248	59196	0	1235	0	0	0	0	0	0
13249	59197	0	0	1	0	0	1	0	0
13250	59198	0	0	1	0	0	0	0	0
13251	59199	0	0	1	0	0	1	133	0
13252	59200	0	0	1	0	0	1	133	0
13253	59202	0	0	1	0	0	1	133	0
13254	59209	0	0	3	0	0	2	133	0
13255	59210	0	0	1	0	0	1	0	0
13256	59211	0	0	1	1	0	1	0	0
13257	59212	0	0	1	0	0	1	0	0
13258	59213	0	0	1	0	0	1	0	0
13259	59215	0	0	1	0	0	1	0	0
13261	59220	0	85	1	0	0	1	133	0
13262	59223	0	85	1	0	0	1	133	0
13263	59225	0	0	1	0	0	1	0	0
13264	59228	0	0	1	3	0	1	0	0
13266	59231	0	0	1	3	0	1	0	0
13267	59236	0	0	1	0	0	0	0	0
13268	59237	0	0	1	1	0	1	0	0
13269	59238	0	0	1	0	0	0	0	0
13270	59239	0	0	2	0	15	2	0	0
13271	59241	0	0	3	0	0	2	0	0
13272	59242	0	0	1	0	0	1	0	0
13273	59243	0	2	3	0	0	2	133	0
13274	59244	0	0	3	0	0	2	133	0
13275	59245	0	0	1	0	0	1	0	0
13276	59246	0	0	1	0	0	1	133	0
13277	59247	0	0	1	2	0	1	0	0
13278	59248	0	0	1	0	0	1	133	0
13279	59249	0	0	3	0	0	2	0	0
13280	59250	0	0	0	0	0	0	133	0
13281	59251	0	0	1	1	0	1	0	0
13282	59252	0	0	1	0	0	1	133	0
13283	59253	0	0	1	1	0	1	0	0
13284	59254	0	0	1	0	0	1	133	0
13285	59255	0	0	1	0	0	1	133	0
13286	59256	0	0	2	0	15	2	0	0
13287	59257	0	0	1	0	0	1	0	0
13288	59258	0	0	1	1	0	1	0	0
13289	59259	0	0	3	0	0	2	133	0
13291	59261	0	0	1	1	0	1	0	0
13292	59262	0	0	2	0	15	2	0	0
13293	59263	0	0	2	0	0	2	0	0
13294	59264	0	0	2	0	15	2	0	0
13295	59265	0	0	2	0	0	2	133	0
13296	59266	0	0	1	0	0	1	0	0
13297	59267	0	0	1	0	0	1	0	0
13298	59268	0	0	3	0	15	2	0	0
13299	59269	0	0	2	0	15	2	0	0
13300	59270	0	0	1	0	0	1	133	0
13301	59271	0	0	1	4	0	1	0	0
13302	59272	0	0	1	0	0	1	0	0
13303	59273	0	0	1	0	0	1	133	0
13304	59274	0	0	2	0	0	2	133	0
13305	59276	0	0	0	1	0	0	0	0
13306	59277	0	0	1	0	0	1	0	0
13307	59278	0	0	1	0	0	1	133	0
13308	59280	0	0	1	1	0	1	133	0
13309	59281	0	1152	1	1	0	1	0	0
13310	59283	0	1152	0	0	0	0	0	0
13311	59284	0	0	0	0	0	0	133	0
13312	59285	0	0	1	0	0	1	133	0
13313	59293	0	0	0	0	0	0	133	0
13314	59300	0	0	1	3	0	1	133	0
13315	59301	0	0	1	1	0	1	133	0
13316	59302	0	0	1	0	0	1	0	0
13317	59304	0	0	0	0	0	2	0	0
13318	59306	0	0	1	0	0	1	0	0
13319	59314	0	0	1	0	0	1	0	0
13320	59316	0	0	1	0	0	1	0	0
13321	59317	0	0	1	0	0	1	0	0
13322	59321	0	0	1	0	0	1	0	0
13323	59322	0	1152	0	0	0	0	0	0
13324	59330	0	1152	2	0	0	1	0	0
13325	59331	0	1152	3	0	0	2	0	0
13326	59334	0	0	0	4	0	0	0	0
13327	59343	0	0	2	0	15	2	0	0
13328	59344	0	0	2	0	0	2	0	0
13329	59345	0	0	1	0	0	0	0	0
13330	59346	0	0	2	0	0	2	0	0
13331	59347	0	34	1	0	7	1	0	0
13332	59348	0	36	1	3	0	1	0	0
13333	59349	0	0	0	0	15	0	0	0
13335	59351	0	0	1	0	0	1	133	0
13336	59352	0	0	1	1	0	1	0	0
13337	59353	0	0	1	1	0	1	0	0
13338	59357	0	0	1	0	0	1	133	0
13339	59358	0	0	1	0	0	1	0	0
13340	59359	0	18	1	4	0	1	0	0
13341	59360	0	18	1	4	0	1	0	0
13342	59362	0	0	3	0	0	2	0	0
13343	59363	0	0	1	0	0	1	0	0
13344	59364	0	0	1	3	0	1	0	0
13345	59365	0	0	3	0	2	2	0	0
13346	59366	0	0	1	4	0	1	0	0
13347	59367	0	0	1	0	11	1	0	0
13348	59368	0	1152	1	2	0	1	133	0
13349	59369	0	1152	1	0	0	1	0	0
13350	59370	0	1152	1	1	0	1	0	0
13351	59371	0	0	1	1	0	1	0	0
13352	59372	0	0	1	0	0	1	0	0
13353	59374	0	0	1	1	0	1	0	0
13354	59376	0	0	1	0	0	1	0	0
13355	59377	0	0	1	1	0	1	0	0
13356	59379	0	0	1	0	0	1	0	0
13357	59380	0	0	1	0	0	1	0	0
13358	59381	0	0	1	0	0	1	0	0
13359	59382	0	0	1	0	0	1	0	0
13360	59386	0	0	1	1	0	1	0	0
13361	59389	0	0	1	0	0	1	133	0
13362	59391	0	0	1	0	0	1	133	0
13363	59392	0	0	1	0	0	1	133	0
13364	59395	0	133	2	0	6	2	133	0
13365	59397	0	52	1	3	0	2	0	0
13366	59407	0	0	1	1	0	1	0	0
13367	59408	0	0	1	0	0	1	0	0
13369	59416	0	0	0	0	0	0	133	0
13370	59417	0	1152	0	4	0	0	133	0
13371	59419	0	0	1	0	0	1	133	0
13372	59420	0	1152	0	0	0	0	133	0
13373	59421	0	1152	0	0	0	0	133	0
13374	59422	0	0	0	0	0	1	133	0
13375	59424	0	21	0	0	0	0	0	0
13376	59431	0	0	1	0	0	1	0	0
13377	59434	0	0	1	0	0	1	0	0
13378	59435	0	0	1	0	0	1	0	0
13379	59444	0	0	0	0	0	2	0	0
13380	59451	0	0	1	0	0	0	0	0
13381	59452	0	0	1	0	0	1	0	0
13382	59454	0	0	2	0	0	2	0	0
13383	59455	0	0	0	0	0	2	0	0
13384	59460	0	0	1	0	0	1	0	0
13385	59464	0	0	0	2	0	0	133	0
13386	59465	0	0	0	9	0	0	0	0
13387	59467	0	0	1	3	0	1	0	0
13388	59468	0	0	1	0	0	1	133	0
13389	59469	0	50	1	0	0	1	133	0
13390	59470	0	0	1	1	0	1	0	0
13391	59471	0	0	1	1	0	1	133	0
13392	59473	0	133	1	0	0	1	133	0
13393	59477	0	0	1	0	0	1	0	0
13394	59479	0	0	1	0	0	1	0	0
13395	59482	0	0	1	0	0	1	0	0
13396	59483	0	1189	1	0	0	1	133	0
13397	59485	0	0	1	1	0	1	0	0
13398	59506	0	0	2	0	0	2	0	0
13399	59507	0	0	1	0	0	1	133	0
13400	59509	0	0	1	0	0	1	0	0
13401	59513	0	0	0	0	0	1	133	0
13402	59514	0	0	1	0	0	1	0	0
13403	59515	0	0	3	0	0	2	133	0
13404	59516	0	0	1	0	0	1	0	0
13405	59517	0	85	1	0	0	1	133	0
13406	59519	0	0	1	0	0	1	133	0
13407	59520	0	0	1	0	0	1	133	0
13408	59521	0	0	1	0	0	1	133	0
13409	59522	0	21	0	0	0	0	0	0
13410	59523	0	0	1	0	0	1	0	0
13411	59524	0	0	1	0	0	1	0	0
13412	59525	0	0	1	0	0	1	0	0
13413	59526	0	47	0	0	0	0	0	0
13414	59528	0	0	1	0	0	1	0	0
13415	59529	0	1152	1	0	0	1	0	0
13416	59530	0	0	1	1	0	1	0	0
13417	59542	0	0	1	0	0	1	0	0
13418	59543	0	0	1	0	0	1	0	0
13419	59544	0	0	1	0	0	1	0	0
13420	59545	0	0	1	0	0	1	0	0
13421	59547	0	0	1	0	0	1	0	0
13422	59548	0	0	1	0	0	1	0	0
13424	59566	0	0	1	0	0	1	0	0
13425	59567	0	0	0	0	21	0	0	0
13426	59568	0	0	0	0	21	0	0	0
13427	59569	0	0	0	0	21	0	0	0
13428	59570	0	0	0	0	21	0	330	0
13429	59571	0	0	0	0	21	0	330	0
13430	59572	0	0	0	0	21	0	0	0
13431	59573	0	0	0	0	21	0	0	0
13432	59575	0	0	1	0	0	1	0	0
13433	59577	0	0	1	0	0	1	133	0
13435	59599	0	52	2	0	0	2	0	0
13436	59601	0	0	1	0	0	1	133	0
13437	59603	0	0	1	0	0	1	133	0
13438	59604	0	0	2	0	0	2	0	0
13439	59605	0	36	2	0	0	2	0	0
13440	59606	0	0	2	0	0	2	0	0
13441	59607	0	0	2	0	0	2	0	0
13443	59609	0	0	0	0	0	0	133	0
13444	59610	0	0	1	0	0	0	0	0
13445	59611	0	44	0	0	0	0	0	0
13446	59613	0	0	1	0	0	1	133	0
13447	59614	0	43	1	0	0	1	0	0
13448	59616	0	21	1	1	0	1	0	0
13449	59617	0	21	1	1	0	1	0	0
13450	59618	0	0	1	0	0	0	0	0
13451	59623	0	0	1	0	0	1	133	0
13452	59624	0	0	1	0	0	1	0	0
13453	59634	0	0	1	1	17	1	133	0
13454	59637	0	19	1	0	0	1	0	0
13455	59638	0	0	1	1	0	1	0	0
13456	59640	0	0	1	0	0	0	0	0
13457	59645	0	0	1	1	0	0	0	0
13458	59650	0	0	0	0	21	0	330	0
13459	59653	0	0	0	0	0	2	0	0
13460	59657	0	0	1	0	0	0	0	0
13461	59658	0	0	1	0	0	0	0	0
13463	59675	0	0	1	0	0	0	0	0
13464	59676	0	0	1	0	0	0	0	0
13465	59678	0	0	1	0	0	1	0	0
13466	59682	0	0	2	0	15	2	0	0
13467	59683	0	0	1	0	0	1	133	0
13468	59684	0	19	1	1	0	1	133	0
13469	59685	0	0	3	0	0	2	0	0
13470	59687	0	0	1	0	0	1	0	0
13471	59688	0	1211	1	0	0	2	133	0
13472	59689	0	0	1	0	0	2	0	0
13473	59691	0	0	2	0	15	2	0	0
13474	59692	0	50	1	0	0	1	133	0
13475	59694	0	55	1	9	0	1	0	0
13476	59695	0	0	2	0	0	2	133	0
13477	59696	0	0	1	0	0	1	133	0
13479	59698	0	0	1	0	0	1	133	0
13480	59700	0	0	1	0	0	1	0	0
13481	59701	0	0	1	1	0	1	0	0
13482	59703	0	0	1	0	0	1	0	0
13483	59705	0	32	2	0	12	1	0	0
13484	59706	0	1152	0	0	0	0	0	0
13485	59707	0	0	1	9	0	1	0	0
13486	59708	0	1152	0	0	0	0	0	0
13487	59709	0	1152	0	0	0	0	0	0
13488	59710	0	0	3	0	0	2	0	0
13489	59713	0	0	3	0	0	2	133	0
13490	59715	0	19	1	0	0	1	133	0
13491	59716	0	0	1	0	0	1	133	0
13492	59717	0	19	1	0	0	1	133	0
13493	59723	0	0	1	0	0	1	0	0
13495	59726	0	1152	0	0	0	0	0	0
13496	59727	0	1152	1	1	0	1	0	0
13497	59731	0	38	0	0	0	0	0	0
13498	59732	0	0	1	2	0	1	133	0
13499	59733	0	0	0	2	0	0	133	0
13500	59734	0	1152	0	0	0	0	0	0
13501	59735	0	0	2	2	0	2	0	0
13502	59737	0	44	0	0	0	0	0	0
13503	59742	0	0	3	0	0	2	0	0
13504	59744	0	1152	2	0	12	0	0	0
13505	59745	0	0	0	1	0	0	0	0
13506	59746	0	0	1	1	0	1	0	0
13507	59748	0	0	1	0	0	1	0	0
13508	59750	0	0	1	0	0	1	0	0
13509	59752	0	1182	0	0	0	0	0	0
13510	59754	0	0	1	0	0	1	0	0
13512	59761	0	0	0	2	0	0	133	0
13513	59772	0	35	0	0	0	0	0	0
13516	59785	0	0	0	0	21	0	0	0
13517	59788	0	0	0	0	21	0	0	0
13518	59790	0	0	3	0	0	2	0	0
13520	59792	0	0	3	0	0	2	0	0
13522	59797	0	0	0	0	21	0	0	0
13523	59799	0	0	0	0	21	0	0	0
13524	59802	0	0	0	0	21	0	0	0
13525	59804	0	0	0	0	21	0	0	0
13526	59809	0	0	1	0	0	1	0	0
13527	59812	0	0	0	1	0	0	0	0
13528	59813	0	0	0	1	0	0	0	0
13529	59814	0	0	0	1	0	0	0	0
13530	59815	0	0	0	1	0	0	0	0
13531	59824	0	1152	0	0	15	0	0	0
13532	59825	0	0	2	0	15	2	0	0
13533	59826	0	0	2	0	15	2	0	0
13534	59828	0	0	2	9	0	2	133	0
13535	59829	0	0	0	0	0	0	133	0
13537	59832	0	0	0	0	6	0	0	0
13538	59834	0	0	1	0	0	1	0	0
13539	59835	0	133	1	0	0	1	133	0
13540	59839	0	133	1	0	0	1	133	0
13541	59840	0	0	0	0	0	0	133	0
13542	59842	0	35	1	0	0	1	133	0
13543	59844	0	85	1	0	0	1	133	0
13544	59845	0	0	1	1	0	1	0	0
13545	59846	0	0	1	1	0	1	0	0
13546	59849	0	0	1	1	0	1	0	0
13547	59851	0	0	1	0	0	1	0	0
13548	59852	0	0	1	0	0	1	0	0
13549	59853	0	0	1	4	0	1	0	0
13550	59854	0	0	1	0	0	1	133	0
13551	59855	0	0	1	1	0	1	0	0
13552	59856	0	0	1	2	0	1	0	0
13556	59863	0	0	1	0	0	1	133	0
13557	59864	0	0	1	1	0	1	133	0
13558	59865	0	0	1	0	12	2	0	0
13559	59868	0	0	0	1	0	0	0	0
13560	59870	0	0	1	0	0	1	0	0
13561	59879	0	0	0	3	22	0	0	0
13562	59881	0	0	2	0	0	2	133	0
13563	59887	0	0	1	1	0	1	0	0
13564	59888	0	0	1	1	0	1	0	0
13565	59889	0	0	1	1	0	1	0	0
13566	59890	0	0	1	1	0	1	0	0
13567	59891	0	0	1	1	0	1	0	0
13568	59894	0	0	3	0	0	2	0	0
13569	59897	0	0	0	0	0	0	133	0
13570	59899	0	0	0	4	0	0	0	0
13571	59912	0	0	1	0	0	1	0	0
13572	59921	0	0	0	3	22	0	0	0
13573	59961	0	0	0	0	21	0	330	0
13574	59963	0	2	1	0	0	1	0	0
13575	59965	0	0	1	0	0	1	0	0
13576	59969	0	0	1	0	0	1	0	0
13577	59971	0	0	1	0	0	1	133	0
13578	59972	0	0	1	2	0	1	0	0
13579	59973	0	0	1	0	0	1	0	0
13580	59974	0	0	1	0	11	1	0	0
13581	59975	0	0	1	0	0	1	133	0
13582	59976	0	0	0	0	21	0	0	0
13583	59978	0	0	1	2	0	1	0	0
13584	59979	0	0	1	2	0	1	0	0
13585	59984	0	0	0	3	22	0	0	0
13586	59985	0	0	2	0	0	2	133	0
13587	59986	0	0	1	0	0	1	133	0
13588	59987	0	0	1	1	0	1	133	0
13589	59988	0	0	2	0	0	2	133	0
13590	59989	0	0	2	0	15	2	133	0
13591	59990	0	0	1	1	0	1	0	0
13592	59991	0	0	1	0	0	1	133	0
13593	59992	0	0	2	0	0	2	0	0
13594	59993	0	0	3	0	0	2	0	0
13595	59994	0	0	1	0	0	1	133	0
13596	59995	0	0	1	1	7	1	0	0
13597	59996	0	0	0	0	21	0	0	0
13598	59997	0	0	1	0	0	1	133	0
13599	59998	0	932	1	0	0	1	133	0
13600	59999	0	0	1	1	27	2	0	0
13601	60002	0	0	0	0	21	0	330	0
13602	60003	0	0	1	0	0	1	133	0
13603	60004	0	0	1	1	0	1	133	0
13604	60005	0	0	1	1	0	1	133	0
13605	60006	0	0	1	0	11	1	0	0
13606	60008	0	0	2	0	0	2	133	0
13607	60009	0	0	1	0	0	1	133	0
13608	60010	0	0	1	0	0	1	133	0
13609	60011	0	19	1	0	0	1	0	0
13610	60012	0	0	1	0	0	1	0	0
13611	60013	0	0	1	1	0	1	133	0
13612	60015	0	0	1	0	0	1	133	0
13613	60016	0	0	1	1	0	1	133	0
13614	60017	0	971	2	0	0	2	133	0
13615	60018	0	0	2	0	0	2	133	0
13616	60019	0	49	1	0	0	1	133	0
13617	60021	0	0	0	0	21	0	330	0
13619	60024	0	0	0	0	21	0	330	0
13620	60025	0	0	0	0	21	0	0	0
13621	60029	0	35	1	0	0	1	0	0
13622	60030	0	133	2	0	0	2	133	0
13623	60032	0	0	1	0	0	1	133	0
13624	60062	0	0	1	0	0	0	0	0
13625	60064	0	0	1	0	0	0	0	0
13626	60066	0	0	1	1	0	0	0	0
13627	60067	0	49	2	0	0	2	0	0
13628	60068	0	0	0	0	0	0	133	0
13629	60072	0	1152	1	0	0	1	0	0
13630	60073	0	0	1	0	0	1	133	0
13631	60074	0	0	1	0	12	1	0	0
13632	60075	0	0	0	9	0	0	0	0
13633	60076	0	0	1	0	0	1	133	0
13634	60077	0	0	0	0	0	1	133	0
13636	60084	0	36	0	0	0	0	0	0
13637	60085	0	0	1	1	0	1	0	0
13638	60089	0	0	1	0	0	0	0	0
13639	60094	0	0	1	0	0	1	0	0
13640	60099	0	0	0	0	21	0	0	0
13641	60103	0	0	2	0	0	2	133	0
13642	60104	0	0	0	0	6	0	0	0
13643	60105	0	0	0	0	6	0	0	0
13644	60108	0	1211	1	0	0	2	133	0
13645	60109	0	0	1	0	0	2	0	0
13646	60110	0	0	2	0	0	2	0	0
13647	60113	0	0	2	0	0	2	0	0
13648	60114	0	0	0	0	21	0	0	0
13649	60116	0	0	0	0	21	0	0	0
13650	60118	0	0	0	0	21	0	0	0
13651	60119	0	0	0	0	21	0	0	0
13652	60120	0	0	0	0	21	0	0	0
13653	60121	0	0	1	2	0	1	0	0
13654	60136	0	0	0	0	21	0	0	0
13655	60140	0	0	0	0	21	0	0	0
13656	60158	0	0	1	0	0	1	0	0
13657	60177	0	0	0	9	31	0	133	0
13658	60180	0	0	1	0	0	0	0	0
13659	60181	0	0	1	0	11	1	0	0
13660	60182	0	0	1	1	0	1	0	0
13661	60186	0	0	2	3	0	2	133	0
13662	60195	0	0	2	0	0	2	133	0
13663	60196	0	0	0	0	0	0	133	0
13664	60203	0	0	1	0	0	0	0	0
13665	60204	0	0	1	0	0	1	0	0
13666	60205	0	0	1	1	0	1	0	0
13667	60206	0	0	0	0	0	0	133	0
13668	60211	0	0	1	0	0	1	0	0
13669	60218	0	0	1	0	0	0	0	0
13670	60227	0	0	1	0	0	1	0	0
13671	60236	0	0	1	0	18	1	0	0
13672	60239	0	0	1	0	0	1	0	0
13674	60299	0	0	1	0	0	1	0	0
13675	60300	0	55	1	1	0	1	0	0
13676	60301	0	0	1	0	0	0	0	0
13677	60302	0	0	1	0	0	0	0	0
13678	60306	0	0	1	0	0	0	0	0
13679	60307	0	0	1	0	0	0	0	0
13680	60317	0	0	1	0	0	0	0	0
13681	60318	0	0	1	0	0	0	0	0
13682	60319	0	0	1	1	0	0	0	0
13683	60320	0	0	0	0	0	1	0	0
13684	60321	0	0	0	0	0	1	0	0
13692	60350	0	0	0	0	28	0	0	0
13693	60354	0	0	0	0	28	0	0	0
13694	60355	0	0	0	0	28	0	0	0
13695	60356	0	0	0	0	28	0	0	0
13696	60357	0	0	0	0	28	0	0	0
13697	60365	0	0	0	0	28	0	0	0
13698	60366	0	0	0	0	28	0	0	0
13699	60367	0	0	0	0	28	0	0	0
13700	60424	0	0	0	0	21	0	0	0
13701	60430	0	0	0	9	0	0	0	0
13702	60431	0	0	0	1	0	0	0	0
13703	60432	0	0	0	1	0	0	0	0
13704	60433	0	0	0	1	0	0	0	0
13705	60436	0	0	1	0	0	0	0	0
13706	60437	0	0	1	0	0	0	0	0
13707	60440	0	0	1	0	0	1	133	0
13708	60441	0	0	1	0	0	1	0	0
13709	60442	0	0	1	0	0	0	0	0
13710	60443	0	0	2	0	0	0	0	0
13711	60446	0	0	1	1	0	1	133	0
13712	60447	0	19	1	0	0	1	133	0
13714	60453	0	19	1	0	0	1	133	0
13719	60470	0	0	1	0	0	0	0	0
13720	60471	0	0	1	1	0	0	0	0
13721	60472	0	0	1	0	11	0	0	0
13722	60479	0	0	1	0	0	0	0	0
13723	60482	0	0	1	0	0	0	0	0
13724	60483	0	0	1	0	0	0	0	0
13725	60487	0	0	1	1	0	0	0	0
13726	60488	0	0	1	0	0	0	133	0
13727	60492	0	0	1	0	0	0	0	0
13728	60494	0	0	1	0	0	0	0	0
13729	60495	0	0	1	0	0	0	0	0
13730	60500	0	0	1	0	0	1	133	0
13731	60501	0	0	1	1	0	1	133	0
13732	60502	0	0	1	0	0	1	133	0
13733	60506	0	0	1	1	0	1	133	0
13734	60518	0	0	1	1	0	0	0	0
13735	60533	0	0	0	0	0	0	133	0
13736	60538	0	0	0	1	0	0	0	0
13737	60540	0	0	0	0	0	0	133	0
13749	60586	0	1152	0	0	0	0	133	0
13750	60587	0	0	0	0	0	0	133	0
13751	60588	0	0	1	0	0	1	0	0
13752	60590	0	0	2	0	0	2	133	0
13753	60617	0	0	0	0	0	0	133	0
13754	60626	0	0	2	0	0	2	0	0
13755	60639	0	0	1	0	0	1	0	0
13756	60644	0	0	0	0	0	0	133	0
13757	60646	0	0	1	0	0	1	133	0
13758	60667	0	0	1	1	0	1	0	0
13759	60672	0	0	0	0	0	0	133	0
13760	60678	0	0	2	3	0	2	133	0
13761	60682	0	0	0	0	0	0	133	0
13762	60683	0	0	0	0	0	2	133	0
13763	60684	0	0	1	0	0	0	0	0
13764	60708	0	0	1	0	0	1	0	0
13766	60742	0	1152	2	0	0	2	0	0
13767	60744	0	0	1	0	0	0	0	0
13768	60745	0	0	1	0	0	0	0	0
13770	60771	0	0	1	0	0	0	133	0
13771	60781	0	0	1	2	0	1	0	0
13772	60782	0	0	0	2	0	0	0	0
13773	60786	0	133	0	0	0	0	0	0
13774	60793	0	1211	2	0	0	2	133	0
13776	60798	0	44	0	0	0	0	0	0
13777	60802	0	0	2	0	0	2	0	0
13778	60803	0	0	1	1	0	0	0	0
13779	60814	0	0	1	1	0	1	0	0
13780	60819	0	0	0	0	0	0	133	0
13781	60828	0	0	0	0	0	0	133	0
13782	60829	0	0	1	0	0	1	133	0
13784	60845	0	0	1	0	0	1	0	0
13785	60847	0	99	2	0	0	2	0	0
13787	60851	0	0	1	0	0	1	0	0
13788	60856	0	0	0	0	0	1	133	0
13789	60857	0	0	1	0	0	1	0	0
13790	60859	0	0	3	0	0	2	0	0
13791	60868	0	0	2	0	0	2	0	0
13792	60869	0	0	1	0	0	1	0	0
13793	60870	0	0	2	0	0	2	0	0
13794	60871	0	0	1	0	0	0	0	0
13795	60872	0	0	2	0	0	2	0	0
13796	60873	0	0	2	3	0	2	0	0
13797	60876	0	0	3	0	0	2	0	0
13798	60880	0	1152	0	0	0	0	0	0
13799	60890	0	0	3	1	11	2	0	0
13800	60894	0	1152	0	0	0	0	0	0
13801	60902	0	1152	2	0	0	2	0	0
13802	60903	0	0	1	0	0	1	0	0
13803	60907	0	0	3	0	0	2	0	0
13804	60908	0	0	1	0	0	1	133	0
13805	60916	0	1152	2	0	0	2	0	0
13806	60919	0	1152	0	0	0	0	0	0
13807	60923	0	1152	0	0	0	0	0	0
13808	60924	0	0	1	0	0	1	0	0
13809	60925	0	0	0	0	0	2	0	0
13810	60926	0	0	3	0	0	2	0	0
13811	60927	0	0	2	3	0	2	0	0
13812	60932	0	0	0	0	0	0	133	0
13813	60936	0	133	0	0	0	0	133	0
13814	60939	0	133	0	0	0	0	133	0
13815	60944	0	0	0	0	0	0	133	0
13816	60945	0	1207	2	0	0	2	133	0
13817	60946	0	0	1	1	0	1	0	0
13818	60947	0	0	1	1	0	1	0	0
13819	60949	0	1152	1	0	0	1	0	0
13820	60950	0	0	0	3	22	0	0	0
13821	60951	0	0	2	0	0	2	133	0
13822	60952	0	133	1	1	0	1	133	0
13823	60954	0	2	3	0	0	2	133	0
13824	60955	0	0	1	0	0	0	0	0
13825	60956	0	0	1	0	0	0	0	0
13826	60960	0	32	1	0	12	1	0	0
13827	60962	0	0	0	0	0	0	133	0
13828	60966	0	0	2	0	0	2	0	0
13829	60968	0	0	0	0	0	0	133	0
13830	60970	0	0	0	0	0	2	133	0
13831	60987	0	0	0	0	0	1	0	0
13832	60988	0	0	3	4	0	2	0	0
13833	60991	0	0	2	0	0	2	0	0
13834	60995	0	0	1	0	0	2	0	0
13835	61015	0	0	0	0	0	2	133	0
13836	61016	0	0	1	0	0	1	0	0
13837	61025	0	0	1	1	17	1	133	0
13838	61041	0	0	2	0	0	2	0	0
13839	61042	0	0	2	0	0	2	133	0
13840	61044	0	0	1	0	0	1	133	0
13841	61055	0	1152	1	0	0	1	133	0
13842	61056	0	0	1	0	0	1	0	0
13843	61058	0	0	1	1	13	1	0	0
13844	61061	0	0	1	0	0	1	133	0
13845	61065	0	1152	1	0	12	1	0	0
13846	61066	0	0	1	0	0	1	0	0
13847	61070	0	0	2	0	0	2	0	0
13848	61071	0	0	1	0	0	1	0	0
13849	61072	0	0	1	0	0	1	0	0
13850	61073	0	0	1	0	0	1	0	0
13851	61074	0	0	1	0	0	1	0	0
13852	61075	0	0	1	0	0	1	0	0
13853	61076	0	1152	0	0	0	0	0	0
13854	61077	0	0	0	0	0	1	0	0
13855	61079	0	0	1	0	0	1	0	0
13856	61084	0	0	1	0	0	1	133	0
13857	61085	0	0	1	0	0	1	133	0
13858	61086	0	0	1	0	0	1	0	0
13859	61087	0	1152	1	1	0	1	0	0
13860	61088	0	0	0	0	0	1	133	0
13861	61090	0	1152	0	0	0	0	0	0
13862	61093	0	1227	0	0	0	0	0	0
13863	61094	0	82	1	0	6	1	0	0
13864	61095	0	0	1	3	0	1	0	0
13865	61097	0	0	1	0	0	1	0	0
13866	61099	0	0	0	0	0	1	133	0
13867	61103	0	0	1	0	0	1	133	0
13868	61108	0	0	1	0	0	1	0	0
13869	61109	0	0	2	0	0	2	133	0
13870	61110	0	0	2	0	0	1	0	0
13871	61111	0	0	0	3	22	0	0	0
13872	61116	0	0	1	0	0	1	0	0
13873	61124	0	0	0	0	0	0	133	0
13874	61125	0	0	1	0	0	1	0	0
13875	61128	0	0	1	0	0	1	0	0
13876	61132	0	1205	0	0	0	2	0	0
13877	61136	0	49	2	0	0	2	0	0
13878	61137	0	0	2	0	0	2	0	0
13879	61138	0	1205	0	0	0	2	0	0
13880	61139	0	0	2	0	0	2	0	0
13881	61140	0	41	2	0	0	2	0	0
13882	61143	0	0	2	0	0	2	133	0
13883	61146	0	0	0	4	0	0	0	0
13884	61162	0	133	2	1	0	2	133	0
13885	61163	0	133	1	0	0	1	133	0
13886	61164	0	0	2	0	0	2	0	0
13887	61168	0	0	1	0	0	1	133	0
13888	61170	0	0	1	1	12	1	0	0
13889	61177	0	1276	0	0	0	0	0	0
13890	61184	0	1152	0	0	0	0	0	0
13891	61186	0	0	0	0	11	0	0	0
13892	61188	0	0	1	1	0	1	0	0
13893	61189	0	0	1	1	0	1	0	0
13894	61193	0	0	1	0	0	1	0	0
13895	61207	0	1152	0	0	0	0	0	0
13896	61211	0	0	1	1	0	1	0	0
