Id	Map	WMO-ID	DungeonMap	minZ	field5	
1165	571	24591	27	0	0
1178	571	24609	27	0	0
1189	571	24610	27	0	0
1187	571	24615	27	0	0
1188	571	24616	27	0	0
1190	571	24647	27	0	0
1191	571	24676	27	0	0
1192	571	24677	27	0	0
1168	571	24685	27	0	0
1166	571	24693	27	0	0
1167	571	24694	27	0	0
1169	571	24704	27	0	0
1225	571	24710	27	0	0
1154	571	24711	27	0	0
1155	571	24713	27	0	0
1196	571	24717	27	0	0
1197	571	24718	27	0	0
1198	571	24719	27	0	0
1199	571	24720	27	0	0
1200	571	24722	27	0	0
1201	571	24724	27	0	0
1202	571	24725	27	0	0
1156	571	24726	27	634	0
1157	571	24727	27	0	0
1176	571	24734	27	0	0
1177	571	24735	27	0	0
1195	571	24769	27	0	0
1140	571	24815	27	0	0
1141	571	24816	27	0	0
1142	571	24819	27	0	0
1143	571	24820	27	0	0
1144	571	24821	27	0	0
1145	571	24822	27	0	0
1146	571	24823	27	0	0
1147	571	24824	27	0	0
1148	571	24825	27	0	0
1149	571	24826	27	0	0
1150	571	24827	27	0	0
1151	571	24828	27	0	0
1152	571	24829	27	0	0
1158	571	24850	27	0	0
1159	571	24851	27	0	0
1160	571	24939	27	0	0
1161	571	24940	27	0	0
1162	571	24941	27	0	0
1163	571	24942	27	0	0
1164	571	24943	27	0	0
1267	571	25038	27	-10000	0
1268	571	25039	27	-10000	0
1269	571	25040	27	-10000	0
1283	571	25041	27	-10000	0
1249	571	25063	27	-10000	0
1250	571	25064	27	-10000	0
1251	571	25065	27	-10000	0
1252	571	25066	27	-10000	0
1253	571	25067	27	-10000	0
1254	571	25068	27	-10000	0
1259	571	25069	27	-10000	0
1260	571	25070	27	-10000	0
1261	571	25071	27	-10000	0
1262	571	25072	27	-10000	0
1263	571	25073	27	-10000	0
1264	571	25074	27	-10000	0
1265	571	25076	27	-10000	0
1266	571	25077	27	-10000	0
1255	571	25123	27	-10000	0
1256	571	25131	27	-10000	0
1275	571	25132	26	-10000	0
1270	571	25133	27	-10000	0
1276	571	25133	26	-10000	0
1272	571	25134	26	-10000	0
1271	571	25135	27	-10000	0
1277	571	25135	26	-10000	0
1274	571	25136	26	-10000	0
1308	571	25136	27	-10000	0
1273	571	25137	26	-10000	0
1307	571	25137	27	-10000	0
1258	571	25145	27	-10000	0
1257	571	25177	27	-10000	0
1300	571	25204	27	-10000	0
1301	571	25205	27	-10000	0
1296	571	25206	27	-10000	0
1297	571	25207	27	-10000	0
1298	571	25208	27	-10000	0
1299	571	25209	27	-10000	0
1295	571	25288	27	-10000	0
1285	571	25320	27	-10000	0
1289	571	25360	27	-10000	0
1278	571	25367	27	-10000	0
1281	571	25368	27	-10000	0
1280	571	25369	27	-10000	0
1282	571	25370	27	-10000	0
1279	571	25371	27	-10000	0
1287	571	25381	27	-10000	0
1291	571	25383	27	-10000	0
1288	571	25384	27	-10000	0
1293	571	25406	27	-10000	0
1294	571	25418	27	-10000	0
1284	571	25419	27	-10000	0
1302	571	25420	27	-10000	0
1311	571	25430	26	-10000	0
1312	571	25431	26	-10000	0
1304	571	25436	27	-10000	0
1305	571	25607	27	-10000	0
1309	571	25607	26	-10000	0
1306	571	25608	27	-10000	0
1310	571	25608	26	-10000	0
1292	571	25696	27	-10000	0
1286	571	25768	27	-10000	0
1303	571	25794	27	-10000	0
1290	571	25808	27	-10000	0
1317	571	25837	27	-10000	0
1316	571	25838	27	-10000	0
1318	571	25839	27	-10000	0
1314	571	25840	27	-10000	0
1319	571	25841	27	-10000	0
1313	571	25868	27	-10000	0
1320	571	25869	27	-10000	0
1315	571	25870	27	-10000	0
14	574	22841	1	-10000	0
10	574	22842	1	-10000	0
15	574	22843	1	-10000	0
4	574	22848	1	-10000	0
5	574	22849	1	-10000	0
11	574	22850	1	-10000	0
1456	574	22853	1	-10000	0
16	574	22853	2	68	0
8	574	22854	2	-10000	0
1736	574	22854	41	155	0
13	574	22855	41	-10000	0
1459	574	22855	41	-10000	0
12	574	22856	2	-10000	0
9	574	22857	41	-10000	0
1457	574	22857	41	-10000	0
7	574	22881	1	-10000	0
1710	574	22882	1	-10000	0
3	574	22887	2	-10000	0
1458	574	22887	41	136	0
17	574	22887	41	156	0
1584	574	23096	1	-10000	0
1585	574	23097	41	-10000	0
1443	575	22552	40	-10000	0
1441	575	22619	40	-10000	0
1434	575	22698	39	-10000	0
1453	575	22698	40	80	0
1432	575	22727	39	-10000	0
1446	575	22799	40	-10000	0
1587	575	23015	40	-10000	0
1586	575	23016	40	-10000	0
1435	575	23017	39	-10000	0
1454	575	23017	40	76	0
1447	575	23018	40	-10000	0
1448	575	23019	40	-10000	0
1449	575	23072	40	-10000	0
1450	575	23083	40	-10000	0
1445	575	23084	40	-10000	0
1440	575	23094	40	-10000	0
1442	575	23101	40	-10000	0
1433	575	23102	39	-10000	0
1430	575	23103	39	-10000	0
1452	575	23103	40	77	0
1431	575	23107	39	-10000	0
1455	575	23107	40	92	0
1428	575	23108	39	-10000	0
1708	575	23108	40	102	0
1451	575	23109	40	-10000	0
1439	575	23128	40	-10000	0
1429	575	23129	39	-10000	0
1444	575	23202	40	-10000	0
1437	575	25499	40	-10000	0
1588	575	25500	40	-10000	0
1116	576	22597	25	-10000	0
1124	576	22598	25	-10000	0
1117	576	23332	25	-10000	0
1118	576	23333	25	-10000	0
1128	576	23334	25	-10000	0
1119	576	23335	25	-10000	0
1129	576	23336	25	-10000	0
1120	576	23337	25	-10000	0
1130	576	23338	25	-10000	0
1121	576	23339	25	-10000	0
1122	576	23340	25	-10000	0
1131	576	23441	25	-10000	0
1123	576	23442	25	-10000	0
1132	576	23443	25	-10000	0
1127	576	23444	25	-10000	0
1114	576	23473	25	-10000	0
1115	576	23474	25	-10000	0
1125	576	23545	25	-10000	0
1126	576	23546	25	-10000	0
1133	576	24024	25	-10000	0
1134	576	24025	25	-10000	0
1135	576	24026	25	-10000	0
1136	576	24027	25	-10000	0
1468	578	22730	45	-10000	0
1697	578	23874	42	-10000	0
1696	578	23875	42	-10000	0
1472	578	24568	46	-10000	0
1461	578	24598	42	-10000	0
1465	578	24599	43	-10000	0
1464	578	24600	43	-10000	0
1463	578	24601	43	-10000	0
1470	578	24602	45	-10000	0
1471	578	24603	45	-10000	0
1469	578	24604	45	-10000	0
1467	578	24633	43	-10000	0
1466	578	24635	42	-10000	0
1462	578	24639	43	-10000	0
1704	578	25366	46	-10000	0
4613	580	23468	440	-10000	1993110
4612	580	23469	440	-10000	1993110
3357	585	23119	236	-10000	2056542
3356	585	23120	236	-10000	2056542
3355	585	23121	236	-10000	2056542
3369	585	23121	237	-3	2056542
3366	585	23122	237	-10000	2056542
3365	585	23123	237	-10000	2056542
3352	585	23125	236	-10000	2056542
3358	585	23162	236	-10000	2056542
3362	585	23167	237	-10000	2056542
3361	585	23168	237	-10000	2056542
3363	585	23169	237	-10000	2056542
3364	585	23170	237	-10000	2056542
3359	585	23171	236	-10000	2056542
3360	585	23171	237	-12	2056542
3353	585	23731	236	-10000	2056542
3354	585	23732	236	-10000	2056542
3367	585	23733	237	-10000	2056542
3368	585	23734	237	-10000	2056542
3370	585	26192	237	-10000	2056542
1355	595	23384	34	-10000	0
1356	595	23385	34	-10000	0
1357	595	23386	34	-10000	0
1358	595	23387	34	-10000	0
1359	595	23388	34	-10000	0
1336	595	23389	34	-10000	0
1360	595	23390	34	-10000	0
1361	595	23391	34	-10000	0
1337	595	23392	34	-10000	0
1362	595	23393	34	-10000	0
1338	595	23394	34	-10000	0
1363	595	23395	34	-10000	0
1339	595	23396	34	-10000	0
1364	595	23397	34	-10000	0
1340	595	23398	34	-10000	0
1365	595	23399	34	-10000	0
1341	595	23400	34	-10000	0
1366	595	23401	34	-10000	0
1367	595	23402	34	-10000	0
1342	595	23403	34	-10000	0
1368	595	23404	34	-10000	0
1349	595	23424	34	-10000	0
1333	595	23425	34	-10000	0
1369	595	23428	34	-10000	0
1350	595	23435	34	-10000	0
1352	595	23436	34	-10000	0
1332	595	23447	34	-10000	0
1353	595	23448	34	-10000	0
1343	595	23463	34	-10000	0
1354	595	23464	34	-10000	0
1371	595	23490	34	-10000	0
1334	595	23499	34	-10000	0
1370	595	23500	34	-10000	0
1335	595	23501	34	-10000	0
1345	595	23511	34	-10000	0
1346	595	23512	34	-10000	0
1344	595	23513	34	-10000	0
1348	595	23538	34	-10000	0
1347	595	23609	34	-10000	0
1351	595	23610	34	-10000	0
1492	599	23694	53	-10000	0
1493	599	23697	53	-10000	0
1494	599	23699	53	-10000	0
1495	599	23818	53	-10000	0
1496	599	23819	53	-10000	0
1497	599	23953	53	-10000	0
1499	599	23954	53	-10000	0
1500	599	23957	53	-10000	0
1501	599	23958	53	-10000	0
1487	599	24073	53	-10000	0
1488	599	24401	53	-10000	0
1489	599	24402	53	-10000	0
1490	599	24403	53	-10000	0
1491	599	24404	53	-10000	0
1498	599	25283	53	-10000	0
1400	600	23718	37	-10000	0
1407	600	23719	37	-10000	0
1401	600	23720	37	-10000	0
1397	600	23721	37	-10000	0
1410	600	23810	37	-10000	0
1418	600	23811	38	-10000	0
1409	600	23812	37	-10000	0
1408	600	23813	37	-10000	0
1419	600	23839	38	-10000	0
1398	600	23840	37	-10000	0
1399	600	23841	37	-10000	0
1414	600	23842	38	-10000	0
1426	600	23842	37	-10000	0
1405	600	23891	37	-10000	0
1402	600	23893	37	-10000	0
1404	600	23894	37	-10000	0
1705	600	24101	38	-10000	0
1706	600	24102	38	-10000	0
1406	600	24103	37	-10000	0
1707	600	24103	38	65	0
1403	600	24104	37	-10000	0
1424	600	24448	38	-10000	0
1589	600	24455	37	-10000	0
1411	600	24905	37	-10000	0
1413	600	24992	38	-10000	0
1425	600	24993	37	-10000	0
1420	600	24993	38	31	0
1698	600	25025	37	-10000	0
1415	600	25030	38	-10000	0
1427	600	25030	37	-10000	0
1417	600	25031	38	-10000	0
1412	600	25849	38	-10000	0
1475	601	24549	49	-10000	0
1734	601	24550	47	-10000	0
1473	601	24879	47	-10000	0
1474	601	25050	48	-10000	0
1476	601	25050	49	727	0
1711	601	25886	47	-10000	0
1508	602	23999	55	-10000	0
1504	602	24000	54	-10000	0
1709	602	24000	55	56	0
1502	602	24001	54	-10000	0
1506	602	24001	55	37	0
1509	602	24002	55	-10000	0
1507	602	24003	55	-10000	0
1510	602	24004	55	-10000	0
1503	602	24479	54	-10000	0
1505	602	24678	55	-10000	0
1648	603	24075	69	-10000	0
1647	603	24076	69	-10000	0
1649	603	24077	69	-10000	0
1645	603	24080	69	-10000	0
1641	603	24082	69	-10000	0
1644	603	24083	69	-10000	0
1673	603	24084	71	250	0
1664	603	24084	70	400	0
1656	603	24086	70	-10000	0
1661	603	24405	70	-10000	0
1657	603	24436	70	-10000	0
1658	603	24437	70	-10000	0
1659	603	24438	70	-10000	0
1660	603	24439	70	-10000	0
1688	603	24441	70	-10000	0
1653	603	24442	70	-10000	0
1654	603	24443	70	-10000	0
1667	603	24457	70	-10000	0
1662	603	24458	70	-10000	0
1665	603	24459	70	-10000	0
1646	603	24460	69	-10000	0
1670	603	24669	70	-10000	0
1663	603	24771	70	-10000	0
1650	603	25884	70	-10000	0
1687	603	25884	71	250	0
1668	603	25891	70	-10000	0
1655	603	25903	70	-10000	0
1674	603	25905	71	250	0
1643	603	25906	69	-10000	0
1672	603	25928	71	250	0
1642	603	25929	69	-10000	0
1689	603	25931	70	-10000	0
1691	603	25932	70	-10000	0
1690	603	25933	70	-10000	0
1719	603	25934	70	-10000	0
1677	603	25944	72	-10000	0
1720	603	25945	70	-10000	0
1681	603	25960	72	-10000	0
1685	603	25961	72	-10000	0
1679	603	25962	72	-10000	0
1683	603	25963	72	-10000	0
1676	603	25973	72	-10000	0
1669	603	25998	70	-10000	0
1749	603	26003	98	0	0
1750	603	26004	98	0	0
1752	603	26005	98	0	0
1751	603	26006	98	0	0
1671	603	26048	71	250	0
1737	603	26083	71	250	0
1746	603	26204	70	-10000	0
1745	603	26205	70	-10000	0
1375	604	24860	36	-10000	0
1376	604	24889	36	-10000	0
1385	604	24946	36	-10000	0
1386	604	24947	36	-10000	0
1387	604	25049	36	-10000	0
1388	604	25058	36	-10000	0
1373	604	25060	36	-10000	0
1374	604	25061	36	-10000	0
1394	604	25103	36	-10000	0
1377	604	25146	36	-10000	0
1378	604	25147	36	-10000	0
1379	604	25148	36	-10000	0
1380	604	25149	36	-10000	0
1381	604	25150	36	-10000	0
1382	604	25151	36	-10000	0
1383	604	25263	36	-10000	0
1384	604	25264	36	-10000	0
1389	604	25349	36	-10000	0
1390	604	25434	36	-10000	0
1391	604	25435	36	-10000	0
1392	604	25805	36	-10000	0
1393	604	25806	36	-10000	0
1395	604	25842	36	-10000	0
1396	604	25843	36	-10000	0
1486	608	25154	52	-10000	0
1575	616	24890	61	-10000	0
1479	619	25245	50	-10000	0
1699	619	25246	50	-10000	0
1480	619	25247	50	-10000	0
1700	619	25248	50	-10000	0
1477	619	25259	50	-10000	0
1478	619	25261	50	-10000	0
1481	619	25318	50	-10000	0
1701	619	25372	50	-10000	0
1702	619	25486	50	-10000	0
1703	619	26079	50	-10000	0
1822	624	25740	63	-10000	0
1576	624	25741	63	-10000	0
1577	624	25742	63	-10000	0
1821	624	25745	63	-10000	0
1812	624	25746	63	-10000	0
1582	624	25747	63	-10000	0
1819	624	26038	63	-10000	0
1820	624	26039	63	-10000	0
1739	624	26432	63	0	0
1738	624	26433	63	0	0
1813	624	28162	63	-10000	0
1818	624	28163	63	-10000	0
1816	624	28164	63	-10000	0
1814	624	28165	63	-10000	0
1817	624	28166	63	-10000	0
1815	624	28167	63	-10000	0
1767	631	26227	103	0	0
1769	631	26277	103	0	0
1768	631	26295	103	0	0
1774	631	26434	105	535	0
1811	631	26438	109	0	0
1786	631	26452	107	351	0
1783	631	26454	107	364	0
1775	631	26457	106	202	0
1794	631	26470	107	351	0
1797	631	26471	107	360	0
1787	631	26472	107	344	0
1799	631	26479	107	389	0
1798	631	26480	107	360	0
1796	631	26481	107	360	0
1795	631	26484	107	360	0
1801	631	26527	107	361	0
1810	631	26527	108	400	0
1808	631	26529	108	384	0
1800	631	26530	107	350	0
1802	631	26532	107	361	0
1805	631	26532	108	375	0
1809	631	26533	108	384	0
1807	631	26534	108	384	0
1806	631	26535	108	384	0
1803	631	26536	107	361	0
1804	631	26536	108	375	0
1776	631	26589	106	203	0
1772	631	26626	104	190	0
1770	631	26627	103	0	0
1771	631	26628	104	103	0
1773	631	26629	105	535	0
1785	631	26669	107	358	0
1784	631	26740	107	358	0
1778	631	26741	106	203	0
1781	631	26741	107	325	0
1793	631	26742	107	350	0
1792	631	26743	107	353	0
1791	631	26744	107	353	0
1790	631	26746	107	350	0
1788	631	27050	107	358	0
1782	631	27051	107	365	0
1777	631	27052	106	203	0
1780	631	27052	107	325	0
1779	631	27333	106	203	0
1789	631	27684	107	355	0
1823	631	28228	110	0	0
1825	631	28360	109	0	0
1824	631	28388	110	190	0
1826	631	28402	103	0	0
1827	631	28411	108	384	0
1758	632	26199	101	0	0
1759	632	26217	101	0	0
1760	632	26314	101	0	0
1761	632	26315	101	0	0
1757	632	27053	101	0	0
1923	643	26299	127	0	5794644
1920	643	26300	127	0	5794644
1914	643	26302	126	0	5794644
1922	643	26341	127	0	5794644
1919	643	26429	126	0	5794644
1921	643	26429	127	0	5794644
1913	643	26440	126	0	5794644
1915	643	26507	126	0	5794644
1916	643	26509	126	0	5794644
1917	643	29371	126	0	5794644
1918	643	29372	126	0	5794644
1848	644	26590	119	0	4173097
1847	644	26591	119	0	4173097
1849	644	26605	119	0	4173097
1850	644	26619	119	0	4173097
1852	644	26620	119	0	4173097
1985	644	26621	119	-10000	4173097
1868	644	26632	119	0	4173097
1867	644	26633	119	0	4173097
1853	644	26644	119	0	4173097
1854	644	26645	119	0	0
1977	644	26685	135	-10000	4173097
1978	644	26733	135	-10000	4173097
1976	644	26734	135	-10000	4173097
1979	644	26735	135	-10000	4173097
1980	644	26736	135	-10000	4173097
1851	644	27299	119	0	4173097
4143	644	27953	119	-10000	4173097
1869	644	27954	119	0	4173097
4142	644	28073	135	-10000	4173097
1846	644	28103	119	0	4173097
1986	644	28122	119	-10000	4173097
1987	644	28123	119	-10000	4173097
1983	644	28124	120	-10000	4173097
1984	644	28179	120	-10000	0
1982	644	28180	120	-10000	0
1981	644	28181	120	-10000	0
3856	644	29402	120	-10000	6037234
3857	644	29402	120	-10000	6037231
3858	644	29402	120	-10000	6037230
3859	644	29402	120	-10000	6037229
3860	644	29402	120	-10000	6037228
3861	644	29402	120	-10000	6036984
3862	644	29402	120	-10000	6036983
3863	644	29402	120	-10000	6036982
3864	644	29402	120	-10000	6036981
3865	644	29402	120	-10000	6036979
3866	644	29402	120	-10000	6036978
3867	644	29402	120	-10000	6036977
3868	644	29402	120	-10000	6036976
3848	644	29403	120	-10000	6037240
3849	644	29403	120	-10000	6037239
3850	644	29403	120	-10000	6037237
3851	644	29403	120	-10000	6036989
3852	644	29403	120	-10000	6036988
3853	644	29403	120	-10000	6036987
3854	644	29403	120	-10000	6036986
3855	644	29403	120	-10000	6036985
3822	644	29410	120	-10000	6036216
3821	644	29411	120	-10000	6036206
3820	644	29413	120	-10000	6036222
3702	644	29422	120	-10000	6034191
3703	644	29422	120	-10000	6034192
3704	644	29422	120	-10000	6034194
3705	644	29422	120	-10000	6034195
3706	644	29422	120	-10000	6036775
3707	644	29422	120	-10000	6036776
3708	644	29422	120	-10000	6036990
3709	644	29422	120	-10000	6036991
3710	644	29422	120	-10000	6036994
3711	644	29422	120	-10000	6036996
3712	644	29422	120	-10000	6036997
3713	644	29422	120	-10000	6036998
3714	644	29422	120	-10000	6036999
3715	644	29422	120	-10000	6037000
3716	644	29422	120	-10000	6037001
3717	644	29422	120	-10000	6037002
3718	644	29422	120	-10000	6037003
3719	644	29422	120	-10000	6037004
3720	644	29422	120	-10000	6037009
3721	644	29422	120	-10000	6037010
3722	644	29422	120	-10000	6037011
3723	644	29422	120	-10000	6037012
3724	644	29422	120	-10000	6037015
3725	644	29422	120	-10000	6037017
3726	644	29422	120	-10000	6037016
3727	644	29422	120	-10000	6037018
3728	644	29422	120	-10000	6037023
3729	644	29422	120	-10000	6037024
3730	644	29422	120	-10000	6037025
3731	644	29422	120	-10000	6037026
3732	644	29422	120	-10000	6037244
3733	644	29422	120	-10000	6037245
3734	644	29422	120	-10000	6037246
3735	644	29422	120	-10000	6037247
3736	644	29422	120	-10000	6037248
3737	644	29422	120	-10000	6037249
3738	644	29422	120	-10000	6037250
3739	644	29422	120	-10000	6037252
3740	644	29422	120	-10000	6037251
3741	644	29422	120	-10000	6037253
3742	644	29422	120	-10000	6037254
3743	644	29422	120	-10000	6037255
3744	644	29422	120	-10000	6037256
3745	644	29422	120	-10000	6037257
3746	644	29422	120	-10000	6037258
3747	644	29422	120	-10000	6037259
3748	644	29422	120	-10000	6037260
3749	644	29422	120	-10000	6037261
3750	644	29422	120	-10000	6037262
3751	644	29422	120	-10000	6037263
3752	644	29422	120	-10000	6037264
3753	644	29422	120	-10000	6037265
3754	644	29422	120	-10000	6037266
3755	644	29422	120	-10000	6037267
3756	644	29422	120	-10000	6037268
3757	644	29422	120	-10000	6037269
3758	644	29422	120	-10000	6037270
3759	644	29422	120	-10000	6037271
3760	644	29422	120	-10000	6037273
3761	644	29422	120	-10000	6037274
3762	644	29422	120	-10000	6037275
3763	644	29422	120	-10000	6037276
3764	644	29422	120	-10000	6037277
3765	644	29422	120	-10000	6037278
3766	644	29422	120	-10000	6037279
3767	644	29423	120	-10000	6036731
3768	644	29423	120	-10000	6036732
3769	644	29423	120	-10000	6036758
3770	644	29423	120	-10000	6036759
3771	644	29423	120	-10000	6037027
3772	644	29423	120	-10000	6037281
3834	644	29686	120	-10000	6037746
3835	644	29686	120	-10000	6037060
3836	644	29686	120	-10000	6037059
3837	644	29686	120	-10000	6037058
3838	644	29686	120	-10000	6036802
3839	644	29686	120	-10000	6036801
3833	644	29687	120	-10000	6027474
3825	644	29689	120	-10000	6037064
3826	644	29689	120	-10000	6037063
3827	644	29689	120	-10000	6037062
3828	644	29689	120	-10000	6037061
3829	644	29689	120	-10000	6036806
3830	644	29689	120	-10000	6036805
3831	644	29689	120	-10000	6036804
3832	644	29689	120	-10000	6036803
3823	644	29690	120	-10000	6034193
3824	644	29690	120	-10000	6034190
3773	644	29698	120	-10000	6036729
3774	644	29699	120	-10000	6036778
3775	644	29699	120	-10000	6036779
3776	644	29699	120	-10000	6042521
3777	644	29699	120	-10000	6042527
3778	644	29700	120	-10000	6027525
3779	644	29700	120	-10000	6027526
3780	644	29700	120	-10000	6027527
3781	644	29700	120	-10000	6027528
3782	644	29700	120	-10000	6042520
3783	644	29700	120	-10000	6042523
3784	644	29700	120	-10000	6042525
3785	644	29700	120	-10000	6042526
3786	644	29702	120	-10000	6027492
3788	644	29702	120	-10000	6036774
3787	644	29703	120	-10000	6036738
3789	644	29703	120	-10000	6036739
3790	644	29703	120	-10000	6036740
3791	644	29703	120	-10000	6036743
3792	644	29703	120	-10000	6036744
3793	644	29703	120	-10000	6036748
3794	644	29703	120	-10000	6036750
3795	644	29703	120	-10000	6036754
3796	644	29703	120	-10000	6036756
3797	644	29703	120	-10000	6036757
3798	644	29704	120	-10000	6036733
3799	644	29704	120	-10000	6036745
3800	644	29704	120	-10000	6036751
3801	644	29704	120	-10000	6036755
3802	644	29706	120	-10000	6036734
3803	644	29706	120	-10000	6036735
3804	644	29706	120	-10000	6036736
3805	644	29706	120	-10000	6036737
3806	644	29706	120	-10000	6036741
3807	644	29706	120	-10000	6036742
3808	644	29706	120	-10000	6036746
3809	644	29706	120	-10000	6036747
3810	644	29706	120	-10000	6036749
3811	644	29706	120	-10000	6036752
3812	644	29706	120	-10000	6036753
3844	644	29842	120	-10000	6037094
3846	644	29842	120	-10000	6036829
3845	644	29843	120	-10000	6037094
3847	644	29843	120	-10000	6036829
3840	644	29844	120	-10000	6037095
3842	644	29844	120	-10000	6036830
3841	644	29845	120	-10000	6037095
3843	644	29845	120	-10000	6036830
3873	644	29854	120	-10000	6036878
3874	644	29854	120	-10000	6037140
3869	644	29855	120	-10000	6037166
3870	644	29855	120	-10000	6037165
3871	644	29855	120	-10000	6036902
3872	644	29855	120	-10000	6036903
3818	644	29941	120	-10000	6030899
3819	644	29941	120	-10000	6030943
3813	644	29952	120	-10000	6030880
3814	644	29953	120	-10000	6042517
3815	644	29953	120	-10000	6042518
3816	644	29953	120	-10000	6042530
3817	644	29953	120	-10000	6042531
3875	644	30070	120	-10000	6027483
3878	644	30071	120	-10000	6027483
3877	644	30072	120	-10000	6027483
3876	644	30073	120	-10000	6027483
1830	645	26492	116	0	4186990
1829	645	26493	116	0	4186990
1834	645	26494	117	0	4186990
1833	645	26494	116	156	4186990
1837	645	26495	117	0	4186990
1838	645	26496	117	0	4186990
1836	645	26497	117	0	4186990
1831	645	26497	116	170	4186990
4031	645	26499	117	-10000	4186990
1832	645	26500	116	0	4186990
1835	645	26625	117	0	4186990
1839	645	28671	117	0	4186990
5412	648	26703	615	-10000	4324574
5415	648	26703	616	190	4324574
5413	648	27268	615	-10000	4324574
5414	648	27269	616	-10000	4324574
5406	648	27272	614	-10000	4335397
5407	648	27273	614	-10000	4335397
5409	648	27275	614	-10000	4335397
5410	648	27313	614	-10000	4335397
5411	648	27314	614	-10000	4335397
5408	648	27315	614	-10000	4335397
5405	648	27338	611	-10000	4369849
5425	648	27350	619	-10000	4375571
5427	648	27351	619	-10000	4375571
5426	648	27352	619	-10000	4375571
5424	648	27353	619	-10000	4375571
5417	648	27462	617	-10000	4393511
5421	648	27462	618	-10000	4393510
5419	648	27463	617	-10000	4393511
5423	648	27463	618	-10000	4393510
5416	648	27465	617	-10000	4393511
5420	648	27465	618	-10000	4393510
5418	648	27466	617	-10000	4393511
5422	648	27466	618	-10000	4393510
1741	649	26333	94	200	0
1748	649	26336	95	0	0
1742	649	26337	95	0	0
1755	649	26661	100	200	0
1756	649	26662	100	200	0
1743	650	26333	96	200	0
1753	650	26661	99	200	0
1754	650	26662	99	200	0
5398	654	26349	609	-10000	4373249
5402	654	26349	610	138	4373249
5400	654	26501	609	-10000	4373249
5404	654	26501	610	138	4373249
5397	654	26502	609	-10000	4373249
5401	654	26502	610	138	4373249
5399	654	26564	609	-10000	4373249
5403	654	26564	610	138	4373249
5393	654	27064	606	-10000	5918234
5395	654	27065	606	-10000	5918234
5396	654	27066	606	-10000	5918234
5394	654	27068	606	-10000	5918234
1873	657	28687	122	0	5650008
1871	657	28776	122	0	5650008
1872	657	28777	122	0	5650008
1870	657	28779	122	0	5650008
1874	657	28903	122	0	0
1763	668	27662	102	0	0
1762	668	27663	102	0	0
1764	668	27664	102	0	0
1765	668	27665	102	0	0
1766	668	27666	102	0	0
1960	669	27458	132	-10000	4398340
1956	669	27459	131	-10000	4398340
1955	669	27460	131	-10000	4398340
1954	669	27461	131	-10000	4398340
1959	669	27467	131	-10000	4398340
1961	669	27671	132	-10000	4398340
1963	669	27682	132	-10000	4398340
1962	669	27683	132	-10000	4398340
1957	669	27982	131	-10000	4398340
1966	669	28155	132	-10000	4398340
1967	669	28156	132	-10000	4398340
1968	669	28157	132	-10000	4398340
1969	669	28158	132	-10000	4398340
1964	669	28176	132	-10000	4398340
1965	669	28177	132	-10000	4398340
1958	669	28178	131	-10000	4398340
1884	670	27884	123	0	5483302
1876	670	27885	123	0	5483302
1885	670	27886	123	0	5483302
1875	670	27887	123	0	5483302
1882	670	27888	123	0	5483302
1886	670	27890	123	0	5483302
1887	670	27891	123	0	5483302
1888	670	27892	123	0	5483302
1878	670	27893	123	0	0
1889	670	27894	123	0	5483302
1890	670	27895	123	0	5483302
1877	670	27919	123	0	5483302
1879	670	27941	123	0	5483302
1881	670	27943	123	0	5483302
1880	670	27944	123	0	0
1891	670	27946	123	0	0
1892	670	27947	123	0	5483302
1893	670	27948	123	0	0
1894	670	27949	123	0	0
1883	670	27950	123	0	5483302
1903	670	28326	123	0	5483302
1904	670	28327	123	0	5483302
1902	670	28387	123	0	5483302
1895	670	29707	123	0	5483302
1896	670	29800	123	0	5483302
1897	670	29801	123	0	5483302
1898	670	29802	123	0	5483302
1899	670	29803	123	0	5483302
1900	670	29804	123	0	5483302
1901	670	29805	123	0	5483302
1974	671	28547	129	-10000	5588729
1970	671	28548	134	-10000	5588729
1928	671	28894	128	-10000	5588729
1929	671	28895	128	-10000	5588729
1930	671	28896	128	-10000	5588729
1931	671	28897	128	-10000	5588729
1932	671	28898	128	-10000	5588729
1933	671	28899	128	-10000	5588729
1926	671	29003	128	-10000	5588729
1971	671	29003	129	-10000	5588729
1973	671	29035	129	-10000	5588729
1972	671	29323	129	-10000	5588729
1975	671	29715	129	270	5588729
4144	671	31119	128	-10000	5588729
4154	671	31119	128	-10000	5588729
4703	720	31207	466	-10000	6274765
4701	720	31208	466	-10000	6274765
4697	720	31250	466	-10000	6274792
4702	720	31261	466	-10000	6274765
4700	720	31268	466	-10000	6274765
4699	720	31315	466	-10000	6274765
4696	720	31329	466	-10000	6225885
4698	720	31342	466	-10000	6316308
1908	725	28689	125	0	5684245
1907	725	28690	125	0	5684245
1912	725	28773	125	0	5684245
1911	725	28839	125	0	5684245
1909	725	28840	125	0	5684245
1910	725	28841	125	0	5684245
1906	725	29017	125	0	5684245
5197	727	33005	576	-10000	5694824
5188	727	33006	576	-10000	5694824
5198	727	33007	576	-10000	5694824
5192	727	33009	576	-10000	5694824
5193	727	33010	576	-10000	5694824
5195	727	33011	576	-10000	5694824
5191	727	33013	576	-10000	5694824
5194	727	33014	576	-10000	5694824
5196	727	33034	576	-10000	5694824
5190	727	33035	576	-10000	5694824
