field0	field1	field2	field3	field4
3775	465	1.095.473	4.332.264	13
3776	465	1.131.979	4.488.557	14
3777	465	1.168.865	4.601.117	15
3778	465	1.313.369	5.072.656	16
3779	465	8.616.045	5.187.879	17
3780	465	4.159.242	5.076.459	18
3831	443	-2.678.767	-4.431.932	5
3832	443	1.640.989	1.507.776	32
3833	443	1.945.472	1.317.463	28
3834	443	2.084.051	-2.390.989	27
3835	441	6.049.653	1.766.391	25
3836	450	1.091.202	-1.659.829	111
3837	476	7.907.308	2.171.354	1
3838	476	9.839.603	7.270.421	2
3839	476	1.149.865	9.124.632	3
3840	476	1.388.962	1.927.409	4
3841	476	1623.18	3.840.185	5
3842	476	1.759.807	6.582.487	6
3843	476	1.794.939	8.505.024	7
3844	476	1.735.409	1.010.226	8
3845	476	1.712.324	1.153.536	9
3846	476	1552.15	1.142.988	10
3847	476	1.420.888	1.079.377	11
3848	476	1.110.136	1051.77	13
3849	476	9.739.031	1.065.087	14
3869	476	7.481.052	1.086.428	16
3870	476	7.741.406	9.559.004	17
3871	476	8.258.634	8.290.325	18
3872	476	831.719	7.655.984	19
3873	476	799.514	6.104.291	20
3874	476	7.233.934	4.367.176	21
3875	476	7.302.245	2.366.567	22
3876	476	7.249.782	910.026	23
3919	461	4.198.278	4.222.458	14
3920	461	4.827.899	1.971.421	41
3921	461	5.036.958	289.595	34
3922	461	4.478.435	6.630.793	51
3923	461	4.506.463	601.024	50
3924	461	3.918.272	5.806.797	59
3925	461	4.128.976	149.009	10
3926	461	3.868.615	437.894	61
3927	461	4.497.124	2.265.072	21
3929	461	4.669.292	-7.265.864	27
3930	461	4.693.084	2.600.602	44
3932	461	3.703.642	392.164	64
3933	461	4.564.452	1.689.607	23
3934	461	4.587.358	1.062.635	24
3935	461	4.774.163	-5.670.004	29
3936	461	4983.43	1.490.957	32
3937	461	5.036.596	3.284.053	35
3993	463	-2.273.908	-2.573.843	8
4015	461	4.624.642	487.912	47
4016	461	4.396.601	7.947.015	54
4017	461	4.466.825	7.402.927	52
4018	461	4.028.391	7.111.902	56
4019	461	3809.78	3.816.002	63
4020	461	4.122.737	3.993.147	11
4021	461	4.157.322	4.279.953	13
4022	461	4.458.891	2.538.026	20
4023	461	4.533.966	2.002.374	22
4024	461	4.785.767	1.639.647	42
4025	461	4.847.345	236.51	40
4027	461	4153.69	7.597.237	55
4028	461	3.949.927	6.492.592	58
4177	463	-2295.89	-2533.77	7
4178	463	-2.241.903	-2.600.411	9
4210	520	2.110.063	7.034.438	1
4228	520	2.533.596	6.135.167	2
4230	520	1.222.738	3.101.079	14
4231	520	1.070.867	2297.37	20
4232	520	1.591.594	2.093.593	25
4233	520	1.944.968	2394.52	35
4234	520	1.933.328	2.588.842	37
4235	520	2.015.547	2.776.178	39
4236	520	2210.13	2916.64	41
4237	520	2.575.654	2.905.407	43
4238	520	2934.22	3.086.242	46
4239	520	3.111.798	3.791.503	49
4240	520	3265.31	4426.09	50
4241	520	3.716.606	4.517.744	52
4242	520	4.194.548	4.504.522	53
4243	520	4.298.356	6336.64	57
4244	520	3.361.027	7.435.614	60
4245	520	1.310.873	7.480.605	62
4256	521	2.845.368	9.530.739	1
4257	521	2.765.022	1.047.274	2
4258	521	2.698.529	1.149.785	3
4259	521	2.670.823	1.266.148	4
4260	521	2.593.247	1.329.871	5
4261	521	2.526.754	1.437.923	6
4262	521	2.490.736	1.612.468	7
4263	521	2.474.113	1.781.473	8
4264	521	2.404.849	1.886.754	9
4265	521	2.327.273	2011.43	10
4266	521	2.332.814	2.219.222	11
4267	521	2.523.983	2.180.434	12
4268	521	2.654.199	2.246.927	13
4269	521	2.684.676	2.368.832	14
4270	521	2.789.957	2.499.049	15
4271	521	2.909.091	2.637.577	16
4272	521	2.859.221	2.765.023	17
4273	521	2.878.615	2.848.139	18
4274	521	3.094.719	3047.62	19
4275	521	3.224.935	2.906.321	20
4276	521	3.241.559	2.706.841	21
4277	521	3.202.771	2.521.213	22
4278	521	3.091.948	2.404.849	23
4279	521	3.014.373	2.227.533	24
4280	521	3.072.554	2.041.906	25
4281	521	3.080.866	1.823.031	26
4282	521	3.136.277	1618.01	27
4283	521	3.055.931	1.451.776	28
4284	521	3.211.083	1.255.066	29
4285	521	3247.1	1.152.555	30
4286	521	3.078.096	9.641.561	31
4291	439	2.470.894	-8.144.462	130
4292	439	2.091.971	-8.050.203	128
4293	439	-9.500.687	-6.735.425	126
4294	439	-2.236.571	-5.180.311	124
4295	439	-2.703.105	-5.152.036	123
4296	439	-3.176.708	-460.775	122
4297	439	-3.254.464	-4.155.353	121
4298	439	-3.947.197	-3.314.178	120
4299	439	-6.407.103	-2.776.956	118
4300	439	-6.067.807	-2.112.499	117
4301	439	-6.887.775	-1.016.851	116
4302	439	-7.481.546	1.033.071	113
4303	439	-7.686.539	1.393.574	112
4304	439	-7.149.316	-5.079.044	115
4305	439	-8.096.522	1.853.041	111
4306	439	-9.570.446	5.619.026	105
4307	439	-9.344.657	5.212.647	106
4308	439	-9.180.712	4.659.332	107
4309	439	-9.088.494	3.839.609	108
4310	439	-893.992	3.306.786	109
4311	439	-8.793.052	2.645.884	110
4312	439	-9.421.507	7.072.397	103
4313	439	-8.955.289	7.687.192	102
4314	439	-8.986.027	8.368.588	101
4315	450	-1.000.044	1.220.592	41
4316	450	-1.010.803	1.276.436	42
4317	439	-917.559	1.020.272	99
4318	439	-9.185.837	1.104.806	98
4319	439	-9.549.588	1.203.173	97
4320	439	-9.974.823	1.222.641	96
4321	439	-1.009.266	1.277.461	95
4322	439	-1.070.233	1316.91	94
4323	439	-1.050.252	1.354.822	93
4324	439	-1.067.309	1.685.672	90
4325	439	-1.115.809	1.498.502	91
4326	439	-1.102.844	1.819.921	89
4327	439	-1.083.717	1.953.809	88
4328	439	-1.101.478	2.108.874	87
4329	439	-1.029.069	2.218.854	86
4330	439	-1.147.246	2.407.391	84
4331	439	-1.229.218	2.467.503	83
4332	439	-1.365.839	2.503.025	81
4333	439	-1.335.099	2.463.406	80
4334	439	-1.343.979	2.388.947	79
4335	439	-1.397.261	2.304.242	77
4336	439	-1.453.276	2.301.509	76
4337	439	-1.487.431	2.205.192	75
4338	439	-1588.53	2.231.832	74
4339	439	-1.735.397	2.069.937	71
4340	439	-1.703.292	1.985.232	70
4341	439	-1.777.067	1912.14	69
4342	439	-1841.28	1819.92	67
4343	439	-1.811.223	1.802.843	68
4344	439	-1878.85	1.755.026	66
4345	439	-1.818.737	1.724.286	65
4346	439	-1.860.406	1.668.954	64
4347	439	-1.882.948	1.630.018	63
4348	439	-1.873.385	1.582.884	62
4349	439	-1.833.765	1.541.214	61
4350	439	-1.930.083	1.570.588	60
4351	439	-1.953.991	1.510.474	59
4352	439	-1.917.787	1.423.721	58
4353	439	-1.960.139	1377.27	57
4354	439	-1995.66	1227.67	56
4355	439	-2.053.724	1.162.092	55
4356	439	-2.050.991	1.076.021	54
4357	439	-2.046.893	9.653.581	52
4358	439	-2.025.034	8.656.251	51
4359	439	-1.999.076	7.959.482	50
4360	439	-1.954.674	7.781.876	49
4361	439	-1.895.927	7.836.522	48
4362	439	-1.794.828	7.522.293	47
4363	439	-1.668.454	6.552.289	45
4364	439	-1.695.095	7.009.969	46
4365	439	-1.592.629	6.320.031	44
4366	439	-1.588.531	5.855.522	43
4367	439	-1.551.643	5.507.141	42
4368	439	-1462.84	4.086.285	40
4369	439	-1.451.227	3.423.673	39
4370	439	-1.369.938	1.538.308	36
4371	439	-1.415.023	2.644.933	38
4372	439	-1.376.769	2.460.496	37
4373	439	-1.298.895	930.344	35
4374	439	-1.296.163	3.018.896	34
4375	439	-1.287.965	-5.929.742	33
4376	439	-1.197.796	-2.116.298	32
4377	439	-1.192.331	-2.942.853	31
4378	439	-1.170.472	-3.243.421	30
4379	439	-1.146.563	-2.929.193	29
4380	439	-1.111.042	-3.086.306	28
4381	439	-1.083.035	-4.015.326	26
4382	439	-9.805.695	-3.605.465	24
4383	439	-1.114.458	-3.434.688	27
4384	439	-1.004.478	-4.015.327	25
4385	439	-9.621.257	-3.871.876	23
4386	439	-1029.07	-4.725.753	22
4388	520	672.816	4.916.444	4
4389	520	1.147.877	3.551.109	11
4390	520	1.130.018	3.415.639	12
4392	520	1.211.006	2.295.263	21
4394	520	1.666.982	2.062.436	26
4395	520	1.819.339	2.053.708	28
4396	439	-1.234.682	-5.866.541	20
4397	439	-1.249.711	-6.679.434	19
4398	439	-1.191.648	-6.979.996	18
4399	439	-1.133.584	-6.870.701	17
4400	439	-1.043.414	-6.167.106	16
4401	439	-9.812.518	-6.344.712	15
4402	439	-9.047.444	-6.112.457	14
4403	439	-9.136.247	-5.620.623	13
4404	439	-8.528.285	-5.565.975	12
4405	439	-8.145.746	-6.050.976	11
4406	439	-7.688.069	-6.078.303	10
4407	439	-7.708.561	-653.598	9
4408	439	-664.292	-699.366	7
4409	439	-6.670.245	-7.697.259	6
4410	439	-6.458.483	-8.134.445	5
4411	439	-6.950.318	-9.767.059	4
4412	520	1.917.999	2.140.514	32
4413	520	1.947.411	2.315.068	34
4414	520	2.887.781	3.027.923	45
4415	520	2.802.318	2.945.547	44
4416	520	2.982.819	3306.76	47
4417	523	-6.460.464	-815.114	1
4418	523	-6.672.227	-7.690.044	2
4419	523	-8.514.897	-5.548.515	8
4420	523	-1.190.651	-6.967.665	14
4421	523	-1.233.174	-5.866.156	16
4422	523	-1.051.297	-5.502.405	17
4423	523	-1.196.799	-2.105.672	28
4424	523	-1.368.429	1.542.105	32
4425	523	-1.588.217	5.861.027	39
4426	523	-1.794.173	7.526.093	43
4427	523	-1.997.567	7.966.693	46
4428	523	-2.052.386	1.161.959	51
4429	523	-1.959.143	1.376.625	53
4430	523	-1.877.682	1.755.235	62
4431	523	-1.776.241	1.911.495	65
4432	523	-1.644.573	2.199.936	69
4433	523	-1.451.426	2.300.352	72
4434	523	-1.273.136	2.634.902	78
4435	523	-1.425.809	2.787.575	79
4436	523	-3.624.509	4.611.684	86
4437	523	-4560.23	3.647.263	87
4439	523	-4.873.776	1.565.162	88
4440	523	-4.674.994	-461.122	89
4441	523	-3.972.079	-1.031.316	90
4442	523	-2.310.087	-1005.7	91
4443	523	-1.360.231	-9.934.039	92
4444	523	-6.265.776	-1.040.539	93
4445	523	-6.959.979	-9.761.123	94
4446	523	-6.638.068	-698.218	3
4447	523	-7.104.279	-6.981.321	4
4448	523	-770.541	-6.530.471	5
4449	523	-7.678.086	-6.072.792	6
4450	523	-8.128.936	-6.038.636	7
4451	523	-9.063.079	-6.101.826	10
4452	523	-9.145.054	-5.615.114	9
4453	523	-9.800.833	-6.332.373	11
4454	523	-1.041.563	-6.153.059	12
4455	523	-1.134.806	-6.854.948	13
4456	523	-1.249.055	-6.670.507	15
4457	523	-1.027.218	-4.733.909	18
4458	523	-1.082.036	-4.001.281	22
4459	523	-1.169.132	-3.232.789	26
4460	523	-1190.65	-2.940.763	27
4461	523	-1.113.288	-3.427.473	23
4462	523	-1.109.703	-3.079.091	24
4463	523	-1.003.138	-400.128	21
4464	523	-9.606.148	-3.873.198	19
4465	523	-9.805.957	-3.601.664	20
4466	523	-1.146.206	-2.916.013	25
4467	523	-1.286.584	-574.675	29
4468	523	-1.294.781	3.116.522	30
4469	523	-1.298.879	9.366.913	31
4470	523	-1.376.241	2.463.431	33
4471	523	-1.413.641	2.652.992	34
4472	523	-1.450.529	3.421.483	35
4473	523	-1461.8	4.092.631	36
4474	523	-1.500.737	5.332.466	37
4475	523	-1.551.457	5.516.904	38
4476	523	-1.591.931	6.316.136	40
4477	523	-1.666.731	6.562.053	41
4478	523	-1.693.884	7.023.147	42
4479	523	-1.895.741	7.847.996	44
4480	523	-1.954.659	7.796.761	45
4481	523	-2.023.823	8.657.474	47
4482	523	-2.045.853	9.656.512	48
4483	523	-2.015.626	1.010.736	49
4484	523	-2.049.952	1.076.314	50
4485	523	-1.994.108	1.227.451	52
4486	523	-1.916.747	1.424.185	54
4487	523	-1.952.609	1.510.256	55
4488	523	-1.929.043	1.569.686	56
4489	523	-1.881.908	1.630.141	59
4490	523	-1.872.174	1.582.494	58
4491	523	-1.833.237	1.539.971	57
4492	523	-1.859.366	1.667.541	60
4493	523	-1.817.355	1.724.921	61
4494	523	-1.840.922	1.818.165	63
4495	523	-1.810.695	1.801.771	64
4496	523	-1.731.284	2.069.205	67
4497	523	-1.700.545	1.985.184	66
4498	523	-1.680.564	2.123.512	68
4499	523	-1.586.808	2.230.076	70
4500	523	-1.486.391	2.202.923	71
4501	523	-1.406.468	2.358.671	74
4502	523	-1.395.709	2.303.339	73
4503	523	-1.364.457	2.503.147	77
4504	523	-1.332.693	2.463.186	76
4505	523	-1342.94	2.388.386	75
4506	439	-1.679.539	2123	72
4913	523	-1.746.108	3.071.698	80
4914	523	-2.066.777	3.298.839	81
4915	523	-2334	3.579.422	82
4916	523	-2.547.781	3.953.537	83
4917	523	-2.841.724	4341.01	84
4918	523	-3.108.948	4.621.594	85
4919	520	1.193.749	2.775.966	15
4920	520	1.158.646	2.653.032	16
4921	520	1.222.296	3.694.522	10
4922	520	1.242.737	3.820.585	9
4924	520	1.168.255	3.931.089	8
4925	520	1.023.041	4.000.888	7
4927	520	8.619.536	4.357.985	6
4929	520	7.937.782	4.697.221	5
4930	520	4.096.597	6.965.633	58
4931	520	2426.45	7.553.525	61
4932	520	4.399.449	4.845.661	55
4933	520	3.453.128	4515.5	51
4934	520	4.405.674	5.474.006	56
4935	520	4.480.134	4.634.742	54
4936	520	8.721.219	7.373.719	63
4937	520	3.798.219	7.253.468	59
4938	441	3.715.615	4.517.936	31
4939	441	4.196.619	4.504.575	30
4940	441	4.637.268	4.467.465	28
4941	571	1.171.858	2.527.597	1
4942	571	1.200.679	3.453.661	6
4943	571	1.294.652	3.668.202	8
4944	571	9.895.771	4.255.151	13
4945	571	9.431.631	4433.18	14
4946	571	5.612.073	7.216.675	20
4947	571	-9.364.319	6.948.814	21
4948	571	-1.453.295	6.799.742	22
4949	571	1.201.937	3.321.333	5
4950	571	1.276.118	3074.49	4
4951	571	1.279.954	2.842.632	3
4952	571	1.263.328	2.653.706	2
4953	571	1.239.554	3.531.141	7
4954	571	1.326.951	3.840.653	9
4955	571	1.322.688	3.936.151	10
4956	571	1.168.784	4.018.431	11
4957	571	1.064.761	4.121.603	12
4958	571	9.492.266	4.578.198	15
4959	571	9.082.992	4771.75	16
4960	571	7.953.234	4.983.634	17
4961	571	6.372.562	5.457.901	18
4962	571	-2568.71	6.022.967	23
4963	571	-2.952.405	5.163.495	24
4964	571	-2.842.412	4.341.538	26
4965	571	-3.109.293	4.622.059	25
4966	571	-2.547.497	3953.63	27
4967	571	1.106.141	2.367.399	66
4968	571	7.457.905	2.299.983	63
4970	571	-1.170.374	2411.04	50
4971	571	-1.150.229	2.564.266	37
4972	571	-1.497.768	2826.76	33
4973	571	-1.746.507	3.071.603	30
4974	571	-2334.12	3.580.063	28
4975	571	-2.066.388	3.298.688	29
4977	571	-1.580.812	2.890.089	32
4978	571	-1.208.637	2.613.533	36
4979	571	-2.748.941	2.443.185	48
4980	571	44.537	2.271.099	52
4982	571	7.276.893	2.076.899	61
4983	571	6.444.438	2.073.915	60
4984	571	4.277.266	2.164.426	56
4985	571	1.124.438	2.462.101	67
4986	520	1.937.622	2.196.425	33
4988	520	1963.9	2.663.311	38
4989	520	2102.95	2.856.847	40
4990	520	2.408.924	2.906.342	42
4991	520	3.047.482	3538.12	48
4992	450	-1.115.249	2.556.186	58
4993	450	-9.931.063	2.515.258	59
4994	450	-8.383.505	2.431.888	61
4996	450	-672.227	2.397.456	64
4997	450	-469.085	2.388.366	68
4998	450	-3.640.366	2.419.493	69
4999	450	-2.728.488	2454.32	70
5000	450	-1.450.157	2.431.105	72
5001	450	-2.172.373	2.366.897	75
5002	450	284.764	2.291.438	77
5003	450	9.498.324	2.258.184	78
5004	450	3.162.462	2.178.249	80
5005	450	4.166.458	2.172.493	81
5006	450	4.621.487	2.168.124	82
5007	571	7.309.863	2.290.546	62
5016	571	-1.303.797	2.654.369	35
5019	571	-1.015.638	2.509.399	39
5020	571	-1.075.032	2530.38	38
5022	571	-8.619.243	2427.63	40
5023	571	-7.616.038	2400.09	41
5025	571	-6.949.388	2.396.842	42
5027	571	-5.206.675	2.387.113	45
5028	571	-1.767.379	2.444.092	49
5030	571	270.72	2.179.951	54
5032	450	-2.843.741	2.344.515	76
5033	450	-5.081.957	2.399.511	74
5034	450	-8.215.446	2.397.593	73
5035	450	-6.449.622	2401.02	65
5036	450	-8.055.311	2.419.177	62
5037	450	-1.178.557	2.601.909	57
5043	571	-1401.82	2.749.525	34
5045	571	-3.715.893	2.409.908	47
5046	571	-4.536.592	2.384.457	46
5047	571	-5.810.825	2393.82	44
5049	571	-6.180.651	2.378.365	43
5050	571	-1.676.203	2.981.057	31
5051	571	-2.791.547	2.327.445	51
5052	520	1.166.107	3.263.415	13
5053	520	1.130.962	2.539.694	17
5054	520	1.111.318	2.460.043	18
5057	520	1.103.478	2.397.407	19
5099	520	1.749.877	2.059.887	27
5100	520	1.334.312	2.290.367	22
5103	571	4.456.298	6.212.928	19
5104	520	1.426.259	2.262.101	23
5105	520	1.522.055	2.171.734	24
5106	520	1.938.855	2.512.893	36
5107	520	1.864.967	2.052.043	29
5108	520	1885.4	2.064.662	30
5127	520	4.462.672	5466.92	3
5128	441	1.741.336	1.785.709	56
5129	441	1.760.878	1.626.116	58
5130	476	8.677.944	1.070.904	15
5131	476	1.260.866	1.058.383	12
5155	443	1.108.918	-1.378.348	37
5160	450	4.135.096	1.739.403	93
5161	450	4.111.602	1.535.781	95
5162	450	3.492.906	1.642.291	94
5180	581	1.706.668	1.155.325	1
5181	581	1.559.828	1.135.931	2
5182	581	1421.3	1.072.208	3
5183	581	1.263.378	1.050.044	4
5184	581	1.110.997	1.044.503	5
5185	581	9.696.981	1.055.585	6
5186	581	8.671.876	1.066.667	7
5187	581	7.480.526	1.086.061	8
5188	581	7.258.889	1.268.919	9
5189	581	6.261.483	1.401.906	10
5190	581	5.042.436	1.501.646	11
5191	581	4.017.328	1.529.352	12
5192	581	3.380.094	1.640.174	13
5193	581	4.045.031	1.748.226	14
5194	581	4.848.495	1.789.784	15
5195	581	4.987.023	1.900.607	16
5196	581	5.099.618	2.064.392	18
5197	581	7.240.208	2.080.118	21
5198	581	7.310.069	2.308.428	23
5199	581	916.409	2.304.126	24
5200	581	1.070.946	2.304.995	25
5201	581	1.213.402	2.300.035	26
5202	581	1.802.237	1.984.564	35
5203	581	1.755.516	1.901.414	37
5204	581	1.716.046	1.858.084	38
5205	581	1.739.915	1.787.014	39
5206	581	1.770.391	1.712.209	40
5207	581	1767.62	1.629.092	41
5208	581	1764.85	1.565.369	42
5209	581	1.701.127	1.410.217	43
5210	581	1.670.651	1.285.542	44
5258	520	1.894.632	2.098.378	31
5259	581	1.782.772	2.063.921	33
5260	581	1.833.209	2.057.429	34
5261	581	1.777.778	1.942.573	36
5262	581	1.738.827	2.067.416	32
5263	581	1672.41	2.067.916	31
5264	581	1.594.507	2.099.875	30
5265	581	1.519.101	2.185.269	29
5266	581	1.429.214	2.269.164	28
5267	581	1.331.836	2.298.128	27
5268	571	1.073.992	2.297.129	65
5269	571	9.168.546	2.299.127	64
5270	571	6.385.356	2.120.683	59
5271	571	5.832.715	2.130.671	58
5272	571	4.980.446	2.153.975	57
5273	571	3.482.321	2.161.965	55
5274	571	160.467	2.218.561	53
5275	450	-6.117.339	2401	66
5276	581	5.642.946	2.077.404	19
5277	581	4.988.764	2.004.495	17
5278	581	6.716.604	2.081.898	20
5279	581	7.210.986	2.292.135	22
5280	450	5.952.559	2.067.416	89
5281	450	6.277.153	2.125.843	84
5282	450	6.486.891	2.123.346	85
5283	450	6.496.878	2.101.374	86
5284	450	6.491.885	2.083.396	87
5285	450	6.257.178	2.071.411	88
5348	595	4.446.042	2.101.374	1
5349	595	4.354.157	2.480.899	2
5350	595	4.406.092	2.900.375	3
5351	595	4.238.302	3215.98	4
5352	595	4.022.572	3.587.516	5
5353	595	3.770.886	3.747.316	6
5354	595	3.419.325	3.883.146	7
5355	595	3.187.615	3.731.336	8
5356	595	3.139.675	3.491.636	9
5357	595	3207.59	3.227.965	10
5358	595	3239.55	3.028.215	11
5359	595	3303.47	2840.45	12
5360	595	3303.47	2.664.669	13
5361	595	3.263.521	2.504.869	14
5362	595	3159.65	2.349.064	15
5363	595	3.115.705	2.201.249	16
5364	595	3.163.645	1.997.504	17
5365	595	3.195.605	1.785.768	18
5366	595	3223.57	1.598.003	19
5367	595	3.211.585	1.434.208	20
5368	595	3311.46	1.270.412	21
5369	595	3.483.246	1.034.707	22
5370	595	3.583.121	8.948.818	23
5371	595	3.675.006	7.630.467	24
5372	595	3.870.761	7.750.317	25
5373	595	3.926.691	974.782	26
5374	595	3.986.616	1.182.522	27
5375	595	4.146.417	1.346.318	28
5376	595	4.282.247	1.470.163	29
5377	595	4.509.962	1.570.038	30
5378	595	4.621.823	1.753.808	31
5379	595	4.529.938	1.949.563	32
