field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
6998	Bloody Explosion Purple Impact (4.00)	spells\bloodyexplosionpurple.mdx	4	4	0.1	10	0	1	0
6999	Pearl Prison State	spells\vj_giantpearl_cage_spell.mdx	0	1	0.01	100	0	1	0
7000	Missile: Shadow Bolt - Epic (0.05)	spells\DeathBolt_Missile_Low.mdx	1	0.05	0.01	100	0	1	0
7001	Missile: Shadowbolt (0.25)	Spells\Shadowbolt_Missile.mdx	1	0.25	0.01	100	0	1	0
7002	Pearl Prison State (small)	spells\vj_giantpearl_cage_spell.mdx	0	0.5	0.01	100	0	1	0
7003	Shadow Dance State	Spells\ShadowDance_State.mdx	0	4.5	0.1	10	0	1	0
7004	Expanding Force Bubble	spells\Expanding_Force_Bubble.mdx	1	0.25	0.1	10	0	1	0
7005	Arcane Reflect State Chest	spells\ArcaneReflect_State_Chest.mdx	1	2	0.01	100	0	1	0
7006	OM Iron Spike 02	world\expansion01\doodads\generic\ogre\spikes\om_iron_spike_02.mdx	0	1	0.1	10	0	1	0
7007	Bottle (Blue)	World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx	1	4	0.01	100	0	1	0
7008	Bottle (Blue Fancy)	World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle01.mdx	1	2	0.01	100	0	1	0
7009	Frost Flash	spells\xplosion_frost_impact_b.mdx	1	6	0.01	100	0	1	0
7010	Bottle: Fire	spells\Icecrown_LabBottle_02_Spell.mdx	0	4	0.1	100	0	1	0
7011	Bottle (Green)	World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx	1	3	0.01	100	0	1	0
7012	Lava Burst Missile (Green)	spells\shaman_lavaburst_green_missile.mdx	1	4	0.01	100	0	1	0
7013	Lightning Cast Hand	Spells\Lightning_Cast_Hand.mdx	0	2	0.01	100	0	1	0
7014	Form Fire Precast	Spells\Fire_Form_Precast.mdx	1	6	0.01	100	0	1	0
7015	Dark Wisp	world\kalimdor\blackfathom\passivedoodads\lights\bfd_wisp01.mdx	1	1.4	0.1	10	0	1	0
7016	Black Hole Horizontal	Spells\Ulduar_BlackHole_H.mdx	0	0.25	0.1	10	0	1	0
7017	Lava Burst Missile	spells\shaman_lavaburst_missile.mdx	1	2	0.01	100	0	1	0
7018	Backsack	world\generic\passivedoodads\furniture\containers\sack01.mdx	0	0.5	0.1	10	0	1	0
7019	Fire Beam State Base	Spells\FireBeam_State_Base.mdx	0	1	0.1	10	0	1	0
7020	Goblin Beach Shovel Short	world\generic\goblin\passivedoodads\kezan\items\goblin_beachshovel_01.mdx	0	0.6	0.1	10	0	1	0
7021	Goblin Spring	world\generic\goblin\passivedoodads\goblinparts\goblin_spring_01.mdx	0	0.15	0.1	10	0	1	0
7022	Goblin Nut	world\generic\goblin\passivedoodads\goblinparts\goblin_nut_01.mdx	0	0.35	0.1	10	0	1	0
7023	Vrykul Sack	world\expansion02\doodads\generic\vrykul\quest\vr_sack_01_q.mdx	0	0.35	0.1	10	0	1	0
7024	Xplosion Fire Impact	spells\Xplosion_Fire_Impact.mdx	2	3	0.01	100	0	1	0
7025	Xplosion Fire Impact 10	spells\Xplosion_Fire_Impact.mdx	1	10	0.01	100	0	1	0
7026	FrostyCircle_Sand	spells\frostycircle_sand.mdx	0	1	0.1	10	0	1	0
7027	FrostyCircle_Sand	spells\frostycircle_sand.mdx	0	2	0.1	10	0	1	0
7028	Nuke (DND)	spells\Nuke.mdx	1	1.5	0.1	100	0	1	0
7029	Deepholm Rock State	world\expansion03\doodads\deepholm\rocks\deepholm_floatingsmall02.mdx	1	1	0.01	100	0	1	0
7030	Missile: Meteor	spells\Meteor_Ball_Missile.mdx	1	0.55	0.01	100	0	1	0
7031	Ice Precast High Hand	Spells\Ice_Precast_High_Hand.mdx	1	4	0.01	100	0	1	0
7032	Bloody Explosion Green Impact	Spells\BloodyExplosionGreen.mdx	0	0.75	0.01	100	0	1	0
7033	Nuke	spells\Nuke.mdx	1	0.1	0.01	100	0	1	0
7034	Archimonde Fire	spells\archimonde_fire.mdx	1	0.5	0.01	100	0	1	0
7035	Cyclone - Wind - Blue- Huge	Spells\Cyclone_Caster_State.mdx	0	5	0.01	100	0	1	0
7036	Naga Battlemaiden Trident (Missile)	spells\polearm_2h_trident_naga_b_01green.mdx	1	1.8	0.01	100	0	1	0
7037	Cyclone State Large	Spells\Cyclone_State.mdx	1	5	0.01	100	0	1	0
7038	Quest - Diving Helmet	World\Generic\Goblin\PassiveDoodads\LostIsles\DivingHelm.mdx	0	2.5	0.1	10	0	1	0
7039	Quest - Diving Helmet	World\Generic\Goblin\PassiveDoodads\LostIsles\DivingHelm.mdx	0	2	0.1	10	0	1	0
7040	Dark Iron Bomb	World\BlackrockV2\PassiveDoodads\BlackrockV2_DarkIronBomb_01.mdx	1	1	0.01	100	0	1	0
7041	Death Pact Impact (Target)	SPELLS\DeathKnight_DeathPactTarget.mdx	1	0.75	0.01	100	0	1	0
7042	SeedOfCorruption_State	Spells\SeedOfCorruption_State.mdx	1	2	0.01	100	0	1	0
7043	Turd Missile	world\generic\ogre\passive doodads\poodad\poodad01.mdx	1	0.5	0.01	10	0	1	0
7044	Archimonde Fire Twilight	spells\twilight_archimonde_fire.mdx	1	1	0.01	100	0	1	0
7045	Smoke From Fire Fast	Spells\Smoke_From_Fire_Fast.mdx	0	1.25	0.01	100	0	1	0
7046	Missile: Fire Shot - 10.00	spells\FireShot_Missile.mdx	1	10	0.01	100	0	1	0
7047	Tournament_Pennant_Dwarf00	world\expansion02\doodads\generic\argentcrusade\pennants\tournament_pennant_dwarf_low.mdx	0	0.75	0.1	10	0	1	0
7048	Fire DOT State Chest	Spells\Fire_DOT_State_Chest.mdx	1	10	0.01	100	0	1	0
7049	Archimonde Fire	spells\archimonde_fire.mdx	1	0.75	0.01	100	0	1	0
7050	Sand Vortex Base	spells\SandVortex_State_Base.mdx	1	0.6	0.01	100	0	1	0
7051	Blade\'s Edge Crater 01	world\expansion01\doodads\bladesedge\trees\bladesedgecrater01.mdx	0	2.5	0.1	10	0	1	0
7052	Dragon Breath Shadow	spells\dragonbreath_shadow.mdx	1	2	0.01	100	0	1	0
7053	Shadow Precast Low Hand	Spells\Shadow_Precast_Low_Hand.mdx	1	4	0.01	100	0	1	0
7054	Shadow ImpactDD Low Chest	Spells\Shadow_ImpactDD_Low_Chest.mdx	1	4	0.01	100	0	1	0
7055	Arcane Breath	Spells\ArcaneBreath.mdx	1	0.5	0.01	100	0	1	0
7056	Twilight Fireball	Spells\Twilight_Fireball_Missile_High.mdx	0	3	0.01	10	0	1	0
7057	Fireball Missile Shadow	Spells\Fireball_Missile_Shadow_High.mdx	0	3	0.01	10	0	1	0
7058	Missile: Spear (Human 01) (.20)	world\generic\human\passive doodads\weapons&armor\humanspear01.mdx	0.2	0.2	0.1	10	0	1	0
7059	Hellfire FirePuff Caster Base (Twilight)	spells\HellFire_Blue_FirePuff_Caster_Base.mdx	1	1	0.01	100	0	1	0
7060	Missile: Meteor (Shadow)	spells\Meteor_Ball_Shadow_Missile.mdx	1	1	0.01	100	0	1	0
7061	Missile: Spear (Tauren)	world\generic\tauren\passive doodads\weapons\tauren_weaponspear.mdx	0.2	0.2	0.1	10	0	1	0
7062	Ragdoll	world\generic\human\passive doodads\dolls\ragdoll01.mdx	0.65	0.65	0.1	10	0	1	0
7063	Hanging Shirt	World\Generic\Human\Passive Doodads\Clothing\HangingShirtGreen.mdx	1	1	0.01	100	0	1	0
7064	Zeppelin Engine	world\expansion02\doodads\generic\zeppelin\crashedzeppelinpiece_04.mdx	1	1	0.1	10	0	1	0
7065	Goblin Keg 01 (Brown)	world\generic\goblin\passivedoodads\lostisles\goblin_keg_brown_01.mdx	3.5	3.5	0.1	10	0	1	0
7066	Twilight Fire Beam State	spells\twilight_firebeam_state_base.mdx	0	1	0.01	100	0	1	0
7067	Underwater Explosion	spells\underwater_xplosion_1.mdx	1	3	0.01	100	0	1	0
7068	Hanging Shirt (Green)	World\Generic\Human\Passive Doodads\Clothing\HangingShirtGreen.mdx	1	0.75	0.01	100	0	1	0
7069	Quest - Fire Extinguisher Rifle	spells\firearm_2h_rifle_plague_a_01_spell.mdx	0	0.8	0.1	10	0	1	0
7070	Space Helm (Green Faceplate)	World\Expansion02\Doodads\Dalaran\Dalaran_Helm_DeepDiveHelm_Space.mdx	0	1.5	0.1	10	0	1	0
7071	FrostyCircle_Shadow	spells\frostycircle_shadow.mdx	0	1	0.1	10	0	1	0
7072	Bladestorm State	spells\warrior_bladestorm.mdx	0	2	0.01	100	0	1	0
7073	Bone Guard Spike	Spells\BoneGuardSpike.mdx	1	0.3	0.01	1	0	1	0
7074	Lava Burst Missile (Green)	spells\shaman_lavaburst_green_missile.mdx	1	0.75	0.01	100	0	1	0
7075	Lava Burst Missile (Green)	spells\shaman_lavaburst_green_missile.mdx	1	0.4	0.01	100	0	1	0
7076	Arcane Barrage Missile	spells\mage_arcanebarrage_missile.mdx	1	1.5	0.01	100	0	1	0
7077	Thunder Caster Impact	spells\shaman_thunder.mdx	1	0.5	0.01	100	0	1	0
7078	Thunder Hold	spells\shaman_thunder_hold.mdx	1	0.5	0.01	100	0	1	0
7079	Lightning PreCast Low Hand	Spells\Lightning_PreCast_Low_Hand.mdx	1	1.5	0.01	100	0	1	0
7080	Form Shadow Precast	Spells\Shadow_Form_Precast.mdx	1	1	0.01	100	0	1	0
7081	Shoot Bow (Short A 01)	item\objectcomponents\weapon\bow_1h_short_a_01.mdx	0	1	0.1	10	0	1	0
7082	Form Shadow Precast	Spells\Shadow_Form_Precast.mdx	1	0.7	0.01	100	0	1	0
7083	Form Shadow Precast	Spells\Shadow_Form_Precast.mdx	1	1.75	0.01	100	0	1	0
7084	Flying Bomber 02	creature\flyingbomber\flyingbomber_02.mdx	1	1	0.1	10	0	1	0
7085	Sand Vortex Base	spells\SandVortex_State_Base.mdx	1	0.15	0.01	100	0	1	0
7086	Warlock Soul Burn	spells\warlock_soul_burn_impact.mdx	1	1	0.01	100	0	1	0
7087	Shadow Fury Impact	spells\ShadowFury_Impact_Base.mdx	1	1.5	0.01	100	0	1	0
7088	Gnomemachine04	World\Generic\Gnome\Passive Doodads\GnomeMachine\GnomeMachine04.mdx	0	0.12	0.1	10	0	1	0
7089	Darkshore Dock Ramp	world\kalimdor\darkshore\passivedoodads\docks\darkshoredockramp01.mdx	1	1	0.1	10	0	1	0
7090	Twilight Fire Beam State	spells\twilight_firebeam_state_base.mdx	0	0.35	0.01	100	0	1	0
7091	Wear Goggles	item\objectcomponents\head\helm_goggles_b_01_gnf.mdx	0	1.5	0.1	10	0	1	0
7092	Balance Of Nature Impact Base	Spells\BalanceOfNature_Impact_Base.mdx	2	0.5	0.01	100	0	1	0
7093	Missile: Meteor (Shadow)	spells\Meteor_Ball_Shadow_Missile.mdx	1	2	0.01	100	0	1	0
7094	IntimidatingShout Cast Base	Spells\IntimidatingShout_Cast_Base.mdx	0	2	0.01	100	0	1	0
7095	Missile: Sonic Wave	spells\sonicwave_missile.mdx	1	0.25	0.01	100	0	1	0
7096	Fireball Missile Shadow	Spells\Fireball_Missile_Shadow_High.mdx	0	5	0.01	10	0	1	0
7097	Billowing Smoke	world\kalimdor\hyjal\lavaeffects\hyjal_lavasmoke01.mdx	6	6	0.1	10	0	1	0
7098	Shield Wall impact Base Blue	spells\shieldwall_impact_base_blue.mdx	0	1	0.1	10	0	1	0
7099	Twilight Explosion	spells\xplosion_twilight_impact.mdx	10	10	1	20	0	1	0
7100	Twilight Breath	spells\dragonbreath_shadow.mdx	3	3	0.1	10	0	1	0
7101	NEW Water Bubble Chest State	Spells\Bubble_Spell.mdx	0	0.25	0.01	100	0	1	0
7102	Force Shield Arcane (Green)	Spells\ArcaneForceShield_Green.mdx	0	1.75	0.1	10	0	1	0
7103	Arcane Torrent Cast	Spells\ArcaneTorrent.mdx	1	0.2	0.01	100	0	1	0
7104	Arcane Torrent Cast	Spells\ArcaneTorrent.mdx	1	0.35	0.01	100	0	1	0
7105	Xplosion Lightning Impact	spells\xplosion_lightning_impact.mdx	0	8	0.1	10	0	1	0
7106	Burning Stepps Cliff Rock 03	World\Azeroth\BurningSteppes\PassiveDoodads\CliffRocks\BurningSteppsCliffRock03.mdx	0	0.25	0.1	100	0	1	0
7107	Force Shield Fire (Blue)	Spells\fireforceshield_blue.mdx	1	3	0.01	100	0	1	0
7108	Water Breath	spells\WaterLiquidBreath.mdx	1	5	0.01	100	0	1	0
7109	Dragon Breath Fire (New)	spells\DragonBreath_Fire.mdx	1	0.5	0.01	100	0	1	0
7110	Dragon Breath Fire (New) 	spells\DragonBreath_Fire.mdx	1	0.6	0.01	100	0	1	0
7111	Magic Burst	spells\MagicBurst_Impact.mdx	0	10	0.01	100	0	1	0
7112	Magic Impact Chest	spells\magic_impact_chest.mdx	1	10	0.01	100	0	1	0
7113	Arcane Impact Chest	Spells\Magic_Impact_Chest.mdx	1	10	0.01	100	0	1	0
7114	Coilfang_Blue_Energy.mdx	World\Expansion01\Doodads\Coilfang\Passivedoodads\BlueEnergy\Coilfang_Blue_Energy.mdx	0.5	0.02	0.001	100	0	1	0
7115	Cyclone - Wind - Blue	Spells\Cyclone_Caster_State.mdx	0	0.5	0.01	100	0	1	0
7116	Howling Blast Primary	spells\DeathKnight_HowlingBlastPrimary.mdx	0	2	0.01	100	0	1	0
7117	Earth Burrow Cast V2	spells\burrowearth_brown_missile_v2.mdx	1	0.5	0.01	100	0	1	0
7118	Missile: Wave Stone (small)	Spells\Missile_Wave_Stone.mdx	1	0.3	0.01	100	0	1	0
7119	Missile: Wave Stone	Spells\Missile_Wave_Stone.mdx	1	0.35	0.01	100	0	1	0
7120	Westfall 4.x - Hobo Stick Visual	spells\hobostick.mdx	0	1	0.1	10	0	1	0
7121	Shadow Fissure Base	Spells\Shadow_Fissure_Base.mdx	1	5	0.01	100	0	1	0
7122	Shadow Fissure Base Blue	Spells\Shadow_Fissure_Baseblue.mdx	1	5	0.01	100	0	1	0
7123	Dark Ritual PreCast Base Blue	spells\darkritual_precast_baseblue.mdx	1	5	0.01	100	0	1	0
7124	Shadow Fissure Base	Spells\Shadow_Fissure_Base.mdx	1	10	0.01	100	0	1	0
7125	Dark Ritual PreCast Base Blue	spells\darkritual_precast_baseblue.mdx	1	10	0.01	100	0	1	0
7126	Shadow Fissure Base Blue	Spells\Shadow_Fissure_Baseblue.mdx	1	10	0.01	100	0	1	0
7127	Frost Xplosion Impact	spells\xplosion_frost_impact_b.mdx	0.5	10	0.01	100	0	1	0
7128	Frost_Form	spells\frost_form_precast.mdx	0	6	0.01	100	0	1	0
7129	Portal: Boss Purple	Spells\Creature_SpellPortalLarge_Purple.mdx	1	2	0.01	100	0	1	0
7130	Portal of Kathune v2	spells\portalofkathune_v2.mdx	0	2	0.1	10	0	1	0
7131	Shadow Nova Cast	spells\shadow_nova_area.mdx	1	3	0.01	100	0	1	0
7132	Dark Shade (small)	spells\darkshade.mdx	1	0.1	0.01	100	0	1	0
7133	Portal: Boss Purple	Spells\Creature_SpellPortalLarge_Purple.mdx	1	1	0.01	100	0	1	0
7134	Ring of Smoke	Spells\Ring_Of_Smoke.mdx	0	0.15	0.1	100	0	1	0
7135	Dragon Breath Fire (New)	spells\DragonBreath_Fire.mdx	1	0.05	0.01	100	0	1	0
7136	Whirlpool	World\Expansion03\Doodads\DarkshoreRework\Darkshore_Whirlpool02.mdx	0	0.1	0.1	10	0	1	0
7137	Whirlpool	World\Expansion03\Doodads\DarkshoreRework\Darkshore_Whirlpool02.mdx	0	0.25	0.1	10	0	1	0
7138	Expanding Force Bubble	spells\Expanding_Force_Bubble.mdx	1	0.75	0.1	10	0	1	0
7139	Shadowfury Cast Base	spells\shadowfury_impact_base.mdx	1	2	0.01	100	0	1	0
7140	Westfall 4.x - Defias Mask	world\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type03.mdx	0	0.4	0.1	10	0	1	0
7141	Westfall 4.x - Defias Flag	spells\redctfflag_spell.mdx	1	0.6	0.01	100	0	1	0
7142	Radiation Bomb	World\Expansion02\Doodads\Generic\Gnome\Gnome_Radiation_Bomb_01.mdx	1	0.25	0.01	100	0	1	0
7143	Cat Mark State (Red)	Spells\CatMark_Red.mdx	1	1	0.01	100	0	1	0
7144	Frost Beam State Base	Spells\FrostBeam_State_Base.mdx	0	20	0.1	20	0	1	0
7145	Smoke From Fire Fast	Spells\Smoke_From_Fire_Fast.mdx	0	0.25	0.01	100	0	1	0
7146	LowPolyFire	world\generic\pvp\fires\lowpolyfire.mdx	1	0.5	0.01	100	0	1	0
7147	Naga Freeze	spells\missile_wave_ice_geo.mdx	1	1.5	0.01	100	0	1	0
7148	Xplosion_Frost_Impact_B	spells\xplosion_frost_impact_b.mdx	0	3.5	0.1	10	0	1	0
7149	Blackshot Missile	spells\blackshot_missile.mdx	2	2	0.01	100	0	1	0
7150	Exploder Trail Missile	spells\explodertrail.mdx	2	2	0.01	100	0	1	0
7151	Soulburn State Chest	spells\priest_powerinfusion.mdx	1	1	0.01	100	0	1	0
7152	Explosive Shot Missile	spells\explosive_shot_missile.mdx	3	3	0.01	100	0	1	0
7153	Grain Sack (Single)	world\azeroth\karazahn\passivedoodads\grainsacks\kn_grainsack01.mdx	1	0.6	0.1	10	0	1	0
7154	Winter Veil Tree	world\generic\passivedoodads\christmas\xmastree_largealliance01white.mdx	1	0.15	0.15	0.15	0	1	0
7155	Explosives Barrel	World\Goober\G_BarrelExplode.mdx	0	1	0.1	10	0	1	0
7156	Void Zone V2.0	Spells\PortalofKathune_V2.mdx	1	3	0.1	100	0	1	0
7157	FlamestrikeSmall Impact Base (Blue)	spells\FlamestrikeSmall_Blue_Impact_Base.mdx	2	2	0.01	100	0	1	0
7158	Shield: Mage Shattershield	Spells\Mage_ShatterShield.mdx	1	1	0.01	100	0	1	0
7159	Missile: Net	Spells\Net_Missile.mdx	1	2	0.01	100	0	1	0
7160	Missile: Net	Spells\Net_Missile.mdx	1	4	0.01	100	0	1	0
7161	Net State	Spells\Net_State.mdx	0	3	0.01	100	0	1	0
7162	Demolisher Cannonball	creature\demolishercannonball\demolishercannonball.mdx	0	0.25	0.1	10	0	1	0
7163	Portal: Blue	spells\creature_spellportal_blue.mdx	1	3	0.01	100	0	1	0
7164	Acid Spit Impact	spells\shaman_lavaburst_green.mdx	0	1	0.01	100	0	1	0
7165	Orange Gas Plague Cloud L2	Spells\Orange_Gas_Plague_Cloud_L2.mdx	1	0.1	0.1	100	0	1	0
7166	Orc Shirt	world\generic\orc\passive doodads\tailoring\clothes\orchangingshirt01.mdx	2	2	0.1	10	0	1	0
7167	JetPack Flame Only	spells\jetpack_flame.mdx	1	2	0.01	100	0	1	0
7168	Sand Vortex Base	spells\SandVortex_State_Base.mdx	1	2	0.01	100	0	1	0
7169	Westfall 4.x - Full Belly	world\generic\human\passive doodads\food&utensils\haunch.mdx	1	0.5	0.1	10	0	1	0
7170	Axis Model	Spells\AxisTestObject.m2	0	1	0.1	10	0	1	0
7171	White Sand Pile	world\expansion03\doodads\vashjir\sand\vj_whitesandpile01.mdx	0	1	0.1	10	0	1	0
7172	White Sand Pile	world\expansion03\doodads\vashjir\sand\vj_whitesandpile01.mdx	0	0.5	0.1	10	0	1	0
7173	Westfall 4.x - Kearnen Scope	world\generic\human\passive doodads\gunshop\gunsniperrifle.mdx	0	0.75	0.1	10	0	1	0
7174	Missile: Sonic Boom	Spells\SonicBoom_Missile_High.mdx	1	0.3	0.01	100	0	1	0
7175	Goo Splash State (Blue)	Spells\Goo_Splash_StateBlue.mdx	0	1	0.1	100	0	1	0
7176	Goo Splash State (Purple)	Spells\Goo_Splash_StatePurple.mdx	0	1	0.1	100	0	1	0
7177	Twilight Lightning Cast Hand	Spells\Lightning_Twilight_Cast_Hand.mdx	1	1	0.1	10	0	1	0
7178	Goo Splash State (Blue)	Spells\Goo_Splash_StateBlue.mdx	0	0.5	0.1	100	0	1	0
7179	Goo Splash State (Purple) 	Spells\Goo_Splash_StatePurple.mdx	0	0.5	0.1	100	0	1	0
7180	Goo Splash State (Purple)	Spells\Goo_Splash_StatePurple.mdx	0	0.75	0.1	100	0	1	0
7181	Fireball Missile Shadow	Spells\Fireball_Missile_Shadow_High.mdx	0	8	0.01	10	0	1	0
7182	Dispersion Base	spells\priest_dispersion.mdx	1	5	0.01	100	0	1	0
7183	Dispersion Base	spells\priest_dispersion.mdx	1	8	0.01	100	0	1	0
7184	Demon Breath Impact Head (HUGE)	Spells\DemonBreath_Impact_Head.mdx	0	25	0.01	100	0	1	0
7185	Shadow Nova Cast	spells\shadow_nova_area.mdx	1	4	0.01	100	0	1	0
7186	Goo Splash State (Blue)	Spells\Goo_Splash_StateBlue.mdx	0	4	0.1	100	0	1	0
7187	Goo Splash State (Blue) (4.0)	Spells\Goo_Splash_StateBlue.mdx	0	4	0.1	100	0	1	0
7188	Goo Splash State (Purple)	Spells\Goo_Splash_StatePurple.mdx	0	3.5	0.1	100	0	1	0
7189	Twilight Precast Uber Hand	Spells\Twilight_Fire_PreCast_Uber_Hand.mdx	0	25	0.1	25	0	1	0
7190	Missile: Dark Bomb	spells\Missile_Dark.mdx	1	5	0.01	100	0	1	0
7191	Twilight Fireball Missile High	spells\Twilight_Fireball_Missile_High.mdx	1	4	0.01	100	0	1	0
7192	Fireball Missile Shadow	Spells\Fireball_Missile_Shadow_High.mdx	0	15	0.01	10	0	1	0
7193	Twilight Firebolt Missile Low (HUGE)	spells\twilight_firebolt_missile_low.mdx	1	8	0.01	100	0	1	0
7194	Banish (Dark)	spells\Banish_Chest_Dark.mdx	1	10	0.01	100	0	1	0
7195	Impact Dark	Spells\Impact_Dark.mdx	0	7	0.1	10	0	1	0
7196	Impact Dark	Spells\Impact_Dark.mdx	0	13	0.1	20	0	1	0
7197	Impact Dark	Spells\Impact_Dark.mdx	0	18	0.1	20	0	1	0
7198	Anchor	World\Generic\Human\Passive Doodads\Anchor\DeadMineAnchor.mdx	0	0.1	0.001	100	0	1	0
7199	Beam Target Ground Effect	Spells\BeamTarget_OnGround.mdx	1	0.5	0.01	100	0	1	0
7200	Beam Target Ground Effect	Spells\BeamTarget_OnGround.mdx	1	0.25	0.01	100	0	1	0
7201	HolyWordShield State Chest	Spells\HolyWordShield_State_Chest.mdx	0	2	0.01	100	0	1	0
7202	Form Fire Precast 	Spells\Fire_Form_Precast.mdx	1	2	0.01	100	0	1	0
7203	HolyWordShield State Chest	Spells\HolyWordShield_State_Chest.mdx	0	3	0.01	100	0	1	0
7204	Burrow Earth Brown V2	spells\burrowearth_brown_missile_v2.mdx	0	1	0.1	10	0	1	0
7205	Burrow Earth Brown V2	spells\burrowearth_brown_missile_v2.mdx	0	0.5	0.1	10	0	1	0
7206	Shield: Fire Force (Red)	Spells\FireForceShield_Red.mdx	1	0.5	0.01	100	0	1	0
7207	Power Infusion	Spells\Priest_PowerInfusion.mdx	0	0.65	0.1	10	0	1	0
7208	Force Shield and Explosion	spells\forceshield_andxplosion.mdx	0.65	0.3	0.01	100	0	1	0
7209	Arcane Barrage Missile	spells\mage_arcanebarrage_missile.mdx	1	7	0.01	100	0	1	0
7210	Arrow (Basic)	item\objectcomponents\ammo\arrowflight_01.mdx	0	1	0.01	100	0	1	0
7211	Ritual Arcane PreCast Base	spells\ritual_arcane_precast_base.mdx	1	4	0.01	100	0	1	0
7212	Air Bubbles (B) 	world\generic\passivedoodads\particleemitters\bubblesb.mdx	2	10	0.1	10	0	1	0
7213	Jeweled Wand	world\generic\passivedoodads\weapons\wand_jeweled_b_02.mdx	0	1	0.1	10	0	1	0
7214	Pearl Prison State	spells\vj_giantpearl_cage_spell.mdx	0	0.4	0.01	100	0	1	0
7215	Goo Splash State (Purple)	Spells\Goo_Splash_StatePurple.mdx	0	0.15	0.1	100	0	1	0
7216	Goblin Metal Crate	world\generic\goblin\passivedoodads\lostisles\goblin_crate_02.mdx	0.8	0.8	0.1	10	0	1	0
7217	Warlock Demon Soul Impact Base	spells\warlock_demon_soul_impact_base.mdx	0	1	0.1	10	0	1	0
7218	Warlock Demon Soul Impact Base	Spells\Warlock_Demon_Soul_Impact_base.mdx	0	3	0.1	10	0	1	0
7219	Object: Tauren War Harness 03	world\generic\tauren\passive doodads\warharnasses\warharnesstotem03.mdx	0	0.5	0.1	10	0	1	0
7220	New Effect	war harn	0	1	0.1	10	0	1	0
7221	Object: Tauren War Harness 02	world\generic\tauren\passive doodads\warharnasses\warharnesstotem02.mdx	0	0.5	0.1	10	0	1	0
7222	Distract Impact Chest	spells\distract_impact_chest.mdx	0.3	0.3	0.1	10	0	1	0
7223	Strike Impact	spells\strike_impact_chest.mdx	0.6	0.6	0.1	10	0	1	0
7224	Nightbane Breath	spells\nightbane_breath.mdx	1	1	0.01	100	0	1	0
7225	Nefarian Flame Breath	spells\nefarianflamebreath.mdx	1	1	0.01	100	0	1	0
7226	Goblin Weather Vane	world\generic\goblin\passivedoodads\goblinmachinery\goblinweathervane.mdx	0.3	0.3	0.1	10	0	1	0
7227	Ribbon Trail	Spells\RibbonTrail.mdx	0	0.05	0.01	100	0	1	0
7228	Immolate State Base (Twilight)	Spells\Twilight_Immolate_State_Base.mdx	1	1	0.01	100	0	1	0
7229	Shot: Poison Missile	Spells\PoisonShot_Missile.mdx	1	1	0.01	100	0	1	0
7230	Bestow Disease Impact Chest	Spells\BestowDisease_Impact_Chest.mdx	1	3	0.01	100	0	1	0
7231	Lava Burst Impact	spells\shaman_lavaburst.mdx	0	0.5	0.01	100	0	1	0
7232	Goo Splash State (Red)	Spells\Goo_Splash_StateRed.mdx	0	0.2	0.1	100	0	1	0
7233	Goo Flow State (Fire)	Spells\Goo_Flow_StateFire.mdx	0	0.15	0.1	100	0	1	0
7234	Blue Ammo Box	world\generic\human\passive doodads\gunshop\gunshopammoboxblue.mdx	0.5	0.5	0.01	1	0	1	0
7235	Ooze Flow	Spells\Goo_Flow_State.mdx	1	0.6	0.1	100	0	1	0
7236	Goo Splash State	Spells\Goo_Splash_State.mdx	0	0.5	0.1	100	0	1	0
7237	Goo Splash State	Spells\Goo_Splash_State.mdx	0	1	0.1	100	0	1	0
7238	Goo Splash State	Spells\Goo_Splash_State.mdx	0	0.75	0.1	100	0	1	0
7239	Horde Crate	world\generic\orc\passive doodads\barrelsandcrates\orccrate07.mdx	0.47	0.47	0.1	10	0	1	0
7240	Shadow Vortex Hole	Spells\Shadow_Vortex_Hole.mdx	0	1	0.01	100	0	1	0
7241	Shadow Vortex Hole	Spells\Shadow_Vortex_Hole.mdx	1	5	0.01	100	0	1	0
7242	Shadow Vortex Precast	Spells\Shadow_Vortex_Precast.mdx	1	1	0.01	100	0	1	0
7243	Shadow Vortex Precast	Spells\Shadow_Vortex_Precast.mdx	0	2	0.01	100	0	1	0
7244	Blood Strike (Slash)	SPELLS\DeathKnight_BloodStrike.mdx	1	2	0.01	100	0	1	0
7245	Banish (Red)	spells\bloodbolt_chest.mdx	1	0.3	0.01	100	0	1	0
7246	Acid Cloud Breath Smoke	spells\acidcloudbreath_groundsmoke.mdx	1	1.15	0.01	100	0	1	0
7247	Acid Cloud Breath (Fast)	spells\AcidCloudBreath_Fast.mdx	1	0.2	0.01	100	0	1	0
7248	Northshire Fire	world\generic\pvp\fires\lowpolyfireanim.mdx	1	0.75	0.01	100	0	1	0
7249	Frost Xplosion Impact	spells\xplosion_frost_impact_b.mdx	0.5	5	0.01	100	0	1	0
7250	Dragon Breath Shadow	spells\dragonbreath_shadow.mdx	1	0.5	0.01	100	0	1	0
7251	Dragon Breath Fire	spells\DragonBreath_Fire.mdx	1	0.15	0.01	100	0	1	0
