field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14
9642	20941	8860	22	0	0	0	0	0	0	0	148	149	146	0
9643	20913	9561	19	0	0	0	3.141.593	0	0	0	148	-1	-1	0
9644	20938	9562	19	0	0	0	3.141.593	0	0	0	148	-1	-1	0
9645	20955	5655	34	0	0	-0.3	0	0	0	0	-1	-1	-1	0
9646	20955	8935	19	0	0	0	0	0	0	0	-1	-1	-1	0
9647	20957	9145	34	0	0	0	0	0	0	0	-1	-1	-1	0
9649	20962	5254	34	0.5	0	-0.1	0	0	0	0	-1	-1	-1	0
9651	20965	5686	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9652	20965	7449	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9653	20965	714	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9655	20979	4382	19	0	0	0.25	0	0	0	0	-1	-1	-1	0
9677	20985	9588	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9678	20985	9588	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9682	19894	5428	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9683	20994	9590	19	-20	0	0	0	0	0	0	-1	-1	-1	0
9685	21001	8012	19	0	0	0	0	0	0	0	-1	-1	-1	0
9686	21001	8173	19	0	0	0	0	0	0	0	-1	-1	-1	0
9687	21001	6864	19	0	0	-1	0	0	0	0	-1	-1	-1	0
9688	21001	8177	17	-0.02	0.04	0.08	0	0	0	0	-1	-1	-1	0
9689	21001	8177	17	-0.02	-0.04	0.08	0	0	0	0	-1	-1	-1	0
9690	21002	6080	34	0	0	0	0	0	0	0	-1	-1	-1	0
9692	21007	9582	34	0	0	0	0	0	0	0	-1	-1	-1	0
9694	21007	9582	34	0	0	0	0	0	0	0	-1	-1	-1	0
9698	21007	9598	34	0	0	0	0	3.141.593	0	0	-1	-1	-1	0
9699	21012	9427	20	0	0	0.5	0	0	0	0	-1	-1	-1	0
9700	21014	9607	34	0	0	-5	0	0	0	0	0	0	148	0
9701	21018	1624	19	2	0	0	0	0	0	0	-1	-1	-1	0
9702	21018	1624	19	-2	0	0	0	0	0	0	-1	-1	-1	0
9703	21018	1624	19	0	2	0	0	0	0	0	-1	-1	-1	0
9704	21018	1624	19	0	-2	0	0	0	0	0	-1	-1	-1	0
9705	21018	1624	19	1.4	1.4	0	0	0	0	0	-1	-1	-1	0
9706	21018	1624	19	1.4	-1.4	0	0	0	0	0	-1	-1	-1	0
9707	21018	1624	19	-1.4	-1.4	0	0	0	0	0	-1	-1	-1	0
9708	21018	1624	19	-1.4	1.4	0	0	0	0	0	-1	-1	-1	0
9711	21015	3781	34	0	0	0	0	0	0	0	-1	-1	-1	0
9712	21015	8717	34	0	0	0	0	0	0	0	-1	-1	-1	0
9714	21030	8490	34	0	0	-1.5	0	0	0	0	-1	-1	-1	0
9715	21030	9082	19	0	0	-0.25	0	0	0	0	-1	-1	-1	0
9716	21032	8490	34	0	0	0	0	0	0	0	-1	-1	-1	0
9717	19561	8759	19	0	0	0.2	0	0	0	0	-1	-1	-1	0
9718	21037	3831	19	0	0	-0.1	0	0	0	0	-1	-1	-1	0
9719	21040	9614	17	0.01	0	0.1	0	1.570.796	0	0	-1	-1	-1	0
9725	20617	9615	19	0	0	-32	0	3.141.593	0	0	-1	-1	-1	0
9727	20617	9615	19	0	0	-31	0	3.141.593	0	0	-1	-1	-1	0
9728	20617	9615	19	0	0	-33	0	3.141.593	0	0	-1	-1	-1	0
9730	21050	8350	34	-0.25	0	0	0	0	0	0	-1	-1	-1	0
9733	21062	3835	19	0	0	0.8	0	0	0	0	-1	-1	-1	0
9734	20807	9626	19	0	0	0	0	0	0	0	-1	-1	-1	0
9735	21068	4144	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9736	21069	7180	19	0	0	0	0	0	0	0	-1	-1	-1	0
9740	21075	4846	34	0	0	0	0	0	0	0	-1	-1	-1	0
9743	21025	4503	19	0	0	0	0	0	0	0	-1	-1	-1	0
9744	21079	6448	19	0	-0.25	0	0	0	0	0	-1	-1	-1	0
9745	21081	8521	19	0	0	-1	0	0	0	0	-1	-1	-1	0
9746	21085	4268	-1	1	0	0	0	0	0	0	-1	-1	-1	0
9747	21085	5342	-1	1	0	0	0	0	0	0	-1	-1	-1	0
9748	21090	7573	-1	1	0	0	0	0	0	0	-1	-1	-1	0
9749	21090	8723	-1	1	0	1	0	0	0	0	-1	-1	-1	0
9750	21090	460	-1	2	0	0	3.141.593	0.1745329	0	0	-1	-1	-1	0
9751	21093	5980	28	-0.4	0	0	1.570.796	0	-148.353	0	-1	-1	-1	0
9755	21112	9632	22	-0.1	0	-0.2	0	0	0	0	-1	-1	-1	0
9757	21119	9637	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9758	21119	105	-1	0	0	0	3.316.126	0	0	0	-1	-1	-1	0
9761	20320	5856	19	1.25	1.5	0	-0.8726646	0	0	0	-1	-1	-1	0
9762	20320	5856	19	1.25	0.7	0	-0.8726646	0	0	0	-1	-1	-1	0
9772	17997	9646	17	-0.12	-0.1	0.22	0	314.159	0	0	-1	-1	-1	0
9773	17997	9646	17	-0.12	-0.1	0.22	0	314.159	0	0	-1	-1	-1	0
9774	17997	9646	17	-0.12	-0.1	0.22	0	314.159	0	0	-1	-1	-1	0
9776	17997	3858	17	-0.12	0.13	0.22	0	314.159	0	0	-1	-1	-1	0
9778	17997	3858	17	-0.12	0.13	0.22	0	314.159	0	0	-1	-1	-1	0
9779	17997	3858	17	-0.12	0.13	0.22	0	314.159	0	0	-1	-1	-1	0
9780	21122	9647	28	0	0	-0.06	0	0	0	0	-1	-1	-1	0
9781	21123	10406	28	0	0.1	0.3	0	0.3490658	0.5235988	0	-1	-1	-1	0
9782	21124	10407	1	0	0	0	0	0	0	0	-1	-1	-1	0
9783	21125	10406	28	0	-0.2	0.15	0	-0.1745329	-0.3490658	0	-1	-1	-1	0
9784	21126	10406	28	0.15	0	0.7	0	0.5235988	0	0	-1	-1	-1	0
9786	20818	9652	16	0	0	0	0	0	0	23656	-1	-1	-1	0
9788	21127	9188	-1	7	0	0	0	0	0	0	-1	-1	-1	0
9789	21127	9191	-1	7	0	0	0	0	0	0	-1	-1	-1	0
9790	21129	4955	19	0	0	0	0	0	0	0	-1	-1	-1	0
9791	21129	2683	19	0	0	0	0	0	0	0	-1	-1	-1	0
9792	21129	7635	19	0	0	0	0	0	0	0	-1	-1	-1	0
9793	21130	8730	19	0	0	0	0	0	0	0	-1	-1	-1	0
9794	21130	9261	19	0	0	0	0	0	0	0	-1	-1	-1	0
9795	21131	3837	16	-0.3	-0.2	-0.35	0	0	0.5235988	0	-1	-1	-1	0
9796	21079	9657	19	-1.75	0	3.5	0	2.617.994	0	0	-1	-1	-1	0
9797	21139	7343	19	0	0	0	0	0	0	0	-1	-1	-1	0
9798	21139	7635	19	0	0	0	0	0	0	0	-1	-1	-1	0
9799	21139	4976	19	0	0	0	0	0	0	0	-1	-1	-1	0
9801	21140	9656	22	0	0	0	0	0.7853982	0	0	-1	-1	-1	0
9807	19861	6929	19	0	0	0	0	0	0	0	-1	-1	-1	0
9809	21147	9265	20	0	0	0	0	0	0	0	-1	-1	-1	0
9810	20718	3902	-1	11.8	3	0	0	0	0	0	-1	-1	-1	0
9811	20927	10047	34	0	0	0	0	0	0	0	-1	-1	-1	0
9816	14087	6323	19	0	0	5	0	0	0	0	-1	-1	-1	0
9818	20429	3436	19	0	0	0	0	0	0	0	-1	-1	-1	0
9819	14085	6323	19	0	0	-1	0	0	0	0	-1	-1	-1	0
9820	14085	6323	19	0	0	-4	0	0	0	0	-1	-1	-1	0
9821	14085	6323	19	0	0	-7	0	0	0	0	-1	-1	-1	0
9824	20430	9246	19	0	0	0	0	0	0	0	158	158	-1	0
9825	20320	9669	19	0.75	1	0.25	0.5235988	0	0	0	-1	-1	-1	0
9826	21161	3095	19	1	0	2.5	0	0	296.706	0	-1	-1	-1	0
9827	21162	476	20	0	0	0	0	0	0	0	-1	-1	-1	0
9828	21162	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
9830	21165	97	34	0	0	0	0	0	0	0	-1	-1	-1	0
9831	20997	8516	17	-1	0	1	0	0	0	0	-1	-1	-1	0
9832	21168	8910	19	0	0	0	0	0	0	0	-1	-1	-1	0
9833	21168	10386	19	0	0	0	0	0	0	0	-1	-1	-1	0
9839	21179	4422	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
9841	21173	9691	19	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
9842	21182	10407	1	0	0	0	0	0	0	0	-1	-1	-1	0
9844	20888	9379	19	0	0	0	0	0	0	0	-1	-1	-1	0
9845	20888	9379	19	0	0	0	0	0	0	0	-1	-1	-1	0
9846	20621	9615	19	0	0	-31	0	3.141.593	0	0	-1	-1	-1	0
9847	20621	9615	19	0	0	-32	0	3.141.593	0	0	-1	-1	-1	0
9848	20621	9615	19	0	0	-33	0	3.141.593	0	0	-1	-1	-1	0
9849	21187	7257	19	0.7	-0.6	0	0	0	0	0	-1	-1	-1	0
9850	21187	5041	19	0.7	-0.6	0	0	0	0	0	158	158	-1	0
9851	21187	8012	19	0.7	-0.6	0	0	0	0	0	-1	-1	-1	0
9852	21188	5198	19	0	0	0	0	0	0	0	158	158	-1	0
9853	21188	9702	19	0	0	0	0	0	0	0	158	158	-1	0
9854	21190	9718	19	0	0	0	0	0	0	0	-1	-1	-1	0
9856	21190	8639	19	0	0	0	0	0	0	0	-1	-1	-1	0
9868	21198	7278	19	-0.3	0	-0.2	0	0	0	0	-1	-1	-1	0
9869	21196	5842	17	0	0	0	0.5235988	-0.5235988	0	0	-1	-1	-1	0
9870	21196	5842	17	0	0	0	-0.5235988	-0.5235988	0	0	-1	-1	-1	0
9871	21196	5842	17	0	0	0	0	-0.5235988	0	0	-1	-1	-1	0
9872	21203	3354	20	0	1	0	0	0	0	0	-1	-1	-1	0
9873	21203	3354	20	0	-1	0	0	0	0	0	-1	-1	-1	0
9874	21203	6531	20	0	0	0	0	0	0	0	-1	-1	-1	0
9878	21215	4301	34	0	0	-1.3	0	0	0	0	-1	-1	-1	0
9882	21221	9742	19	2.8	0	1	0	-1.570.796	0	0	-1	-1	-1	0
9883	21223	3315	19	0	0	0	0	0	0	0	-1	-1	-1	0
9884	21223	719	19	0	0	0	0	0	0	0	-1	-1	-1	0
9885	21224	9572	-1	0.5	0	1.25	0	0	0	0	-1	-1	-1	0
9886	21224	288	17	0.3	0	0.25	0	0	0	0	-1	-1	-1	0
9887	21226	9744	19	0	0	0	0	0	0	0	-1	-1	-1	0
9888	21232	2222	19	0	0	0	0	0	0	0	-1	-1	-1	0
9889	21234	3318	19	0	0	0	0	0	0	0	-1	-1	-1	0
9890	21236	5513	19	0	0	-0.5	0	0	0	0	-1	-1	-1	0
9891	21243	4276	19	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
9893	21247	5254	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9894	21247	3356	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9895	21248	7421	19	0	0	0	0	0	0	0	-1	-1	-1	0
9896	21248	8569	19	2	0	0	0	0	0	0	-1	-1	-1	0
9897	21248	8569	19	-2	0	0	0	0	0	0	-1	-1	-1	0
9898	21248	8569	19	0	-2	0	0	0	0	0	-1	-1	-1	0
9899	16970	8569	19	0	0	0	0	0	0	0	-1	-1	-1	0
9900	16970	9754	19	0	0	0	0	0	0	0	-1	-1	-1	0
9902	21249	9756	19	0	0	-1.5	0	0	0	0	-1	-1	-1	0
9903	21250	3318	19	0	0	0	0	0	0	0	-1	-1	-1	0
9906	21253	9760	19	0	0.5	2	0.7853982	0	0	0	-1	-1	-1	0
9907	21253	9760	19	0	-0.9	2	2.356.194	0	0	0	-1	-1	-1	0
9910	21260	8913	17	0	0	0	0	0	0	0	-1	-1	-1	0
9911	21260	6856	17	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
9914	21033	9767	15	0.3	0	-0.4	1.570.796	0	0	0	-1	-1	-1	0
9916	21270	9774	21	0.08	-0.05	0	0	0	2.356.194	0	-1	-1	-1	0
9917	21272	9778	-1	0	0	3	0	0	0	0	-1	-1	-1	0
9918	21273	9777	19	1	0	0.1	0	0	0	0	-1	-1	-1	0
9922	21277	9781	15	0.5	0	-0.25	1.570.796	0	0	0	-1	-1	-1	0
9923	21278	9782	15	0.5	0	-0.25	1.570.796	0	0	0	-1	-1	-1	0
9924	21278	9784	15	0.3	-0.15	-0.08	1.570.796	1.308.997	0	0	-1	-1	-1	0
9925	21278	9783	15	0.51	0	-0.15	1.745.329	0	0	0	-1	-1	-1	0
9926	21278	9789	15	0.53	-0.18	-0.09	3.490.659	0	0	0	-1	-1	-1	0
9927	21278	9786	15	0.6	0	-0.08	0	0.3490658	0	0	-1	-1	-1	0
9928	21278	9788	15	0.45	0.18	-0.1	-1.570.796	-0.3490658	0	0	-1	-1	-1	0
9929	21278	9787	15	0.6	0.18	-0.1	1.570.796	2.094.395	0	0	-1	-1	-1	0
9930	21278	9790	15	0.7	-0.15	-0.11	0	-0.5235988	0	0	-1	-1	-1	0
9931	21279	734	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9932	21279	8985	-1	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
9933	21279	10531	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9935	21287	9797	19	0	0	0	0	0	0	0	-1	-1	-1	0
9936	21289	6643	34	0	0	0	0	0	0	0	-1	-1	-1	0
9938	21294	288	17	0	0	0.5	0	0	0	0	-1	-1	-1	0
9939	21303	9955	-1	0	0	0	0	0	0	0	158	158	-1	0
9941	21306	5254	19	0	0	0	0	0	0	0	-1	-1	-1	0
9942	21306	5254	19	0.5	0	0	0	0	0	0	-1	-1	-1	0
9944	21311	10432	17	0	0	0	0	0.5235988	0	0	-1	-1	-1	0
9945	21311	10432	17	0	0	0	-0.8726646	0.5235988	0	0	-1	-1	-1	0
9946	21311	10432	17	0	0	0	0.8726646	0.5235988	0	0	-1	-1	-1	0
9947	21311	10432	17	0	0	0	-148.353	0.5235988	0	0	-1	-1	-1	0
9948	21311	10432	17	0	0	0	148.353	0.5235988	0	0	-1	-1	-1	0
9949	21312	3891	23	0	0	0	0	0	0	0	-1	-1	-1	0
9950	21313	2402	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9951	21313	9529	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9952	21313	6950	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9953	21313	9519	-1	0	0	0.3	0	0	0	0	-1	-1	-1	0
9954	21314	9818	19	0	0	0	0	0	0	0	-1	-1	-1	0
9955	21314	9819	19	0	0	-0.5	0	0	0	0	-1	-1	-1	0
9956	21314	3639	19	0	0	0	0	0	0	0	-1	-1	-1	0
9957	21314	9820	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9959	21321	5101	2	0	0	0	0	0	0	0	-1	-1	-1	0
9960	21321	5101	1	0	0	0	0	0	0	0	-1	-1	-1	0
9965	21322	9837	19	0	0	9	0	1.570.796	0	0	-1	-1	-1	0
9966	21322	9837	19	0	0	10	0	1.570.796	0	0	-1	-1	-1	0
9967	21322	9837	19	0	0	8	0	1.570.796	0	0	-1	-1	-1	0
9968	21322	4127	19	0	0	8	0	0	0	0	-1	-1	-1	0
9969	21322	10367	19	0	0	8	0	0	0	0	-1	-1	-1	0
9971	21322	9841	-1	0	0	8	0	0	0	0	-1	-1	-1	0
9972	21326	5605	34	0	0	0	0	0	0	0	-1	-1	-1	0
9973	21326	9842	34	0	0	0	0	0	0	0	-1	-1	-1	0
9974	21304	9812	21	0	0	-0.3	0	0	0	0	-1	-1	-1	0
9975	21305	9812	22	0	0	-0.3	0	0	0	0	-1	-1	-1	0
9976	21330	9848	19	0	0	8	0	1.570.796	0	0	-1	-1	-1	0
9978	21335	6558	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9979	21335	9529	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9982	21336	3169	21	0	0	0	0	0	0	0	-1	-1	-1	0
9983	21336	3169	22	0	0	0	0	0	0	0	-1	-1	-1	0
9984	21335	3801	-1	0	0	-2	0	0	0	0	-1	-1	-1	0
9987	21335	4010	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9988	21335	717	19	0	0	0	0	0	0	0	-1	-1	-1	0
9990	21335	9856	-1	0	0	0	0	0	0	0	-1	-1	-1	0
9997	21339	565	34	0	0	0	0	0	0	0	-1	-1	-1	0
10006	21340	3203	21	0	0	0	0	0	0	0	-1	-1	-1	0
10007	21340	9865	19	0	0	0	0	0	0	0	-1	-1	-1	0
10013	21343	4211	21	0	0	0	0	0	0	0	-1	-1	-1	0
10014	21343	4211	21	0	0	0	0	0	0	0	-1	-1	-1	0
10015	21343	4211	21	0	0	0	0	0	0	0	-1	-1	-1	0
10016	21343	9866	21	0	0	0	0	0	0	0	-1	-1	-1	0
10017	21346	222	34	0	1.5	0	0	0	1.570.796	0	-1	-1	-1	0
10018	21346	222	34	0	-1.5	0	0	0	-1.570.796	0	-1	-1	-1	0
10019	21346	222	34	-1.5	0	0	0	-1.570.796	0	0	-1	-1	-1	0
10020	21346	222	34	1.5	0	0	0	1.570.796	0	0	-1	-1	-1	0
10021	21346	148	34	0	0	1	0	0	0	0	-1	-1	-1	0
10022	21346	148	34	0	0	-1	0	0	3.141.593	0	-1	-1	-1	0
10025	21367	9879	19	0	0	0	0	0	0	0	-1	-1	-1	0
10026	21367	8931	19	0	0	0	0	0	0	0	-1	-1	-1	0
10027	21367	9878	19	0	0	0	0	0	0	0	-1	-1	-1	0
10029	21369	3453	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10031	21370	9880	34	0	0	0	0	0	0	0	-1	-1	-1	0
10032	21374	5789	20	0	0	-0.2	0	0.5235988	0	0	-1	-1	-1	0
10033	21373	6766	20	0.2	0	-0.4	0	0.7853982	0	0	-1	-1	-1	0
10034	21373	413	20	0	0	0	0	0	0	0	-1	-1	-1	0
10035	21376	9882	-1	0	0	-5	0	0	0	0	-1	-1	-1	0
10036	21376	6731	19	-10	10	10	0	0	0	0	-1	-1	-1	0
10037	21376	6731	19	10	-10	10	0	0	0	0	-1	-1	-1	0
10038	21376	6731	19	0	0	10	0	0	0	0	-1	-1	-1	0
10039	21380	9886	34	0	0	0	0	0	0	0	-1	-1	-1	0
10040	21383	6863	19	0	0	0	0	0	0	0	-1	-1	-1	0
10041	21386	3656	19	0	0	0	0	0	0	0	-1	-1	-1	0
10042	21386	9487	19	0	0	0	0	0	0	0	-1	-1	-1	0
10043	21387	9888	22	-0.3	-0.2	-0.3	0	0	1.570.796	0	-1	-1	-1	0
10050	21398	9892	19	1.35	0.7	-1.8	0.5235988	0	0	0	-1	-1	-1	0
10053	21398	9893	19	-0.05	-0.6	-1.7	0	-0.1745329	0	0	-1	-1	-1	0
10067	21398	9892	19	1	-0.6	-2	2.094.395	0	0	0	-1	-1	-1	0
10068	21398	9893	19	0.1	0.7	-1.8	0	0	0	0	-1	-1	-1	0
10069	21402	8702	19	0	0	0	0	0	0	0	-1	-1	-1	0
10070	21406	9292	16	0.2	0	0	0	0	0	0	-1	-1	-1	0
10073	21356	9243	19	0	0	0.1	0	0	0	0	-1	-1	-1	0
10080	21409	6208	19	0	0	0	0	0	0	0	-1	-1	-1	0
10081	21409	2973	19	0	0	0	0	0	0	0	-1	-1	-1	0
10083	21425	5730	19	0	0	1	0	0	0	0	-1	-1	-1	0
10084	21426	9886	34	0	0	0	0	0	0	0	158	158	-1	0
10087	21423	5677	19	2	0	2	0	0	0	0	-1	-1	-1	0
10088	21432	8397	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10089	21434	7673	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10090	21435	9188	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10091	21426	8993	34	0	0	0	0	0	0	0	-1	-1	-1	0
10092	21438	4302	17	-0.08	-0.05	0.02	0	0	0	0	-1	-1	-1	0
10093	21438	4302	17	-0.08	0.05	0.02	0	0	0	0	-1	-1	-1	0
10094	21443	6582	19	0	0	0	0	0	0	0	-1	-1	-1	0
10095	21446	8557	19	0	0	0	0	0	0	0	-1	-1	-1	0
10096	21446	8557	19	0	0	0	0.7853982	0	0	0	-1	-1	-1	0
10098	21448	4737	20	0	0	-0.2	0	0	0	0	-1	-1	-1	0
10099	21448	9908	20	0	0	0	0	0	0	0	-1	-1	-1	0
10100	21448	9908	2	0	0	0	0	0	0	0	-1	-1	-1	0
10101	21448	9908	1	0	0	0	0	0	0	0	-1	-1	-1	0
10107	21409	9907	19	0	0	0	0	0	0	0	-1	-1	-1	0
10108	21448	164	34	0	0	0	0	0	0	0	-1	-1	-1	0
10109	21451	9911	19	0	0	0	0	0	0	0	-1	158	-1	0
10110	21452	9914	2	0	0	0	0	0	0	0	-1	-1	-1	0
10112	21459	9990	19	0	0	0	0	0	0	0	-1	-1	-1	0
10113	21459	9989	19	0	0	1	0	0	0	0	-1	-1	-1	0
10114	21455	7503	34	0	0	0	0	0	0	0	-1	-1	-1	0
10115	21455	212	34	0	0	0	0	0	0	0	-1	-1	-1	0
10116	21478	7239	17	0.38	0	-0.5	0	0	0	0	-1	-1	-1	0
10118	21482	9915	-1	0	0	2	0	0	0	0	-1	-1	-1	0
10120	21485	5426	19	0	0	-2	0	0	0	0	-1	-1	-1	0
10121	21485	6917	19	0	0	-4	0	0	0	0	-1	-1	-1	0
10122	21485	4995	19	0	0	0	0	0	0	0	-1	-1	-1	0
10123	21485	9921	19	0	0	-1	0	0	0	0	-1	-1	-1	0
10129	21487	5026	19	0	0	0	0	0	0	0	-1	-1	-1	0
10130	21487	8436	19	0	0	0	0	0	0	0	-1	-1	-1	0
10132	21489	8545	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10133	21489	7427	19	0	0	0	0	0	0	0	-1	-1	-1	0
10139	21489	8545	-1	0	0	0.5	0.5235988	0	0	0	-1	-1	-1	0
10140	21489	8545	-1	0	0	1	1.047.198	0	0	0	-1	-1	-1	0
10141	21489	8545	-1	0	0	1.5	1.396.263	0	0	0	-1	-1	-1	0
10142	21489	8545	-1	0	0	0	0.6981317	0	0	0	-1	-1	-1	0
10143	21489	8545	-1	0	0	0.5	1.396.263	0	0	0	-1	-1	-1	0
10144	21489	8545	-1	0	0	1	2.094.395	0	0	0	-1	-1	-1	0
10145	21489	8545	-1	0	0	1.5	2.792.527	0	0	0	-1	-1	-1	0
10147	21489	8545	-1	0	0	0	-0.6981317	0	0	0	-1	-1	-1	0
10148	21489	8545	-1	0	0	0.5	-1.396.263	0	0	0	-1	-1	-1	0
10149	21489	8545	-1	0	0	1	-2.094.395	0	0	0	-1	-1	-1	0
10150	21489	8545	-1	0	0	1.5	-2.792.527	0	0	0	-1	-1	-1	0
10151	21490	6640	19	0	0	0	0	0	0	0	-1	-1	-1	0
10152	21491	5923	34	0	0	0	0	0	0	0	158	158	-1	0
10154	21492	5426	19	0	0	0	0	0	0	0	-1	-1	-1	0
10155	21492	5426	19	0	0	0	0.7853982	0	0	0	-1	-1	-1	0
10156	21494	8539	19	0	0	0	0	0	0	0	-1	-1	-1	0
10157	21496	9929	19	0	0	0	0	0	0	0	-1	158	-1	0
10160	21503	8935	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
10161	21179	4422	19	0	0	0	0	0	0	0	-1	-1	-1	0
10162	21179	4422	19	0	0	0.75	0	0	0	0	-1	-1	-1	0
10166	21509	7603	39	1	0	0	1.570.796	0	0	0	-1	-1	-1	0
10168	21509	7424	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10169	21472	7603	39	0	0	0	0	0	0	0	-1	-1	-1	0
10170	21442	9942	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10172	21517	9994	28	0	0	0	0	0	0	0	-1	-1	-1	0
10175	21516	5680	16	0	0	-0.2	0	0	0	0	-1	-1	-1	0
10176	21519	7755	19	0	0	-0.15	0	0	0	0	-1	-1	-1	0
10177	21519	6881	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10179	21524	10162	-1	0	0	7.5	0	0	0	0	-1	-1	-1	0
10181	21528	9950	19	0	0	0	0	0	0	0	-1	-1	-1	0
10182	21529	9952	21	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
10184	21536	380	34	0	0	-2	3.141.593	0	0	0	-1	-1	-1	0
10185	21537	8017	34	-0.3	0	-0.3	0	0	0	0	-1	0	-1	0
10186	21868	8370	1	0.5	0	0	0	0	0	0	-1	-1	-1	0
10187	21868	8370	1	0.9	0	0	0	0	0	0	-1	-1	-1	0
10188	21868	8370	1	0.7	0	0	0	0	0	0	-1	-1	-1	0
10189	21545	9351	19	0	0	-0.5	0	0	0	0	-1	-1	-1	0
10190	16579	9954	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10191	21557	218	17	-0.1	0	0.5	0	0	0	0	-1	-1	-1	0
10192	21559	9975	-1	0	0	4.4	0	0	0	0	-1	-1	-1	0
10193	21561	7245	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10194	21560	6920	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10195	21535	380	19	0	0	0	3.141.593	0	0	0	-1	-1	-1	0
10196	21562	7060	19	0	0	2	0	0	0	0	-1	-1	-1	0
10198	21567	9961	-1	0	0	0.25	0	0	0	0	-1	-1	-1	0
10200	21567	3272	-1	0	0	0.25	0	0	0	0	-1	-1	-1	0
10202	21573	468	34	0.5	0	0	0	0	0	0	-1	-1	-1	0
10203	21548	9964	1	0	0	0	1.570.796	0	0	0	-1	-1	-1	0
10210	21580	7779	20	0	0	0	0	0	0	0	-1	-1	-1	0
10212	21581	9972	34	0	0	0	0	0	0	0	-1	-1	-1	0
10214	21584	5637	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10215	21584	9516	-1	0	0	0.5	0	0	0	0	-1	-1	-1	0
10216	21589	169	19	0	0	0	0	0	0	0	-1	-1	-1	0
10218	21590	9764	-1	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
10220	21591	9977	20	0	0	-1.5	-0.3490658	-0.122173	0	0	-1	-1	-1	0
10221	21591	9977	20	0	0	-1.5	0	-0.122173	0	0	-1	-1	-1	0
10222	21591	9977	20	0	0	-1.5	0.3490658	-0.122173	0	0	-1	-1	-1	0
10226	21591	9976	20	-0.5	0	-1.75	0	0	0	0	-1	-1	-1	0
10231	21591	9977	20	3	0.75	-1.3	0.1745329	-0.122173	0	0	-1	-1	-1	0
10232	21591	9977	20	3	-0.75	-1.3	-0.1745329	-0.122173	0	0	-1	-1	-1	0
10233	21591	9977	20	4	0.3	-1.3	0.08726646	-0.122173	0	0	-1	-1	-1	0
10234	21591	9977	20	4	-0.3	-1.3	-0.08726646	-0.122173	0	0	-1	-1	-1	0
10236	21592	8342	19	0	0	-3	0	0	0	0	-1	-1	-1	0
10237	21593	3153	34	0	0	0	0	0	0	0	-1	-1	-1	0
10238	21594	4114	21	0	0	0	0	0	0	0	-1	-1	-1	0
10239	21594	4114	22	0	0	0	0	0	0	0	-1	-1	-1	0
10241	21597	9977	20	0	0	-0.5	0	-0.122173	0	0	-1	-1	-1	0
10252	21599	6357	19	9	0	4.5	0	-2.007.129	0	0	-1	-1	-1	0
10253	21601	10396	19	0	0	-10	0	0	0	0	-1	-1	-1	0
10254	21605	9985	19	0	0	-10	0	0	0	0	-1	-1	-1	0
10255	17184	9988	-1	0	0	0	0	0	0	0	-1	-1	-1	0
10256	21459	9991	19	0	0	0	0	0	0	0	-1	-1	-1	0
10257	21614	9013	19	0	0	-2	0	0	0	0	-1	-1	-1	0
10258	21614	9011	19	0	0	0	0	0	0	0	-1	-1	-1	0
