field0	field1	field2	field3	field4	field5	field6	field7	field8
3777	63016	0	1114636288	0	0	0	0	64
3778	63045	0	1114636288	0	0	0	0	64
3779	63046	0	1114636288	0	0	0	0	64
3780	63070	0	1114636288	0	0	0	0	16384
3781	63226	0	1123024896	0	0	0	0	0
3782	63247	0	1109393408	0	0	0	0	0
3783	63255	0	1114636288	0	0	0	0	64
3784	63257	0	1114636288	0	0	0	0	64
3785	63272	0	1114636288	0	0	0	0	64
3786	63275	0	1112801280	0	0	0	0	0
3787	63277	0	1114636288	0	0	0	0	64
3788	63293	0	1092616192	0	0	0	0	0
3789	63297	0	1084227584	0	0	0	0	0
3790	63300	0	1084227584	0	0	0	0	0
3791	63308	0	1114636288	0	0	0	0	64
3792	63317	0	1117126656	0	0	0	0	0
3793	63340	0	1114636288	0	0	0	0	64
3794	63496	0	1114636288	0	0	0	0	64
3795	63497	0	1114636288	0	0	0	0	64
3796	63507	0	1114636288	0	0	0	0	64
3797	63541	0	1112801280	0	0	0	0	0
3798	63551	0	1123024896	0	0	0	0	0
3799	63552	0	1114636288	0	0	0	0	64
3800	63557	0	1114636288	0	0	0	0	64
3801	63560	0	1114636288	0	0	0	32	0
3802	63568	0	1109393408	0	0	0	0	0
3804	63714	0	1114636288	0	0	0	0	131072
3805	63715	0	1114636288	0	0	0	0	131072
3806	63717	0	1114636288	0	0	0	0	131072
3807	63718	0	1114636288	0	0	0	0	131072
3808	63721	0	1114636288	0	0	0	0	64
3809	63739	0	1114636288	0	0	0	0	131072
3810	63740	0	1114636288	0	0	0	0	131072
3811	63741	0	1114636288	0	0	0	0	131072
3812	63746	0	1114636288	0	0	0	0	16
3813	63765	0	1114636288	0	0	0	0	16
3814	63770	0	1114636288	0	0	0	0	16
3815	63775	0	1114636288	0	0	0	0	64
3817	63812	0	1135869952	0	4	0	0	0
3818	63813	0	1135869952	0	4	0	0	0
3819	63854	0	1114636288	0	0	0	0	131072
3820	63855	0	1114636288	0	0	0	0	131072
3821	63856	0	1114636288	0	0	0	0	131072
3822	63857	0	1114636288	0	0	0	0	131072
3823	63858	0	1114636288	0	0	0	0	131072
3824	63859	0	1114636288	0	0	0	0	131072
3825	63860	0	1114636288	0	0	0	0	131072
3826	63862	0	1114636288	0	0	0	0	131072
3827	63863	0	1114636288	0	0	0	0	131072
3828	63864	0	1114636288	0	0	0	0	131072
3829	63865	0	1114636288	0	0	0	0	131072
3830	63866	0	1114636288	0	0	0	0	131072
3831	63867	0	1114636288	0	0	0	0	131072
3832	63868	0	1114636288	0	0	0	0	131072
3833	63869	0	1114636288	0	0	0	0	131072
3834	63870	0	1114636288	0	0	0	0	131072
3835	63871	0	1114636288	0	0	0	0	131072
3836	63872	0	1114636288	0	0	0	0	131072
3837	63873	0	1114636288	0	0	0	0	131072
3838	63874	0	1114636288	0	0	0	0	131072
3839	63875	0	1114636288	0	0	0	0	131072
3840	63876	0	1114636288	0	0	0	0	131072
3841	63877	0	1114636288	0	0	0	0	131072
3842	63878	0	1114636288	0	0	0	0	131072
3843	63879	0	1114636288	0	0	0	0	131072
3844	63880	0	1114636288	0	0	0	0	131072
3845	63897	0	1114636288	0	0	0	0	131072
3846	63898	0	1114636288	0	0	0	0	131072
3847	63899	0	1114636288	0	0	0	0	131072
3848	63901	0	1114636288	0	0	0	0	131072
3849	63902	0	1114636288	0	0	0	0	131072
3850	63903	0	1114636288	0	0	0	0	131072
3851	63904	0	1114636288	0	0	0	0	131072
3852	63925	0	1114636288	0	0	0	0	131072
3853	63926	0	1114636288	0	0	0	0	131072
3854	63927	0	1114636288	0	0	0	0	131072
3855	63929	0	1114636288	0	0	0	0	131072
3856	63930	0	1114636288	0	0	0	0	131072
3857	63932	0	1114636288	0	0	0	0	131072
3858	63933	0	1114636288	0	0	0	0	131072
3859	63937	0	1114636288	0	0	0	0	131072
3860	63938	0	1114636288	0	0	0	0	131072
3861	63941	0	1114636288	0	0	0	0	131072
3862	63943	0	1114636288	0	0	0	0	131072
3863	63945	0	1114636288	0	0	0	0	131072
3864	63948	0	1114636288	0	0	0	0	131072
3865	63949	0	1114636288	0	0	0	0	131072
3866	63950	0	1114636288	0	0	0	0	131072
3867	63951	0	1114636288	0	0	0	0	131072
3868	63952	0	1114636288	0	0	0	0	131072
3869	63953	0	1114636288	0	0	0	0	131072
3870	63954	0	1114636288	0	0	0	0	131072
3872	63958	0	1114636288	0	0	0	0	131072
3874	63961	0	1114636288	0	0	0	0	131072
3875	64021	0	1117126656	0	0	0	0	0
3876	64042	0	1084227584	0	0	0	0	0
3877	64050	0	1114636288	0	0	0	0	64
3878	64147	0	1092616192	0	0	0	0	0
3881	64319	0	1127481344	0	5	0	0	0
3882	64372	0	1114636288	0	0	0	767	0
3883	64401	0	1114636288	0	0	0	0	16
3884	64422	0	1123024896	0	0	0	0	0
3885	64431	0	1114636288	0	0	0	0	64
3886	64441	0	1114636288	0	0	0	0	16
3888	64562	0	1114636288	0	1	0	0	0
3889	64579	0	1114636288	0	0	0	0	16
3890	64596	0	1114636288	0	0	0	0	64
3891	64619	0	1110704128	0	0	0	0	0
3892	64642	0	1114636288	0	0	0	0	64
3893	64645	0	1112801280	0	0	0	0	0
3894	64653	0	1114636288	0	0	0	0	64
3895	64655	0	1112801280	0	0	0	0	0
3896	64688	0	1123024896	0	0	0	0	0
3897	64693	0	1114636288	0	0	0	0	64
3898	64716	0	1108082688	0	0	0	0	0
3899	64766	0	1084227584	0	0	0	0	0
3900	64769	0	1084227584	0	0	0	0	0
3901	64779	0	1114636288	0	0	0	0	64
3902	64819	0	1114636288	0	0	0	0	64
3903	64851	0	1114636288	0	0	0	0	64
3904	64871	0	1119092736	0	0	0	0	0
3905	64942	0	1114636288	0	0	0	0	64
3906	64979	0	1106247680	0	0	0	0	64
3907	64989	0	1114636288	0	0	0	0	64
3908	65036	0	1112801280	0	0	0	0	0
3909	65044	0	1114636288	0	0	0	0	64
3910	65045	0	1114636288	0	0	0	0	64
3911	65078	0	1114636288	0	0	0	0	64
3912	65088	0	1114636288	0	0	0	0	64
3913	65105	0	1114636288	0	0	0	0	64
3914	65242	0	1108082688	0	0	0	0	0
3916	65248	0	1116602368	0	0	0	0	0
3918	65460	0	1114636288	0	0	0	0	64
3919	65582	0	1114636288	0	1	0	0	0
3920	65649	0	1114636288	0	0	0	0	64
3921	65653	0	1114636288	0	0	0	0	64
3922	65793	0	1114636288	0	0	0	0	64
3923	65801	0	1114636288	0	0	0	193	0
3924	65861	0	1114636288	0	0	0	0	64
3925	65919	0	1112014848	0	0	0	0	0
3926	65937	0	1110704128	0	4	0	0	0
3927	66006	0	1114636288	0	5	0	0	0
3928	66020	0	1114636288	0	0	0	1023	0
3929	66043	0	1114636288	0	0	0	211	0
3930	66054	0	1114636288	0	0	0	65	0
3931	66184	0	1092616192	0	0	0	0	0
3932	66186	0	1114636288	0	0	0	0	64
3933	66195	0	1114636288	0	0	0	0	64
3934	66218	0	1114636288	0	0	0	0	64
3935	66223	0	1114636288	0	0	0	0	64
3936	66241	0	1114636288	0	0	0	0	64
3937	66255	0	1114636288	0	0	0	0	64
3938	66264	0	1114636288	0	0	0	0	64
3939	66289	0	1114636288	0	0	0	0	64
3940	66317	0	1114636288	0	0	0	0	64
3942	66345	0	1135869952	0	20	0	0	0
3943	66348	0	1135869952	0	20	0	0	0
3944	66349	0	1135869952	0	20	0	0	0
3945	66350	0	1135869952	0	20	0	0	0
3946	66352	0	1135869952	0	20	0	0	0
3947	66353	0	1135869952	0	20	0	0	0
3948	66354	0	1135869952	0	20	0	0	0
3949	66355	0	1135869952	0	20	0	0	0
3950	66356	0	1135869952	0	20	0	0	0
3951	66357	0	1135869952	0	20	0	0	0
3952	66391	0	1135869952	0	20	0	0	0
3953	66401	0	1135869952	0	20	0	0	0
3954	66456	0	1114636288	0	0	0	0	64
3955	66476	0	1114636288	0	0	0	0	64
3956	66514	0	1108082688	0	0	0	0	0
3957	66518	0	1114636288	0	0	0	0	64
3958	66529	0	1114636288	0	0	0	0	64
3959	66531	0	1114636288	0	0	0	0	16384
3960	66541	0	1114636288	0	0	0	0	64
3961	66542	0	1114636288	0	0	0	0	64
3962	66655	0	1114636288	0	0	0	0	64
3963	66684	0	1114636288	0	0	0	0	64
3964	66718	0	1114636288	0	5	0	0	0
3965	66773	0	1114636288	0	0	0	0	256
3967	67028	0	1116602368	0	0	0	0	0
3968	67034	0	1114636288	0	0	0	0	64
3969	67199	0	1114636288	0	0	0	0	64
3970	67200	0	1114636288	0	0	0	0	64
3971	67229	0	1114636288	0	0	0	64	0
3972	67324	0	1114636288	0	0	0	256	0
3974	67427	0	1114636288	0	0	0	0	64
3976	67439	0	1114636288	0	0	0	0	64
3977	67440	0	1114636288	0	0	0	0	64
3982	67452	0	1114636288	0	0	0	0	64
3983	67453	0	1114636288	0	0	0	0	64
3986	67458	0	1114636288	0	0	0	0	64
3988	67461	0	1114636288	0	0	0	0	64
3989	67532	0	1092616192	0	1	0	0	0
3990	67533	0	1101004800	0	1	0	0	0
3991	67575	0	1108082688	0	0	0	0	0
3992	67576	0	1108082688	0	0	0	0	0
3993	67594	0	1114636288	0	0	0	0	64
3994	67599	0	1114636288	0	0	0	0	131072
3996	67769	0	1114636288	0	0	0	0	64
3997	67779	0	1114636288	0	0	0	0	64
3998	67796	0	1119092736	0	0	0	0	0
3999	67798	0	1119092736	0	0	0	0	0
4000	67799	0	1114636288	0	0	0	64	0
4004	67839	0	1114636288	0	0	0	0	16
4008	67890	0	1114636288	0	0	0	0	64
4010	68130	0	1114636288	0	0	0	1	0
4011	68163	0	1114636288	0	0	0	0	131072
4014	68272	0	1112801280	0	0	0	0	0
4017	68398	0	1114636288	0	0	0	0	16384
4021	68605	0	1114636288	0	0	0	0	64
4022	68607	0	1106247680	0	0	0	0	0
4023	68645	0	1114636288	0	0	0	0	64
4024	68766	0	1114636288	0	0	0	0	64
4025	68789	0	1114636288	0	0	0	0	64
4031	68853	0	1114636288	0	0	0	0	64
4032	68866	0	1114636288	0	3	0	0	0
4033	68867	0	-1029439488	0	0	0	0	0
4034	68873	0	1084227584	0	0	0	0	0
4035	68933	0	1114636288	0	0	0	0	32
4036	68948	0	1106247680	0	0	0	0	0
4037	68979	0	1114636288	0	0	0	0	64
4039	69055	0	1114636288	0	2	0	0	0
4040	69103	0	1114636288	0	0	0	0	64
4041	69148	0	1116602368	0	0	0	0	0
4042	69184	0	0	0	0	0	0	64
4044	69233	0	1114636288	0	0	0	0	64
4046	69245	0	1114636288	0	0	0	0	64
4049	69341	0	1135869952	0	0	0	0	0
4050	69371	0	1135869952	0	0	0	0	0
4051	69372	0	1135869952	0	20	0	0	0
4052	69399	0	1114636288	0	0	0	0	64
4053	69400	0	1114636288	0	0	0	0	64
4054	69401	0	1114636288	0	0	0	0	64
4055	69402	0	1114636288	0	0	0	0	64
4056	69438	0	1114636288	0	0	0	64	0
4057	69445	0	1114636288	0	0	0	64	0
4058	69489	0	1114636288	0	0	0	64	0
4061	69507	0	1103626240	0	0	0	0	0
4062	69527	0	1116602368	0	0	0	0	0
4063	69538	0	1114636288	0	1	0	0	0
4064	69553	0	1114636288	0	1	0	0	0
4065	69563	0	1114636288	0	0	0	64	0
4066	69610	0	1114636288	0	1	0	0	0
4067	69617	0	1114636288	0	1	0	0	0
4070	69649	0	1117126656	0	0	0	0	0
4071	69671	0	1114636288	0	0	0	0	64
4072	69679	0	1114636288	0	0	0	0	64
4073	69680	0	1114636288	0	0	0	0	64
4074	69681	0	1114636288	0	0	0	2176	0
4075	69682	0	1114636288	0	0	0	128	0
4079	69775	0	1114636288	0	0	0	0	64
4080	69823	0	1109393408	0	0	0	0	0
4081	69824	0	1109393408	0	0	0	0	0
4082	69833	0	1114636288	0	0	0	0	64
4083	69846	0	1114636288	0	0	0	0	64
4087	69929	0	1114636288	0	0	0	0	64
4089	70116	0	1116602368	0	0	0	0	0
4090	70130	0	1114636288	0	0	0	0	64
4091	70143	0	1135869952	0	20	0	0	0
4092	70164	0	1114636288	0	0	0	0	16
4093	70172	0	1114636288	0	0	0	0	64
4094	70173	0	1114636288	0	0	0	0	64
4095	70174	0	1114636288	0	0	0	0	64
4096	70175	0	1114636288	0	0	0	0	64
4100	70338	0	1114636288	0	1	0	0	0
4101	70342	0	1114636288	0	0	0	0	64
4103	70360	0	1114636288	0	2	0	0	0
4104	70362	0	1114636288	0	0	0	0	64
4105	70367	0	1116602368	0	0	0	0	0
4109	70421	0	1114636288	0	0	0	0	64
4111	70461	0	1101004800	0	0	0	0	0
4113	70633	0	1097859072	0	0	0	0	0
4115	70790	0	1114636288	0	3	0	0	0
4118	70846	0	1135869952	0	0	0	0	0
4120	70853	0	1114636288	0	0	0	0	64
4121	70863	0	1135869952	0	0	0	0	0
4122	70908	0	1114636288	0	0	0	0	64
4123	70920	0	1114636288	0	1	0	0	0
4124	70938	0	1114636288	0	0	0	0	131072
4125	70948	0	1114636288	0	0	0	0	131072
4127	71029	0	1101004800	0	0	0	0	0
4131	71077	0	0	0	0	0	0	64
4133	71171	0	1114636288	0	0	0	0	64
4136	71250	0	1127481344	0	0	0	0	0
4137	71252	0	1114636288	0	0	0	0	64
4140	71285	0	1114636288	0	0	0	0	64
4141	71286	0	1114636288	0	0	0	0	64
4143	71293	0	1114636288	0	5	0	0	0
4144	71295	0	1114636288	0	1	0	0	0
4145	71319	0	1114636288	0	0	0	193	0
4147	71369	0	-1029439488	0	0	0	0	0
4149	71371	0	1114636288	0	0	0	0	64
4150	71377	0	1114636288	0	0	0	0	64
4153	71426	0	1114636288	0	0	0	0	64
4154	71555	0	1112801280	0	0	0	0	0
4155	71592	0	1114636288	0	0	0	0	64
4156	71692	0	1114636288	0	0	0	0	16
4157	71736	0	1114636288	0	0	0	0	32
4158	71755	0	1114636288	0	0	0	0	64
4159	71787	0	1114636288	0	0	0	0	64
4160	71848	0	1114636288	0	0	0	128	0
4161	71904	0	1114636288	0	0	0	0	64
4162	71960	0	1114636288	0	0	0	0	64
4163	71965	0	1114636288	0	0	0	0	64
4166	72090	0	1114636288	0	3	0	0	0
4168	72133	0	1103626240	0	0	0	0	0
4169	72149	0	1119092736	0	0	0	0	0
4170	72169	0	1114636288	0	0	0	0	64
4172	72217	0	1114636288	0	0	0	0	64
4173	72297	0	1114636288	0	0	0	0	64
4174	72407	0	1114636288	0	0	0	0	64
4175	72423	0	1114636288	0	0	0	0	32768
4176	72427	0	1114636288	0	1	0	0	0
4182	72589	0	1114636288	0	0	0	0	64
4183	72594	0	1114636288	0	0	0	0	64
4184	72598	0	1114636288	0	0	0	0	64
4186	72734	0	1114636288	0	10	0	0	0
4187	72735	0	1114636288	0	0	0	0	64
4192	73061	0	1117126656	0	0	0	0	0
4196	73070	0	1112801280	0	0	0	0	0
4197	73082	0	1114636288	0	0	0	0	64
4200	73288	0	1114636288	0	0	0	0	64
4201	73300	0	1114636288	0	0	0	0	64
4202	73540	0	1114636288	0	0	0	0	64
4203	73740	0	1119092736	0	0	0	0	0
4213	73920	0	1114636288	0	0	0	0	64
4214	73921	0	1114636288	0	0	0	0	64
4215	73953	0	1114636288	0	1	0	0	0
4216	73955	0	1114636288	0	0	0	0	64
4218	73980	0	1114636288	0	1	0	0	0
4219	74079	0	1114636288	0	0	0	64	0
4220	74117	0	1127481344	0	0	0	0	0
4221	74182	0	1114636288	0	0	0	0	64
4222	74313	0	1114636288	0	0	0	0	64
4223	74421	0	1084227584	0	0	0	0	0
4224	74422	0	1084227584	0	0	0	0	0
4225	74441	0	1108082688	0	0	0	0	0
4226	74531	0	-1029439488	0	0	0	0	0
4227	74541	0	1114636288	0	0	0	0	64
4228	74637	0	1114636288	0	0	0	0	64
4235	74707	0	1114636288	0	0	0	0	64
4236	74764	0	1114636288	0	0	0	0	64
4237	74865	0	1114636288	0	0	0	64	0
4238	74970	0	1114636288	0	0	0	0	64
4239	74977	0	1114636288	0	0	0	0	64
4240	75078	0	1114636288	0	1	0	0	0
4241	75107	0	1114636288	0	0	0	0	64
4242	75135	0	1114636288	0	0	0	0	64
4243	75343	0	1119092736	0	0	0	0	0
4244	75349	0	1135837184	0	0	0	0	0
4245	75364	0	1114636288	0	10	0	0	0
4246	75373	0	1114636288	0	10	0	0	0
4247	75417	0	1119092736	0	0	0	0	0
4249	75840	0	1114636288	0	0	0	0	64
4252	76034	0	1114636288	0	0	0	0	64
4253	76035	0	1114636288	0	0	0	0	64
4254	76037	0	1114636288	0	0	0	0	64
4255	76055	0	1114636288	0	0	0	0	64
4256	76090	0	1114636288	0	0	0	0	64
4257	76102	0	1112801280	0	0	0	0	0
4258	76108	0	1109393408	0	0	0	0	0
4259	76255	0	1114636288	0	0	0	0	64
4260	76344	0	1114636288	0	0	0	0	64
4261	76533	0	1119092736	0	0	0	0	0
4263	76780	0	1114636288	0	0	0	8	0
4264	76871	0	1123024896	0	0	0	0	0
4265	76899	0	1114636288	0	0	0	0	64
4266	77765	0	1114636288	0	0	0	0	64
4268	78645	0	1114636288	0	1	0	0	0
4269	78706	0	1114636288	0	0	0	0	64
4270	78707	0	1114636288	0	0	0	0	64
4271	78708	0	1114636288	0	0	0	0	64
4272	78709	0	1114636288	0	0	0	0	64
4273	78987	0	1114636288	0	2	0	0	0
4274	78994	0	1114636288	0	6	0	0	0
4275	79000	0	1114636288	0	5	0	0	0
4276	79280	0	1112801280	0	0	0	0	0
4277	79289	0	1112801280	0	0	0	0	0
4278	79301	0	1114636288	0	0	0	0	64
4279	79305	0	1114636288	0	0	0	0	64
4280	79315	0	1109393408	0	0	0	0	0
4281	79316	0	1109393408	0	0	0	0	0
4282	79376	0	1114636288	0	1	0	0	0
4285	2650	0	1114636288	0	0	0	1	0
4286	3256	0	1114636288	0	0	0	0	64
4287	6749	0	1112801280	0	0	0	0	0
4288	7395	0	1114636288	0	0	0	0	64
4294	8364	0	1114636288	0	0	0	0	64
4295	8858	0	1114636288	0	0	0	0	64
4296	10854	0	1112801280	0	0	0	0	0
4297	10857	0	1112801280	0	0	0	0	0
4298	12252	0	1112801280	0	0	0	0	0
4299	13323	0	1114636288	0	0	0	211	0
4307	13704	0	1114636288	0	5	0	0	0
4312	15239	0	1114636288	0	0	0	0	64
4321	20667	0	1116602368	0	0	0	0	0
4322	20671	0	1114636288	0	0	0	0	64
4323	20716	0	1116602368	0	0	0	0	0
4324	21910	0	1112801280	0	0	0	0	0
4328	22833	0	1118044160	0	0	0	0	0
4329	22945	0	1118044160	0	0	0	0	0
4330	22946	0	1114636288	0	0	0	0	64
4335	24673	0	1114636288	0	0	0	0	64
4349	28822	0	1114636288	0	0	0	0	64
4350	28888	0	1114636288	0	0	0	0	64
4352	36951	0	1116602368	0	0	0	0	0
4353	37360	0	1114636288	0	0	0	0	16
4354	39273	0	1114636288	0	0	0	0	64
4367	49575	0	1114636288	0	0	0	0	64
4368	52309	0	1116602368	0	0	0	0	0
4369	55628	0	1114636288	0	0	416	0	16
4370	55641	0	1114636288	0	0	416	0	16
4371	55642	0	1114636288	0	0	0	0	16
4372	55655	0	1114636288	0	0	0	0	16
4373	55769	0	1114636288	0	0	0	0	16
4374	55777	0	1114636288	0	0	0	0	16
4375	56034	0	1114636288	0	0	0	0	16
4376	56039	0	1114636288	0	0	0	0	16
4377	57607	0	1114636288	0	0	0	0	64
4381	59880	0	1114636288	0	0	0	0	64
4382	60288	0	1114636288	0	0	0	0	64
4387	62143	0	1114636288	0	0	0	0	16384
4388	62144	0	1114636288	0	1	0	0	0
4389	62238	0	1114636288	0	0	0	0	64
4390	62245	0	1123024896	0	0	0	0	0
4391	62246	0	1119092736	0	0	0	0	0
4393	62319	0	1127481344	0	0	0	0	0
4394	62506	0	1114636288	0	1	0	0	0
4395	62624	0	1119092736	0	0	0	0	0
4396	62690	0	1116602368	0	0	0	0	0
4397	62697	0	1110704128	0	0	0	0	0
4400	62820	0	1114636288	0	0	0	0	16384
4401	62825	0	1114636288	0	1	0	0	0
4402	62850	0	1114636288	0	1	0	0	0
4403	63282	0	1116602368	0	0	0	0	0
4404	63306	0	1127481344	0	0	0	0	0
4405	63383	0	1116602368	0	0	0	0	0
4406	63424	0	1127481344	0	0	0	0	0
4407	63509	0	1116602368	0	0	0	0	0
4408	63520	0	1114636288	0	0	0	0	64
4409	63565	0	1084227584	0	0	0	0	0
4410	63578	0	1114636288	0	0	0	0	64
4411	63697	0	1114636288	0	0	0	0	16384
4413	63964	0	1103626240	0	0	0	0	64
4414	63996	0	1123024896	0	0	0	0	0
4415	64074	0	1114636288	0	0	0	0	64
4416	64075	0	0	0	0	0	0	64
4422	64325	0	1116602368	0	0	0	0	0
4423	64326	0	1116602368	0	0	0	0	0
4424	64327	0	1114636288	0	12	0	0	0
4426	64558	0	1114636288	0	0	0	0	64
4428	64664	0	1114636288	0	0	0	0	64
4429	64680	0	1116602368	0	0	0	0	0
4430	64711	0	1114636288	0	0	0	0	64
4431	64732	0	1114636288	0	0	0	0	64
4432	65115	0	1114636288	0	1	0	0	64
4433	65132	0	1114636288	0	1	0	0	64
4434	65215	0	1123024896	0	0	0	0	0
4435	65261	0	1114636288	0	0	0	0	64
4436	65373	0	1114636288	0	0	0	0	64
4437	65455	0	1114636288	0	0	0	0	64
4438	65489	0	1114636288	0	0	0	0	64
4440	65550	0	1114636288	0	0	0	0	64
4441	65551	0	1114636288	0	0	0	0	64
4443	65606	0	1114636288	0	0	0	0	64
4444	65843	0	1119092736	0	0	0	0	0
4445	65912	0	1114636288	0	0	0	0	64
4446	65951	0	1114636288	0	0	0	0	64
4447	65966	0	1123024896	0	0	0	0	0
4448	65967	0	1123024896	0	0	0	0	0
4449	66032	0	1119092736	0	0	0	0	0
4450	66039	0	1114636288	0	0	0	0	16384
4451	66106	0	1114636288	0	0	0	0	64
4452	66142	0	1114636288	0	4	0	0	0
4453	66164	0	1114636288	0	0	0	0	64
4454	66298	0	1119092736	0	0	0	0	0
4455	66301	0	1090519040	0	0	0	0	0
4456	66728	0	1114636288	0	0	0	0	64
4457	66731	0	1090519040	0	0	0	0	0
4458	66778	0	1114636288	0	0	0	0	32
4459	66878	0	1110704128	0	0	0	0	64
4460	66896	0	1114636288	0	0	0	0	64
4461	66900	0	1110704128	0	0	0	0	64
4462	67063	0	1114636288	0	0	0	0	64
4463	67171	0	1119092736	0	0	0	0	0
4464	67219	0	1119092736	0	0	0	0	0
4465	67278	0	1114636288	0	0	0	0	64
4466	67279	0	1114636288	0	0	0	0	64
4467	67407	0	1114636288	0	0	0	0	64
4468	67408	0	1114636288	0	0	0	0	64
4469	67578	0	1114636288	0	0	0	0	64
4470	67682	0	1114636288	0	2	0	0	64
4472	67763	0	1114636288	0	0	0	0	64
4473	67764	0	1114636288	0	0	0	0	64
4474	67914	0	1114636288	0	0	0	0	64
4475	67923	0	1114636288	0	0	0	0	64
4476	67928	0	0	0	0	0	0	64
4477	68083	0	1114636288	0	0	0	0	16384
4478	68233	0	1114636288	0	0	0	0	64
4479	68236	0	1114636288	0	0	0	0	64
4481	68280	0	1114636288	0	1	0	0	0
4482	68395	0	1114636288	0	0	0	0	16384
4483	68445	0	1114636288	0	0	0	0	64
4484	68446	0	1114636288	0	0	0	0	64
4485	68538	0	1114636288	0	0	0	0	64
4486	68548	0	1118044160	0	0	0	0	0
4487	68549	0	1119092736	0	0	0	0	0
4488	68564	0	1114636288	0	0	0	0	64
4489	68568	0	1114636288	0	0	0	0	64
4490	68600	0	1114636288	0	0	0	0	64
4491	68601	0	1114636288	0	0	0	0	64
4493	68659	0	1114636288	0	0	0	0	64
4494	68683	0	1127481344	0	5	0	0	0
4495	68801	0	1114636288	0	1	0	0	0
4496	68822	0	1114636288	0	1	0	0	0
4497	68865	0	1114636288	0	1	0	0	0
4498	69115	0	1114636288	0	0	0	0	64
4499	69151	0	1123024896	0	0	0	0	0
4500	69168	0	1114636288	0	0	0	0	64
4501	69169	0	1114636288	0	0	0	0	64
4502	69217	0	1114636288	0	0	0	0	16384
4503	69219	0	1114636288	0	1	0	0	0
4504	69253	0	1114636288	0	0	0	0	64
4505	69280	0	1114636288	0	0	0	0	64
4506	69281	0	1114636288	0	0	0	0	64
4507	69309	0	1114636288	0	0	0	0	64
4508	69310	0	1114636288	0	0	0	0	64
4509	69311	0	1114636288	0	0	0	0	64
4510	69312	0	1114636288	0	0	0	0	64
4511	69313	0	1114636288	0	0	0	0	64
4512	69314	0	1114636288	0	0	0	0	64
4513	69367	0	1114636288	0	0	0	0	64
4514	69368	0	1114636288	0	0	0	0	64
4515	69370	0	1114636288	0	0	0	0	64
4516	69435	0	1114636288	0	0	0	0	64
4517	69461	0	0	0	3	0	0	0
4518	69481	0	1114636288	0	0	0	0	64
4519	69519	0	1114636288	0	0	0	0	64
4520	69867	0	0	0	0	0	0	64
4521	69992	0	1114636288	0	0	0	0	64
4522	69993	0	1114636288	0	0	0	0	64
4523	70051	0	1114636288	0	0	0	0	64
4524	70052	0	1114636288	0	0	0	0	64
4525	70101	0	1114636288	0	0	0	0	64
4526	70330	0	1097859072	0	0	0	0	0
4527	70344	0	1114636288	0	0	0	0	64
4528	70410	0	1114636288	0	0	0	211	0
4529	70432	0	1114636288	0	0	0	64	0
4530	70716	0	1114636288	0	5	0	0	0
4531	70732	0	1114636288	0	0	0	0	64
4532	70735	0	1114636288	0	0	0	0	64
4533	70736	0	1114636288	0	0	0	0	64
4534	70738	0	1114636288	0	0	0	0	64
4535	70741	0	1114636288	0	0	0	0	64
4536	70742	0	1114636288	0	0	0	0	64
4538	71239	0	1114636288	0	0	0	0	64
4539	71241	0	1114636288	0	0	0	0	64
4540	71334	0	1114636288	0	0	0	0	64
4541	71358	0	1114636288	0	0	0	0	64
4542	71388	0	1114636288	0	0	0	0	64
4543	71458	0	1114636288	0	0	0	0	64
4544	71682	0	1114636288	0	0	0	0	64
4545	71710	0	1114636288	0	0	0	0	64
4546	71723	0	1114636288	0	0	0	0	16384
4548	71774	0	1114636288	0	5	0	0	0
4549	71867	0	1114636288	0	0	0	0	64
4550	72009	0	1114636288	0	0	0	0	64
4551	72013	0	1114636288	0	0	0	0	64
4552	72050	0	1114636288	0	0	0	0	64
4553	72051	0	1114636288	0	0	0	0	64
4554	72188	0	1114636288	0	0	0	64	0
4555	72206	0	1114636288	0	0	0	0	64
4556	72207	0	1114636288	0	0	0	0	64
4557	72246	0	1114636288	0	0	0	0	64
4558	72247	0	1114636288	0	0	0	0	64
4559	72337	0	1114636288	0	0	0	0	64
4560	72339	0	1114636288	0	0	0	0	64
4561	72661	0	1114636288	0	0	0	0	64
4562	72677	0	1114636288	0	0	0	0	64
4563	72685	0	1114636288	0	0	0	0	64
4564	72741	0	1101004800	0	0	0	0	64
4565	72755	0	1114636288	0	0	0	0	64
4566	72831	0	1114636288	0	0	0	0	64
4567	72994	0	1127481344	0	0	0	0	0
4568	73097	0	1110704128	0	0	0	0	0
4569	73124	0	1118044160	0	0	0	0	0
4570	73154	0	0	0	0	0	64	0
4571	73256	0	1114636288	0	0	0	0	64
4572	73257	0	1114636288	0	0	0	0	64
4573	73287	0	1114636288	0	0	0	0	16384
4574	73417	0	1114636288	0	0	0	0	64
4575	73425	0	1114636288	0	0	0	0	64
4576	73444	0	0	0	0	0	0	64
4578	73456	0	1110704128	0	0	0	0	64
4579	73461	0	1114636288	0	0	0	1	0
4580	73462	0	1114636288	0	0	0	1	0
4581	73463	0	1114636288	0	0	0	1	0
4582	73545	0	1114636288	0	1	0	0	0
4583	73667	0	1114636288	0	0	0	64	0
4584	73686	0	1114636288	0	1	0	0	0
4585	73718	0	1114636288	0	1	0	0	0
4586	73861	0	1114636288	0	0	0	0	64
4587	73863	0	1112801280	0	0	0	0	0
4588	73970	0	1114636288	0	0	0	0	64
