field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10
1968	107354	0	0	0	0	0	0	0	0	107123
1982	107427	0	0	0	0	0	0	0	96223	0
1985	103013	0	0	0	0	0	0	0	0	107455
1986	103021	0	0	0	0	0	0	0	0	107455
1987	103558	0	0	0	0	0	0	0	0	107455
1988	102990	0	0	0	0	0	0	0	0	107455
1989	103002	0	0	0	0	0	0	0	0	107455
1990	107497	0	0	0	0	0	0	0	0	107031
1991	103016	0	0	0	22	0	0	0	0	107455
1998	105544	0	0	0	0	0	0	0	0	102994
2001	107823	0	0	0	0	0	0	0	107825	107825
2014	107896	0	0	0	0	0	0	0	107825	107825
2015	102994	0	0	0	0	0	0	0	0	102994
2016	105314	0	0	0	0	0	0	0	0	105314
2017	107808	0	0	0	0	0	107806	0	0	0
2018	107809	0	0	0	0	0	107807	0	0	0
2019	105377	0	0	0	0	0	0	0	0	104451
2029	102325	0	0	0	0	0	0	0	96223	0
2030	108233	0	0	0	0	0	0	0	0	105354
2031	108219	0	0	0	0	0	0	0	0	108219
2049	103790	0	0	0	0	0	0	0	0	107455
2070	108537	0	0	0	0	0	0	0	106668	0
2075	108217	0	0	0	0	0	0	0	0	104905
2076	108193	0	0	0	0	0	0	0	0	104905
2081	108698	0	0	0	0	0	0	108697	0	0
2083	108803	0	0	0	0	0	108793	0	0	0
2084	108793	0	0	0	0	0	0	0	0	108793
2085	103571	0	0	0	0	0	0	0	103627	0
2086	108810	0	0	0	0	0	0	0	0	108793
2089	108868	0	0	0	0	0	0	0	108868	108868
2090	108863	0	0	0	0	0	0	0	108868	108868
2091	104323	0	0	0	0	0	0	0	103627	0
2092	103434	0	0	0	0	0	0	0	103627	0
2104	104322	0	0	0	0	0	0	0	103627	0
2108	105927	0	0	0	0	0	0	0	106368	106368
2109	105926	0	0	0	0	0	106368	106368	0	0
2114	108978	0	0	0	0	0	0	0	12043	0
2115	108935	0	0	0	0	0	0	0	0	108935
2116	108982	0	0	0	0	0	0	0	105889	105889
2117	108983	0	0	0	0	0	0	0	105889	105889
2118	108984	0	0	0	0	0	0	0	105889	105889
2119	108985	0	0	0	0	0	0	0	105889	105889
2129	51723	0	0	0	0	0	0	0	51690	0
2132	106174	0	0	0	0	0	0	0	0	106368
2133	109131	0	0	0	0	0	0	0	96223	0
2134	109132	0	0	0	0	0	0	0	96223	0
2136	109147	0	0	0	0	0	87154	0	0	0
2137	109157	0	0	0	0	0	1784	0	0	0
2141	102561	0	0	0	0	0	0	0	0	102994
2147	109176	0	0	0	0	0	0	0	0	106390
2148	105925	0	0	0	0	0	0	0	106389	0
2149	109075	0	0	0	0	0	0	0	106389	0
2150	109231	0	0	0	0	0	106498	106498	0	0
2151	109266	0	0	0	0	0	0	0	0	109266
2152	109265	0	0	0	0	0	0	0	109266	0
2153	109271	0	0	0	0	0	0	0	0	109271
2154	109270	0	0	0	0	0	0	0	109271	0
2155	109274	0	0	0	0	0	0	0	0	109274
2156	109273	0	0	0	0	0	0	0	109274	0
2157	109277	0	0	0	0	0	0	0	109279	0
2158	109278	0	0	0	0	0	0	0	0	109279
2160	109283	0	0	0	0	0	0	0	109285	0
2161	109284	0	0	0	0	0	0	0	0	109285
2162	109287	0	0	0	0	0	0	0	109289	0
2163	109288	0	0	0	0	0	0	0	0	109289
2164	109291	0	0	0	0	0	0	0	109293	0
2165	109292	0	0	0	0	0	0	0	0	109293
2167	106369	0	0	0	0	0	0	0	0	106108
2168	105554	0	0	0	0	0	0	0	0	105554
2169	109376	0	0	0	0	0	1784	0	0	0
2170	109379	0	0	0	0	0	0	0	0	105479
2171	1130	0	0	0	0	0	0	0	0	11327
2172	109396	0	0	0	0	0	0	0	0	78199
2173	104002	0	0	0	0	0	0	0	105336	0
2174	103527	0	0	0	0	0	0	0	105336	0
2178	105466	0	0	0	0	0	0	0	105367	0
2183	109322	0	0	0	0	0	109476	0	0	0
2193	109705	0	0	0	0	0	0	0	0	109705
2206	109824	0	0	0	0	0	0	0	0	104905
2207	106673	0	0	0	0	0	0	0	0	106670
2208	106675	0	0	0	0	0	0	0	0	106676
2210	109952	0	0	0	0	0	0	0	0	109952
2221	103241	0	0	0	0	0	0	0	0	102334
2222	110096	0	0	0	0	0	0	102334	0	0
2223	109337	0	0	0	0	0	109553	0	0	0
2224	110102	0	0	0	0	0	0	0	0	78199
2226	6544	0	0	0	0	0	0	0	79636	0
2227	109317	0	0	0	0	0	0	0	0	109307
2228	102230	0	0	0	0	0	0	0	0	102230
2234	103587	0	0	0	0	0	0	0	0	3411
2236	110259	0	0	0	0	0	0	0	0	110259
2237	105375	0	0	0	0	0	0	0	0	105375
2242	110294	0	0	0	0	0	0	0	0	110294
2243	110297	0	0	0	0	0	0	0	0	78199
2248	104543	0	0	0	0	0	0	0	103627	0
2249	110291	0	0	0	0	0	0	0	0	110291
2250	110169	0	0	0	0	0	0	108450	0	0
2252	110323	0	0	0	0	0	0	0	0	110323
2255	101857	0	0	0	0	0	0	0	0	110341
2265	109886	0	0	0	0	0	0	0	51722	0
2266	109887	0	0	0	0	0	0	0	51722	0
2267	109889	0	0	0	0	0	0	0	110055	0
2268	109890	0	0	0	0	0	0	0	110055	0
2269	110543	0	0	0	0	0	100773	0	0	0
2270	110231	0	0	0	0	0	0	0	0	110231
2271	110557	0	0	0	0	0	0	0	110562	0
2282	109383	0	0	0	0	0	0	0	0	109380
2285	110225	0	0	0	0	0	0	0	110225	0
2290	110696	0	0	0	0	0	0	0	41425	0
2291	110697	0	0	0	0	0	0	108450	0	0
2292	110700	0	0	0	0	0	0	0	61988	0
2296	104347	0	0	0	0	0	0	0	0	104347
2304	105563	0	0	0	0	0	0	0	0	105777
2306	110779	0	0	0	0	0	0	0	0	110779
2307	110780	0	0	0	0	0	0	0	103627	0
2310	109423	0	0	0	0	0	0	0	0	109442
2312	105588	0	0	0	0	0	0	0	0	55233
2318	110959	0	0	0	12	0	0	0	0	0
2319	110960	0	0	0	12	0	0	0	0	0
2336	102036	0	0	0	0	0	101612	0	0	0
2337	102043	0	0	0	0	0	101612	0	0	0
2338	102044	0	0	0	0	0	101612	0	0	0
2339	107222	0	0	0	0	0	0	0	0	111018
2340	110111	0	0	0	0	0	0	0	110113	0
2341	110110	0	0	0	0	0	0	0	110113	110113
2343	111221	0	0	0	0	0	0	0	111221	0
2345	106199	0	0	0	0	0	0	0	0	106200
2346	106200	0	0	0	0	0	0	0	0	106199
2381	111616	0	0	0	0	0	0	0	0	111610
2386	111610	0	0	0	0	0	0	0	111606	111631
2389	111678	0	0	0	0	0	0	0	110113	110113
2391	111681	0	0	0	0	0	0	0	110113	0
2395	111670	0	0	0	0	0	0	111672	0	0
2397	111240	0	0	13	0	0	0	0	0	0
2398	111757	0	0	0	0	0	0	0	79636	0
2399	111758	0	0	0	0	0	0	0	79636	0
2400	111759	0	0	0	0	0	0	0	79636	0
2401	111847	0	0	0	0	0	111846	111813	0	0
2405	111966	0	0	0	0	0	0	103144	0	0
2406	112030	0	0	0	0	0	0	103147	0	0
2408	112032	0	0	0	0	0	0	103145	0	0
2409	112033	0	0	0	0	0	0	103146	0	0
2420	112873	0	0	0	0	0	0	0	98836	0
2422	105720	0	0	0	0	0	0	0	0	102994
2425	112911	0	0	0	0	0	112902	0	0	0
2426	112945	0	0	0	0	0	0	0	0	112945
2430	112995	0	0	0	0	0	0	0	98836	0
2431	112962	0	0	0	0	0	0	0	0	112955
2432	108554	0	0	0	0	0	0	0	108554	108554
2434	113053	0	0	0	0	0	0	0	96223	0
2435	111844	0	0	0	0	0	0	0	111844	111844
2436	113073	0	0	0	0	0	0	0	96223	0
2437	113076	0	0	0	0	0	0	0	106976	0
2438	103004	0	0	0	0	0	0	0	0	103004
2447	113161	0	0	0	0	0	0	113243	0	0
2452	113289	0	0	0	12	0	0	0	0	0
2464	102116	0	0	0	0	0	0	102121	0	0
2476	113512	0	0	0	0	0	0	0	96223	0
2514	107215	0	0	0	0	0	0	0	0	113645
2518	106264	0	0	0	0	0	0	0	105777	0
2519	113653	0	0	0	0	0	0	0	0	113653
2521	108811	0	0	0	0	0	0	109019	0	0
2522	113642	0	0	0	0	0	0	0	0	113725
2523	113703	0	0	0	0	0	0	0	113658	113658
2526	113825	0	0	0	0	0	0	0	106078	106078
2528	108843	0	0	0	0	0	113853	0	0	0
2529	113872	0	0	0	0	0	0	0	0	113872
2537	113721	0	0	0	0	0	0	0	113819	0
2538	113958	0	0	0	0	0	0	112855	0	0
2540	76856	0	17	0	0	0	0	0	0	0
2543	114033	0	0	0	0	0	0	113468	0	0
2544	114048	0	0	0	0	0	0	0	0	113774
2547	114059	0	0	0	0	0	0	0	113819	0
2548	114080	0	0	0	0	0	0	0	0	114080
2549	113420	0	0	0	0	0	0	0	0	113420
2553	111813	0	0	0	0	0	0	0	0	111813
2554	114232	0	0	0	0	0	0	0	85730	0
2556	114297	0	0	0	0	0	0	0	114347	114347
2559	114431	0	0	0	0	0	0	0	0	114431
2560	114466	0	0	0	0	0	0	0	0	114470
2561	114483	0	0	0	0	0	0	0	0	114483
2562	114494	0	0	0	0	0	0	0	0	108219
2563	114505	0	0	0	0	0	0	0	114512	0
2564	114517	0	0	0	0	0	0	0	0	108219
2565	114512	0	0	0	0	0	0	0	0	114512
2570	114573	0	0	0	0	0	0	0	0	108219
2571	114576	0	0	0	0	0	114590	0	0	0
2574	114624	0	0	0	0	0	0	0	0	114431
2588	114640	0	0	0	0	0	0	0	114644	0
2589	114794	0	0	0	0	0	62388	0	0	0
2590	114799	0	0	0	0	0	0	0	0	110259
2592	113969	0	0	0	0	0	0	0	0	113969
2593	113970	0	0	0	0	0	0	0	0	113970
2594	114810	0	0	0	0	0	0	0	0	114809
2595	114865	0	0	0	0	0	114257	0	0	0
2598	114468	0	0	0	0	0	114933	0	0	0
2600	106546	0	0	0	0	0	114929	0	0	106546
2601	106563	0	0	0	0	0	114931	0	0	0
2602	106851	0	0	0	0	0	114930	0	0	0
2603	114967	0	0	0	12	0	0	0	0	0
2609	114999	0	0	0	0	0	112932	0	0	0
2610	115002	0	0	0	0	0	0	0	112932	0
2611	115008	0	0	0	0	0	0	0	96223	0
2612	115092	0	0	0	0	0	0	115093	0	0
2621	115157	0	0	0	0	0	0	0	0	115157
2623	115191	0	0	0	12	0	0	0	0	0
2624	115193	0	0	0	12	0	0	0	0	0
2625	115209	0	0	0	0	0	0	0	79636	0
2626	58355	0	17	0	0	0	0	0	0	0
2630	114155	0	0	0	0	0	114141	114141	0	0
2631	115332	0	0	0	0	0	0	0	115352	0
2632	115334	0	0	0	0	0	0	0	115352	0
2633	115335	0	0	0	0	0	0	0	115353	0
2634	115336	0	0	0	0	0	0	0	115353	0
2635	115337	0	0	0	0	0	0	0	115354	0
2636	115338	0	0	0	0	0	0	0	115354	0
2637	115407	0	0	0	0	0	0	0	0	115407
2640	115493	0	0	0	0	0	0	0	115352	0
2641	115494	0	0	0	0	0	0	0	115353	0
2642	115495	0	0	0	0	0	0	0	115354	0
2643	115525	0	0	0	0	0	0	0	0	115525
2644	115581	0	0	0	0	0	115579	0	0	0
2645	115582	0	0	0	0	0	115579	0	0	0
2646	115614	0	0	0	0	0	115579	0	0	0
2647	115615	0	0	0	0	0	115579	0	0	0
2648	115616	0	0	0	0	0	115579	0	0	0
2649	115617	0	0	0	0	0	115579	0	0	0
2652	115668	0	0	0	0	0	0	0	98836	0
2653	115709	0	0	4	0	0	0	0	0	0
2655	115861	0	0	0	0	0	0	0	0	115877
2656	115942	0	0	0	0	0	0	0	98836	0
2657	115945	0	0	0	0	0	0	0	98836	0
2658	115864	0	0	0	0	0	0	0	0	115877
2661	116008	0	0	0	0	0	0	0	0	115877
2662	116009	0	0	0	0	0	0	0	0	115877
2663	116038	0	0	0	0	0	0	0	0	115877
2664	116044	0	0	0	0	0	0	0	0	115877
2668	116060	0	0	0	0	0	0	0	0	115877
2669	116063	0	0	0	0	0	0	0	0	115877
2671	116076	0	0	0	0	0	0	0	0	116072
2672	116137	0	0	0	0	0	0	0	0	116137
2685	116374	0	0	0	0	0	0	0	0	116374
2687	115749	0	0	0	0	0	0	0	115777	0
2691	116260	0	0	0	0	0	0	0	0	122151
2693	116509	0	0	22	0	0	0	0	0	0
2694	116510	0	0	0	0	0	0	0	0	116510
2696	115974	0	0	0	0	0	0	0	0	115974
2697	115901	0	0	0	0	0	0	0	0	115901
2698	116090	0	0	0	0	0	0	0	0	116090
2702	116608	0	0	0	0	0	0	0	0	116608
2705	116819	0	0	0	0	0	0	116818	0	0
2713	116941	0	0	0	0	0	0	0	0	116941
2715	116958	0	0	0	0	0	0	0	0	84186
2716	116975	0	0	0	0	0	0	116955	0	0
2717	116976	0	0	0	0	0	0	116954	0	0
2718	116977	0	0	0	0	0	116982	0	0	0
2719	116974	0	0	0	0	0	116982	0	0	0
2720	116990	0	0	0	0	0	0	0	116982	0
2721	116970	0	0	0	0	0	0	0	116982	0
2722	117017	0	0	0	0	0	0	0	0	116317
2723	117037	0	0	0	0	0	116945	0	0	0
2724	117079	0	0	0	0	0	116944	0	0	0
2726	117194	0	0	0	0	0	0	117195	0	0
2727	117241	0	0	0	0	0	0	0	0	116510
2733	117424	0	0	0	0	0	108556	0	0	0
2738	117497	0	0	0	0	0	0	0	117496	0
2740	117597	0	0	0	0	0	0	0	117598	0
2742	117730	0	0	22	0	0	0	0	0	115999
2744	117771	0	0	0	0	0	0	0	117675	117675
2746	117203	0	0	0	0	0	115741	0	121296	0
2752	117969	0	0	0	0	0	0	0	117969	117969
2754	117964	0	0	0	0	0	0	0	0	117866
2762	116018	0	0	0	0	0	115743	0	0	0
2763	116157	0	0	0	0	0	115743	0	0	0
2764	116365	0	0	0	0	0	115742	0	0	0
2766	116784	0	0	0	0	0	115740	0	0	0
2768	116942	0	0	0	0	0	115740	0	0	0
2769	118313	0	0	0	0	0	0	0	0	117870
2770	116364	0	0	0	0	0	115742	0	0	0
2773	118331	0	0	0	0	0	0	0	0	118346
2781	118533	0	0	0	0	0	115743	0	0	0
2783	118530	0	0	0	0	0	0	0	0	115911
2784	118512	0	0	0	0	0	0	0	118542	0
2785	118503	0	0	0	0	0	0	0	118542	0
2786	118552	0	0	0	0	0	0	0	0	118562
2788	114944	0	0	0	0	0	0	0	114944	114944
2804	118135	0	0	0	0	0	0	0	0	118135
2805	118045	0	0	0	0	0	0	0	0	118135
2808	118968	0	0	0	12	0	0	0	0	0
2809	118969	0	0	0	12	0	0	0	0	0
2810	106171	0	0	0	0	0	0	0	0	106171
2811	106274	0	0	0	0	0	0	0	0	106274
2812	114018	0	0	0	12	0	0	0	0	0
2814	119091	0	0	0	0	0	0	0	0	119091
2815	104973	0	0	0	0	0	0	0	104974	0
2816	101569	0	0	0	0	0	0	119295	0	0
2817	107784	0	0	0	0	0	0	0	107784	107784
2818	108933	0	0	0	0	0	0	0	108933	108933
2819	114453	0	0	0	0	0	0	0	114453	114453
2820	119320	0	0	0	0	0	0	0	0	106274
2824	119347	0	0	0	0	0	0	0	0	119347
2830	119450	0	0	0	12	0	0	0	0	0
2833	119635	0	0	0	0	0	0	0	0	119635
2834	119622	0	0	0	0	0	0	0	119488	0
2839	119745	0	0	0	0	0	0	0	119744	119744
2840	118303	0	0	0	0	0	0	117695	0	0
2842	116818	0	0	0	0	0	0	0	0	117195
2843	117195	0	0	0	0	0	0	0	0	116818
2844	114925	0	0	0	0	0	0	0	114925	0
2845	119874	0	0	0	0	0	0	0	0	119874
2846	119879	0	0	0	0	0	0	0	0	119874
2848	119898	0	0	0	0	0	119904	0	0	0
2849	115072	0	0	0	0	0	0	0	101545	0
2851	119908	0	0	0	12	0	0	0	0	0
2852	118601	0	0	0	0	0	0	0	118593	0
2853	118593	0	0	0	0	0	0	0	118601	0
2854	7384	0	0	0	0	0	119962	0	0	0
2855	105242	0	0	0	0	0	0	0	0	105242
2856	104330	0	0	0	0	0	0	104315	0	0
2859	119982	0	0	0	0	0	0	0	0	119982
2860	119994	0	0	0	0	0	0	0	0	119994
2861	119684	0	0	0	0	0	0	0	120098	0
2862	120102	0	0	0	0	0	0	0	0	120111
2863	120118	0	0	0	0	0	0	0	0	120111
2864	120119	0	0	0	0	0	0	0	0	120111
2866	119374	0	0	0	0	0	0	0	0	119374
2869	120160	0	0	0	0	0	0	0	0	120161
2870	115294	0	0	0	0	0	115867	0	0	0
2871	120165	0	0	0	0	0	0	0	0	120161
2874	119922	0	0	0	0	0	0	0	0	119946
2875	119929	0	0	0	0	0	0	0	0	119946
2876	119930	0	0	0	0	0	0	0	0	119946
2877	119931	0	0	0	0	0	0	0	0	119946
2878	119932	0	0	0	0	0	0	0	0	119946
2879	119933	0	0	0	0	0	0	0	0	119946
2880	17941	0	0	0	0	0	0	0	111712	0
2882	120285	0	0	0	0	0	120268	120289	0	0
2883	120303	0	0	0	0	0	0	0	0	120303
2888	120345	0	0	0	0	0	0	0	120343	0
2889	120344	0	0	0	0	0	0	0	120342	0
2890	120194	0	0	0	0	0	0	0	0	120160
2891	119902	0	0	0	0	0	0	0	0	119902
2895	120429	0	0	0	0	0	120412	0	0	0
2898	120441	0	0	0	0	0	0	120268	0	0
2903	120461	0	0	0	0	0	0	120289	0	120268
2904	116821	0	0	0	0	0	0	0	0	120472
2906	120495	0	0	0	0	0	120412	0	0	0
2916	120520	0	0	0	0	0	0	120289	0	0
2917	120519	0	0	0	0	0	0	120289	0	0
2919	120587	0	0	0	0	0	0	0	96223	0
2922	120546	0	0	13	0	0	0	0	0	0
2923	120620	0	0	0	0	0	0	0	96223	0
2925	116403	0	0	0	0	0	0	0	116405	0
2929	120749	0	0	0	0	0	0	0	120747	0
2931	120758	0	0	0	0	0	0	0	120759	120778
2936	120807	0	0	0	0	20	0	0	0	120807
2938	120629	0	0	0	0	0	0	0	0	120268
2940	120834	0	0	0	0	0	0	0	0	83569
2943	120831	0	0	0	0	0	0	0	0	120832
2964	121087	0	0	0	0	0	0	0	120098	0
2983	121131	0	0	0	0	0	0	0	0	121131
2986	68980	5	0	0	0	0	0	0	0	0
2987	68980	6	0	0	0	0	0	0	0	0
2988	69057	5	0	0	0	0	0	0	0	0
2989	69057	6	0	0	0	0	0	0	0	0
2990	70360	2	0	0	0	0	72456	0	0	0
2991	70360	4	0	0	0	0	72456	0	0	0
2992	73142	5	0	0	0	0	0	0	0	0
2993	73142	6	0	0	0	0	0	0	0	0
2994	90047	2	0	0	0	0	0	0	0	91010
2995	90047	4	0	0	0	0	0	0	0	91010
2997	104347	4	0	0	0	0	0	0	0	104602
2998	104347	5	0	0	0	0	0	0	0	104603
2999	104347	6	0	0	0	0	0	0	0	104604
3002	121187	0	0	0	0	0	0	0	121189	121189
3004	121224	0	0	0	0	0	0	0	0	115911
3006	121229	0	0	0	0	0	0	0	0	115911
3010	121296	0	0	0	0	0	115741	0	121296	0
3021	121422	0	0	0	0	0	0	0	0	121421
3026	115167	0	0	0	0	0	0	0	0	115167
3027	121492	0	0	0	0	0	0	0	0	121492
3029	115763	0	0	0	12	0	0	0	0	0
3030	121548	0	0	0	0	0	0	0	41425	0
4899	111839	0	0	0	0	0	0	0	0	113114
4924	121748	0	0	0	0	0	0	0	120111	121752
4925	121752	0	0	0	0	0	0	0	121752	0
4926	121689	0	0	0	0	0	0	115972	0	0
4934	121827	0	0	0	0	0	0	0	96223	0
4935	121828	0	0	0	0	0	0	0	96223	0
4951	121910	0	0	0	0	0	0	0	121900	121910
4953	121921	0	0	0	0	0	0	0	121900	0
4954	121891	0	0	0	0	0	0	0	121900	0
4955	121971	0	0	0	0	0	0	0	121900	121910
4956	121984	0	0	0	0	0	121986	0	0	0
4965	121660	0	0	0	0	0	0	0	120111	120111
5015	120099	0	0	0	0	0	0	0	0	120111
5059	122079	0	0	0	0	0	121986	0	0	0
5060	122064	0	0	0	0	0	0	0	0	122064
5061	115099	0	0	0	0	0	0	0	115100	0
5062	115103	0	0	0	0	0	0	0	115104	0
5063	115107	0	0	0	0	0	0	0	115109	0
5064	122125	0	0	0	0	0	0	0	0	122064
5065	122157	0	0	0	0	0	0	0	0	122157
5067	122149	0	0	0	0	0	0	0	0	122185
5070	122180	0	0	0	0	0	0	0	0	122151
5071	121876	0	0	0	0	0	0	0	0	121885
5072	122193	0	0	0	0	0	0	0	0	122185
5073	122147	0	0	0	0	0	0	122185	0	0
5074	122220	0	0	0	0	0	0	0	0	122220
5075	122202	0	0	0	0	0	0	0	0	46598
5076	117504	0	0	0	0	0	0	0	0	118135
5078	122271	0	0	0	0	0	0	119721	0	0
5079	122292	0	0	0	0	0	0	0	0	65219
5080	122294	0	0	0	0	0	0	0	96223	0
5083	120778	0	0	0	0	0	0	0	120759	0
5087	122346	0	0	0	0	0	0	0	0	122345
5090	122374	0	0	0	0	0	0	0	0	122373
5091	122373	0	0	0	0	0	0	0	122373	122373
5092	118858	0	0	0	0	0	0	0	118859	0
5093	120405	0	0	0	0	0	0	0	0	122396
5094	121871	0	0	0	0	0	0	0	121888	0
5096	122205	0	0	0	0	0	0	0	0	122412
5097	121966	0	0	0	0	0	0	0	0	122412
5098	122493	0	0	0	0	0	0	0	121900	0
5099	122506	0	0	0	0	0	0	0	0	65219
5100	172	0	0	0	0	0	0	0	103958	0
5101	104006	0	0	0	0	0	0	0	103958	0
5102	603	0	0	0	0	0	0	0	103958	0
5103	104022	0	0	0	0	0	0	0	103958	0
5105	105174	0	0	0	0	0	0	0	103958	0
5106	122526	0	0	0	0	0	0	0	122526	0
5107	122537	0	0	0	0	0	0	0	0	122412
5110	120027	0	0	0	0	0	0	0	0	120027
5112	122741	0	0	0	0	0	0	117870	0	0
5114	122768	0	0	0	0	0	122438	0	0	122789
5115	114592	0	0	0	0	0	0	0	114736	0
5123	122775	0	0	0	0	0	0	0	0	122789
5124	122258	0	0	0	0	0	0	0	0	122257
5125	122891	0	0	0	0	0	0	0	96223	0
5126	122892	0	0	0	0	0	0	0	0	6788
5127	122893	0	0	0	0	0	0	0	0	6788
5128	119952	0	0	0	0	0	0	0	0	122257
5129	114919	0	0	0	0	0	0	0	0	122257
5130	122853	0	0	0	0	0	0	0	0	122853
5134	120269	0	0	0	0	0	0	0	120759	0
5144	122979	0	10	0	0	0	0	0	0	0
5146	121949	0	0	0	0	0	0	0	0	122394
5147	123036	0	0	0	0	0	0	0	0	123036
5149	122504	0	0	0	0	0	0	0	0	122370
5150	105047	0	0	0	0	0	108647	0	0	0
5151	122153	0	0	0	0	0	0	0	122155	0
5153	123155	0	0	0	0	0	0	0	123155	0
5156	123180	0	0	0	0	0	0	123459	0	0
5157	123194	0	0	0	0	0	0	0	103958	0
5158	123204	0	0	0	0	0	121878	0	0	0
5159	123203	0	0	0	0	0	0	0	123203	0
5164	123247	0	0	0	0	0	0	0	123247	0
5167	123301	0	0	0	0	0	0	0	0	123301
5168	123511	0	0	0	0	0	0	0	123511	0
5172	123682	0	0	0	0	0	0	0	96223	0
5173	123688	0	0	0	0	0	0	0	0	123688
5177	116670	0	0	0	0	0	123757	0	0	0
5178	123761	0	0	0	0	0	115867	0	0	0
5179	123794	0	0	0	0	0	0	123742	0	0
5180	123495	0	0	0	0	0	122786	123500	0	0
5184	123808	0	0	0	0	0	0	0	123109	122835
5185	123627	0	0	0	0	0	0	0	0	123184
5188	123109	0	0	0	0	0	0	0	0	123818
5189	123842	0	0	0	0	0	123838	0	0	0
5192	117574	0	0	0	0	0	0	0	0	117574
5194	123862	0	0	0	0	0	0	113806	0	0
5195	123863	0	0	0	0	0	0	113806	0	0
5197	122409	0	0	0	0	0	0	123963	0	0
5198	123965	0	0	0	0	0	0	0	0	105314
5199	123968	0	0	0	0	0	0	0	69076	0
5200	123970	0	0	0	0	0	0	0	69076	0
5201	123972	0	0	0	0	0	0	0	69076	0
5202	123973	0	0	0	0	0	0	0	69076	0
5204	124059	0	0	0	0	0	0	0	116928	0
5208	114860	0	0	0	0	0	114874	0	0	0
5209	114873	0	0	0	0	0	0	0	114874	0
5210	114872	0	0	0	0	0	0	0	114874	0
5211	122780	0	0	0	0	0	0	0	64238	0
5212	124174	0	0	0	0	0	0	0	0	124174
5213	122410	0	0	0	0	0	0	0	124252	0
5216	120167	0	0	0	0	0	0	0	0	120161
5217	124304	0	0	0	0	0	0	119721	0	0
5218	124306	0	0	0	0	0	0	119721	0	0
5219	106433	0	0	0	0	0	0	0	0	106433
5220	116740	0	0	0	0	0	123980	0	0	0
5221	124437	0	0	0	0	0	0	0	0	56093
5222	119311	0	0	0	0	0	0	0	124531	0
5223	119314	0	0	0	0	0	0	0	124531	0
5224	123127	0	0	0	0	0	0	0	124531	0
5225	119337	0	0	0	0	0	0	0	124531	0
5226	123128	0	0	0	0	0	0	0	124531	0
5227	124320	0	0	0	0	0	0	0	124531	0
5228	124321	0	0	0	0	0	0	0	124531	0
5229	77801	0	0	0	0	0	1	0	0	0
5230	124652	0	0	0	0	0	124653	0	0	0
5231	124673	0	0	0	0	0	0	0	0	124673
5232	122336	0	0	0	0	0	0	0	0	122336
5244	124791	0	0	0	0	0	0	0	124791	0
5245	121995	0	0	0	0	0	0	0	0	122370
5246	122005	0	0	0	0	0	0	0	0	122370
5249	123060	0	0	2	0	0	0	0	0	0
5252	124847	0	0	0	0	0	115743	0	0	0
5261	124908	0	0	0	0	0	0	0	0	124908
