id	importance	normalIcon	normalIcon50%	normalIcon0%	hordeIcon	hordeIcon50%	hordeIcon0%	AllianceIcon	AllianceIcon50%	AllianceIcon0%	factionID	X	Y	Z	continentID	area	name	description	flags	worldstate	worldMapLink	
21	0	1	0	0	0	0	0	0	0	0	0	-669.134	-483.289	5.184804E-44	1	0	"Horde"	""	0	0	0
1614	0	26	0	0	0	0	0	0	0	0	0	988.933	1012.57	7.412869E-43	644	-1	"Blacksmith"	"Uncontrolled"	1846	15192	0
1615	0	28	0	0	0	0	0	0	0	0	0	988.697	1012.58	7.412869E-43	644	-1	"Blacksmith"	"Alliance Controlled"	1782	14946	0
1616	0	30	0	0	0	0	0	0	0	0	0	988.937	1012.34	7.412869E-43	644	-1	"Blacksmith"	"Horde Controlled"	1783	14957	0
1617	0	27	0	0	0	0	0	0	0	0	0	988.94	1012.11	7.412869E-43	644	-1	"Blacksmith"	"In Conflict"	1784	14998	0
1618	0	29	0	0	0	0	0	0	0	0	0	988.693	1012.81	7.412869E-43	644	-1	"Blacksmith"	"In Conflict"	1785	14958	0
1629	0	31	0	0	0	0	0	0	0	0	0	824.262	826.35	7.412869E-43	644	-1	"Farm"	"Uncontrolled"	1845	15078	0
1630	0	33	0	0	0	0	0	0	0	0	0	824.011	826.546	7.412869E-43	644	-1	"Farm"	"Alliance Controlled"	1772	15079	0
1631	0	35	0	0	0	0	0	0	0	0	0	823.875	826.557	7.412869E-43	644	-1	"Farm"	"Horde Controlled"	1773	15063	0
1632	0	32	0	0	0	0	0	0	0	0	0	824.015	826.696	7.412869E-43	644	-1	"Farm"	"In Conflict"	1774	14842	0
1633	0	34	0	0	0	0	0	0	0	0	0	823.875	826.418	7.412869E-43	644	-1	"Farm"	"In Conflict"	1775	15066	0
1624	0	16	0	0	0	0	0	0	0	0	0	1178.22	822.509	7.412869E-43	644	-1	"Gold Mine"	"Uncontrolled"	1843	14999	0
1625	0	18	0	0	0	0	0	0	0	0	0	1177.99	822.883	7.412869E-43	644	-1	"Gold Mine"	"Alliance Controlled"	1787	15193	0
1626	0	20	0	0	0	0	0	0	0	0	0	1178.35	822.88	7.412869E-43	644	-1	"Gold Mine"	"Horde Controlled"	1788	15053	0
1627	0	17	0	0	0	0	0	0	0	0	0	1178.07	822.847	7.412869E-43	644	-1	"Gold Mine"	"In Conflict"	1789	15077	0
1628	0	19	0	0	0	0	0	0	0	0	0	1178.15	822.624	7.412869E-43	644	-1	"Gold Mine"	"In Conflict"	1790	14963	0
1619	0	21	0	0	0	0	0	0	0	0	0	813.067	1182.09	7.412869E-43	644	-1	"Lumber Mill"	"Uncontrolled"	1844	14997	0
1620	0	23	0	0	0	0	0	0	0	0	0	813.073	1182.07	7.412869E-43	644	-1	"Lumber Mill"	"Alliance Controlled"	1792	14908	0
1621	0	25	0	0	0	0	0	0	0	0	0	812.747	1182.13	7.412869E-43	644	-1	"Lumber Mill"	"Horde Controlled"	1793	15133	0
1622	0	22	0	0	0	0	0	0	0	0	0	812.705	1182.26	7.412869E-43	644	-1	"Lumber Mill"	"In Conflict"	1794	15067	0
1623	0	24	0	0	0	0	0	0	0	0	0	812.715	1182.26	7.412869E-43	644	-1	"Lumber Mill"	"In Conflict"	1795	14905	0
1609	0	36	0	0	0	0	0	0	0	0	0	1180.92	1185.77	7.412869E-43	644	-1	"Stables"	"Uncontrolled"	1842	14837	0
1610	0	38	0	0	0	0	0	0	0	0	0	1181.56	1185.58	7.412869E-43	644	-1	"Stables"	"Alliance Controlled"	1767	15084	0
1611	0	40	0	0	0	0	0	0	0	0	0	1181.56	1185.74	7.412869E-43	644	-1	"Stables"	"Horde Controlled"	1768	14910	0
1612	0	37	0	0	0	0	0	0	0	0	0	1181.51	1185.65	7.412869E-43	644	-1	"Stables"	"In Conflict"	1769	14955	0
1613	0	39	0	0	0	0	0	0	0	0	0	1181.54	1185.6	7.412869E-43	644	-1	"Stables"	"In Conflict"	1770	14956	0
2074	3	5	0	0	0	0	0	0	0	0	0	-2958.41	3971.65	7.426882E-43	525	3684	"Allerian Stronghold"	""	0	0	0
1904	0	45	0	0	0	0	0	0	0	0	0	374.129	6229.92	7.426882E-43	647	3521	"Alliance Field Scout"	""	2656	15195	0
1905	0	43	0	0	0	0	0	0	0	0	0	374.146	6229.91	7.426882E-43	647	3521	"Alliance Field Scout"	""	2655	14877	0
2078	3	5	0	0	0	0	0	0	0	0	0	-3042.85	804.584	7.426882E-43	525	3754	"Altar of Sha\'tar"	""	0	0	0
1809	0	7	0	0	0	0	0	0	0	0	0	7638.25	-7310.51	7.426882E-43	516	3510	"Amani Catacombs"	""	0	0	0
1811	0	7	0	0	0	0	0	0	0	0	0	6857.14	-7680.32	7.426882E-43	516	3508	"Amani Pass"	""	0	0	0
1837	0	7	0	0	0	0	0	0	0	0	0	-1516.76	-10755.1	7.426882E-43	516	3597	"Amberweb Pass"	""	0	0	0
1799	0	7	0	0	0	0	0	0	0	0	0	-4164.96	-13487.2	7.426882E-43	516	3560	"Ammen Fields"	""	0	0	0
1819	0	7	0	0	0	0	0	0	0	0	0	7933.11	-6507.79	7.426882E-43	516	3497	"An\'daroth"	""	0	0	0
2006	0	7	0	0	0	0	0	0	0	0	0	6822.26	-7202.79	7.426882E-43	516	3499	"An\'owyn"	""	0	0	0
1808	0	7	0	0	0	0	0	0	0	0	0	7451.8	-7290.97	7.426882E-43	516	3498	"An\'telas"	""	0	0	0
1812	0	7	0	0	0	0	0	0	0	0	0	7034.17	-6823.45	7.426882E-43	516	3506	"Andilien Estate"	""	0	0	0
2071	3	5	0	0	0	0	0	0	0	0	0	3031.08	3687.24	7.426882E-43	525	3712	"Area 52"	""	0	0	0
1834	0	7	0	0	0	0	0	0	0	0	0	-1515.3	-11384.8	7.426882E-43	516	3593	"Axxarien"	""	0	0	0
1784	3	7	0	0	0	0	0	0	0	0	0	-4179.47	-12501.5	7.426882E-43	517	3576	"Azure Watch"	""	0	0	0
1830	0	7	0	0	0	0	0	0	0	0	0	-1753.26	-11622.5	7.426882E-43	516	3585	"Bladewood"	""	0	0	0
1814	0	7	0	0	0	0	0	0	0	0	0	7219.75	-6416.48	7.426882E-43	516	3501	"Bleeding Ziggurat"	""	0	0	0
1940	3	5	0	0	0	0	0	0	0	0	0	-1990.97	-11866.2	7.426882E-43	525	3584	"Blood Watch"	""	0	0	0
1840	0	7	0	0	0	0	0	0	0	0	0	-2496.43	-12216.7	7.426882E-43	516	3600	"Bristlelimb Enclave"	""	0	0	0
1780	0	7	0	0	0	0	0	0	0	0	0	-4588.5	-11603.5	7.426882E-43	516	3571	"Bristlelimb Village"	""	0	0	0
1844	0	6	0	0	0	0	0	0	0	0	0	-466.044	3467.61	7.426882E-43	647	3483	"Broken Hill"	"Neutral"	2485	14970	0
1845	0	11	0	0	0	0	0	0	0	0	0	-465.609	3467.81	7.426882E-43	647	3483	"Broken Hill"	"Alliance Controlled"	2483	14992	0
1846	0	10	0	0	0	0	0	0	0	0	0	-465.397	3467.81	7.426882E-43	647	3483	"Broken Hill"	"Horde Controlled"	2484	15072	0
2062	3	5	0	0	0	0	0	0	0	0	0	-237.101	5519.13	7.426882E-43	525	3565	"Cenarion Refuge"	""	0	0	0
1722	0	7	0	0	0	0	0	0	0	0	0	500.537	3850.62	7.426882E-43	0	3555	"Clan Post"	""	0	0	0
2021	0	7	0	0	0	0	0	0	0	0	0	567.344	6943.26	7.426882E-43	516	3905	"Coilfang Reservoir"	""	0	0	0
2072	3	5	0	0	0	0	0	0	0	0	0	2964.62	1789.14	7.426882E-43	525	3724	"Cosmowrench"	""	0	0	0
1795	0	5	0	0	0	0	0	0	0	0	0	-4145.27	-13739.4	7.426882E-43	516	3526	"Crash Site"	""	0	0	0
1804	0	7	0	0	0	0	0	0	0	0	0	7828.3	-7844.05	7.426882E-43	516	3495	"Dawnstar Spire"	""	0	0	0
1711	0	7	0	0	0	0	0	0	0	0	0	6494.17	-6367.48	7.426882E-43	0	3500	"Deatholme"	""	0	0	0
1719	0	7	0	0	0	0	0	0	0	0	0	-1105.52	4200.52	7.426882E-43	0	3556	"Den of Haal\'esh"	""	0	0	0
2018	0	7	0	0	0	0	0	0	0	0	0	9335.37	-7884.4	7.426882E-43	516	3481	"Duskwither Spire"	""	0	0	0
1901	0	11	0	0	0	0	0	0	0	0	0	341.394	6833.16	7.426882E-43	647	3521	"East Beacon"	"Alliance Controlled"	2650	15060	0
1902	0	10	0	0	0	0	0	0	0	0	0	341.234	6833.17	7.426882E-43	647	3521	"East Beacon"	"Horde Controlled"	2651	14961	0
1903	0	6	0	0	0	0	0	0	0	0	0	341.409	6833.08	7.426882E-43	647	3521	"East Beacon"	""	2652	15050	0
1822	0	7	0	0	0	0	0	0	0	0	0	8742.78	-7105.38	7.426882E-43	516	3467	"East Sanctum"	""	0	0	0
1792	0	7	0	0	0	0	0	0	0	0	0	-3284.43	-12901	7.426882E-43	516	3564	"Emberglade"	""	0	0	0
2068	3	5	0	0	0	0	0	0	0	0	0	2990.17	5470.22	7.426882E-43	525	3951	"Evergrove"	""	0	0	0
1709	1	7	0	0	0	0	0	0	0	0	0	8722.06	-6675.4	7.426882E-43	517	3462	"Fairbreeze Village"	""	0	0	0
1720	3	5	0	0	0	0	0	0	0	0	0	-699.534	4260.89	7.426882E-43	525	3554	"Falcon Watch"	""	0	0	0
1705	3	7	0	0	0	0	0	0	0	0	0	9443.57	-6889.18	7.426882E-43	517	3665	"Falconwing Square"	""	0	0	0
1999	0	1	0	0	0	0	0	0	0	0	0	9516	-6871.03	7.426882E-43	0	3665	"Falconwing Square, Paladin Trainer"	""	0	0	0
1710	0	7	0	0	0	0	0	0	0	0	0	8986.2	-7461.7	7.426882E-43	0	3464	"Farstride Retreat"	""	0	0	0
1805	0	7	0	0	0	0	0	0	0	0	0	7543.67	-7665.41	7.426882E-43	516	3496	"Farstrider Enclave"	""	0	0	0
2064	3	5	0	0	0	0	0	0	0	0	0	-1322.49	7214.32	7.426882E-43	525	3613	"Garadar"	""	0	0	0
1783	0	7	0	0	0	0	0	0	0	0	0	-4583.14	-12879.8	7.426882E-43	16	3577	"Geezle\'s Camp"	""	0	0	0
2015	0	7	0	0	0	0	0	0	0	0	0	9050.31	-5844.63	7.426882E-43	516	3460	"Golden Strand"	""	0	0	0
2019	0	7	0	0	0	0	0	0	0	0	0	8732.59	-5701.58	7.426882E-43	516	3460	"Golden Strand"	""	0	0	0
1920	0	31	0	0	0	0	0	0	0	0	0	-1573.7	7942.06	7.426882E-43	645	3518	"Halaa"	""	2671	14951	0
1921	0	35	0	0	0	0	0	0	0	0	0	-1573.61	7942.09	7.426882E-43	645	3518	"Halaa"	"Horde Controlled"	2672	14964	0
1922	0	33	0	0	0	0	0	0	0	0	0	-1573.6	7942.03	7.426882E-43	645	3518	"Halaa"	"Alliance Controlled"	2673	14952	0
1923	0	32	0	0	0	0	0	0	0	0	0	-1573.6	7942.06	7.426882E-43	645	3518	"Halaa"	""	2676	14967	0
1924	0	34	0	0	0	0	0	0	0	0	0	-1573.68	7942	7.426882E-43	645	3518	"Halaa"	""	2677	14968	0
1718	0	7	0	0	0	0	0	0	0	0	0	-315.158	3099.17	7.426882E-43	0	-1	"Hellfire Citadel"	""	0	0	0
1714	3	5	0	0	0	0	0	0	0	0	0	-715.967	2670.63	7.426882E-43	541	3538	"Honor Hold"	""	0	0	0
1906	0	45	0	0	0	0	0	0	0	0	0	296.583	7820.33	7.426882E-43	647	3521	"Horde Field Scout"	""	2657	15211	0
1907	0	44	0	0	0	0	0	0	0	0	0	296.632	7820.35	7.426882E-43	647	3521	"Horde Field Scout"	""	2658	14943	0
1813	0	7	0	0	0	0	0	0	0	0	0	7168.21	-6615.66	7.426882E-43	516	3502	"Howling Ziggurat"	""	0	0	0
2737	0	177	0	0	0	0	0	0	0	0	0	-2031.63	4928.087	7.426882E-43	4287	3519	"Marcio\'s Test POI"	"Very interesting!"	0	13873	0
1789	0	7	0	0	0	0	0	0	0	0	0	-3300.91	-12730.9	7.426882E-43	516	3578	"Menagerie Wreckage"	""	0	0	0
1800	0	7	0	0	0	0	0	0	0	0	0	-5065.18	-11067.8	7.426882E-43	516	3566	"Moonwing Den"	""	0	0	0
1833	0	7	0	0	0	0	0	0	0	0	0	-2415.29	-11295.7	7.426882E-43	516	3592	"Nazzivian"	""	0	0	0
1798	0	7	0	0	0	0	0	0	0	0	0	-4397.99	-13805.5	7.426882E-43	516	3529	"Nestlewood Thicket"	""	0	0	0
1825	0	7	0	0	0	0	0	0	0	0	0	9297.83	-6659.46	7.426882E-43	516	3465	"North Sanctum"	""	0	0	0
1793	0	7	0	0	0	0	0	0	0	0	0	-4694.52	-12411.2	7.426882E-43	516	3573	"Odesyus\' Landing"	""	0	0	0
2080	3	5	0	0	0	0	0	0	0	0	0	2329.84	7297.04	7.426882E-43	525	3786	"Ogri\'la"	""	0	0	0
2060	3	5	0	0	0	0	0	0	0	0	0	999.593	7369.97	7.426882E-43	525	3766	"Orebor Harborage"	""	0	0	0
1781	0	7	0	0	0	0	0	0	0	0	0	-4414.18	-11970.8	7.426882E-43	516	3567	"Pod Cluster"	""	0	0	0
1782	0	7	0	0	0	0	0	0	0	0	0	-4464.58	-12661	7.426882E-43	516	3568	"Pod Wreckage"	""	0	0	0
1723	0	7	0	0	0	0	0	0	0	0	0	244.889	3467.86	7.426882E-43	0	3553	"Pools of Aggonar"	""	0	0	0
1838	0	7	0	0	0	0	0	0	0	0	0	-1549.41	-11889.5	7.426882E-43	516	3601	"Ragefeather Ridge"	""	0	0	0
1832	0	7	0	0	0	0	0	0	0	0	0	-1746.56	-12079.8	7.426882E-43	516	3591	"Ruins of Loreth\'Aran"	""	0	0	0
1721	0	7	0	0	0	0	0	0	0	0	0	-236.269	4935.25	7.426882E-43	0	3551	"Ruins of Sha\'naar"	""	0	0	0
1823	0	7	0	0	0	0	0	0	0	0	0	8645.7	-6372.79	7.426882E-43	516	3468	"Saltheril\'s Haven"	""	0	0	0
1817	0	7	0	0	0	0	0	0	0	0	0	7536.23	-6408.08	7.426882E-43	516	3494	"Sanctum of the Moon"	""	0	0	0
2077	3	5	0	0	0	0	0	0	0	0	0	-4099.49	1117.34	7.426882E-43	525	3938	"Sanctum of the Stars"	""	0	0	0
1807	0	7	0	0	0	0	0	0	0	0	0	7186.54	-7125.71	7.426882E-43	516	3493	"Sanctum of the Sun"	""	0	0	0
2022	0	7	0	0	0	0	0	0	0	0	0	546.771	7214.29	7.426882E-43	516	3653	"Serpent Lake"	""	0	0	0
2023	0	7	0	0	0	0	0	0	0	0	0	574.777	6613.34	7.426882E-43	516	3653	"Serpent Lake"	""	0	0	0
1796	0	7	0	0	0	0	0	0	0	0	0	-4537.33	-13338	7.426882E-43	516	3530	"Shadow Ridge"	""	0	0	0
2075	3	5	0	0	0	0	0	0	0	0	0	-3022.78	2582.05	7.426882E-43	525	3744	"Shadowmoon Village"	""	0	0	0
2005	0	7	0	0	0	0	0	0	0	0	0	7704.54	-5690.85	7.426882E-43	516	3503	"Shalandris Isle"	""	0	0	0
1961	3	6	0	0	0	0	0	0	0	0	0	-1863.83	5429.83	7.426882E-43	541	3703	"Shattrath City"	""	0	0	0
1787	0	7	0	0	0	0	0	0	0	0	0	-3390.31	-11887	7.426882E-43	516	3575	"Silting Shore"	""	0	0	0
1797	0	7	0	0	0	0	0	0	0	0	0	-4386.85	-13595.1	7.426882E-43	516	3528	"Silverline Lake"	""	0	0	0
1704	3	6	0	0	0	0	0	0	0	0	0	9504.23	-7297.86	7.426882E-43	541	3487	"Silvermoon City"	""	0	0	0
1925	0	6	0	0	0	0	0	0	0	0	0	-3082.84	5329.92	7.426882E-43	647	3519	"Spirit Tower"	""	2681	14938	0
1926	0	11	0	0	0	0	0	0	0	0	0	-3082.89	5329.91	7.426882E-43	647	3519	"Spirit Tower"	"Alliance Controlled"	2683	14960	0
1927	0	10	0	0	0	0	0	0	0	0	0	-3082.88	5329.91	7.426882E-43	647	3519	"Spirit Tower"	"Horde Controlled"	2682	14921	0
1928	0	6	0	0	0	0	0	0	0	0	0	-2944.75	4788.92	7.426882E-43	647	3519	"Spirit Tower"	""	2686	15022	0
1929	0	11	0	0	0	0	0	0	0	0	0	-2944.78	4788.99	7.426882E-43	647	3519	"Spirit Tower"	"Alliance Controlled"	2684	14876	0
1930	0	10	0	0	0	0	0	0	0	0	0	-2944.75	4789.01	7.426882E-43	647	3519	"Spirit Tower"	"Horde Controlled"	2685	15023	0
1931	0	6	0	0	0	0	0	0	0	0	0	-3170.13	4438.59	7.426882E-43	647	3519	"Spirit Tower"	""	2690	15024	0
1932	0	11	0	0	0	0	0	0	0	0	0	-3170.17	4438.58	7.426882E-43	647	3519	"Spirit Tower"	"Alliance Controlled"	2688	15031	0
1933	0	10	0	0	0	0	0	0	0	0	0	-3170.19	4438.55	7.426882E-43	647	3519	"Spirit Tower"	"Horde Controlled"	2689	15213	0
1934	0	6	0	0	0	0	0	0	0	0	0	-3601.07	4533.99	7.426882E-43	647	3519	"Spirit Tower"	""	2696	15025	0
1935	0	11	0	0	0	0	0	0	0	0	0	-3600.99	4533.97	7.426882E-43	647	3519	"Spirit Tower"	"Alliance Controlled"	2694	15000	0
1936	0	10	0	0	0	0	0	0	0	0	0	-3601.06	4533.97	7.426882E-43	647	3519	"Spirit Tower"	"Horde Controlled"	2695	14986	0
1937	0	6	0	0	0	0	0	0	0	0	0	-3807.71	4896.94	7.426882E-43	647	3519	"Spirit Tower"	""	2693	14987	0
1938	0	11	0	0	0	0	0	0	0	0	0	-3807.66	4896.9	7.426882E-43	647	3519	"Spirit Tower"	"Alliance Controlled"	2691	14996	0
1939	0	10	0	0	0	0	0	0	0	0	0	-3807.7	4896.87	7.426882E-43	647	3519	"Spirit Tower"	"Horde Controlled"	2692	15026	0
2059	3	5	0	0	0	0	0	0	0	0	0	233.297	8498.02	7.426882E-43	525	3649	"Sporeggar"	""	0	0	0
1788	0	7	0	0	0	0	0	0	0	0	0	-3354.12	-12348.4	7.426882E-43	516	3572	"Stillpine Hold"	""	0	0	0
1826	0	7	0	0	0	0	0	0	0	0	0	9215.16	-7211.67	7.426882E-43	516	3470	"Stillwhisper Pond"	""	0	0	0
2073	3	5	0	0	0	0	0	0	0	0	0	-2643.03	4416.87	7.426882E-43	525	3683	"Stonebreaker Hold"	""	0	0	0
2098	0	0	0	0	0	0	0	0	0	0	0	12683.2	-6957.78	7.426882E-43	516	4080	"Sun\'s Reach Armory"	"Held by the enemy"	3414	14916	0
2099	0	0	0	0	0	0	0	0	0	0	0	12683.3	-6957.8	7.426882E-43	516	4080	"Sun\'s Reach Armory"	"Shattered Sun Offensive"	3415	14917	0
2100	0	0	0	0	0	0	0	0	0	0	0	12825.6	-7015.24	7.426882E-43	516	4080	"Sun\'s Reach Harbor"	"Held by the enemy"	3416	14918	0
2101	0	0	0	0	0	0	0	0	0	0	0	12825.7	-7015.17	7.426882E-43	516	4080	"Sun\'s Reach Harbor"	"Shattered Sun Offensive"	3417	14919	0
2096	0	0	0	0	0	0	0	0	0	0	0	12787.3	-6885.54	7.426882E-43	516	4080	"Sun\'s Reach Sanctum"	"Held by the enemy"	3418	14915	0
2097	0	0	0	0	0	0	0	0	0	0	0	12787.4	-6885.6	7.426882E-43	516	4080	"Sun\'s Reach Sanctum"	"Shattered Sun Offensive"	3419	15198	0
1802	0	7	0	0	0	0	0	0	0	0	0	7988.71	-7299.7	7.426882E-43	516	3489	"Suncrown Village"	""	0	0	0
1708	0	7	0	0	0	0	0	0	0	0	0	8760.85	-6099.67	7.426882E-43	0	3461	"Sunsail Anchorage"	""	0	0	0
1706	0	7	0	0	0	0	0	0	0	0	0	10251.2	-6243.67	7.426882E-43	0	3431	"Sunstrider Isle"	""	0	0	0
2063	3	5	0	0	0	0	0	0	0	0	0	103.671	5204.96	7.426882E-43	525	3718	"Swamprat Post"	""	0	0	0
2066	3	5	0	0	0	0	0	0	0	0	0	2057.07	6845.29	7.426882E-43	525	3772	"Sylvanaar"	""	0	0	0
1839	0	7	0	0	0	0	0	0	0	0	0	-1217.23	-12449.1	7.426882E-43	516	3599	"Talon Stand"	""	0	0	0
2065	3	5	0	0	0	0	0	0	0	0	0	-2657.54	7282.29	7.426882E-43	525	3626	"Telaar"	""	0	0	0
2061	3	5	0	0	0	0	0	0	0	0	0	281.781	6042.78	7.426882E-43	525	3644	"Telredor"	""	0	0	0
2069	3	5	0	0	0	0	0	0	0	0	0	143.138	4333.41	7.426882E-43	525	3552	"Temple of Telhamat"	""	0	0	0
1828	0	7	0	0	0	0	0	0	0	0	0	-2077.3	-11344.5	7.426882E-43	516	3588	"The Cryo-Core"	""	0	0	0
2016	0	7	0	0	0	0	0	0	0	0	0	9146.88	-6966.3	7.426882E-43	516	3482	"The Dead Scar"	""	0	0	0
2020	0	7	0	0	0	0	0	0	0	0	0	8433.61	-7008.6	7.426882E-43	516	3482	"The Dead Scar"	""	0	0	0
1785	3	6	0	0	0	0	0	0	0	0	0	-4007.31	-11873.6	7.426882E-43	541	3557	"The Exodar"	""	0	0	0
1836	0	7	0	0	0	0	0	0	0	0	0	-1220.49	-11143.2	7.426882E-43	516	3596	"The Hidden Reef"	""	0	0	0
1841	0	6	0	0	0	0	0	0	0	0	0	-199.731	3466.6	7.426882E-43	647	3483	"The Overlook"	"Neutral"	2482	14969	0
1842	0	11	0	0	0	0	0	0	0	0	0	-199.628	3466.98	7.426882E-43	647	3483	"The Overlook"	"Alliance Controlled"	2480	14945	0
1843	0	10	0	0	0	0	0	0	0	0	0	-199.434	3467.1	7.426882E-43	647	3483	"The Overlook"	"Horde Controlled"	2481	14990	0
1790	0	7	0	0	0	0	0	0	0	0	0	-3811.64	-13374.7	7.426882E-43	516	3561	"The Sacred Grove"	""	0	0	0
1847	0	6	0	0	0	0	0	0	0	0	0	-291.268	3702.61	7.426882E-43	647	3483	"The Stadium"	"Neutral"	2472	14971	0
1848	0	11	0	0	0	0	0	0	0	0	0	-290.921	3702.59	7.426882E-43	647	3483	"The Stadium"	"Alliance Controlled"	2471	14828	0
1849	0	10	0	0	0	0	0	0	0	0	0	-290.818	3702.22	7.426882E-43	647	3483	"The Stadium"	"Horde Controlled"	2470	14972	0
1716	0	7	0	0	0	0	0	0	0	0	0	-250.472	1029.01	7.426882E-43	0	3539	"The Stair of Destiny"	""	0	0	0
2070	3	5	0	0	0	0	0	0	0	0	0	4119.72	2995.7	7.426882E-43	525	3738	"The Stormspire"	""	0	0	0
1707	0	7	0	0	0	0	0	0	0	0	0	10339.4	-6393.8	7.426882E-43	0	-1	"The Sunspire"	""	0	0	0
1827	0	7	0	0	0	0	0	0	0	0	0	-1944.84	-10678.4	7.426882E-43	516	3586	"The Vector Coil"	""	0	0	0
1829	0	7	0	0	0	0	0	0	0	0	0	-1209.9	-11802.8	7.426882E-43	516	3587	"The Warp Piston"	""	0	0	0
1715	3	5	0	0	0	0	0	0	0	0	0	138.907	2703.56	7.426882E-43	541	3536	"Thrallmar"	""	0	0	0
1717	0	7	0	0	0	0	0	0	0	0	0	815.059	2331.75	7.426882E-43	0	3547	"Throne of Kil\'Jaeden"	""	0	0	0
2067	3	5	0	0	0	0	0	0	0	0	0	2395.66	6000.24	7.426882E-43	525	3769	"Thunderlord Stronghold"	""	0	0	0
2017	0	7	0	0	0	0	0	0	0	0	0	9263.48	-7495.62	7.426882E-43	516	3469	"Thuron\'s Livery"	""	0	0	0
1801	0	7	0	0	0	0	0	0	0	0	0	-4871.51	-11598	7.426882E-43	516	3569	"Tide\'s Hollow"	""	0	0	0
1820	0	7	0	0	0	0	0	0	0	0	0	8538.68	-7931.78	7.426882E-43	516	3476	"Tor\'Watha"	""	0	0	0
2034	3	5	0	0	0	0	0	0	0	0	0	1917.5	5566.59	7.426882E-43	525	3918	"Toshley\'s Station"	""	0	0	0
1794	0	7	0	0	0	0	0	0	0	0	0	-5081.78	-11265.1	7.426882E-43	516	3579	"Traitor\'s Cove"	""	0	0	0
1713	2	5	0	0	0	0	0	0	0	0	0	7567.08	-6818.75	7.426882E-43	525	3488	"Tranquillien"	""	0	0	0
1897	0	8	0	0	0	0	0	0	0	0	0	246.488	7084.32	7.426882E-43	647	3521	"Twinspire Graveyard"	""	2647	14983	0
1898	0	15	0	0	0	0	0	0	0	0	0	246.489	7084.33	7.426882E-43	647	3521	"Twinspire Graveyard"	"Alliance Controlled"	2648	15209	0
1899	0	13	0	0	0	0	0	0	0	0	0	246.491	7084.32	7.426882E-43	647	3521	"Twinspire Graveyard"	"Horde Controlled"	2649	15041	0
2024	0	7	0	0	0	0	0	0	0	0	0	-325.616	5702.5	7.426882E-43	516	3655	"Umbrafen Lake"	""	0	0	0
2025	0	7	0	0	0	0	0	0	0	0	0	-712.157	5700.55	7.426882E-43	516	3655	"Umbrafen Lake"	""	0	0	0
1815	0	7	0	0	0	0	0	0	0	0	0	7208.95	-6247.08	7.426882E-43	516	3505	"Underlight Mines"	""	0	0	0
1786	0	7	0	0	0	0	0	0	0	0	0	-4257.04	-11424.7	7.426882E-43	516	3574	"Valaar\'s Berth"	""	0	0	0
1894	0	11	0	0	0	0	0	0	0	0	0	374.82	7333.08	7.426882E-43	647	3521	"West Beacon"	"Alliance Controlled"	2644	15062	0
1895	0	10	0	0	0	0	0	0	0	0	0	374.83	7333.08	7.426882E-43	647	3521	"West Beacon"	"Horde Controlled"	2645	14989	0
1896	0	6	0	0	0	0	0	0	0	0	0	374.813	7333.08	7.426882E-43	647	3521	"West Beacon"	""	2646	15049	0
1824	0	7	0	0	0	0	0	0	0	0	0	9100.33	-6223.32	7.426882E-43	516	3466	"West Sanctum"	""	0	0	0
2076	3	5	0	0	0	0	0	0	0	0	0	-3995.69	2186.96	7.426882E-43	525	3745	"Wildhammer Stronghold"	""	0	0	0
1791	0	7	0	0	0	0	0	0	0	0	0	-3768.73	-11465.4	7.426882E-43	516	3580	"Wildwind Peak"	""	0	0	0
1712	0	7	0	0	0	0	0	0	0	0	0	7018.83	-5731.5	7.426882E-43	0	3492	"Windrunner Spire"	""	0	0	0
1816	0	7	0	0	0	0	0	0	0	0	0	7260.98	-5936.89	7.426882E-43	516	3491	"Windrunner Village"	""	0	0	0
1831	0	7	0	0	0	0	0	0	0	0	0	-2220.94	-12324.7	7.426882E-43	516	3590	"Wrathscale Lair"	""	0	0	0
1779	0	7	0	0	0	0	0	0	0	0	0	-4959.96	-11815.9	7.426882E-43	516	3570	"Wrathscale Point"	""	0	0	0
1908	0	47	0	0	0	0	0	0	0	0	0	-1656.53	7733.27	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2659	14947	0
1909	0	48	0	0	0	0	0	0	0	0	0	-1656.64	7733.22	7.426882E-43	647	3518	"Wyvern Camp"	"Horde Controlled"	2660	14948	0
1910	0	46	0	0	0	0	0	0	0	0	0	-1656.65	7733.18	7.426882E-43	647	3518	"Wyvern Camp"	"Alliance Controlled"	2661	14920	0
1911	0	47	0	0	0	0	0	0	0	0	0	-1512.81	8135.79	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2667	15036	0
1912	0	46	0	0	0	0	0	0	0	0	0	-1512.88	8135.7	7.426882E-43	647	3518	"Wyvern Camp"	"Alliance Controlled"	2666	14962	0
1913	0	48	0	0	0	0	0	0	0	0	0	-1512.85	8135.71	7.426882E-43	647	3518	"Wyvern Camp"	"Horde Controlled"	2665	14904	0
1914	0	47	0	0	0	0	0	0	0	0	0	-1817.36	8038.34	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2670	14949	0
1915	0	48	0	0	0	0	0	0	0	0	0	-1817.4	8038.21	7.426882E-43	647	3518	"Wyvern Camp"	"Horde Controlled"	2668	15212	0
