field0	field1	field2	field3	field4	field5
9123	40605	0	1	0	1
9124	40607	0	1	0	1
9126	40621	0	65	0	65
9127	40623	0	0	0	70
9128	40624	0	0	0	70
9129	40625	0	0	0	70
9130	40626	0	0	0	70
9131	40627	0	0	0	70
9132	40628	0	0	0	70
9133	40636	0	60	0	60
9134	40646	0	1	0	1
9135	40652	0	60	0	60
9136	40672	0	20	0	20
9137	40706	0	0	0	1
9138	40719	0	60	0	60
9139	40743	0	1	0	1
9140	40745	0	75	0	0
9141	40763	0	0	0	70
9142	40768	0	75	0	0
9143	40770	0	70	0	70
9144	40772	0	1	60	1
9145	40811	0	60	0	60
9146	40815	0	60	0	60
9147	40816	0	70	0	70
9148	40818	0	20	0	20
9149	40821	0	20	0	20
9150	40822	0	1	5	1
9151	40823	0	70	0	70
9152	40824	0	20	0	20
9153	40827	0	70	0	70
9154	40837	0	20	0	20
9155	40842	0	1	0	1
9156	40843	0	20	0	20
9157	40859	0	70	0	70
9158	40860	0	70	0	70
9159	40861	0	70	0	70
9160	40862	0	70	0	70
9161	40863	0	70	0	70
9162	40865	0	70	0	70
9163	40866	0	70	0	70
9164	40867	0	70	0	70
9165	40869	0	73	0	73
9166	40870	0	73	0	73
9167	40871	0	73	0	73
9168	40874	0	1	0	1
9169	40876	0	70	0	70
9170	40877	0	70	0	70
9171	40879	0	70	0	70
9172	40880	0	70	0	70
9173	40881	0	20	0	20
9174	40882	0	70	0	70
9175	40883	0	70	0	70
9176	40884	0	50	0	50
9177	40885	0	20	0	20
9178	40891	0	70	0	70
9179	40896	0	70	0	70
9180	40897	0	70	0	70
9181	40903	0	73	0	73
9182	40936	0	45	0	45
9183	40937	0	20	0	20
9184	40949	0	20	0	20
9185	40953	0	70	0	70
9187	40972	0	30	0	30
9188	40976	0	20	0	20
9189	41001	0	73	0	73
9190	41030	0	75	0	0
9191	41031	0	55	0	0
9192	41047	0	70	0	70
9195	41057	0	1	0	1
9196	41099	0	1	0	1
9197	41104	0	70	0	70
9198	41131	0	73	73	73
9199	41177	0	70	0	70
9200	41178	0	70	0	70
9201	41179	0	70	0	70
9202	41180	0	70	0	70
9203	41182	0	1	0	1
9204	41185	0	70	74	70
9205	41186	0	60	0	60
9206	41191	0	1	0	1
9207	41192	0	70	0	70
9208	41193	0	60	0	60
9209	41194	0	70	0	70
9210	41195	0	1	0	1
9211	41196	0	70	0	70
9212	41197	0	20	0	20
9213	41198	0	70	0	70
9214	41229	0	20	0	20
9215	41234	0	20	0	20
9216	41237	0	0	0	46
9217	41238	0	20	0	20
9218	41245	0	70	0	70
9219	41251	0	70	0	70
9220	41252	0	0	0	1
9221	41253	0	1	0	1
9222	41260	0	70	0	0
9223	41264	0	20	0	20
9224	41265	0	20	0	20
9225	41266	0	20	0	20
9226	41272	0	20	0	20
9227	41273	0	60	0	60
9228	41274	0	70	0	70
9229	41280	0	20	0	20
9230	41281	0	1	1	1
9231	41282	0	20	0	20
9232	41290	0	25	0	25
9233	41302	0	1	0	1
9234	41305	0	1	0	1
9235	41306	0	0	0	45
9236	41332	0	1	0	1
9237	41334	0	8	0	8
9238	41335	0	1	0	1
9239	41336	0	1	0	1
9240	41338	0	70	0	70
9242	41349	0	70	0	70
9243	41351	0	70	0	70
9244	41352	0	73	0	73
9245	41353	0	20	0	20
9246	41355	0	1	0	1
9247	41356	0	26	0	26
9248	41357	0	70	0	70
9249	41358	0	20	0	20
9250	41360	0	70	0	70
9251	41362	0	20	0	20
9252	41363	0	20	0	20
9253	41365	0	1	0	1
9254	41367	0	34	0	34
9255	41368	0	70	0	70
9256	41369	0	70	0	70
9257	41370	0	20	0	20
9258	41371	0	66	0	66
9259	41372	0	20	0	20
9260	41373	0	70	0	70
9261	41374	0	70	0	70
9262	41375	0	70	0	70
9263	41378	0	70	0	70
9264	41379	0	20	0	20
9265	41381	0	70	0	70
9266	41382	0	65	0	65
9267	41383	0	20	0	20
9268	41384	0	20	0	20
9269	41386	0	20	0	20
9270	41388	0	40	0	40
9271	41389	0	20	0	20
9272	41390	0	70	0	70
9273	41395	0	70	0	70
9274	41396	0	70	0	70
9275	41397	0	70	0	70
9276	41399	0	70	0	70
9277	41400	0	70	0	70
9278	41402	0	0	0	1
9279	41432	0	0	0	1
9280	41433	0	0	0	1
9281	41434	0	60	0	60
9282	41435	0	60	0	60
9283	41436	0	72	0	72
9284	41437	0	20	0	20
9285	41438	0	20	0	20
9286	41439	0	72	0	72
9287	41440	0	20	0	20
9288	41441	0	20	0	20
9289	41442	0	1	0	1
9290	41444	0	20	0	20
9291	41445	0	20	0	20
9292	41446	0	24	0	24
9293	41447	0	26	0	26
9294	41448	0	20	0	20
9295	41470	0	70	0	70
9296	41471	0	73	0	73
9297	41472	0	73	0	73
9298	41475	0	70	0	70
9299	41476	0	73	0	73
9300	41478	0	70	0	70
9301	41479	0	73	0	73
9302	41480	0	70	0	70
9303	41481	0	70	0	70
9304	41482	0	1	0	1
9305	41483	0	70	0	70
9306	41484	0	70	0	70
9307	41485	0	70	0	70
9308	41486	0	70	0	70
9309	41487	0	73	0	73
9310	41489	0	1	0	1
9311	41490	0	1	0	1
9312	41491	0	1	0	1
9313	41492	0	1	0	1
9314	41509	0	70	0	70
9315	41513	0	0	0	1
9316	41514	0	0	0	1
9317	41515	0	0	0	1
9318	41516	0	0	0	1
9319	41517	0	0	0	1
9320	41518	0	0	0	1
9321	41524	0	70	0	70
9322	41534	0	45	0	45
9323	41573	0	20	0	20
9324	41580	0	14	0	14
9326	41588	0	70	0	70
9327	41601	0	70	0	70
9328	41604	0	46	0	46
9329	41605	0	0	0	15
9330	41606	0	0	0	15
9331	41607	0	0	0	15
9332	41608	0	0	0	15
9333	41609	0	0	0	15
9334	41610	0	0	0	15
9335	41611	0	15	0	15
9336	41614	0	1	0	1
9337	41619	0	0	0	45
9338	41620	0	0	0	45
9339	41626	0	70	0	70
9340	41635	0	68	74	68
9341	41637	0	68	0	68
9342	41876	0	45	0	0
9343	41916	0	1	0	1
9344	41918	0	1	0	1
9345	41932	0	20	0	20
9346	41948	0	70	0	70
9347	41949	0	70	0	70
9348	41950	0	70	0	70
9349	41953	0	70	0	70
9351	41957	0	70	0	70
9352	41958	0	62	0	62
9353	41960	0	70	74	70
9354	41961	0	70	0	70
9355	41966	0	70	70	70
9356	41975	0	70	0	70
9357	41976	0	1	0	1
9358	41978	0	70	0	70
9359	41981	0	20	0	20
9360	41982	0	20	0	20
9361	41984	0	20	0	20
9363	41989	0	60	0	60
9364	41990	0	60	0	60
9366	42002	0	0	0	1
9367	42005	0	70	0	70
9369	42023	0	70	0	70
9370	42025	0	20	0	20
9371	42052	0	70	0	70
9372	42055	0	70	0	70
9373	42083	0	60	0	60
9375	42131	0	20	0	20
9376	42139	0	20	0	20
9377	42146	0	0	0	1
9378	42149	0	0	0	1
9379	42168	0	0	0	70
9380	42170	0	1	0	1
9381	42171	0	1	0	1
9382	42206	0	73	0	73
9383	42207	0	55	0	0
9384	42208	0	20	0	20
9385	42220	0	1	0	1
9386	42223	0	20	0	20
9387	42227	0	60	65	60
9388	42231	0	42	0	42
9395	42243	0	42	0	42
9396	42247	0	1	0	1
9397	42275	0	18	0	18
9398	42308	0	75	0	0
9399	42309	0	30	0	30
9400	42311	0	10	0	10
9401	42312	0	10	0	10
9402	42315	0	20	0	20
9403	42347	0	1	0	1
9404	42354	0	28	0	28
9405	42363	0	10	40	10
9406	42372	0	1	0	1
9407	42374	0	85	0	85
9408	42375	0	85	0	85
9409	42376	0	85	0	85
9410	42382	0	1	0	1
9411	42387	0	10	40	10
9413	42396	0	20	0	20
9415	42402	0	20	0	20
9416	42420	0	20	0	20
9417	42433	0	20	0	20
9418	42435	0	50	0	50
9419	42441	0	20	0	20
9420	42463	0	44	0	44
9421	42466	0	20	0	20
9422	42476	0	20	0	20
9424	42478	0	85	0	85
9425	42479	0	85	0	85
9426	42480	0	85	0	85
9427	42481	0	70	70	70
9428	42495	0	1	0	1
9429	42496	0	16	0	16
9431	42499	0	70	70	70
9432	42500	0	13	0	13
9433	42501	0	70	0	70
9434	42502	0	70	0	70
9435	42505	0	1	0	1
9436	42507	0	20	0	20
9437	42510	0	20	0	20
9438	42520	0	20	0	20
9439	42526	0	20	0	20
9440	42542	0	1	0	1
9441	42544	0	20	0	20
9442	42567	0	70	0	70
9443	42576	0	20	0	20
9444	42578	0	20	0	20
9445	42579	0	20	0	20
9446	42580	0	20	0	20
9447	42587	0	10	0	10
9448	42611	0	20	0	20
9449	42618	0	1	0	1
9450	42620	0	35	0	0
9452	42650	0	80	0	80
9454	42658	0	20	0	20
9455	42659	0	70	0	70
9456	42667	0	0	0	1
9457	42668	0	0	0	1
9458	42672	0	70	0	70
9459	42673	0	0	0	1
9460	42679	0	0	0	1
9461	42680	0	0	0	1
9462	42681	0	0	0	1
9463	42683	0	0	0	1
9464	42684	0	0	0	1
9465	42691	0	20	0	20
9466	42692	0	0	0	1
9467	42693	0	0	0	1
9468	42702	0	70	0	70
9469	42714	0	70	0	70
9470	42716	0	0	0	1
9471	42719	0	20	0	20
9472	42720	0	1	0	1
9473	42724	0	10	0	10
9474	42726	0	1	0	1
9475	42735	0	0	0	20
9476	42739	0	100	100	100
9477	42740	0	70	0	70
9478	42741	0	0	0	1
9479	42746	0	10	0	10
9480	42747	0	1	0	1
9481	42753	0	0	0	1
9483	42766	0	0	0	1
9484	42769	0	68	68	68
9485	42770	0	0	0	1
9486	42771	0	0	0	1
9487	42772	0	70	0	70
9488	42776	0	0	0	1
9489	42777	0	0	0	1
9490	42780	0	20	0	20
9491	42800	0	68	68	68
9492	42802	0	20	0	20
9493	42803	0	20	0	20
9494	42804	0	20	0	20
9496	42829	0	20	0	20
9497	42866	0	1	0	1
9498	42869	0	1	0	1
9499	42919	0	0	0	5
9501	42932	0	1	0	1
9502	42943	0	1	0	1
9503	42955	0	38	0	38
9504	42956	0	80	80	80
9505	42965	0	0	0	5
9506	42972	0	1	0	1
9507	42974	0	60	0	0
9508	42976	0	60	0	0
9509	42985	0	77	0	77
9510	42986	0	87	0	87
9511	42987	0	77	0	77
9512	42988	0	87	0	87
9514	43050	0	0	0	70
9515	43066	0	20	0	20
9516	43083	0	70	0	70
9517	43085	0	20	0	20
9518	43088	0	20	0	20
9519	43093	0	20	0	20
9520	43095	0	20	0	20
9522	43100	0	0	0	1
9523	43104	0	0	0	1
9524	43108	0	40	0	40
9525	43110	0	70	0	70
9526	43120	0	40	0	40
9527	43121	0	20	0	20
9528	43124	0	20	0	20
9529	43125	0	20	0	20
9530	43127	0	70	0	70
9531	43128	0	1	60	1
9532	43130	0	20	0	20
9533	43131	0	20	0	20
9534	43132	0	20	0	20
9536	43134	0	1	0	1
9537	43135	0	20	0	20
9538	43154	0	55	0	55
9539	43155	0	55	0	55
9540	43180	0	70	0	0
9541	43182	0	80	0	80
9542	43183	0	85	0	85
9543	43185	0	0	0	55
9544	43194	0	70	0	70
9545	43195	0	70	0	70
9546	43196	0	70	0	70
9547	43197	0	70	0	70
9548	43198	0	70	0	70
9549	43199	0	70	0	70
9550	43208	0	1	0	1
9551	43213	0	1	0	1
9552	43215	0	20	0	20
9553	43217	0	70	0	70
9554	43218	0	20	0	20
9555	43223	0	62	62	62
9556	43224	0	14	0	14
9557	43225	0	70	0	70
9558	43241	0	70	0	70
9559	43243	0	85	0	85
9561	43255	0	1	0	1
9562	43258	0	1	0	1
9563	43263	0	66	0	66
9564	43265	0	60	0	60
9565	43267	0	70	0	70
9566	43273	0	10	0	10
9567	43274	0	70	0	70
9568	43290	0	85	0	85
9570	43298	0	1	0	1
9571	43301	0	85	0	85
9572	43302	0	85	0	85
9573	43305	0	85	0	85
9574	43309	0	8	0	8
9575	43313	0	1	0	1
9577	43330	0	20	0	20
9580	43338	0	0	0	1
9581	43339	0	10	0	10
9583	43353	0	85	0	85
9589	43378	0	70	70	70
9590	43392	0	68	68	68
9591	43405	0	1	0	1
9592	43406	0	1	0	1
9593	43410	0	0	0	1
9594	43413	0	70	0	70
9595	43414	0	60	0	60
9596	43415	0	60	0	60
9597	43417	0	20	0	20
9598	43418	0	0	0	1
9599	43431	0	20	0	20
9600	43432	0	60	0	60
9601	43433	0	1	0	1
9608	43453	0	1	0	1
9609	43456	0	20	0	20
9610	43467	0	0	0	1
9611	43509	0	20	0	20
9612	43510	0	20	0	20
9613	43512	0	20	0	20
9614	43515	0	1	1	1
9615	43516	0	20	0	20
9616	43518	0	20	0	20
9617	43520	0	1	1	1
9618	43523	0	0	0	1
9619	43525	0	1	1	1
9620	43528	0	40	0	40
9621	43529	0	0	0	1
9622	43530	0	0	0	1
9623	43533	0	0	0	1
9624	43539	0	70	0	70
9625	43541	0	1	0	1
9626	43543	0	20	0	20
9627	43548	0	20	0	20
9628	43550	0	58	70	58
9629	43552	0	0	0	1
9630	43556	0	70	0	70
9631	43558	0	20	0	20
9632	43560	0	28	0	28
9633	43562	0	70	0	70
9634	43563	0	70	70	70
9636	43575	0	20	0	20
9637	43578	0	1	0	1
9638	43580	0	1	0	1
9639	43581	0	1	0	1
9640	43594	0	73	73	73
9641	43619	0	20	0	20
9642	43623	0	1	0	1
9643	43625	0	1	0	1
9644	43626	0	1	0	1
9645	43627	0	1	0	1
9646	43628	0	1	0	1
9647	43629	0	1	0	1
9648	43630	0	1	0	1
9649	43631	0	1	0	1
9650	43632	0	1	0	1
9651	43633	0	1	0	1
9652	43634	0	1	0	1
9653	43635	0	1	0	1
9654	43636	0	1	0	1
9655	43637	0	1	0	1
9656	43638	0	1	0	1
9657	43639	0	1	0	1
9658	43640	0	1	0	1
9659	43641	0	1	0	1
9660	43642	0	1	0	1
9661	43643	0	1	0	1
9662	43647	0	1	0	1
9663	43649	0	62	0	62
9665	43664	0	1	0	1
9666	43667	0	20	0	20
9667	43688	0	0	0	1
9668	43706	0	75	0	0
9669	43720	0	0	0	1
9670	43732	0	1	0	1
9672	43738	0	50	50	50
9673	43740	0	50	50	50
9674	43742	0	50	50	50
9675	43747	0	50	50	50
9676	43749	0	50	50	50
9677	43751	0	50	50	50
9678	43756	0	1	0	1
9679	43757	0	70	0	70
9680	43763	0	75	0	0
9681	43774	0	1	0	1
9682	43777	0	65	0	0
9683	43802	0	20	0	20
9684	43803	0	20	0	20
9685	43804	0	20	0	20
9686	43807	0	20	0	20
9687	43808	0	0	0	1
9688	43810	0	0	0	1
9690	43824	0	1	0	1
9691	43825	0	1	0	1
9692	43826	0	1	0	1
9693	43829	0	20	0	20
9694	43835	0	1	0	1
9695	43838	0	0	0	1
9696	43871	0	1	0	1
9697	43880	0	0	0	1
9698	43883	0	0	0	1
9699	43895	0	17	0	17
9700	43896	0	10	0	10
9701	43899	0	0	0	1
9702	43900	0	0	0	1
9703	43903	0	20	0	20
9704	43907	0	1	0	1
9705	43908	0	1	0	1
9706	43909	0	1	0	1
9707	43910	0	1	0	1
9708	43911	0	1	0	1
9709	43912	0	1	0	1
9710	43913	0	1	0	1
9711	43914	0	1	0	1
9712	43915	0	1	0	1
9713	43916	0	1	0	1
9714	43917	0	1	0	1
9715	43927	0	0	0	1
9716	43929	0	1	1	1
9717	43930	0	70	0	70
9718	43931	0	20	0	20
9719	43935	0	36	0	36
9720	43936	0	1	0	1
9721	43937	0	70	0	70
9722	43939	0	70	0	70
9723	43940	0	62	62	62
9724	43951	0	0	0	1
9725	43952	0	0	0	1
9726	43956	0	20	0	20
9727	43958	0	0	0	70
9728	43971	0	20	0	20
9729	43977	0	0	0	70
9730	43985	0	70	0	70
9731	43987	0	72	0	72
9732	43988	0	1	1	1
9733	43991	0	70	0	70
9734	43992	0	1	0	1
9737	44003	0	1	0	1
9738	44004	0	1	0	1
9739	44005	0	20	0	20
9740	44019	0	20	0	20
9741	44030	0	1	0	1
9742	44031	0	1	0	1
9744	44035	0	20	0	20
9745	44036	0	20	0	20
9746	44038	0	1	0	1
9747	44080	0	20	0	20
9748	44082	0	20	0	20
9749	44090	0	20	0	20
9750	44094	0	1	0	1
9751	44096	0	1	0	1
9752	44107	0	5	0	0
9753	44109	0	15	0	15
9754	44110	0	25	0	25
9755	44111	0	35	0	35
9756	44112	0	45	0	45
9757	44113	0	55	0	55
9758	44114	0	65	0	65
9759	44115	0	75	0	75
9760	44116	0	75	0	75
9761	44117	0	70	0	70
9763	44119	0	65	0	0
9764	44120	0	70	0	70
9765	44121	0	70	0	70
9766	44124	0	70	0	70
9767	44130	0	70	0	70
9768	44133	0	70	0	70
9769	44136	0	60	0	60
9770	44139	0	1	0	1
9771	44141	0	70	0	70
9772	44142	0	20	0	20
9773	44144	0	20	0	20
9774	44146	0	0	0	70
9775	44151	0	0	0	1
9776	44153	0	0	0	1
9777	44163	0	1	0	1
9778	44164	0	20	0	20
9779	44166	0	75	0	0
9780	44174	0	56	61	56
9781	44175	0	60	0	60
9782	44177	0	20	0	20
9783	44178	0	60	65	60
9784	44181	0	0	0	1
9785	44203	0	1	0	1
9786	44204	0	70	70	70
9788	44217	0	0	0	70
9789	44235	0	18	0	18
9790	44256	0	60	0	60
9791	44257	0	52	0	52
9792	44261	0	69	0	69
9793	44267	0	69	74	69
9794	44268	0	60	0	60
9795	44271	0	60	0	60
9796	44272	0	1	0	1
9797	44273	0	1	0	1
9798	44274	0	60	60	0
9799	44276	0	30	0	30
9801	44285	0	20	0	20
9802	44286	0	20	0	20
9804	44289	0	70	0	70
9805	44290	0	42	61	42
9806	44291	0	60	0	60
9807	44294	0	70	0	70
9808	44314	0	20	0	20
9809	44317	0	0	0	1
9810	44320	0	70	0	70
9811	44321	0	70	0	70
9812	44329	0	70	0	70
9813	44332	0	32	0	32
9814	44337	0	1	0	1
9815	44338	0	1	0	1
9816	44355	0	70	0	70
9817	44357	0	20	0	20
9818	44372	0	1	0	1
9819	44373	0	1	0	1
9820	44374	0	70	0	70
9821	44382	0	20	0	20
9822	44383	0	35	0	0
9823	44417	0	72	0	72
9824	44418	0	62	0	62
9825	44425	0	12	0	12
9826	44431	0	20	0	20
9827	44440	0	0	0	1
9828	44441	0	0	0	1
9829	44442	0	0	0	1
9830	44443	0	0	0	1
9831	44445	0	0	0	1
9832	44446	0	0	0	1
9834	44449	0	0	0	1
9835	44450	0	0	0	1
9836	44452	0	0	0	1
9837	44457	0	49	0	49
9838	44461	0	60	0	60
9839	44467	0	18	0	18
9840	44469	0	0	0	1
9841	44470	0	0	0	1
9842	44471	0	0	0	1
9843	44472	0	0	0	1
9844	44477	0	20	0	20
9845	44479	0	20	0	20
9846	44483	0	60	0	0
9847	44484	0	60	0	0
9848	44488	0	60	0	0
9849	44489	0	60	0	0
9850	44492	0	60	0	0
9851	44494	0	60	0	0
9852	44500	0	60	0	0
9853	44503	0	20	0	20
9854	44504	0	20	0	20
9855	44505	0	47	0	47
9857	44508	0	60	0	0
9858	44509	0	60	0	0
9859	44510	0	60	0	0
9860	44513	0	60	0	0
9861	44517	0	1	0	1
9862	44520	0	69	0	69
9863	44524	0	60	0	0
9864	44528	0	60	0	0
9865	44529	0	60	0	0
9866	44530	0	1	60	1
9867	44531	0	1	0	1
9868	44532	0	20	0	20
9869	44533	0	20	0	20
9870	44534	0	0	0	1
9871	44536	0	20	0	20
9872	44537	0	20	0	20
9873	44538	0	20	0	20
9874	44543	0	0	0	1
9875	44544	0	0	0	1
9876	44545	0	0	0	1
9877	44546	0	0	0	1
9878	44547	0	60	0	60
9879	44548	0	0	0	1
9880	44549	0	77	0	77
9881	44555	0	60	0	0
9882	44556	0	60	0	0
9883	44557	0	0	0	1
9884	44560	0	0	0	1
9885	44561	0	0	0	1
9886	44566	0	0	0	1
9887	44567	0	0	0	1
9888	44568	0	0	0	1
9889	44570	0	0	0	1
9890	44571	0	0	0	1
9891	44572	0	66	0	66
9893	44574	0	70	0	70
9894	44575	0	60	0	0
9895	44576	0	60	0	0
9896	44578	0	63	0	0
9897	44582	0	60	0	0
9898	44584	0	60	0	0
9899	44588	0	60	0	0
9900	44589	0	60	0	0
9901	44590	0	60	0	0
9902	44591	0	60	0	0
9903	44592	0	60	0	0
9904	44593	0	60	0	0
9905	44595	0	60	0	0
9906	44596	0	60	0	0
9907	44598	0	60	0	0
9908	44612	0	60	0	0
9909	44614	0	1	0	1
9910	44616	0	60	0	0
9911	44621	0	60	0	0
9912	44623	0	60	0	0
9913	44625	0	60	0	0
9914	44629	0	60	0	0
9915	44630	0	60	0	0
9916	44631	0	60	0	0
9917	44633	0	60	0	0
9918	44635	0	60	0	0
9919	44639	0	62	0	62
9920	44640	0	20	0	20
9921	44655	0	0	0	1
9922	44659	0	70	0	70
9923	44742	0	5	0	5
9924	44743	0	5	0	5
9925	44744	0	0	0	1
9926	44765	0	28	0	28
9927	44769	0	60	0	0
9928	44779	0	26	0	26
9929	44799	0	20	0	20
9930	44806	0	26	0	26
9931	44807	0	26	0	26
9932	44809	0	50	0	50
9933	44824	0	0	0	1
9934	44825	0	0	0	1
9935	44827	0	0	0	1
9937	44836	0	70	0	70
9938	44844	0	20	0	20
9939	44863	0	60	0	60
9940	44866	0	70	0	70
9941	44869	0	70	0	70
9942	44879	0	70	0	70
9943	44949	0	36	80	36
9944	44956	0	1	0	1
9945	44957	0	20	0	20
9947	44961	0	20	0	20
9948	44968	0	60	0	0
9949	44977	0	20	0	20
9956	45015	0	20	0	20
9957	45017	0	40	0	40
9958	45018	0	60	0	60
9959	45019	0	45	0	45
9960	45020	0	75	0	75
9962	45025	0	20	0	20
9963	45026	0	20	0	20
9964	45029	0	1	0	1
9965	45032	0	67	0	67
9966	45034	0	67	0	67
9967	45038	0	0	1	1
9968	45043	0	70	79	70
9969	45050	0	67	0	67
9970	45051	0	45	0	45
9971	45052	0	20	0	20
9972	45054	0	60	0	60
9973	45055	0	30	0	30
9974	45065	0	20	0	20
9975	45066	0	0	0	45
9976	45075	0	20	0	20
9977	45083	0	67	0	67
9978	45084	0	67	0	67
9979	45085	0	67	0	67
9980	45094	0	0	0	1
9981	45096	0	0	0	20
9982	45101	0	62	0	62
9983	45105	0	20	0	20
9984	45145	0	66	0	66
9985	45151	0	70	70	70
9986	45172	0	20	0	20
9987	45177	0	0	0	1
9989	45195	0	70	0	70
9991	45199	0	70	0	70
9992	45200	0	70	0	70
9995	45248	0	20	0	20
9996	45256	0	1	0	1
9997	45270	0	20	0	20
9998	45271	0	70	0	70
9999	45273	0	20	0	20
10000	45284	0	1	0	1
10001	45297	0	32	37	32
10003	45307	0	1	0	1
10004	45320	0	0	0	70
10006	45328	0	22	0	22
10007	45329	0	20	0	20
10008	45334	0	20	0	20
10009	45336	0	20	0	20
10010	45337	0	20	0	20
10011	45342	0	1	0	1
10012	45345	0	70	0	70
10013	45354	0	60	0	60
10014	45355	0	60	0	60
10018	45368	0	0	1	1
10020	45371	0	0	1	1
10021	45373	0	0	0	70
10022	45374	0	0	0	70
10023	45385	0	1	0	1
10024	45395	0	0	165	15
10026	45397	0	0	165	15
10028	45403	0	0	0	1
10029	45425	0	20	0	20
10030	45428	0	70	70	70
10031	45429	0	70	70	70
10032	45430	0	70	70	70
10035	45438	0	26	0	26
10036	45442	0	20	0	20
10037	45461	0	1	0	1
10038	45462	0	55	0	55
10039	45468	0	44	0	44
10040	45469	0	0	0	1
10041	45470	0	1	0	1
10042	45473	0	70	70	70
10043	45477	0	55	0	55
10044	45481	0	0	0	1
10045	45482	0	0	0	1
10046	45483	0	0	0	1
10047	45484	0	0	0	1
10048	45492	0	20	0	20
10049	45517	0	68	0	68
10053	45524	0	58	0	58
10054	45525	0	20	0	20
10055	45528	0	20	0	20
10057	45530	0	25	0	25
10058	45537	0	1	0	1
10059	45543	0	35	43	0
10060	45544	0	35	43	0
10061	45548	0	80	0	0
10062	45573	0	73	0	73
10063	45574	0	73	0	73
10064	45575	0	70	0	70
10065	45576	0	1	0	1
10066	45578	0	20	0	20
10067	45580	0	20	0	20
10068	45584	0	70	74	70
10069	45608	0	69	0	69
10070	45610	0	20	0	20
10071	45618	0	75	0	0
10072	45636	0	0	255	0
10073	45639	0	20	0	20
10074	45642	0	73	73	73
10075	45657	0	70	0	70
10076	45662	0	70	70	70
10077	45664	0	70	0	70
10078	45666	0	20	0	20
10079	45670	0	20	0	20
10080	45679	0	20	0	20
10081	45680	0	20	0	20
10082	45694	0	1	0	1
10083	45697	0	0	0	12
10084	45723	0	1	0	1
10085	45737	0	70	0	70
10086	45740	0	70	0	70
10087	45741	0	70	0	70
10088	45746	0	73	0	73
10089	45748	0	20	0	20
10090	45761	0	20	0	20
10091	45765	0	45	45	0
10092	45770	0	20	0	20
10093	45779	0	70	0	70
10094	45785	0	70	0	70
10095	45789	0	20	0	20
10096	45808	0	1	0	1
10098	45821	0	20	0	20
10099	45833	0	70	0	70
10100	45836	0	70	0	70
10101	45838	0	70	0	70
10102	45848	0	70	0	70
10103	45856	0	70	0	70
10104	45860	0	70	0	70
10105	45862	0	70	0	70
10106	45876	0	10	0	10
10107	45891	0	70	0	70
10108	45895	0	36	0	36
10109	45896	0	1	0	1
10110	45897	0	70	0	70
10111	45900	0	20	0	20
10112	45901	0	10	0	10
10113	45902	0	55	0	55
10114	45905	0	20	0	20
10115	45915	0	70	0	70
10116	45950	0	70	74	70
10117	45962	0	70	0	70
10119	46024	0	0	76	0
10120	46029	0	20	0	20
10121	46048	0	20	0	20
10122	46049	0	20	0	20
10123	46080	0	0	0	1
10124	46119	0	50	0	75
10125	46149	0	60	0	60
10126	46150	0	20	0	20
10127	46151	0	20	0	20
10128	46153	0	1	0	1
10129	46155	0	70	0	70
10130	46158	0	1	0	1
10131	46172	0	60	0	60
10132	46180	0	20	0	20
10133	46181	0	60	0	60
10134	46182	0	20	0	20
10135	46183	0	1	0	1
10136	46184	0	0	76	0
10137	46185	0	1	0	1
10138	46186	0	1	0	1
10139	46189	0	20	0	20
10140	46190	0	20	0	20
10141	46191	0	69	74	69
10142	46192	0	56	61	56
10143	46193	0	60	0	60
10144	46195	0	60	65	60
10145	46197	0	0	0	1
10146	46199	0	0	0	1
10147	46202	0	1	0	1
10156	46218	0	70	0	70
10157	46224	0	16	21	16
10159	46240	0	70	70	70
10160	46243	0	1	0	1
10172	46266	0	20	0	20
10173	46267	0	20	0	20
10174	46270	0	70	0	70
10175	46271	0	70	0	70
10176	46276	0	10	0	10
10177	46277	0	20	0	20
10178	46278	0	20	0	20
10179	46279	0	20	0	20
10180	46280	0	8	0	8
10181	46283	0	58	0	58
10182	46288	0	30	0	30
10183	46290	0	10	0	10
10184	46291	0	20	0	20
10185	46292	0	70	0	70
10186	46293	0	70	0	70
10187	46294	0	70	0	70
10188	46295	0	70	0	70
10189	46296	0	70	0	70
10190	46297	0	70	0	70
10191	46298	0	70	0	70
10192	46300	0	70	0	70
10193	46305	0	70	70	70
10194	46306	0	70	0	70
10195	46308	0	10	0	10
10196	46315	0	20	0	20
10197	46343	0	0	1	1
10198	46367	0	20	0	20
10199	46394	0	73	0	73
10200	46410	0	1	0	1
10201	46432	0	70	0	70
10203	46441	0	70	0	70
10204	46450	0	65	0	65
10205	46451	0	65	0	65
10206	46452	0	65	0	65
10207	46459	0	70	0	70
10208	46466	0	70	0	70
10209	46468	0	10	0	10
10210	46474	0	20	0	20
10211	46478	0	20	0	20
10212	46479	0	20	0	20
10213	46480	0	20	0	20
10214	46481	0	20	0	20
10215	46483	0	22	0	22
10216	46484	0	22	0	22
10218	46543	0	70	0	70
10219	46546	0	0	0	1
10220	46548	0	20	0	20
10221	46551	0	70	0	70
10222	46555	0	70	0	70
10223	46557	0	70	0	70
10224	46558	0	20	0	20
10225	46559	0	70	0	70
10226	46560	0	1	0	1
10227	46561	0	8	0	8
10228	46562	0	70	0	70
10229	46566	0	20	0	20
10230	46569	0	0	0	1
10231	46571	0	20	0	20
