field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
50522	1	692	-1.174.243	-7.390.278	1.622.413	0	0	0.9992291	-0.03925979	1	5	1	1	0	0	Mountaintop Bait & Tackle
50523	1	695	-1.183.083	-562.882	1.616.351	0	0	1	4,37E-02	1	5	1	1	0	0	Winterhoof Totems
50524	1	692	-1.213.344	-1.133.681	1.657.611	0	0	-0.05669305	0.9983916	1	5	1	1	0	0	Aska\'s Kitchen
50525	1	691	-1.235.997	-5.701.563	1.627.875	0	0	-0.03925995	0.999229	1	5	1	1	0	0	Thunderhoof\'s Firearms
50526	1	308	-1.238.722	6.815.104	1.303.452	0	0	0.9135453	-0.4067371	1	5	1	1	0	0	Spirit Rise
50527	1	308	-1.240.776	6.628.646	1.303.937	0	0	0.2881959	0.9575714	1	5	1	1	0	0	Hunter Rise
50528	1	308	-1.240.993	6.754.514	1.304.129	0	0	-0.1865239	0.9824504	1	5	1	1	0	0	Elevator to Mulgore
50529	1	308	-1.200.585	-2.992.361	166.106	0	0	0.9063079	0.4226179	1	5	1	1	0	0	Elder Rise
50530	1	308	-1.202.634	-2.974.479	1.660.145	0	0	0.2881959	0.9575714	1	5	1	1	0	0	Hunter Rise
50531	1	308	-1.225.701	-8.564.931	1.646.492	0	0	0.2881959	0.9575714	1	5	1	1	0	0	Hunter Rise
50532	1	308	-1223.62	-8.605.209	1.646.291	0	0	0.8638361	0.5037731	1	5	1	1	0	0	Elder Rise
50533	1	308	-1.193.059	-8.805.729	1.646.278	0	0	0.4617491	0.8870106	1	5	1	1	0	0	Hunter Rise
50534	1	308	-1.191.069	-8.736.111	1.646.842	0	0	0.9733793	0.2292002	1	5	1	1	0	0	Elder Rise
50535	1	695	-1.192.986	-6.213.542	1.654.714	0	0	0.9965655	0.08280794	1	5	1	1	0	0	Rainsticks
50536	1	691	-1.407.069	-1.103.594	1.588.786	0	0	-0.246153	0.9692309	1	5	1	1	0	0	Hunter\'s Hall
50537	1	689	-1.064.837	-2.415.052	1.588.635	0	0	0.704015	0.7101851	1	5	1	1	0	0	Hall of Elders
50538	1	688	-1.001.309	2.307.049	1.348.713	0	0	-0.8638358	0.5037735	1	5	1	1	0	0	Hall of Spirits
55774	1	695	-1231.24	-4.255.208	1.643.495	0	0	-0.2121781	0.977231	1	5	1	1	0	0	Ragetotem Arms
113528	1	689	-992.868	2.110.938	1.353.734	0	0	0.8660251	0.5000005	1	5	1	1	0	0	Spiritual Healing
123215	0	1468	-4.020.328	-1.407.006	1.554.536	0	0	0.710185	0.704015	1	5	0	1	0	0	This Way
123216	0	1468	-4.020.046	-1.407.161	1.554.629	0	0	1	0	1	5	0	1	0	0	The Other Way
123217	0	1468	-4020.05	-1.407.008	1.554.374	0	0	0.004363	0.99999	1	5	0	1	0	0	That Way
146079	0	27	1802.23	-364.976	324.969	0	0	0.896873	0.442289	1	5	1	1	0	0	Plaguelands
146080	0	27	1804.02	-363.637	324.961	0	0	-0.442289	0.896873	1	5	1	1	0	0	Undercity
146081	0	27	1804.01	-363.649	311.078	0	0	-0.442289	0.896873	1	5	1	1	0	0	Brill
148424	1	686	-1.292.922	1.135.729	1.309.468	0	0	-0.08715601	0.9961947	1	5	1	1	0	0	Kuruk\'s Goods
148425	1	686	-1.294.677	9.904.514	1.302.397	0	0	0.182236	0.9832548	1	5	1	1	0	0	Trade Goods and Supplies
148426	1	690	-1.227.561	4.535.938	1.276.767	0	0	0.7163021	0.6977903	1	5	1	1	0	0	Hewa\'s Armory
149024	0	26	-5.609.253	-1.502.273	3.995.192	0	0	0.707107	0.7071065	1	5	1	1	0	0	Gol\'Bolar Quarry
151974	1	22	-6.947.406	-3.722.052	4.718.496	0	0	0.134851	0.990866	1	5	1	1	0	0	Gadgetzan
151975	1	22	-6.947.556	-3721.54	465.766	0.09497	0.012925	0.13423	0.986304	1	5	1	1	0	0	Steamwheedle Port
151976	1	22	-6.946.257	-3722.2	4.584.722	-0.012925	0.09497	0.986304	-0.13423	1	5	1	1	0	0	Shimmering Flats
151977	1	22	-7.070.469	-3.756.781	857.002	0.095735	-0.004599	-0.047758	0.99425	1	5	1	1	0	0	Shimmering Flats
151978	1	22	-7.070.333	-3.757.641	9.194.175	0.070947	0.064444	0.669271	0.736811	1	5	1	1	0	0	Gadgetzan
151979	1	22	-7.069.448	-3757.33	9.713.327	0	0	0.998848	0.047978	1	5	1	1	0	0	Steamwheedle Port
151983	1	22	-6.949.264	-4.786.347	-8.939.479	-0.189252	0.093003	0.203752	0.956043	1	5	1	1	0	0	Gadgetzan
151984	1	22	-6.948.104	-4.786.372	-8.224.797	0.073045	0.280014	0.933503	-0.211728	1	5	1	1	0	0	Steamwheedle Port
152574	1	388	-4.446.321	2055.25	462.946	0	0	-0.566406	0.8241263	1	5	1	1	0	0	The Twin Colossals
152575	1	388	-4.446.337	2.055.234	4.557.238	0	0	-0.566406	0.8241263	1	5	1	1	0	0	Desolace
152576	1	388	-4.446.405	2.055.313	4.627.639	0	0	0.1993681	0.9799247	1	5	1	1	0	0	Feathermoon Stronghold
152577	1	388	-4.446.406	2055.24	4.628.632	0	0	0.8338859	0.5519368	1	5	1	1	0	0	High Wilderness
152578	1	388	-4.446.406	2055.24	4.561.965	0	0	0.8338859	0.5519368	1	5	1	1	0	0	Lower Wilds
152579	1	388	-4.446.382	2.055.252	4.495.401	0	0	0.8338859	0.5519368	1	5	1	1	0	0	Thousand Needles
152580	1	388	-4.445.276	2.058.181	4.499.755	0.468413	0.332221	-0.472813	0.668331	1	5	1	1	0	0	Ravenwind
152581	1	388	-2.481.316	2.319.047	117.022	0	0	1	0	1	5	1	1	0	0	Feathermoon Stronghold
152582	1	388	-2.481.335	2.319.078	1.170.233	0	0	-0.66262	0.748956	1	5	1	1	0	0	Desolace
152584	1	308	-4394.5	193.806	279.585	0	0	-0.777146	0.62932	1	5	1	1	0	0	High Wilderness
152585	1	308	-4394.48	193.833	271.208	0	0	-0.766044	0.642788	1	5	1	1	0	0	The Twin Colossals
152586	1	308	-4394.51	193.682	26.249	0	0	-0.763232	0.646124	1	5	1	1	0	0	Desolace
152587	1	308	-4394.08	191.271	279.996	0	0	0.816642	0.577145	1	5	1	1	0	0	Thousand Needles
165549	1	309	-9.539.948	-3.760.743	8.048.481	0	0	0.969231	0.246153	1	5	1	1	0	0	Maiden\'s Fancy - Round trips to Booty Bay
165558	0	27	1981.64	249.839	369.705	0	0	-0.5	0.866025	1	5	1	1	0	0	Zeppelin Landing 
176348	1	3678	-7.144.597	-3.763.434	9.184.807	0	0	0.989016	-0.147809	0.759996	5	0	1	0	0	Styleen\'s Cart
176794	1	308	9.303.386	1.054.163	1.077.355	0	0	0.734322	0.678801	1	5	1	1	0	0	Windshear Crag
176795	1	308	9.303.212	1.054.174	1.067.914	0	0	0.734322	0.678801	1	5	1	1	0	0	Stonetalon Peak
176796	1	308	9.300.208	1.056.911	1.068.185	0	0	-0.688354	0.725375	1	5	1	1	0	0	Desolace
176797	1	308	9.300.382	1.056.899	1.077.624	0	0	-0.688354	0.725375	1	5	1	1	0	0	The Charred Vale
176798	1	308	7.046.129	1.375.837	1.358.866	0	0	0.275637	0.961262	1	5	1	1	0	0	Sun Rock Retreat
176799	1	308	913.059	6.434.254	9.990.282	0	0	-0.688354	0.725375	1	5	1	1	0	0	Sun Rock Retreat
176800	1	308	9.117.361	6.418.038	9.980.282	0	0	0.047978	0.998848	1	5	1	1	0	0	Windshear Crag
176801	1	308	9.145.278	6.421.996	9.988.213	0	0	0.99999	-0.004363	1	5	1	1	0	0	Stonetalon Peak
176945	1	309	-1.902.997	2.449.257	6.204.999	0	0	0.992689	0.120697	1	5	1	1	0	0	Camp Mojache
176946	1	309	-1.902.634	2.449.509	6.229.695	0	0	0.673241	0.739423	1	5	1	1	0	0	Shadowprey Village
176947	1	309	-1902.75	2.448.826	6.199.702	0	0	-0.736959	0.675937	1	5	1	1	0	0	Ghost Walker Post
176948	1	388	-1.885.883	2.431.311	5.982.146	0	0	0.986286	0.165048	1	5	1	1	0	0	Nijel\'s Point
176949	1	388	-1.885.997	2.431.377	5.982.146	0	0	0.598325	0.801254	1	5	1	1	0	0	Feathermoon Stronghold
176950	1	309	-1.434.611	1.564.882	6.210.368	0	0	0.126199	0.992005	1	5	1	1	0	0	Ghost Walker Post
176958	1	388	-4.123.438	1494.95	9.965.824	0	0	0.991445	-0.130526	1	5	1	1	0	0	Nijel\'s Point
176959	1	388	-4.118.924	1.494.984	996.653	0	0	-0.58425	0.811574	1	5	1	1	0	0	Stonetalon Mountains
176960	1	309	-5.072.242	1.424.245	92.629	0	0	0.891007	-0.45399	1	5	1	1	0	0	Ghost Walker Post
176961	1	309	-5.072.218	1.424.261	9.162.779	0	0	0.891007	-0.45399	1	5	1	1	0	0	Shadowprey Village
176967	0	4531	3.140.368	-3.411.056	1.411.238	0	0	-0.601815	0.798636	1	5	1	1	0	0	Stratholme
176968	0	4531	3.140.328	-3.410.997	1.411.247	0	0	0.139173	0.990268	1	5	1	1	0	0	Terrordale
176969	0	4531	3.140.267	-3.411.106	1.411.197	0	0	0.798636	0.601814	1	5	1	1	0	0	Quel\'Thalas
176970	0	4531	2.849.586	-4.406.554	8.849.452	0	0	0.961262	0.275637	1	5	1	1	0	0	Corin\'s Crossing
176971	0	4531	2.849.657	-4.406.569	8.855.173	0	0	0.87462	-0.484809	1	5	1	1	0	0	Quel\'Thalas
176972	0	4531	2.849.628	-4.406.452	8.849.287	0	0	-0.275638	0.961261	1	5	1	1	0	0	Stratholme
176973	0	4531	2849.58	-4.406.559	8.710.559	0	0	0.961262	0.275637	1	5	1	1	0	0	Tyr\'s Hand
176978	0	4531	2.046.415	-4.509.188	7.370.333	0	0	0.909961	-0.414694	1	5	1	1	0	0	Quel\'Thalas
176979	0	4531	2.046.408	-4.509.188	7.237.017	0	0	0.909961	-0.414693	1	5	1	1	0	0	Stratholme
176980	0	4531	2.046.337	-4.509.181	7.370.584	0	0	0.936672	0.350207	1	5	1	1	0	0	Tyr\'s Hand
176981	0	4531	2.046.288	-4.509.087	7.371.004	0	0	0.414693	0.909961	1	5	1	1	0	0	Darrowshire
176982	0	4531	2.046.281	-4.509.087	7.237.688	0	0	0.414693	0.909961	1	5	1	1	0	0	Andorhal
176983	0	4531	1.751.658	-3.623.245	1.198.401	0	0	-0.01309	0.999914	1	5	1	1	0	0	Andorhal
176984	0	4531	1.751.661	-3.623.406	1.198.351	0	0	0.999914	0.01309	1	5	1	1	0	0	Corin\'s Crossing
176985	0	4531	1.751.658	-3.623.401	1.185.018	0	0	0.999914	0.01309	1	5	1	1	0	0	Stratholme
176986	0	4531	1.751.618	-3.623.342	1.198.351	0	0	0.69779	0.716302	1	5	1	1	0	0	Darrowshire
176987	0	4531	1689.41	-1361.88	701.315	0	0	0.989651	-0.143493	1	5	1	1	0	0	Hearthglen
176988	0	4531	1689.29	-1361.82	701.216	0	0	0.798635	0.601816	1	5	1	1	0	0	Andorhal
176989	0	4531	1689.36	-1361.75	701.265	0	0	0.139173	0.990268	1	5	1	1	0	0	Tirisfal Glades
176990	0	4531	1689.39	-1361.88	687.965	0	0	0.989651	-0.143493	1	5	1	1	0	0	Darrowshire
176991	0	4531	1.754.604	-1.735.326	5.920.015	0	0	0.104528	0.994522	1	5	1	1	0	0	Tirisfal
176992	0	4531	1.754.623	-1.735.464	605.517	0	0	0.994969	-0.100188	1	5	1	1	0	0	Darrowshire
176993	0	4531	1.754.592	-1.735.326	6.053.183	0	0	0.104528	0.994522	1	5	1	1	0	0	Andorhal
176994	0	4531	1.754.701	-1.735.392	605.517	0	0	-0.632705	0.774393	1	5	1	1	0	0	Hearthglen
177104	1	388	3.905.773	-1.264.391	2.234.687	0	0	0.944089	0.329691	1	5	1	1	0	0	Ashenvale
177105	1	388	3.905.856	-1.264.306	2.234.624	0	0	-0.329691	0.944089	1	5	1	1	0	0	Jaedenar
177106	1	388	3.905.888	-1.264.293	2.226.357	0	0	-0.329691	0.944089	1	5	1	1	0	0	Talonbranch Glade
177107	1	388	4.925.452	-7.416.771	306.536	0	0	0.710185	0.704015	1	5	1	1	0	0	Ashenvale
177108	1	388	4.925.571	-7.416.893	3.065.771	0	0	-0.704015	0.710185	1	5	1	1	0	0	Talonbranch Glade
177109	1	388	4.925.601	-7.417.049	305.747	0	0	-0.704015	0.710185	1	5	1	1	0	0	Moonglade
177110	1	388	4.925.545	-7.416.129	3.065.526	0	0	-0.008727	0.999962	1	5	1	1	0	0	Jaedenar
177111	1	388	6.559.179	-1.957.387	5.489.236	0	0	0.9945219	-0.104529	1	5	1	1	0	0	Moonglade
177112	1	388	6.559.151	-1.957.408	5.482.031	0	0	0.9945219	-0.104529	1	5	1	1	0	0	Winterspring
177113	1	388	6.559.166	-1.957.307	5.482.143	0	0	0.1045281	0.9945219	1	5	1	1	0	0	Ashenvale
177114	1	388	6.559.194	-1.957.286	5.489.349	0	0	0.1045281	0.9945219	1	5	1	1	0	0	Jaedenar
177115	1	388	6.559.153	-1.957.316	5.489.088	0	0	0.777146	0.6293203	1	5	1	1	0	0	Talonbranch Glade
177116	1	386	7.612.765	-2.293.368	4.577.374	0	0	0.944089	0.329691	1	5	1	1	0	0	Stormrage Barrow Dens
177117	1	386	7.612.826	-2.293.316	4.577.913	0	0	-0.329691	0.944089	1	5	1	1	0	0	Shrine of Remulos
177118	1	386	7.612.827	-2.293.335	4.571.246	0	0	-0.329691	0.944089	1	5	1	1	0	0	Nighthaven
177119	1	386	7.612.749	-2.293.344	4.571.263	0	0	0.434445	0.900698	1	5	1	1	0	0	Winterspring
177120	1	386	7.612.749	-2.293.326	4.577.929	0	0	0.434445	0.900698	1	5	1	1	0	0	Felwood
177121	1	386	7.637.166	-2.227.663	4.625.626	0	0	-0.748956	0.66262	1	5	1	1	0	0	Nighthaven
177122	1	386	7.637.175	-2.227.679	4.632.243	0	0	-0.748956	0.66262	1	5	1	1	0	0	Shrine of Remulos
177123	1	386	7.637.114	-2.227.726	4.632.293	0	0	0.998135	0.061049	1	5	1	1	0	0	Stormrage Barrow Dens
177124	1	386	7.637.104	-2.227.712	4.625.676	0	0	-0.061049	0.998135	1	5	1	1	0	0	Winterspring
177125	1	386	7.637.139	-2.227.653	463.182	0	0	-0.061049	0.998135	1	5	1	1	0	0	Felwood
177126	1	386	7.811.764	-2.309.896	4.549.614	0	0	0.503774	0.863835	1	5	1	1	0	0	Winterspring
177127	1	386	7.811.781	-2.309.918	4.556.297	0	0	-0.863836	0.503774	1	5	1	1	0	0	Nighthaven
177128	1	386	7.811.722	-2.309.839	4.555.659	0	0	0.503774	0.863835	1	5	1	1	0	0	Felwood
177129	1	386	7.811.761	-2.309.844	4.556.247	0	0	-0.254602	0.967046	1	5	1	1	0	0	Shrine of Remulos
177130	1	386	7811.76	-2309.91	4.544.058	0	0	0.503774	0.863835	1	5	1	1	0	0	Stormrage Barrow Dens
177131	1	388	6.500.373	-2.444.437	574.968	0	0	1	0	1	5	1	1	0	0	Kel\'Theril
177132	1	388	6.500.393	-2444.46	5.743.502	0	0	1	0	1	5	1	1	0	0	Starfall Village
177133	1	388	6.500.387	-2.444.415	5.736.918	0	0	1	0	1	5	1	1	0	0	Everlook
177134	1	388	6.500.376	-2.444.443	5.749.661	0	0	-0.707107	0.707107	1	5	1	1	0	0	Moonglade
177135	1	388	6.500.397	-2.444.466	5.743.502	0	0	-0.707107	0.707107	1	5	1	1	0	0	Felwood
177136	1	388	6.674.083	-3.655.813	6.964.849	0	0	1	0	1	5	1	1	0	0	Starfall Village
177137	1	388	6.674.104	-3.655.836	6.958.821	0	0	1	0	1	5	1	1	0	0	Everlook
177138	1	388	6.674.079	-3.655.806	6.964.832	0	0	0.707107	0.707107	1	5	1	1	0	0	Kel\'Theril
177139	1	388	6.915.432	-4.129.608	6.945.428	0	0	-0.511293	0.859406	1	5	1	1	0	0	Starfall Village
177140	1	388	6.915.424	-4.129.636	6.939.399	0	0	-0.511293	0.859406	1	5	1	1	0	0	Frostsaber Rock
177141	1	388	6.915.436	-4.129.603	6.945.411	0	0	0.246153	0.969231	1	5	1	1	0	0	Kel\'Theril
177142	1	388	6.915.427	-4129.63	6.939.383	0	0	0.246153	0.969231	1	5	1	1	0	0	Moonglade
177143	1	388	6.915.464	-4.129.603	6.932.667	0	0	0.246153	0.969231	1	5	1	1	0	0	Felwood
177144	1	388	6.915.416	-4.129.607	6.945.402	0	0	0.859406	0.511293	1	5	1	1	0	0	Everlook
177145	1	388	6.915.407	-4.129.635	6.939.383	0	0	0.859406	0.511293	1	5	1	1	0	0	Mount Hyjal
177146	1	388	7.167.974	-4.150.648	7.069.786	0	0	0.71325	0.700909	1	5	1	1	0	0	Everlook
177147	1	388	7.167.952	-4150.67	7.063.675	0	0	0.71325	0.700909	1	5	1	1	0	0	Kel\'Theril
177148	1	388	7.167.989	-4.150.655	7.069.803	0	0	-0.700909	0.71325	1	5	1	1	0	0	Frostsaber Rock
177149	1	388	7.167.994	-4.150.651	7.069.803	0	0	0.008727	0.999962	1	5	1	1	0	0	Starfall Village
177150	1	388	6.652.973	-4.557.887	7.176.926	0	0	0.999048	0.04362	1	5	1	1	0	0	Mount Hyjal
177151	1	388	6.652.983	-4.557.873	7.176.926	0	0	-0.043619	0.999048	1	5	1	1	0	0	Starfall Village
177152	1	388	6.652.964	-4557.85	7.170.881	0	0	-0.043619	0.999048	1	5	1	1	0	0	Kel\'Theril
177153	1	388	6.652.976	-4.557.893	7.176.909	0	0	-0.737277	0.67559	1	5	1	1	0	0	Everlook
177154	1	388	6.674.187	-3655.81	6.965.344	0	0	0	1	1	5	1	1	0	0	Moonglade
177155	1	388	6.674.208	-3.655.833	6.959.317	0	0	0	1	1	5	1	1	0	0	Felwood
177185	0	4651	-10451.55	-1.721.817	8.644.454	0	0	-0.507538	0.861629	0.21	5	1	1	0	0	Abandon hope, all ye who enter here.
177186	0	4651	-10451.48	-1.721.776	878.886	0.07195	0.020943	0.784755	0.61526	0.19	5	1	1	0	0	Turn Back!
179144	0	3291	-13275.8	-1.670.052	159.875	0	0	0.1650481	0.9862855	1.18	5	1	1	0	0	Danger! Crystalvein Mine closed!
179224	0	3291	-13179.5	-2.780.156	11.946	0	0	0.3007061	0.9537169	1.18	5	1	1	0	0	Crystalvein Mine - Keep Out!
181361	530	6749	7.455.928	-7.292.865	9.543.716	0	0	1	-4,37E-02	1.869.999	5	0	1	0	1	Night Elf Moon Crystal
181367	530	3671	-1.322.335	2.712.271	-1.583.921	0	0	0.005345	0.999986	0.450001	5	1	1	0	0	Lordaeron Armory
181368	530	3673	-1.305.749	2.669.332	8.250.447	0.025913	-0.035072	-0.006174	0.99903	0.33	5	1	1	0	0	Nightwatch Inn
181691	530	6824	-4.303.816	-12463.22	2.613.497	0	0	0.62932	0.777146	1	5	1	1	0	0	The Exodar
181692	530	6824	-4.304.071	-12463.4	2.614.642	0	0	0.991445	0.130526	1	5	1	1	0	0	Odesyus\' Landing
181693	530	6824	-4.303.717	-12463.46	2.615.286	0	0	-0.152123	0.988361	1	5	1	1	0	0	Azure Watch
181760	530	6824	-3.119.841	-12257.87	2.778.289	0	0	-0.659346	0.75184	1	5	1	1	0	0	Azure Watch
181761	530	6824	-3.119.826	-12257.86	2.700.479	0	0	-0.659346	0.75184	1	5	1	1	0	0	Stillpine Hold
181762	530	6824	-3.119.697	-12257.58	2.777.353	0	0	0.047978	0.998848	1	5	1	1	0	0	Blood Watch
181763	530	6824	-3.486.071	-12566.28	3.349.855	0	0	0.329691	0.944089	1	5	1	1	0	0	Stillpine Hold
181764	530	6824	-3.486.392	-12566.56	3.350.989	0	0	0.944089	-0.329691	1	5	1	1	0	0	Azure Watch
181765	530	6824	-3.486.117	-12566.55	335.537	0	0	-0.442289	0.896873	1	5	1	1	0	0	Blood Watch
181776	530	6824	-3.692.259	-12386.37	1.758.302	0	0	-0.707107	0.707107	1	5	1	1	0	0	Blood Watch
181777	530	6824	-3.692.245	-12385.91	1.738.351	0	0	0.704015	0.710185	1	5	1	1	0	0	Stillpine Hold
181778	530	6824	-3.692.517	-12386.1	1.724.335	0	0	0.999962	0.008727	1	5	1	1	0	0	Azure Watch
181791	530	6824	-4228.53	-11493.84	1.391.234	0	0	-0.7547099	0.6560587	1	5	1	1	0	0	Azure Watch
181792	530	6824	-4.228.226	-11493.64	1.390.968	0	0	-0.07845896	0.9969173	1	5	1	1	0	0	The Exodar
181793	530	6824	-4.023.682	-11931.12	2.666.954	0	0	-0.358368	0.93358	1	5	1	1	0	0	Blood Watch
181794	530	6824	-4.024.047	-11931.12	2.645.142	0	0	0.909961	-0.414693	1	5	1	1	0	0	Azure Watch
181795	530	6824	-4.040.658	-11920.7	2.581.864	0	0	0.939693	-0.34202	1	5	1	1	0	0	Azure Watch
181796	530	6824	-4.040.611	-11920.35	2.587.493	0	0	0.902585	0.430511	1	5	1	1	0	0	Valaar\'s Berth
181826	530	6824	-3119.91	-12257.47	2.777.398	0	0	0.743145	0.669131	1	5	1	1	0	0	The Exodar
181827	530	6824	-3.119.934	-12257.35	269.949	0	0	0.743145	0.669131	1	5	1	1	0	0	Valaar\'s Berth
181830	530	6824	-4.303.816	-12463.23	2.524.602	0	0	0.632705	0.774393	1	5	1	1	0	0	Valaar\'s Berth
181934	530	6889	7.733.392	-6.827.028	7.327.012	0	0	-0.8594062	0.5112935	1	5	1	1	0	0	Suncrown Village
181935	530	6889	7.732.956	-6.826.741	732.484	0	0	0.5699971	0.8216467	1	5	1	1	0	0	Tranquillien
181936	530	6889	7686.13	-6481.01	1.840.489	0	0	-0.803857	0.5948226	1	5	1	1	0	0	Goldenmist Village
181937	530	6889	7685.68	-6.480.778	1.840.552	0.007427	0.011628	0.629216	0.777108	1	5	1	1	0	0	Sanctum of the Moon
181938	530	6889	7.622.711	-6.805.163	8.194.833	0	0	0.8949341	-0.4461983	1	5	1	1	0	0	Silvermoon
181939	530	6889	7.622.375	-6.804.764	8.195.451	0	0	0.3826831	0.9238797	1	5	1	1	0	0	Goldenmist Village
181940	530	6889	7.622.456	-6.804.858	8.129.924	0	0	0.394744	0.9187912	1	5	1	1	0	0	Sanctum of the Moon
181941	530	6889	7.281.217	-6.709.378	4.087.176	0	0	-0.3255682	0.9455186	1	5	1	1	0	0	Windrunner Spire
181942	530	6889	7.280.918	-6.709.643	4.081.621	0	0	0.872496	0.4886212	1	5	1	1	0	0	Sanctum of the Sun
181943	530	6889	6.967.578	-6.797.349	4.581.812	0	0	0.4848098	0.8746196	1	5	1	1	0	0	Plaguelands
181944	530	6889	6.967.872	-6.797.618	4.577.234	0	0	0.9469302	-0.3214393	1	5	1	1	0	0	Sanctum of the Sun
181945	530	6889	7.015.949	-6.980.264	5.529.934	0	0	-0.5112929	0.8594065	1	5	1	1	0	0	Sanctum of the Sun
181946	530	6889	7.015.471	-6.980.474	553.391	0	0	0.8929791	0.4500982	1	5	1	1	0	0	Farstrider\'s Enclave
181947	530	6889	7.110.222	-6.378.222	4.149.962	0	0	-0.7660441	0.642788	1	5	1	1	0	0	Underlight Mines
181948	530	6889	7.109.821	-6.378.179	414.954	0	0	0.67559	0.7372776	1	5	1	1	0	0	Windrunner Spire
181949	530	6889	7.109.764	-6.378.219	4.088.408	0	0	0.67559	0.7372776	1	5	1	1	0	0	Windrunner Village
181950	530	6889	7.054.507	-6.122.874	2.153.183	0	0	0.6560591	0.7547095	1	5	1	1	0	0	Windrunner Spire
181951	530	6889	7.054.848	-6.122.875	2.154.865	0	0	-0.694658	0.7193401	1	5	1	1	0	0	Windrunner Village
181952	530	6889	7.755.163	-6.260.439	2.224.666	0	0	-0.803857	0.5948226	1	5	1	1	0	0	Goldenmist Village
181953	530	6889	7.754.713	-6.260.208	2.223.022	0.007427	0.011628	0.629216	0.777108	1	5	1	1	0	0	Shalandis Isle
181967	530	6897	10241.18	-6.167.196	2.085.372	0	0	0.977231	-0.212178	1	5	1	1	0	0	The Sunspire
181968	530	6897	10241.01	-6.166.868	2.085.561	0	0	0.279829	0.96005	1	5	1	1	0	0	Falthrien Academy
181969	530	6897	9.096.286	-6.673.838	2.521.958	0	0	-0.36635	0.930477	1.761.115	5	1	1	0	0	North Sanctum
181970	530	6897	9.096.324	-6.673.734	2.406.285	0	0	-0.36635	0.930477	1.761.115	5	1	1	0	0	West Sanctum
181971	530	6897	9.095.719	-6.674.247	2.512.676	0	0	0.955068	0.296387	1.761.115	5	1	1	0	0	Fairbreeze Village
181972	530	6897	9.095.787	-6.674.406	2.401.605	0	0	0.955068	0.296387	1.761.115	5	1	1	0	0	Sunsail Anchorage
181973	530	6897	8.814.813	-6641.41	564.062	0	0	0.987714	0.156274	1.761.115	5	1	1	0	0	Ghostlands
181974	530	6897	8.814.781	-6.641.401	5.724.633	0	0	0.987714	0.156274	1.761.115	5	1	1	0	0	Fairbreeze Village
181975	530	6897	8.815.187	-6.640.874	5.724.341	0	0	-0.229042	0.973416	1.761.115	5	1	1	0	0	Sunsail Anchorage
181976	530	6897	8.815.215	-6.640.795	5.644.804	0	0	-0.229042	0.973416	1.761.115	5	1	1	0	0	Saltheril\'s Haven
181977	530	6897	9315.46	-7.286.481	1.536.176	0	0	0.694658	0.71934	1	5	1	1	0	0	Thuron\'s Livery
181985	530	5452	-4.257.066	-11334.06	647.356	0	0	0.882948	-0.4694709	1.899.999	5	1	1	0	0	Boat to Rut\'Theran Village
181986	530	6824	-4.228.438	-11493.4	1.385.157	0	0	0.6527601	0.7575647	1	5	1	1	0	0	Boat to Auberdine
182002	530	6897	10240.93	-6.167.135	2.084.151	0	0	0.861629	0.507538	1	5	1	1	0	0	Silvermoon
182003	530	6897	9.315.897	-7.286.507	1.534.509	0	0	-0.734322	0.678801	1	5	1	1	0	0	Silvermoon
182004	530	6897	9.315.429	-7.286.453	1.469.819	0	0	0.710185	0.704015	1	5	1	1	0	0	Farstrider Retreat
182014	530	474	-1.588.422	-11323.21	6.269.888	0	0	-0.154081	0.988058	1.145.726	5	1	1	0	0	Dark Brazier
182018	530	474	-2.455.089	-11323.21	3.073.604	0	0	-0.154081	0.988058	1.145.726	5	1	1	0	0	Dark Brazier
182020	530	474	-2.526.007	-11279.19	3.616.673	0	0	-0.645424	0.763825	0.911421	5	1	1	0	0	Dark Brazier
182021	530	474	-2544.04	-11244.75	3.616.647	0	0	-0.494204	0.869346	1.341.764	5	1	1	0	0	Dark Brazier
182022	530	474	-2.606.199	-11342.96	2.746.962	0	0	0.237286	0.97144	1.21	5	1	1	0	0	Dark Brazier
182023	530	474	-2.603.078	-11359.69	2.671.177	0	0	0.331672	0.943395	1.1	5	1	1	0	0	Dark Brazier
182028	530	474	-2.342.458	-11175.06	1.394.209	0	0	0.925517	-0.378706	0.862041	5	0	1	0	0	Dark Brazier
182029	530	474	-2.343.998	-11184.18	1.406.536	0	0	0.79186	0.610703	0.649497	5	0	1	0	0	Dark Brazier
182100	530	6917	-1.506.275	5.215.963	3.539.733	0	0	0.507538	0.861629	1	5	1	1	0	0	Shattrath
182101	530	6917	-1.506.408	5.215.702	3.541.047	0	0	-0.861629	0.507538	1	5	1	1	0	0	Shadowmoon Valley
182102	530	6917	-1506.17	5.215.745	3.516.668	0	0	-0.246153	0.969231	1	5	1	1	0	0	Zangarmarsh
182103	530	6917	-1.651.556	5.106.103	1.339.129	0	0	0.300706	0.953717	1	5	1	1	0	0	Zangarmarsh
182104	530	6917	-1.651.792	5.105.925	1.340.932	0	0	0.953717	-0.300706	1	5	1	1	0	0	Shadowmoon Valley
182105	530	6917	-1.651.622	5.105.941	130.843	0	0	-0.461749	0.887011	1	5	1	1	0	0	Lower Shattrath
