field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10
3233	-971796593	-984933048	1110137425	0	0	0	14899	0	Stonewatch Waterfall Top2	0
3236	-971773727	-985414984	1111924487	0	0	0	13525	0	Stonewatch Rapids Water	0
3240	-971810621	-986362266	1113595629	0	0	0	23866	0	Stonewatch Rapids Water3	0
3241	-971692401	-986024387	1113430609	0	0	0	23866	0	Stonewatch Rapids Water2	0
3243	-971624397	-985921331	1112480521	0	0	0	23866	0	Stonewatch Rapids Water4	0
3244	-971414190	-997583585	1104863402	0	0	0	23866	0	Elwynn Rapids Water	0
3246	-971896750	-998200607	1115226741	0	0	0	23868	0	Elwynnforest_Waterfall_Medium2	0
3247	-971912632	-998222725	1115732469	0	0	0	23866	0	ElwynnForest_River_Rapids	0
3248	-972122675	-1020384510	1116378602	0	0	0	23866	0	Elwynn_Culvert_Water	0
3249	-972133284	-1019847115	1116402313	0	0	0	23866	0	Elwynn_Culvert_Water2	0
3250	-972522301	-1009659838	1122312651	0	0	0	14899	0	ElwynnForest_Waterfall_Face	0
3251	-972504115	-1010568430	1116548956	0	0	0	23868	0	ElwynnForest_Rapids_Water5	0
3252	-972511713	-1010021433	1118747899	0	0	0	23808	0	ElywnnForest_Waterfall_Bottom	0
3254	-973023293	-1012768211	1125735006	0	0	0	23805	0	ElywnnForest_Waterfall_Bottom2	0
3255	-972975985	-1013652980	1125659443	0	0	0	23807	0	ElywnnForest_Waterfall_Bottom3	0
3256	-972999721	-1014451077	1130213540	0	0	0	14900	0	ElywnnForest_Waterfall_Top3	0
3257	-973063844	-1011820102	1129650455	0	0	0	23800	0	ElywnnForest_Waterfall_Top4	0
3258	-973086351	-1012325777	1131203330	0	0	0	14899	0	ElywnnForest_Waterfall_Top5	0
3259	-973016812	-1013537440	1130919821	0	0	0	23553	0	ElwynnForest_Waterfall_Top6	0
3260	-972957757	-1014872244	1125466833	0	0	0	23807	0	ElywnnForest_Waterfall_Bottom3 (copy)	0
3261	-972973998	-1014563799	1129439429	0	0	0	14899	0	ElywnnForest_Waterfall_Top5 (copy)	0
3262	-973025833	-1014503473	1131083334	0	0	0	23869	0	ElwynnForest_River_Rapids7	0
3263	-973104026	-1012534116	1131093950	0	0	0	23870	0	ElwynnForest_River_Rapids8	0
3264	1176936960	1154271642	1151353815	0	0	0	23869	1	Wellspring_River_Rapids	0
3265	1177200742	1153854423	1151287296	0	0	0	23866	1	Teldrassil_River_Rapids2	0
3266	1177261875	1154037924	1151268618	0	0	0	23870	1	Teldrassil_River_Rapids3	0
3267	1177249997	1153767342	1151269028	0	0	0	23868	1	Teldrassil_River_Rapids4	0
3268	1177250816	1153487503	1151272960	0	0	0	23870	1	Teldrassil_River_Rapids5	0
3269	1177260237	1153650033	1150949786	0	0	0	14915	1	Teldrassil_Waterfall_Top	0
3270	1177279488	1153740227	1150628823	0	0	0	14899	1	Teldrassil_Waterfall_Top2	0
3271	1177340416	1153784791	1149686661	0	0	0	23808	1	Teldrassil_Waterfall_Top3	0
3272	1177381683	1153840742	1148150448	0	0	0	23800	1	Teldrassil_Waterfall_Top4	0
3273	1177293414	1153620705	1150317773	0	0	0	23800	1	Teldrassil_Waterfall_Top4 (copy)	0
3274	1177144013	1154017362	1151258378	0	0	0	23866	1	Teldrassil_River_Rapids2 (copy)	0
3275	1177109197	1154091254	1151261737	0	0	0	23866	1	Teldrassil_River_Rapids2 (copy)	0
3277	1177069466	1154045542	1151255921	0	0	0	23866	1	Teldrassil_River_Rapids2 (copy)	0
3279	1176199465	1160281825	1151607767	0	0	0	23870	1	Cenarion_Waterfall_Top	0
3280	1176236831	1160275436	1151609897	0	0	0	23869	1	Cenarion_Waterfall_Top2	0
3282	1176225280	1160336015	1151298437	0	0	0	23800	1	Cenarion_Waterfall_Top3	0
3283	1176213637	1160437760	1150782833	0	0	0	23800	1	Cenarion_Waterfall_Top3 (copy)	0
3284	1176215757	1160609260	1149944054	0	0	0	23800	1	Cenarion_Waterfall_Top3 (copy)	0
3285	1176228004	1160802386	1148811280	0	0	0	23800	1	Cenarion_Waterfall_Top3 (copy)	0
3287	1173832847	-987511972	1138983993	0	0	0	14915	1	EluneAra_Waterfall	0
3288	1173851566	-987549204	1139798966	0	0	0	14900	1	EluneAra_Waterfall_Top	0
3290	1173602857	-987967242	1139909984	0	0	0	14900	1	EluneAra_Waterfall_Top (copy)	0
3291	1173586596	-988120596	1139752993	0	0	0	14900	1	EluneAra_Waterfall_Top (copy)	0
3293	1173584814	-987942380	1138972262	0	0	0	14895	1	EluneAra_Waterfall2	0
3294	1173569966	-988085576	1138920620	0	0	0	14895	1	EluneAra_Waterfall2 (copy)	0
3307	1166311260	-1001021047	1132990562	0	0	0	15347	1	Felwood_Slime_Waterfall_Top	0
3309	1166297948	-1001044673	1132501402	0	0	0	23941	1	Felwood_Slime_Waterfall_Base	0
3310	1166623048	-998168084	1133970162	0	0	0	23941	1	Felwood_Slime_Waterfall_Base2	0
3311	1166559150	-999957103	1133296746	0	0	0	23941	1	Felwood_Slime_Waterfall_Base3	0
3314	1166570762	-999958364	1133812220	0	0	0	15347	1	Felwood_Slime_Waterfall_Top2	0
3347	1168430694	-1001336832	1135331246	0	0	0	15347	1	Felwood_Slime_Waterfall4	0
3348	1168247767	-1000358773	1135519859	0	0	0	23941	1	Felwood_Slime_Waterfall_Base5	0
3349	1168243118	-1000177746	1135670788	0	0	0	15347	1	Felwood_Slime_Waterfall5	0
3350	1168433050	-1003840455	1134675788	0	0	0	23941	1	Felwood_Slime_Waterfall_Base6	0
3351	1168439624	-1003755995	1134866104	0	0	0	15347	1	Felwood_Slime_Waterfall6	0
3352	1168446095	-1003585569	1135299756	0	0	0	13526	1	Felwood_Slime_Waterfall_Rapids1	0
3353	1168418427	-1001133162	1135510192	0	0	0	13526	1	Felwood_Slime_Waterfall_Rapids2	0
3354	1168263209	-1000540848	1135511077	0	0	0	13526	1	Felwood_Slime_Waterfall_Rapids3	0
3356	1168414474	-1004729827	1134626341	0	0	0	23866	1	Felwood_Slime_Waterfall_Rapids4	0
3357	1168405955	-1006162493	1134516306	0	0	0	23866	1	Felwood_Slime_Waterfall_Rapids5	0
3358	1168378532	-1012719092	1134466073	0	0	0	13526	1	Felwood_Slime_Waterfall_Rapids6	0
3359	1168373535	-1012555612	1134478426	0	0	0	13525	1	Felwood_Slime_Waterfall_Rapids7	0
3360	1168210739	-1017886933	1129286533	0	0	0	13528	1	Darkshore_Rapids1	0
3361	1168291717	-1022882349	1125909725	0	0	0	13528	1	Darkshore_Rapids2	0
3362	1168298701	-1024039584	1120766394	0	0	0	14899	1	Darkshore_Waterfall_Base1	0
3363	1168229724	-1061395576	1108397418	0	0	0	13526	1	Darkshore_Rapids1	0
3364	1168213217	-1074003968	1107807489	0	0	0	14899	1	Darkshore_Falls_Top1	0
3365	1168205967	1032264815	1089127873	0	0	0	14968	1	Darkshore_Falls_Base1	0
3366	1168077496	1112757135	1106475116	0	0	0	14899	1	Darkshore_Falls_Top2	0
3367	1168073892	1112534129	1085727048	0	0	0	14968	1	Darkshore_Falls_Base2	0
3368	-978050888	-989991404	1119748096	0	0	0	23957	1	Emitter_TwiilightBulwark_ShadowColumn	0
3374	1157175706	-980414259	1107831318	0	0	0	13551	1	Org_Waterfall1	0
3375	1156660675	-981007995	1101904268	0	0	0	13526	1	Org_Rapids1	0
3376	-983517512	-980987208	-1080936481	0	0	0	13526	1	Theramore_Rapids1	0
3377	-983486054	-981007913	-1099487737	0	0	0	13525	1	Theramore_Rapids2	0
3378	-980606054	1121548108	1118878879	0	0	0	13526	1	Feralas_Rapids1	0
3379	-980615291	1123191489	1118093011	0	0	0	13529	1	Feralas_Waterfall_Top1	0
3380	-980624548	1123773579	1111232663	0	0	0	14895	1	Feralas_Waterfall_Base1	0
3381	-980667863	1125070733	1106437053	0	0	0	23808	1	Ferelas_Waterfall_Top2	0
3382	-980678390	1125213667	1077530245	0	0	0	14915	1	Ferelas_Waterfall_Base2	0
3384	-980266803	-1037079439	1119333607	0	0	0	23808	1	Ferelas_Waterfall3	0
3385	-980228833	-1035461984	1122325627	0	0	0	19268	1	Ferelas_Waterfall4	0
3387	-980212593	-1035689971	1124864950	0	0	0	15347	1	Ferelas_Waterfall5	0
3388	-980162007	-1034815249	1128189985	0	0	0	14895	1	Ferelas_Waterfall6	0
3389	-980179517	-1033843586	1125842682	0	0	0	14915	1	Ferelas_Waterfall7	0
3391	-980447683	1107691281	1118861315	0	0	0	13525	1	Ferelas_Rapids3	0
3393	-980778516	1126285181	1076686561	0	0	0	13551	1	Ferelas_Waterfall_Base3	0
3396	-980788716	1126326403	1099568932	0	0	0	14968	1	Ferelas_Waterfall_Top5	0
3397	-980810609	1126641893	1102357096	0	0	0	23868	1	Ferelas_Rapids5	0
3398	-981024788	1128955707	1105484264	0	0	0	23808	1	Ferelas_Waterfall8	0
3399	-981034414	1129222701	1110602311	0	0	0	14938	1	Ferelas_Waterfall_Top6	0
3400	-981049119	1129460597	1112440937	0	0	0	15347	1	Ferelas_Rapids6	0
3401	-982085550	1134224146	1124922819	0	0	0	14899	1	Feralas_Waterfall_Top7	0
3402	-982084239	1133550830	1124979180	0	0	0	3791	1	Ferelas_Waterfall_Top8	0
3403	-981932196	1134516339	1114477901	0	0	0	23808	1	Ferelas_Waterfall_Base5	0
3404	-981929329	1133175341	1113767150	0	0	0	14899	1	Ferelas_Waterfall_Base6	0
3405	-981960090	1133347963	1117409418	0	0	0	3791	1	Ferelas_Waterfall_Face	0
3410	-977811743	1147203355	1139990954	0	0	0	17430	0	TestNewPeriodic	0
3411	-969287680	-995449405	1116623942	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_A	0
3412	-969291059	-995185541	1115655111	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_B	0
3413	-969306010	-995219456	1115816880	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_C	0
3414	-969290138	-995319398	1116181247	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_D	0
3415	-969306010	-995374121	1116316474	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_E	0
3416	-969302630	-995052585	1115067358	0	0	0	24014	859	Emitter_ZulGurub_CarnivorousPlant_F	0
3417	-969217638	-994912420	1112141175	1109186157	1091505603	1133797704	24015	859	Emitter_ZulGurub_Waterfall01_A	0
3418	-969226650	-994616033	1110519683	1110571929	1081924743	1133690683	24016	859	Emitter_ZulGurub_Waterfall01_B	0
3419	-969112781	-993514045	1111288945	1107748821	-1060793274	1092786795	24017	859	Emitter_ZulGurub_Waterfall03_A	0
3420	-969225933	-993598505	1104482822	0	0	0	24018	859	Emitter_ZulGurub_Waterfall02_A	0
3421	-969233920	-993580892	1099490814	1107989103	1051816184	1135299887	24019	859	Emitter_ZulGurub_Waterfall02_B	0
3422	-969403699	-995752919	1100766354	1116113679	1093982067	1133064061	24020	859	Emitter_ZulGurub_Waterfall05_B	0
3423	-969416602	-996290806	1116657182	1121907769	1100244268	1132676514	24021	859	Emitter_ZulGurub_Waterfall04_A	0
3424	-969402266	-995871539	1115790377	1114485214	1067306084	1133056983	24022	859	Emitter_ZulGurub_Waterfall05_A	0
3426	-969210061	-996007363	1120465846	1085798393	-1053457646	1063825919	24043	859	Emitter_ZulGurub_Waterfall06_A	0
3433	-979836252	1149200794	1125524177	0	0	0	24138	1	Emitter_Feralas_Waterfall01_A	0
3438	-980643533	1156825088	1119430744	0	0	0	24142	1	Emitter_Feralas_Waterfall02_A	0
3441	-980644086	1156989501	1116464756	0	0	0	24142	1	Emitter_Feralas_Waterfall02_B	0
3442	-980609905	1156906598	1116315949	0	0	0	24142	1	Emitter_Feralas_Waterfall02_C	0
3444	-980613407	1157130895	1109538426	0	0	0	24146	1	Emitter_Feralas_Waterfall02_D	0
3445	-979843953	1149262479	1124556800	0	0	0	24148	1	Emitter_Feralas_Waterfall01_B	0
3446	-979881820	1149244129	1121727939	0	0	0	24138	1	Emitter_Feralas_Waterfall01_C	0
3447	1123460710	1153099612	1101529088	0	0	0	24172	568	Emitter_ZulAman_Fountain01_A	0
3448	1113721982	1151390188	-1054402098	1065737666	1086859279	1069418755	24173	568	Emitter_ZulAman_Waterfall_02_A	0
3449	1128597946	1151372739	-1053424511	-1024671875	-1064114009	1127411286	24174	568	Emitter_ZulAman_Waterfall_01_A	0
3450	1113708770	1151715082	-1053641461	-1049010740	1086613493	1109126205	24175	568	Emitter_ZulAman_Waterfall_02_B	0
3451	1113787964	1151075451	-1055021649	1105835485	1086823795	1135114519	24176	568	Emitter_ZulAman_Waterfall_02_C	0
3452	1128574091	1151664701	-1053766137	-1024365429	1060743575	1127275364	24178	568	Emitter_ZulAman_Waterfall_01_B	0
3453	1128621277	1151087084	-1053943661	-1024810287	1090811844	1127584694	24179	568	Emitter_ZulAman_Waterfall_01_C	0
3475	1182638080	1183001754	1108289048	0	0	0	13833	451	Stiles Test	0
3476	1182644020	1182999028	1108289054	0	0	0	13833	451	Stiles Test	0
3477	1182648077	1182998274	1108289054	0	0	0	13833	451	Stiles Test	0
3509	-969771804	1151813348	1123894674	0	0	0	15700	451	451 - Russ Test Vol	0
3599	1156301373	1159166689	-1037743319	0	0	0	24402	47	Moonwell_Loop	0
3600	1173584384	-988220539	1140032799	0	0	0	24402	1	Moonwell_Moonglade	0
3601	-980766577	-1004165120	1068560181	0	0	0	24402	1	Moonwell_Feralas	0
3602	1176539750	1159290143	1151750554	0	0	0	24402	1	Moonwell_Darnassus	0
3605	1173359206	-978145260	1080776972	0	0	0	24402	530	Moonwell_Ghostlands	0
3606	1175800033	1154407711	1151494963	0	0	0	24402	1	Moonwell_Teldrassil	0
3607	1176982835	1144955683	1151674040	0	0	0	24402	1	Moonwell_Teldrassil	0
3608	1176112599	1142095872	1151505695	0	0	0	24402	1	Moonwell_Teldrassil	0
3609	1175978486	1148219310	1151453266	0	0	0	24402	1	Moonwell_Teldrassil	0
3610	1158938624	-992532316	1125721440	0	0	0	24402	1	Moonwell_Ashenvale	0
3611	1125977883	1150605967	1126564889	0	0	0	24402	1	Moonwell_Desolace	0
3612	1156174479	-992123126	1115264831	0	0	0	24402	1	Moonwell_Ashenvale	0
3613	-980604785	1158418637	1090953308	0	0	0	24402	1	Moonwell_Feralas	0
3614	1161135718	-995167355	1129277686	0	0	0	24402	1	Moonwell_Ashenvale	0
3615	1163545928	1157055201	1115820392	0	0	0	24402	571	Moonwell_Dragonblight	0
3616	1168537416	-984035205	1153715077	0	0	0	24402	534	Moonwell_MountHyjal	0
3617	1176948019	1156060283	1151697551	0	0	0	24402	1	Moonwell_Teldrassil	0
3618	1159996457	-981995110	1121750614	0	0	0	24402	1	Moonwell_Azshara	0
3619	1170098708	-1000733360	1137558061	0	0	0	24402	1	Moonwell_Felwood	0
3620	1172704788	-1014984868	1089914117	0	0	0	24402	1	Moonwell_Darkshore	0
3621	-980619674	1151151636	1123892986	0	0	0	24402	1	Moonwell_Feralas	0
3622	1150773658	1139070697	1117542744	0	0	0	24402	1	Moonwell_Stonetalon Mountains	0
3623	1173978747	-987987886	1140037878	0	0	0	24402	1	Moonwell_Moonglade	0
3624	-975861289	1146103038	1111871901	0	0	0	24402	1	Moonwell_Silithus	0
3625	-985223209	-986950697	1099349203	0	0	0	24402	0	Moonwell_Wetlands	0
3626	1168146350	-992246579	1151779881	0	0	0	24402	1	Moonwell_MountHyjal	0
3627	1157807514	1171488297	1126435193	0	0	0	24402	530	Moonwell_BladesEdgeMountain	0
3628	-1015728898	1168762143	1102569852	0	0	0	24402	530	Moonwell_Zangramarsh	0
3634	-991489966	1167142154	1092257212	0	0	0	24402	530	Moonwell_TerokkarForest	0
3635	1161486623	1168852664	1125103305	0	0	0	24402	530	Moonwell_BladesEdgeMountain	0
3636	1173459026	-978219418	1082424872	0	0	0	24402	530	Moonwell_Ghostlands	0
3637	1149186048	1137737957	1109627188	0	0	0	24402	861	Moonwell_MoltenFront	0
3638	-970904474	-1007225340	1111942863	0	0	0	24402	0	Moonwell_Duskwood	0
3639	1175924644	1152404685	1152340787	0	0	0	24402	1	Moonwell_Teldrassil	0
3640	1153745060	1154125414	1122330214	0	0	0	24402	1	Moonwell_StonetalonMountain	0
3641	1170752082	1139362136	1099461191	0	0	0	24402	1	Moonwell_Darkshore	0
3642	1149230776	1157372969	1123965600	0	0	0	24402	1	Moonwell_StonetalonMountain	0
3643	1160128717	1152714424	1130547905	0	0	0	24402	1	Moonwell_StonetalonMountains	0
3644	1158119383	1153967473	1135260238	0	0	0	24402	1	Moonwell_ThaldarahOverlook	0
3645	1157817836	1171603886	1127085179	0	0	0	24402	530	Moonwell_BladesEdgeMountain	0
3646	1173711770	-987621171	1140013629	0	0	0	24402	1	Moonwell_Moonglade	0
3647	1173118935	-986156073	1139365708	0	0	0	25503	1	Moonwell_MoongladeGiant	0
3648	-998992413	1154287043	1116118345	0	0	0	25503	1	Moonwell_MoongladeGiant_Desolace	0
3649	-980784742	1152423444	1124580327	0	0	0	25503	1	Moonwell_MoongladeGiant_Feralas	0
3650	1168887972	-982964961	1153909637	0	0	0	24402	534	Moonwell_CoTMountHyjal	0
3651	1168538767	-984036721	1153714422	0	0	0	24402	534	Moonwell_CoTMountHyjal	0
3655	1168145347	-992248791	1151780209	0	0	0	24402	719	Moonwell_MountHyjal	0
3656	1168244756	-984527135	1154300396	0	0	0	24402	534	Moonwell_HyjalSummit	0
3667	1128716960	1137382621	1104150528	0	0	0	1113	-1	Russ Pill Test	0
3668	1131243504	1135634612	1102053376	0	0	0	1114	-1	Russ Pill Test (copy)	0
3690	1150907105	1164460810	1120096302	0	0	0	25597	860	Emitter_Wind_Loop	0
3691	1147595031	1164081275	1128157676	0	0	0	14900	860	Wanderingislel_Waterfall_Small	0
3692	1147594277	1163923948	1128164884	0	0	0	14900	860	Wanderingislel_Waterfall_Small	0
3693	1148231025	1163930255	1128198177	0	0	0	14900	860	Wanderingislel_Waterfall_Small	0
3694	1148198912	1164081193	1128169275	0	0	0	14900	860	Wanderingislel_Waterfall_Small	0
3701	1145563415	1164155904	1126155420	0	0	0	23866	860	WanderingIsle_Water	0
3702	1145567920	1163884052	1126155420	0	0	0	23866	860	WanderingIsle_Water	0
3736	1148982231	1162464338	1122424062	0	0	0	25605	860	Emitter_CursedPools	0
3767	1163176509	-978650358	1117644141	0	0	0	25659	939	Emitter_WellofEternity_Whirlpool	0
3768	1164385853	-978287575	1108827072	0	0	0	25660	939	Emitter_WellofEternity_Fireloop	0
3769	1164351652	-978802074	1099627600	0	0	0	25660	939	Emitter_WellofEternity_Fireloop	0
3770	1163123302	-977909801	1122555658	0	0	0	25660	939	Emitter_WellofEternity_Fireloop 	0
3771	1164436193	-1011465322	1122227585	0	0	0	25617	938	Emitter_Nozdormu	0
3772	1164907438	1149748838	1117796735	0	0	0	25617	938	Emitter_Nozdormu	0
3776	1161291407	1117684394	1088999695	0	0	0	25617	938	Emitter_Nozdormu	0
3777	1164270879	-979134403	1106017046	0	0	0	25660	939	Emitter_WellofEternity_Fireloop	0
3778	1164473016	-979796255	1124518003	0	0	0	25660	939	Emitter_WellofEternity_Fireloop	0
3799	-991993446	-986993910	1116097623	0	0	0	25767	967	Emitter_Tentacles	0
3800	-992659292	-986947215	1114612590	0	0	0	25767	967	Emitter_Tentacles	0
3801	-992884900	-986642924	1115348848	0	0	0	25767	967	Emitter_Tentacles	0
3802	-992473989	-986308813	1116618962	0	0	0	25767	967	Emitter_Tentacles	0
3804	-991753912	-986469704	1115570910	0	0	0	25767	967	Emitter_Tentacles	0
3805	-992365036	-986110525	1120074531	0	0	0	25767	967	Emitter_Tentacles	0
3806	-991623741	-985906258	1124234428	0	0	0	25767	967	Emitter_Tentacles	0
3807	-991952896	-989421568	1110966272	0	0	0	25767	967	Emitter_Tentacles	0
3808	-991701074	-989669007	1113747331	0	0	0	25767	967	Emitter_Tentacles	0
3809	-992270500	-990167122	1119081805	0	0	0	25767	967	Emitter_Tentacles	0
3810	-991703695	-991103877	1123211411	0	0	0	25767	967	Emitter_Tentacles	0
3811	-992606781	-990970184	1124556472	0	0	0	25767	967	Emitter_Tentacles	0
3812	-991899976	-990064558	-1017431982	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3813	-991843369	-986232791	-1020194456	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3814	-991802737	-988389335	1135240675	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3818	-969043456	1178482278	-1070662156	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3819	-969045402	1178489549	-1070662156	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3821	-992438436	-991812649	-1017554534	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3822	-991249613	-985621381	-1020501950	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3823	1179978240	1179955098	1123500294	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
3853	1166045225	-1009369154	1123289661	0	0	0	26522	938	Emitter_Hourglass	0
3854	1165496893	1134139605	1100027475	0	0	0	25767	940	Emitter_Tentacles	0
3855	1165642424	1128745730	1117381106	0	0	0	25767	940	Emitter_Tentacles	0
3856	1166044713	1133127631	1118865090	0	0	0	25767	940	Emitter_Tentacles	0
3857	1165882696	1133621936	1116822438	0	0	0	25767	940	Emitter_Tentacles	0
3958	1163506811	-980117484	1128065532	0	0	0	20372	939	Emitter_WellOfEternity	0
4147	-995350446	-988584673	1100452148	0	0	0	25767	940	Emitter_Tentacles	0
4148	-995817699	-988100921	1116645203	0	0	0	25767	940	Emitter_Tentacles	0
4149	-996504476	-988428537	1120225089	0	0	0	25767	940	Emitter_Tentacles	0
4150	-996081138	-988544505	1120225089	0	0	0	25767	940	Emitter_Tentacles	0
4159	-991779314	-988476217	1135240675	0	0	0	23179	967	Emitter_WyrmrestTemplePortal	0
4161	-995827669	-988391324	1117655478	0	0	0	26639	967	Emitter_Tentacles_louder	0
4303	1166755005	1150156957	1120996801	0	0	0	27273	870	KunLaiSummit_Waterfall_Medium_New_Smoother	1
4304	1166784109	1150199794	1109088655	0	0	0	27276	870	KunLaiSummit_Waterfall_Large_Bottom_New	0
4306	1166989419	1150299335	1100931715	0	0	0	27274	870	KunLaiSummit_Waterfall_SmallToMedium_New_SmootherTiny	0
4307	1149373241	-988032469	1127191279	0	0	0	27022	960	JadeSerpentTemple_Emitter_Waterfall_Small_Interior	0
4309	1167093625	1151036914	1121891288	0	0	0	27555	870	KunLaiSummit_Waterfall_Large_New_Smoother	1
4312	1167098875	1152414734	1124787790	0	0	0	27021	870	KunLaiSummit_Waterfall_Medium_New	1
4313	1166990807	1151986333	1132997849	0	0	0	27119	870	KunLaiSummit_Waterfall_SmallToMedium_New	0
4316	1166822272	1150884594	1132809934	0	0	1134190260	27555	870	KunLaiSummit_Waterfall_Large_New	0
4317	1166576189	1150040121	1131323860	0	0	0	27218	870	KunLaiSummit_Waterfall_Large_MoreLow_New	0
4318	1166541550	1150352341	1133490086	0	0	1133895074	27119	870	KunLaiSummit_Waterfall_SmallToMedium_New_SmootherDistance	0
4320	1166458555	1149685533	1122114556	0	0	0	27229	870	KunLaiSummit_Waterfall_Large_Bottom_New	0
4324	1166336222	1151079154	1136548509	0	0	0	27120	870	KunLaiSummit_Waterfall_Medium_New_SmootherDistance	0
4325	1166274341	1150822869	1136673685	0	0	0	27155	870	KunLaiSummit_Waterfall_StoM_New_BiggerDistance	0
4327	1166178510	1151105920	1141416837	0	0	0	27218	870	KunLaiSummit_Waterfall_Huge_New_SmootherDistance	1
4328	1165989173	1134339300	1126944094	0	0	0	27185	870	KunLaiSummit_Waterfall_SmallToMedium_New	1
4329	1165186574	1133924466	1135650477	0	0	1093085312	27119	870	KunLaiSummit_Waterfall_SmallToMedium_New_SmootherDistance	0
4330	1165311979	1133122389	1133521704	0	0	1133139272	27048	870	KunLaiSummit_Waterfall_SmallToMedium_New	0
4331	1165422805	1132645433	1131725195	0	0	1089668736	27048	870	KunLaiSummit_Waterfall_SmallToMedium_New	0
4332	1165531406	1132731677	1128133677	0	0	0	27021	870	KunLaiSummit_Waterfall_Medium_New	0
4333	-1002140302	1150316871	1124568146	0	0	0	27090	961	emitter_Stormstout_waterwheel01	0
4336	1141546212	1154361031	1139711869	0	0	0	27119	870	Vale_Waterfall_SmallToMedium_New_SmootherDistance	0
4343	1141808811	1154794411	1136433597	0	0	0	27123	870	Vale_Waterfall_SmalltoMedium_New_SmallerLouder	0
4347	1150373689	1131353771	1139311566	0	0	1113786680	27120	870	Vale_Waterfall_SmallToMedium_New_SmootherDistance	0
4348	1150386688	1131683726	1138611968	0	0	0	27126	870	Vale_Waterfall_Large_Bottom_New_MediumDistance	0
4349	1150820338	1140070969	1137501105	0	0	1106579344	27120	870	Vale_Waterfall_Medium_New_SmootherDistance	0
4350	1150940245	1140042126	1136481192	0	0	1110273272	27126	870	Vale_Waterfall_Large_Bottom_New_MediumDistance	0
4351	1150788281	1140498489	1136991745	0	0	1135768724	27121	870	Vale_Waterfall_Small_New_SmallerLouder	0
4352	1151952725	1143108181	1136493108	0	0	0	27136	870	Vale_Waterfall_SmallToMedium_New_SmootherSmaller	0
4353	1152015445	1143106077	1137275661	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4355	1149251442	1153482653	1135365086	0	0	0	27137	870	Vale_Waterfall_SmallToMedium_New_Smaller	0
4356	1149095793	1153394062	1135384585	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4357	1149339307	1153569536	1135392982	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4358	1146963741	1154150841	1135583743	0	0	0	27134	870	Vale_Waterfall_Medium_New_Smaller	0
4359	1146973952	1154008277	1135645469	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4360	1146954325	1154284829	1135716425	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4361	1144683349	1155046286	1135793308	0	0	0	27134	870	Vale_Waterfall_Medium_New_Smaller	0
4362	1144746013	1154850489	1135878316	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4363	1144751019	1155211250	1135842861	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4365	1150484096	1130871808	1138612971	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4366	1150274418	1132463844	1138651693	0	0	0	27133	870	Vale_Waterfall_Small_New_Smaller	0
4378	1156943730	-1030027947	1137876996	0	0	0	27133	870	JadeForest_Waterfall_Small_New_Smaller	0
4383	1156847872	1087668224	1139486064	0	0	0	27021	870	JadeForest_Waterfall_Medium_New	0
4384	1157162041	-1070807267	1139515598	0	0	0	27048	870	JadeForest_Waterfall_SmalltoMedium_New	0
4386	1156729757	-1030868992	1138955230	0	0	0	27135	870	JadeForest_Waterfall_Medium_New_BiggerSmoother_Pill	1
4387	1157433245	-1035307235	1138420597	0	0	0	27135	870	JadeForest_Waterfall_Medium_New_BiggerSmoother_Pill	1
4388	1156726258	-1024607801	1136854318	0	0	0	27125	870	JadeForest_Waterfall_MediumToLarge_New_SmallerLouder	0
4389	1156994916	-1026635321	1136850281	0	0	0	27125	870	JadeForest_Waterfall_MediumToLarge_New_SmallerLouder	0
4390	1157161856	-1029693440	1136893328	0	0	0	27125	870	JadeForest_Waterfall_MediumToLarge_New_SmallerLouder	0
4391	1157480590	-1032338091	1136905658	0	0	0	27125	870	JadeForest_Waterfall_MediumToLarge_New_SmallerLouder	0
4392	1157133198	-1033276985	1138908944	0	0	0	27135	870	JadeForest_Waterfall_Medium_New_BiggerSmoother_Pill	1
4396	1158381397	-1033020757	1136424613	0	0	0	27057	870	JadeForest_Waterfall_Huge_New	1
