field0	field1	field2
5337	82551	102
5338	82551	105
5340	82552	262
5341	82552	264
5342	82553	65
5343	82554	62
5344	82554	63
5345	82554	64
5346	82554	265
5347	82554	266
5348	82554	267
5349	82555	103
5350	82555	104
5351	82555	259
5352	82555	260
5353	82555	261
5354	82555	268
5356	82556	253
5357	82556	254
5358	82556	255
5359	82556	263
5360	82557	66
5361	82557	73
5362	82557	250
5363	82558	70
5364	82558	71
5365	82558	72
5366	82558	251
5367	82558	252
5368	82559	65
5369	82559	102
5370	82559	105
5371	82559	256
5372	82559	257
5373	82559	258
5374	82559	262
5375	82559	264
5377	82560	62
5378	82560	63
5379	82560	64
5380	82560	265
5381	82560	266
5382	82560	267
5383	82561	103
5384	82561	104
5385	82561	253
5386	82561	254
5387	82561	255
5388	82561	259
5389	82561	260
5390	82561	261
5391	82561	263
5392	82561	268
5394	82562	66
5395	82562	73
5396	82562	250
5397	82563	70
5398	82563	71
5399	82563	72
5400	82563	251
5401	82563	252
5402	82564	65
5403	82564	102
5404	82564	105
5405	82564	256
5406	82564	257
5407	82564	258
5408	82564	262
5409	82564	264
5411	82565	62
5412	82565	63
5413	82565	64
5414	82565	265
5415	82565	266
5416	82565	267
5417	82566	103
5418	82566	104
5419	82566	253
5420	82566	254
5421	82566	255
5422	82566	259
5423	82566	260
5424	82566	261
5425	82566	263
5426	82566	268
5428	82567	66
5429	82567	73
5430	82567	250
5431	82568	70
5432	82568	71
5433	82568	72
5434	82568	251
5435	82568	252
5436	82569	65
5437	82569	102
5438	82569	105
5439	82569	256
5440	82569	257
5441	82569	258
5442	82569	262
5443	82569	264
5445	82570	62
5446	82570	63
5447	82570	64
5448	82570	265
5449	82570	266
5450	82570	267
5451	82571	103
5452	82571	104
5453	82571	253
5454	82571	254
5455	82571	255
5456	82571	259
5457	82571	260
5458	82571	261
5459	82571	263
5460	82571	268
5462	82572	66
5463	82572	73
5464	82572	250
5465	82573	70
5466	82573	71
5467	82573	72
5468	82573	251
5469	82573	252
5470	82574	65
5471	82574	102
5472	82574	105
5473	82574	256
5474	82574	257
5475	82574	258
5476	82574	262
5477	82574	264
5479	82575	62
5480	82575	63
5481	82575	64
5482	82575	265
5483	82575	266
5484	82575	267
5485	82576	103
5486	82576	104
5487	82576	253
5488	82576	254
5489	82576	255
5490	82576	259
5491	82576	260
5492	82576	261
5493	82576	263
5494	82576	268
5496	82577	66
5497	82577	73
5498	82577	250
5499	82578	70
5500	82578	71
5501	82578	72
5502	82578	251
5503	82578	252
5504	82579	65
5505	82579	102
5506	82579	105
5507	82579	256
5508	82579	257
5509	82579	258
5510	82579	262
5511	82579	264
5513	82580	62
5514	82580	63
5515	82580	64
5516	82580	265
5517	82580	266
5518	82580	267
5519	82581	103
5520	82581	104
5521	82581	253
5522	82581	254
5523	82581	255
5524	82581	259
5525	82581	260
5526	82581	261
5527	82581	263
5528	82581	268
5530	82582	66
5531	82582	73
5532	82582	250
5533	82583	70
5534	82583	71
5535	82583	72
5536	82583	251
5537	82583	252
5538	82584	65
5539	82584	102
5540	82584	105
5541	82584	256
5542	82584	257
5543	82584	258
5544	82584	262
5545	82584	264
5547	82585	62
5548	82585	63
5549	82585	64
5550	82585	265
5551	82585	266
5552	82585	267
5553	82586	103
5554	82586	104
5555	82586	253
5556	82586	254
5557	82586	255
5558	82586	259
5559	82586	260
5560	82586	261
5561	82586	263
5562	82586	268
5564	82587	66
5565	82587	73
5566	82587	250
5567	82588	70
5568	82588	71
5569	82588	72
5570	82588	251
5571	82588	252
5572	82589	102
5573	82589	105
5574	82589	256
5575	82589	257
5576	82589	258
5578	82590	62
5579	82590	63
5580	82590	64
5581	82590	265
5582	82590	266
5583	82590	267
5584	82591	103
5585	82591	104
5586	82591	268
5588	82592	70
5589	82592	71
5590	82592	72
5591	82592	250
5592	82592	251
5593	82592	252
5594	82593	72
5595	82593	251
5596	82594	253
5597	82594	254
5598	82594	255
5599	82595	66
5600	82595	73
5601	82596	65
5602	82596	262
5603	82596	264
5604	82597	259
5605	82597	260
5606	82597	261
5607	82598	259
5608	82598	260
5609	82598	261
5610	82598	263
5611	82599	70
5612	82599	71
5613	82599	72
5614	82599	250
5615	82599	251
5616	82599	252
5617	82600	72
5618	82600	251
5619	82601	66
5620	82601	73
5621	82602	65
5622	82602	262
5623	82602	264
5624	82603	259
5625	82603	260
5626	82603	261
5627	82604	259
5628	82604	260
5629	82604	261
5630	82604	263
5631	82604	268
5632	82614	256
5633	82614	257
5634	82614	258
5635	82615	102
5636	82615	105
5638	82616	262
5639	82616	264
5640	82617	65
5641	82618	62
5642	82618	63
5643	82618	64
5644	82618	265
5645	82618	266
5646	82618	267
5647	82619	103
5648	82619	104
5649	82619	259
5650	82619	260
5651	82619	261
5652	82619	268
5654	82620	253
5655	82620	254
5656	82620	255
5657	82620	263
5658	82621	66
5659	82621	73
5660	82621	250
5661	82622	70
5662	82622	71
5663	82622	72
5664	82622	251
5665	82622	252
5666	82623	256
5667	82623	257
5668	82623	258
5669	82624	102
5670	82624	105
5672	82625	262
5673	82625	264
5674	82626	65
5675	82627	62
5676	82627	63
5677	82627	64
5678	82627	265
5679	82627	266
5680	82627	267
5681	82628	103
5682	82628	104
5683	82628	259
5684	82628	260
5685	82628	261
5686	82628	268
5688	82629	253
5689	82629	254
5690	82629	255
5691	82629	263
5692	82630	66
5693	82630	73
5694	82630	250
5695	82631	70
5696	82631	71
5697	82631	72
5698	82631	251
5699	82631	252
5700	82632	256
5701	82632	257
5702	82632	258
5703	82633	102
5704	82633	105
5706	82634	262
5707	82634	264
5708	82635	65
5709	82636	62
5710	82636	63
5711	82636	64
5712	82636	265
5713	82636	266
5714	82636	267
5715	82637	103
5716	82637	104
5717	82637	259
5718	82637	260
5719	82637	261
5720	82637	268
5722	82638	253
5723	82638	254
5724	82638	255
5725	82638	263
5726	82639	66
5727	82639	73
5728	82639	250
5729	82640	70
5730	82640	71
5731	82640	72
5732	82640	251
5733	82640	252
5734	82641	256
5735	82641	257
5736	82641	258
5737	82642	102
5738	82642	105
5740	82643	262
5741	82643	264
5742	82644	65
5743	82645	62
5744	82645	63
5745	82645	64
5746	82645	265
5747	82645	266
5748	82645	267
5749	82646	103
5750	82646	104
5751	82646	259
5752	82646	260
5753	82646	261
5754	82646	268
5756	82647	253
5757	82647	254
5758	82647	255
5759	82647	263
5760	82648	66
5761	82648	73
5762	82648	250
5763	82649	70
5764	82649	71
5765	82649	72
5766	82649	251
5767	82649	252
5768	82650	256
5769	82650	257
5770	82650	258
5771	82651	102
5772	82651	105
5774	82652	262
5775	82652	264
5776	82653	65
5777	82654	62
5778	82654	63
5779	82654	64
5780	82654	265
5781	82654	266
5782	82654	267
5783	82655	103
5784	82655	104
5785	82655	259
5786	82655	260
5787	82655	261
5788	82655	268
5790	82656	253
5791	82656	254
5792	82656	255
5793	82656	263
5794	82657	66
5795	82657	73
5796	82657	250
5797	82658	70
5798	82658	71
5799	82658	72
5800	82658	251
5801	82658	252
5802	82659	256
5803	82659	257
5804	82659	258
5805	82660	102
5806	82660	105
5808	82661	262
5809	82661	264
5810	82662	65
5811	82663	62
5812	82663	63
5813	82663	64
5814	82663	265
5815	82663	266
5816	82663	267
5817	82664	103
5818	82664	104
5819	82664	259
5820	82664	260
5821	82664	261
5822	82664	268
5824	82665	253
5825	82665	254
5826	82665	255
5827	82665	263
5828	82666	66
5829	82666	73
5830	82666	250
5831	82667	70
5832	82667	71
5833	82667	72
5834	82667	251
5835	82667	252
5836	82668	256
5837	82668	257
5838	82668	258
5839	82669	102
5840	82669	105
5842	82670	262
5843	82670	264
5844	82671	65
5845	82672	62
5846	82672	63
5847	82672	64
5848	82672	265
5849	82672	266
5850	82672	267
5851	82673	103
5852	82673	104
5853	82673	259
5854	82673	260
5855	82673	261
5856	82673	268
5858	82674	253
5859	82674	254
5860	82674	255
5861	82674	263
5862	82675	66
5863	82675	73
5864	82675	250
5865	82676	70
5866	82676	71
5867	82676	72
5868	82676	251
5869	82676	252
5870	82677	256
5871	82677	257
5872	82677	258
5873	82678	102
5874	82678	105
5876	82679	262
5877	82679	264
5878	82680	65
5879	82681	62
5880	82681	63
5881	82681	64
5882	82681	265
5883	82681	266
5884	82681	267
5885	82682	103
5886	82682	104
5887	82682	259
5888	82682	260
5889	82682	261
5890	82682	268
5892	82683	253
5893	82683	254
5894	82683	255
5895	82683	263
5896	82684	66
5897	82684	73
5898	82684	250
5899	82685	70
5900	82685	71
5901	82685	72
5902	82685	251
5903	82685	252
5904	82686	65
5905	82686	102
5906	82686	105
5907	82686	256
5908	82686	257
5909	82686	258
5910	82686	262
5911	82686	264
5913	82687	62
5914	82687	63
5915	82687	64
5916	82687	265
5917	82687	266
5918	82687	267
5919	82688	103
5920	82688	104
5921	82688	253
5922	82688	254
5923	82688	255
5924	82688	259
5925	82688	260
5926	82688	261
5927	82688	263
5928	82688	268
5930	82689	66
5931	82689	73
5932	82689	250
5933	82690	70
5934	82690	71
5935	82690	72
5936	82690	251
5937	82690	252
5938	82691	65
5939	82691	102
5940	82691	105
5941	82691	256
5942	82691	257
5943	82691	258
5944	82691	262
5945	82691	264
5947	82692	62
5948	82692	63
5949	82692	64
5950	82692	265
5951	82692	266
5952	82692	267
5953	82693	103
5954	82693	104
5955	82693	253
5956	82693	254
5957	82693	255
5958	82693	259
5959	82693	260
5960	82693	261
5961	82693	263
5962	82693	268
5964	82694	66
5965	82694	73
5966	82694	250
5967	82695	70
5968	82695	71
5969	82695	72
5970	82695	251
5971	82695	252
5972	82696	65
5973	82696	102
5974	82696	105
5975	82696	256
5976	82696	257
5977	82696	258
5978	82696	262
5979	82696	264
5981	82697	62
5982	82697	63
5983	82697	64
5984	82697	265
5985	82697	266
5986	82697	267
5987	82698	103
5988	82698	104
5989	82698	253
5990	82698	254
5991	82698	255
5992	82698	259
5993	82698	260
5994	82698	261
5995	82698	263
5996	82698	268
5998	82699	66
5999	82699	73
6000	82699	250
6001	82700	70
6002	82700	71
6003	82700	72
6004	82700	251
6005	82700	252
6006	82701	65
6007	82701	102
6008	82701	105
6009	82701	256
6010	82701	257
6011	82701	258
6012	82701	262
6013	82701	264
6015	82702	62
6016	82702	63
6017	82702	64
6018	82702	265
6019	82702	266
6020	82702	267
6021	82703	103
6022	82703	104
6023	82703	253
6024	82703	254
6025	82703	255
6026	82703	259
6027	82703	260
6028	82703	261
6029	82703	263
6030	82703	268
6032	82704	66
6033	82704	73
6034	82704	250
6035	82705	70
6036	82705	71
6037	82705	72
6038	82705	251
6039	82705	252
6040	82706	102
6041	82706	105
6042	82706	256
6043	82706	257
6044	82706	258
6046	82707	62
6047	82707	63
6048	82707	64
6049	82707	265
6050	82707	266
6051	82707	267
6052	82708	103
6053	82708	104
6054	82708	268
6056	82709	70
6057	82709	71
6058	82709	72
6059	82709	250
6060	82709	251
6061	82709	252
6062	82710	72
6063	82710	251
6064	82711	253
6065	82711	254
6066	82711	255
6067	82712	66
6068	82712	73
6069	82713	65
6070	82713	262
6071	82713	264
6072	82714	259
6073	82714	260
6074	82714	261
6075	82715	259
6076	82715	260
6077	82715	261
6078	82715	263
6079	82716	70
6080	82716	71
6081	82716	72
6082	82716	250
6083	82716	251
6084	82716	252
6085	82717	72
6086	82717	251
6087	82718	66
6088	82718	73
6089	82719	65
6090	82719	262
6091	82719	264
6092	82720	259
6093	82720	260
6094	82720	261
6095	82721	259
6096	82721	260
6097	82721	261
6098	82721	263
6099	82721	268
6121	82818	103
6122	82818	104
6123	82818	259
6124	82818	260
6125	82818	261
6126	82818	268
6127	82818	270
6135	82858	103
6136	82858	104
6137	82858	259
6138	82858	260
6139	82858	261
6140	82858	268
6141	82858	270
6145	82598	269
6146	80797	269
6147	81853	269
6148	81551	269
6149	82715	269
6150	81680	269
6151	80972	269
6152	82984	66
6153	82984	73
6154	82984	250
6155	83063	102
6156	83063	105
6157	83063	269
6158	81441	270
6159	81445	269
6160	81450	270
6161	81454	269
6162	81459	270
6163	81463	269
6164	81468	270
6165	81472	269
6166	81477	270
6167	81481	269
6168	81486	270
6169	81490	269
6170	81495	270
6171	81499	269
6172	81504	270
6173	81508	269
6174	81512	270
6175	81514	269
6176	81517	270
6177	81519	269
6178	81522	270
6179	81524	269
6180	81527	270
6181	81529	269
6182	81532	270
6183	81534	269
6184	81537	270
6185	81539	269
6186	81542	270
6187	81544	269
6188	81580	270
6189	81584	269
6190	81589	270
6191	81593	269
6192	81598	270
6193	81602	269
6194	81607	270
6195	81611	269
6196	81616	270
6197	81620	269
6198	81625	270
6199	81629	269
6200	81634	270
6201	81638	269
6202	81643	270
6203	81647	269
6204	81651	270
6205	81653	269
6206	81656	270
6207	81658	269
6208	81661	270
6209	81663	269
6210	81666	270
6211	81668	269
6212	81671	270
6213	81673	269
6214	81743	270
6215	81747	269
6216	81752	270
6217	81756	269
6218	81761	270
6219	81765	269
6220	81770	270
6221	81774	269
6222	81779	270
6223	81783	269
6224	81788	270
6225	81792	269
6226	81797	270
6227	81801	269
6228	81806	270
6229	81810	269
6230	81814	270
6231	81816	269
6232	81819	270
6233	81821	269
6234	81824	270
6235	81826	269
6236	81829	270
6237	81831	269
6238	81834	270
6239	81836	269
6240	81839	270
6241	81841	269
6242	81844	270
6243	81846	269
6244	82488	270
6245	82492	269
6246	82497	270
6247	82501	269
6248	82506	270
6249	82510	269
6250	82515	270
6251	82519	269
6252	82524	270
6253	82528	269
6254	82533	270
6255	82537	269
6256	82542	270
6257	82546	269
6258	82551	270
6259	82555	269
6260	82559	270
6261	82561	269
6262	82564	270
6263	82566	269
6264	82569	270
6265	82571	269
6266	82574	270
6267	82576	269
6268	82579	270
6269	82581	269
6270	82584	270
6271	82586	269
6272	82589	270
6273	82591	269
6274	82615	270
6275	82619	269
6276	82624	270
6277	82628	269
6278	82633	270
6279	82637	269
6280	82642	270
6281	82646	269
6282	82651	270
6283	82655	269
6284	82660	270
6285	82664	269
6286	82669	270
6287	82673	269
6288	82678	270
6289	82682	269
6290	82686	270
6291	82688	269
6292	82691	270
6293	82693	269
6294	82696	270
6295	82698	269
6296	82701	270
6297	82703	269
6298	82706	270
6299	82708	269
6300	83158	256
6301	83158	257
6302	83158	258
6309	83162	62
6310	83162	63
6311	83162	64
6312	83162	265
6313	83162	266
6314	83162	267
6334	83167	256
6335	83167	257
6336	83167	258
6343	83171	62
6344	83171	63
6345	83171	64
6346	83171	265
6347	83171	266
6348	83171	267
6368	83176	256
6369	83176	257
6370	83176	258
6377	83180	62
6378	83180	63
6379	83180	64
6380	83180	265
6381	83180	266
6382	83180	267
6402	83185	256
6403	83185	257
6404	83185	258
6411	83189	62
6412	83189	63
6413	83189	64
6414	83189	265
6415	83189	266
6416	83189	267
6436	83194	256
6437	83194	257
6438	83194	258
6445	83198	62
6446	83198	63
6447	83198	64
6448	83198	265
6449	83198	266
6450	83198	267
6470	83203	256
6471	83203	257
6472	83203	258
6479	83207	62
6480	83207	63
6481	83207	64
6482	83207	265
6483	83207	266
6484	83207	267
6504	83212	256
6505	83212	257
6506	83212	258
6513	83216	62
6514	83216	63
6515	83216	64
6516	83216	265
6517	83216	266
6518	83216	267
6538	83221	256
6539	83221	257
6540	83221	258
6547	83225	62
6548	83225	63
6549	83225	64
6550	83225	265
6551	83225	266
6552	83225	267
6581	83231	62
6582	83231	63
6583	83231	64
6584	83231	265
6585	83231	266
6586	83231	267
6615	83236	62
6616	83236	63
6617	83236	64
6618	83236	265
6619	83236	266
6620	83236	267
6683	83246	62
6684	83246	63
6685	83246	64
6686	83246	265
6687	83246	266
6688	83246	267
6751	83256	62
6752	83256	63
6753	83256	64
6754	83256	265
6755	83256	266
6756	83256	267
6782	83261	62
6783	83261	63
6784	83261	64
6785	83261	265
6786	83261	266
6787	83261	267
6837	83644	256
6838	83644	257
6839	83644	258
6841	83645	105
6843	83646	262
6844	83646	264
6845	83647	65
6846	83648	62
6847	83648	63
6848	83648	64
6849	83648	265
6850	83648	266
6851	83648	267
6852	83649	103
6853	83649	104
6854	83649	259
6855	83649	260
6856	83649	261
6857	83649	268
6859	83650	253
6860	83650	254
6861	83650	255
6862	83650	263
6863	83651	66
6864	83651	73
6865	83651	250
6866	83652	70
6867	83652	71
6868	83652	72
6869	83652	251
6870	83652	252
6871	83653	256
6872	83653	257
6873	83653	258
6874	83654	102
6875	83654	105
6877	83655	262
6878	83655	264
6879	83656	65
6880	83657	62
6881	83657	63
6882	83657	64
6883	83657	265
6884	83657	266
6885	83657	267
6886	83658	103
6887	83658	104
6888	83658	259
6889	83658	260
6890	83658	261
6891	83658	268
6893	83659	253
6894	83659	254
6895	83659	255
6896	83659	263
6897	83660	66
6898	83660	73
6899	83660	250
6900	83661	70
6901	83661	71
6902	83661	72
6903	83661	251
6904	83661	252
6905	83662	256
6906	83662	257
6907	83662	258
6908	83663	102
6909	83663	105
6911	83664	262
6912	83664	264
6913	83665	65
6914	83666	62
6915	83666	63
6916	83666	64
6917	83666	265
6918	83666	266
6919	83666	267
6920	83667	103
6921	83667	104
6922	83667	259
6923	83667	260
6924	83667	261
6925	83667	268
6927	83668	253
6928	83668	254
6929	83668	255
6930	83668	263
6931	83669	66
6932	83669	73
6933	83669	250
6934	83670	70
6935	83670	71
6936	83670	72
6937	83670	251
6938	83670	252
6939	83671	256
6940	83671	257
6941	83671	258
6942	83672	102
6943	83672	105
6945	83673	262
6946	83673	264
6947	83674	65
6948	83675	62
6949	83675	63
6950	83675	64
6951	83675	265
6952	83675	266
6953	83675	267
6954	83676	103
6955	83676	104
6956	83676	259
6957	83676	260
6958	83676	261
6959	83676	268
6961	83677	253
6962	83677	254
6963	83677	255
6964	83677	263
6965	83678	66
6966	83678	73
6967	83678	250
6968	83679	70
6969	83679	71
6970	83679	72
6971	83679	251
6972	83679	252
6973	83680	256
6974	83680	257
6975	83680	258
6976	83681	102
6977	83681	105
6979	83682	262
6980	83682	264
6981	83683	65
6982	83684	62
6983	83684	63
6984	83684	64
6985	83684	265
6986	83684	266
6987	83684	267
6988	83685	103
6989	83685	104
6990	83685	259
6991	83685	260
6992	83685	261
6993	83685	268
6995	83686	253
6996	83686	254
6997	83686	255
6998	83686	263
6999	83687	66
7000	83687	73
7001	83687	250
7002	83688	70
7003	83688	71
7004	83688	72
7005	83688	251
7006	83688	252
7007	83689	256
7008	83689	257
7009	83689	258
7010	83690	102
7011	83690	105
7013	83691	262
7014	83691	264
7015	83692	65
7016	83693	62
7017	83693	63
7018	83693	64
7019	83693	265
7020	83693	266
7021	83693	267
7022	83694	103
7023	83694	104
7024	83694	259
7025	83694	260
7026	83694	261
7027	83694	268
7029	83695	253
7030	83695	254
7031	83695	255
7032	83695	263
7033	83696	66
7034	83696	73
7035	83696	250
7036	83697	70
7037	83697	71
7038	83697	72
7039	83697	251
7040	83697	252
7041	83698	256
7042	83698	257
7043	83698	258
7044	83699	102
7045	83699	105
7047	83700	262
7048	83700	264
7049	83701	65
7050	83702	62
7051	83702	63
7052	83702	64
7053	83702	265
7054	83702	266
7055	83702	267
7056	83703	103
7057	83703	104
7058	83703	259
7059	83703	260
7060	83703	261
7061	83703	268
7063	83704	253
7064	83704	254
7065	83704	255
7066	83704	263
7067	83705	66
7068	83705	73
7069	83705	250
7070	83706	70
7071	83706	71
7072	83706	72
7073	83706	251
7074	83706	252
7075	83707	256
7076	83707	257
7077	83707	258
7078	83708	102
7079	83708	105
7081	83709	262
7082	83709	264
7083	83710	65
7084	83711	62
7085	83711	63
7086	83711	64
7087	83711	265
7088	83711	266
7089	83711	267
7090	83712	103
7091	83712	104
7092	83712	259
7093	83712	260
7094	83712	261
7095	83712	268
7097	83713	253
7098	83713	254
7099	83713	255
7100	83713	263
7101	83714	66
7102	83714	73
7103	83714	250
7104	83715	70
7105	83715	71
7106	83715	72
7107	83715	251
7108	83715	252
7109	83716	65
7110	83716	102
7111	83716	105
7112	83716	256
7113	83716	257
7114	83716	258
7115	83716	262
7116	83716	264
7118	83717	62
7119	83717	63
7120	83717	64
7121	83717	265
7122	83717	266
7123	83717	267
7124	83718	103
7125	83718	104
7126	83718	253
7127	83718	254
7128	83718	255
7129	83718	259
7130	83718	260
7131	83718	261
7132	83718	263
7133	83718	268
7135	83719	66
7136	83719	73
7137	83719	250
7138	83720	70
7139	83720	71
7140	83720	72
7141	83720	251
7142	83720	252
7143	83721	65
7144	83721	102
7145	83721	105
7146	83721	256
7147	83721	257
7148	83721	258
7149	83721	262
7150	83721	264
7152	83722	62
7153	83722	63
7154	83722	64
7155	83722	265
7156	83722	266
7157	83722	267
7158	83723	103
7159	83723	104
7160	83723	253
7161	83723	254
7162	83723	255
7163	83723	259
7164	83723	260
7165	83723	261
7166	83723	263
7167	83723	268
7169	83724	66
7170	83724	73
7171	83724	250
7172	83725	70
7173	83725	71
7174	83725	72
7175	83725	251
7176	83725	252
7177	83726	65
7178	83726	102
7179	83726	105
7180	83726	256
7181	83726	257
7182	83726	258
7183	83726	262
7184	83726	264
7186	83727	62
7187	83727	63
7188	83727	64
7189	83727	265
7190	83727	266
7191	83727	267
7192	83728	103
7193	83728	104
7194	83728	253
7195	83728	254
7196	83728	255
7197	83728	259
7198	83728	260
7199	83728	261
7200	83728	263
7201	83728	268
7203	83729	66
7204	83729	73
7205	83729	250
7206	83730	70
7207	83730	71
7208	83730	72
7209	83730	251
7210	83730	252
7211	83731	65
7212	83731	102
7213	83731	105
7214	83731	256
7215	83731	257
7216	83731	258
7217	83731	262
7218	83731	264
7220	83732	62
7221	83732	63
7222	83732	64
7223	83732	265
7224	83732	266
7225	83732	267
7226	83733	103
7227	83733	104
7228	83733	253
7229	83733	254
7230	83733	255
7231	83733	259
7232	83733	260
7233	83733	261
7234	83733	263
7235	83733	268
7237	83734	66
7238	83734	73
7239	83734	250
7240	83735	70
7241	83735	71
7242	83735	72
7243	83735	251
7244	83735	252
7245	83736	65
7246	83736	102
7247	83736	105
7248	83736	256
7249	83736	257
7250	83736	258
7251	83736	262
7252	83736	264
7254	83737	62
7255	83737	63
7256	83737	64
7257	83737	265
7258	83737	266
7259	83737	267
7260	83738	103
7261	83738	104
7262	83738	253
7263	83738	254
7264	83738	255
7265	83738	259
7266	83738	260
7267	83738	261
7268	83738	263
7269	83738	268
7271	83739	66
7272	83739	73
7273	83739	250
7274	83740	70
7275	83740	71
7276	83740	72
7277	83740	251
7278	83740	252
7279	83741	65
7280	83741	102
7281	83741	105
7282	83741	256
7283	83741	257
7284	83741	258
7285	83741	262
7286	83741	264
7288	83742	62
7289	83742	63
7290	83742	64
7291	83742	265
7292	83742	266
7293	83742	267
7294	83743	103
7295	83743	104
7296	83743	253
7297	83743	254
7298	83743	255
7299	83743	259
7300	83743	260
7301	83743	261
7302	83743	263
7303	83743	268
7305	83744	66
7306	83744	73
7307	83744	250
7308	83745	70
7309	83745	71
7310	83745	72
7311	83745	251
7312	83745	252
7313	83746	102
7314	83746	105
7315	83746	256
7316	83746	257
7317	83746	258
7319	83747	62
7320	83747	63
7321	83747	64
7322	83747	265
7323	83747	266
7324	83747	267
7325	83748	103
7326	83748	104
7327	83748	268
7329	83749	70
7330	83749	71
7331	83749	72
7332	83749	250
7333	83749	251
7334	83749	252
7335	83750	72
7336	83750	251
7337	83751	253
7338	83751	254
7339	83751	255
7340	83752	66
7341	83752	73
7342	83753	65
7343	83753	262
7344	83753	264
7345	83754	259
7346	83754	260
7347	83754	261
7348	83755	259
7349	83755	260
7350	83755	261
7351	83755	263
7352	83755	268
7353	83756	70
7354	83756	71
7355	83756	72
7356	83756	250
7357	83756	251
7358	83756	252
7359	83757	72
7360	83757	251
7361	83758	66
7362	83758	73
7363	83759	65
7364	83759	262
7365	83759	264
7366	83760	259
7367	83760	260
7368	83760	261
7369	83761	259
7370	83761	260
7371	83761	261
7372	83761	263
7373	83761	268
7374	83983	256
7375	83983	257
7376	83983	258
7377	83984	102
7378	83984	105
7380	83985	262
7381	83985	264
7382	83986	65
7383	83987	62
7384	83987	63
7385	83987	64
7386	83987	265
7387	83987	266
7388	83987	267
7389	83988	103
7390	83988	104
7391	83988	259
7392	83988	260
7393	83988	261
7394	83988	268
7396	83989	253
7397	83989	254
7398	83989	255
7399	83989	263
7400	83990	66
7401	83990	73
7402	83990	250
7403	83991	70
7404	83991	71
7405	83991	72
7406	83991	251
7407	83991	252
7408	83992	256
7409	83992	257
7410	83992	258
7411	83993	102
7412	83993	105
7414	83994	262
7415	83994	264
7416	83995	65
7417	83996	62
7418	83996	63
7419	83996	64
7420	83996	265
7421	83996	266
7422	83996	267
7423	83997	103
7424	83997	104
7425	83997	259
7426	83997	260
7427	83997	261
7428	83997	268
7430	83998	253
7431	83998	254
7432	83998	255
7433	83998	263
7434	83999	66
7435	83999	73
7436	83999	250
7437	84000	70
7438	84000	71
7439	84000	72
7440	84000	251
7441	84000	252
7442	84001	256
7443	84001	257
7444	84001	258
7445	84002	102
7446	84002	105
7448	84003	262
7449	84003	264
7450	84004	65
7451	84005	62
7452	84005	63
7453	84005	64
7454	84005	265
7455	84005	266
7456	84005	267
7457	84006	103
7458	84006	104
7459	84006	259
7460	84006	260
7461	84006	261
7462	84006	268
7464	84007	253
7465	84007	254
7466	84007	255
7467	84007	263
7468	84008	66
7469	84008	73
7470	84008	250
7471	84009	70
7472	84009	71
7473	84009	72
7474	84009	251
7475	84009	252
7476	84010	256
7477	84010	257
7478	84010	258
7479	84011	102
7480	84011	105
7482	84012	262
7483	84012	264
7484	84013	65
7485	84014	62
7486	84014	63
7487	84014	64
7488	84014	265
7489	84014	266
7490	84014	267
7491	84015	103
7492	84015	104
7493	84015	259
7494	84015	260
7495	84015	261
7496	84015	268
7498	84016	253
7499	84016	254
7500	84016	255
7501	84016	263
7502	84017	66
7503	84017	73
7504	84017	250
7505	84018	70
7506	84018	71
7507	84018	72
7508	84018	251
7509	84018	252
7510	84019	256
7511	84019	257
7512	84019	258
7513	84020	102
7514	84020	105
7516	84021	262
7517	84021	264
7518	84022	65
7519	84023	62
7520	84023	63
7521	84023	64
7522	84023	265
7523	84023	266
7524	84023	267
7525	84024	103
7526	84024	104
7527	84024	259
7528	84024	260
7529	84024	261
7530	84024	268
7532	84025	253
7533	84025	254
7534	84025	255
7535	84025	263
7536	84026	66
7537	84026	73
7538	84026	250
7539	84027	70
7540	84027	71
7541	84027	72
7542	84027	251
7543	84027	252
7544	84028	256
7545	84028	257
7546	84028	258
7547	84029	102
7548	84029	105
7550	84030	262
7551	84030	264
7552	84031	65
7553	84032	62
7554	84032	63
7555	84032	64
7556	84032	265
7557	84032	266
7558	84032	267
7559	84033	103
7560	84033	104
7561	84033	259
7562	84033	260
7563	84033	261
7564	84033	268
7566	84034	253
7567	84034	254
7568	84034	255
7569	84034	263
7570	84035	66
7571	84035	73
7572	84035	250
7573	84036	70
7574	84036	71
7575	84036	72
7576	84036	251
7577	84036	252
7578	84037	256
7579	84037	257
7580	84037	258
7581	84038	102
7582	84038	105
7584	84039	262
7585	84039	264
7586	84040	65
7587	84041	62
7588	84041	63
7589	84041	64
7590	84041	265
7591	84041	266
7592	84041	267
7593	84042	103
7594	84042	104
7595	84042	259
7596	84042	260
7597	84042	261
7598	84042	268
7600	84043	253
7601	84043	254
7602	84043	255
7603	84043	263
7604	84044	66
7605	84044	73
7606	84044	250
7607	84045	70
7608	84045	71
7609	84045	72
7610	84045	251
7611	84045	252
7612	84046	256
7613	84046	257
7614	84046	258
7615	84047	102
7616	84047	105
7618	84048	262
7619	84048	264
7620	84049	65
7621	84050	62
7622	84050	63
7623	84050	64
7624	84050	265
7625	84050	266
7626	84050	267
7627	84051	103
7628	84051	104
7629	84051	259
7630	84051	260
7631	84051	261
7632	84051	268
7634	84052	253
7635	84052	254
7636	84052	255
7637	84052	263
7638	84053	66
7639	84053	73
