field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
13119	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower12_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper12_07.blp		5	12	7
13120	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower12_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper12_08.blp		5	12	8
13121	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_00.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_00.blp		5	13	0
13122	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_01.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_01.blp		5	13	1
13123	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_02.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_02.blp		5	13	2
13124	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_03.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_03.blp		5	13	3
13125	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_04.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_04.blp		5	13	4
13126	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_05.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_05.blp		5	13	5
13127	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_06.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_06.blp		5	13	6
13128	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_07.blp		5	13	7
13129	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower13_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper13_08.blp		5	13	8
13130	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_00.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_00.blp		5	14	0
13131	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_01.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_01.blp		5	14	1
13132	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_02.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_02.blp		5	14	2
13133	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_03.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_03.blp		5	14	3
13134	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_04.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_04.blp		5	14	4
13135	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_05.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_05.blp		5	14	5
13136	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_06.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_06.blp		5	14	6
13137	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_07.blp		5	14	7
13138	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower14_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper14_08.blp		5	14	8
13139	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_00.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_00.blp		5	15	0
13140	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_01.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_01.blp		5	15	1
13141	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_02.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_02.blp		5	15	2
13142	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_03.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_03.blp		5	15	3
13143	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_04.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_04.blp		5	15	4
13144	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_05.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_05.blp		5	15	5
13145	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_06.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_06.blp		5	15	6
13146	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_07.blp		5	15	7
13147	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower15_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper15_08.blp		5	15	8
13148	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_00.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_00.blp		5	16	0
13149	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_01.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_01.blp		5	16	1
13150	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_02.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_02.blp		5	16	2
13151	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_03.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_03.blp		5	16	3
13152	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_04.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_04.blp		5	16	4
13153	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_05.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_05.blp		5	16	5
13154	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_06.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_06.blp		5	16	6
13155	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_07.blp		5	16	7
13156	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower16_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper16_08.blp		5	16	8
13157	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_00.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_00.blp		5	17	0
13158	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_01.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_01.blp		5	17	1
13159	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_02.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_02.blp		5	17	2
13160	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_03.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_03.blp		5	17	3
13161	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_04.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_04.blp		5	17	4
13162	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_05.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_05.blp		5	17	5
13163	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_06.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_06.blp		5	17	6
13164	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_07.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_07.blp		5	17	7
13165	4	0	1	Character\NightElf\Male\NightElfMaleFaceLower17_08.blp	Character\NightElf\Male\NightElfMaleFaceUpper17_08.blp		5	17	8
13166	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_00.blp	Character\Orc\Female\OrcFemaleFaceUpper09_00.blp		5	9	0
13167	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_01.blp	Character\Orc\Female\OrcFemaleFaceUpper09_01.blp		5	9	1
13168	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_02.blp	Character\Orc\Female\OrcFemaleFaceUpper09_02.blp		5	9	2
13169	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_03.blp	Character\Orc\Female\OrcFemaleFaceUpper09_03.blp		5	9	3
13170	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_04.blp	Character\Orc\Female\OrcFemaleFaceUpper09_04.blp		5	9	4
13171	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_05.blp	Character\Orc\Female\OrcFemaleFaceUpper09_05.blp		5	9	5
13172	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_06.blp	Character\Orc\Female\OrcFemaleFaceUpper09_06.blp		5	9	6
13173	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_07.blp	Character\Orc\Female\OrcFemaleFaceUpper09_07.blp		5	9	7
13174	2	1	1	Character\Orc\Female\OrcFemaleFaceLower09_08.blp	Character\Orc\Female\OrcFemaleFaceUpper09_08.blp		5	9	8
13175	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_00.blp	Character\Orc\Female\OrcFemaleFaceUpper10_00.blp		5	10	0
13176	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_01.blp	Character\Orc\Female\OrcFemaleFaceUpper10_01.blp		5	10	1
13177	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_02.blp	Character\Orc\Female\OrcFemaleFaceUpper10_02.blp		5	10	2
13178	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_03.blp	Character\Orc\Female\OrcFemaleFaceUpper10_03.blp		5	10	3
13179	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_04.blp	Character\Orc\Female\OrcFemaleFaceUpper10_04.blp		5	10	4
13180	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_05.blp	Character\Orc\Female\OrcFemaleFaceUpper10_05.blp		5	10	5
13181	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_06.blp	Character\Orc\Female\OrcFemaleFaceUpper10_06.blp		5	10	6
13182	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_07.blp	Character\Orc\Female\OrcFemaleFaceUpper10_07.blp		5	10	7
13183	2	1	1	Character\Orc\Female\OrcFemaleFaceLower10_08.blp	Character\Orc\Female\OrcFemaleFaceUpper10_08.blp		5	10	8
13184	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_00.blp	Character\Orc\Female\OrcFemaleFaceUpper11_00.blp		5	11	0
13185	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_01.blp	Character\Orc\Female\OrcFemaleFaceUpper11_01.blp		5	11	1
13186	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_02.blp	Character\Orc\Female\OrcFemaleFaceUpper11_02.blp		5	11	2
13187	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_03.blp	Character\Orc\Female\OrcFemaleFaceUpper11_03.blp		5	11	3
13188	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_04.blp	Character\Orc\Female\OrcFemaleFaceUpper11_04.blp		5	11	4
13189	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_05.blp	Character\Orc\Female\OrcFemaleFaceUpper11_05.blp		5	11	5
13190	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_06.blp	Character\Orc\Female\OrcFemaleFaceUpper11_06.blp		5	11	6
13191	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_07.blp	Character\Orc\Female\OrcFemaleFaceUpper11_07.blp		5	11	7
13192	2	1	1	Character\Orc\Female\OrcFemaleFaceLower11_08.blp	Character\Orc\Female\OrcFemaleFaceUpper11_08.blp		5	11	8
13193	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_00.blp	Character\Orc\Female\OrcFemaleFaceUpper12_00.blp		5	12	0
13194	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_01.blp	Character\Orc\Female\OrcFemaleFaceUpper12_01.blp		5	12	1
13195	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_02.blp	Character\Orc\Female\OrcFemaleFaceUpper12_02.blp		5	12	2
13196	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_03.blp	Character\Orc\Female\OrcFemaleFaceUpper12_03.blp		5	12	3
13197	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_04.blp	Character\Orc\Female\OrcFemaleFaceUpper12_04.blp		5	12	4
13198	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_05.blp	Character\Orc\Female\OrcFemaleFaceUpper12_05.blp		5	12	5
13199	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_06.blp	Character\Orc\Female\OrcFemaleFaceUpper12_06.blp		5	12	6
13200	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_07.blp	Character\Orc\Female\OrcFemaleFaceUpper12_07.blp		5	12	7
13201	2	1	1	Character\Orc\Female\OrcFemaleFaceLower12_08.blp	Character\Orc\Female\OrcFemaleFaceUpper12_08.blp		5	12	8
13202	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_00.blp	Character\Orc\Female\OrcFemaleFaceUpper13_00.blp		5	13	0
13203	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_01.blp	Character\Orc\Female\OrcFemaleFaceUpper13_01.blp		5	13	1
13204	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_02.blp	Character\Orc\Female\OrcFemaleFaceUpper13_02.blp		5	13	2
13205	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_03.blp	Character\Orc\Female\OrcFemaleFaceUpper13_03.blp		5	13	3
13206	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_04.blp	Character\Orc\Female\OrcFemaleFaceUpper13_04.blp		5	13	4
13207	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_05.blp	Character\Orc\Female\OrcFemaleFaceUpper13_05.blp		5	13	5
13208	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_06.blp	Character\Orc\Female\OrcFemaleFaceUpper13_06.blp		5	13	6
13209	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_07.blp	Character\Orc\Female\OrcFemaleFaceUpper13_07.blp		5	13	7
13210	2	1	1	Character\Orc\Female\OrcFemaleFaceLower13_08.blp	Character\Orc\Female\OrcFemaleFaceUpper13_08.blp		5	13	8
13211	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_00.blp	Character\Orc\Female\OrcFemaleFaceUpper14_00.blp		5	14	0
13212	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_01.blp	Character\Orc\Female\OrcFemaleFaceUpper14_01.blp		5	14	1
13213	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_02.blp	Character\Orc\Female\OrcFemaleFaceUpper14_02.blp		5	14	2
13214	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_03.blp	Character\Orc\Female\OrcFemaleFaceUpper14_03.blp		5	14	3
13215	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_04.blp	Character\Orc\Female\OrcFemaleFaceUpper14_04.blp		5	14	4
13216	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_05.blp	Character\Orc\Female\OrcFemaleFaceUpper14_05.blp		5	14	5
13217	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_06.blp	Character\Orc\Female\OrcFemaleFaceUpper14_06.blp		5	14	6
13218	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_07.blp	Character\Orc\Female\OrcFemaleFaceUpper14_07.blp		5	14	7
13219	2	1	1	Character\Orc\Female\OrcFemaleFaceLower14_08.blp	Character\Orc\Female\OrcFemaleFaceUpper14_08.blp		5	14	8
13220	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_00.blp	Character\Orc\Female\OrcFemaleFaceUpper15_00.blp		5	15	0
13221	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_01.blp	Character\Orc\Female\OrcFemaleFaceUpper15_01.blp		5	15	1
13222	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_02.blp	Character\Orc\Female\OrcFemaleFaceUpper15_02.blp		5	15	2
13223	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_03.blp	Character\Orc\Female\OrcFemaleFaceUpper15_03.blp		5	15	3
13224	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_04.blp	Character\Orc\Female\OrcFemaleFaceUpper15_04.blp		5	15	4
13225	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_05.blp	Character\Orc\Female\OrcFemaleFaceUpper15_05.blp		5	15	5
13226	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_06.blp	Character\Orc\Female\OrcFemaleFaceUpper15_06.blp		5	15	6
13227	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_07.blp	Character\Orc\Female\OrcFemaleFaceUpper15_07.blp		5	15	7
13228	2	1	1	Character\Orc\Female\OrcFemaleFaceLower15_08.blp	Character\Orc\Female\OrcFemaleFaceUpper15_08.blp		5	15	8
13229	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_00.blp	Character\Orc\Female\OrcFemaleFaceUpper16_00.blp		5	16	0
13230	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_01.blp	Character\Orc\Female\OrcFemaleFaceUpper16_01.blp		5	16	1
13231	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_02.blp	Character\Orc\Female\OrcFemaleFaceUpper16_02.blp		5	16	2
13232	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_03.blp	Character\Orc\Female\OrcFemaleFaceUpper16_03.blp		5	16	3
13233	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_04.blp	Character\Orc\Female\OrcFemaleFaceUpper16_04.blp		5	16	4
13234	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_05.blp	Character\Orc\Female\OrcFemaleFaceUpper16_05.blp		5	16	5
13235	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_06.blp	Character\Orc\Female\OrcFemaleFaceUpper16_06.blp		5	16	6
13236	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_07.blp	Character\Orc\Female\OrcFemaleFaceUpper16_07.blp		5	16	7
13237	2	1	1	Character\Orc\Female\OrcFemaleFaceLower16_08.blp	Character\Orc\Female\OrcFemaleFaceUpper16_08.blp		5	16	8
13238	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_00.blp	Character\Orc\Female\OrcFemaleFaceUpper17_00.blp		5	17	0
13239	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_01.blp	Character\Orc\Female\OrcFemaleFaceUpper17_01.blp		5	17	1
13240	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_02.blp	Character\Orc\Female\OrcFemaleFaceUpper17_02.blp		5	17	2
13241	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_03.blp	Character\Orc\Female\OrcFemaleFaceUpper17_03.blp		5	17	3
13242	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_04.blp	Character\Orc\Female\OrcFemaleFaceUpper17_04.blp		5	17	4
13243	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_05.blp	Character\Orc\Female\OrcFemaleFaceUpper17_05.blp		5	17	5
13244	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_06.blp	Character\Orc\Female\OrcFemaleFaceUpper17_06.blp		5	17	6
13245	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_07.blp	Character\Orc\Female\OrcFemaleFaceUpper17_07.blp		5	17	7
13246	2	1	1	Character\Orc\Female\OrcFemaleFaceLower17_08.blp	Character\Orc\Female\OrcFemaleFaceUpper17_08.blp		5	17	8
13247	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_00.blp	Character\Orc\Male\OrcMaleFaceUpper09_00.blp		5	9	0
13248	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_01.blp	Character\Orc\Male\OrcMaleFaceUpper09_01.blp		5	9	1
13249	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_02.blp	Character\Orc\Male\OrcMaleFaceUpper09_02.blp		5	9	2
13250	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_03.blp	Character\Orc\Male\OrcMaleFaceUpper09_03.blp		5	9	3
13251	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_04.blp	Character\Orc\Male\OrcMaleFaceUpper09_04.blp		5	9	4
13252	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_05.blp	Character\Orc\Male\OrcMaleFaceUpper09_05.blp		5	9	5
13253	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_06.blp	Character\Orc\Male\OrcMaleFaceUpper09_06.blp		5	9	6
13254	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_07.blp	Character\Orc\Male\OrcMaleFaceUpper09_07.blp		5	9	7
13255	2	0	1	Character\Orc\Male\OrcMaleFaceLower09_08.blp	Character\Orc\Male\OrcMaleFaceUpper09_08.blp		5	9	8
13256	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_00.blp	Character\Orc\Male\OrcMaleFaceUpper10_00.blp		5	10	0
13257	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_01.blp	Character\Orc\Male\OrcMaleFaceUpper10_01.blp		5	10	1
13258	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_02.blp	Character\Orc\Male\OrcMaleFaceUpper10_02.blp		5	10	2
13259	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_03.blp	Character\Orc\Male\OrcMaleFaceUpper10_03.blp		5	10	3
13260	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_04.blp	Character\Orc\Male\OrcMaleFaceUpper10_04.blp		5	10	4
13261	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_05.blp	Character\Orc\Male\OrcMaleFaceUpper10_05.blp		5	10	5
13262	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_06.blp	Character\Orc\Male\OrcMaleFaceUpper10_06.blp		5	10	6
13263	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_07.blp	Character\Orc\Male\OrcMaleFaceUpper10_07.blp		5	10	7
13264	2	0	1	Character\Orc\Male\OrcMaleFaceLower10_08.blp	Character\Orc\Male\OrcMaleFaceUpper10_08.blp		5	10	8
13265	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_00.blp	Character\Orc\Male\OrcMaleFaceUpper11_00.blp		5	11	0
13266	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_01.blp	Character\Orc\Male\OrcMaleFaceUpper11_01.blp		5	11	1
13267	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_02.blp	Character\Orc\Male\OrcMaleFaceUpper11_02.blp		5	11	2
13268	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_03.blp	Character\Orc\Male\OrcMaleFaceUpper11_03.blp		5	11	3
13269	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_04.blp	Character\Orc\Male\OrcMaleFaceUpper11_04.blp		5	11	4
13270	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_05.blp	Character\Orc\Male\OrcMaleFaceUpper11_05.blp		5	11	5
13271	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_06.blp	Character\Orc\Male\OrcMaleFaceUpper11_06.blp		5	11	6
13272	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_07.blp	Character\Orc\Male\OrcMaleFaceUpper11_07.blp		5	11	7
13273	2	0	1	Character\Orc\Male\OrcMaleFaceLower11_08.blp	Character\Orc\Male\OrcMaleFaceUpper11_08.blp		5	11	8
13274	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_00.blp	Character\Orc\Male\OrcMaleFaceUpper12_00.blp		5	12	0
13275	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_01.blp	Character\Orc\Male\OrcMaleFaceUpper12_01.blp		5	12	1
13276	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_02.blp	Character\Orc\Male\OrcMaleFaceUpper12_02.blp		5	12	2
13277	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_03.blp	Character\Orc\Male\OrcMaleFaceUpper12_03.blp		5	12	3
13278	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_04.blp	Character\Orc\Male\OrcMaleFaceUpper12_04.blp		5	12	4
13279	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_05.blp	Character\Orc\Male\OrcMaleFaceUpper12_05.blp		5	12	5
13280	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_06.blp	Character\Orc\Male\OrcMaleFaceUpper12_06.blp		5	12	6
13281	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_07.blp	Character\Orc\Male\OrcMaleFaceUpper12_07.blp		5	12	7
13282	2	0	1	Character\Orc\Male\OrcMaleFaceLower12_08.blp	Character\Orc\Male\OrcMaleFaceUpper12_08.blp		5	12	8
13283	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_00.blp	Character\Orc\Male\OrcMaleFaceUpper13_00.blp		5	13	0
13284	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_01.blp	Character\Orc\Male\OrcMaleFaceUpper13_01.blp		5	13	1
13285	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_02.blp	Character\Orc\Male\OrcMaleFaceUpper13_02.blp		5	13	2
13286	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_03.blp	Character\Orc\Male\OrcMaleFaceUpper13_03.blp		5	13	3
13287	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_04.blp	Character\Orc\Male\OrcMaleFaceUpper13_04.blp		5	13	4
13288	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_05.blp	Character\Orc\Male\OrcMaleFaceUpper13_05.blp		5	13	5
13289	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_06.blp	Character\Orc\Male\OrcMaleFaceUpper13_06.blp		5	13	6
13290	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_07.blp	Character\Orc\Male\OrcMaleFaceUpper13_07.blp		5	13	7
13291	2	0	1	Character\Orc\Male\OrcMaleFaceLower13_08.blp	Character\Orc\Male\OrcMaleFaceUpper13_08.blp		5	13	8
13292	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_00.blp	Character\Orc\Male\OrcMaleFaceUpper14_00.blp		5	14	0
13293	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_01.blp	Character\Orc\Male\OrcMaleFaceUpper14_01.blp		5	14	1
13294	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_02.blp	Character\Orc\Male\OrcMaleFaceUpper14_02.blp		5	14	2
13295	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_03.blp	Character\Orc\Male\OrcMaleFaceUpper14_03.blp		5	14	3
13296	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_04.blp	Character\Orc\Male\OrcMaleFaceUpper14_04.blp		5	14	4
13297	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_05.blp	Character\Orc\Male\OrcMaleFaceUpper14_05.blp		5	14	5
13298	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_06.blp	Character\Orc\Male\OrcMaleFaceUpper14_06.blp		5	14	6
13299	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_07.blp	Character\Orc\Male\OrcMaleFaceUpper14_07.blp		5	14	7
13300	2	0	1	Character\Orc\Male\OrcMaleFaceLower14_08.blp	Character\Orc\Male\OrcMaleFaceUpper14_08.blp		5	14	8
13301	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_00.blp	Character\Orc\Male\OrcMaleFaceUpper15_00.blp		5	15	0
13302	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_01.blp	Character\Orc\Male\OrcMaleFaceUpper15_01.blp		5	15	1
13303	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_02.blp	Character\Orc\Male\OrcMaleFaceUpper15_02.blp		5	15	2
13304	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_03.blp	Character\Orc\Male\OrcMaleFaceUpper15_03.blp		5	15	3
13305	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_04.blp	Character\Orc\Male\OrcMaleFaceUpper15_04.blp		5	15	4
13306	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_05.blp	Character\Orc\Male\OrcMaleFaceUpper15_05.blp		5	15	5
13307	2	0	1	Character\Orc\Male\OrcMaleFaceLower15_06.blp	Character\Orc\Male\OrcMaleFaceUpper15_06.blp		5	15	6
