field0	field1	field2	field3	field4	field5
2444	89205	0	2	0	262156
2446	89554	0	2	0	173555
2447	89710	0	2	0	262156
2449	89753	0	2	0	173555
2451	30213	0	2	0	322
2452	90098	0	2	0	173555
2453	43107	0	2	0	65536
2454	90397	0	2	0	0
2455	90488	0	2	0	262156
2458	90662	0	2	0	0
2460	90667	0	2	0	173555
2462	90960	0	2	0	0
2465	91348	0	2	0	173555
2466	91426	0	2	0	173555
2467	91463	0	4	0	64
2468	91579	0	2	0	262156
2469	91801	0	2	0	173555
2472	92433	0	4	0	96
2473	92437	0	4	0	96
2475	92680	0	2	0	32896
2483	93224	0	2	0	173555
2484	93448	0	2	0	173555
2486	93474	0	2	0	327692
2487	93496	0	2	0	327692
2488	93550	0	2	0	262156
2489	93634	0	2	0	262156
2495	93693	0	4	0	64
2496	93722	0	4	0	64
2499	93826	0	2	0	173555
2500	93833	0	2	0	173555
2501	93834	0	2	0	173555
2512	94651	0	2	0	262156
2514	61602	0	2	0	65536
2517	95244	0	2	0	1048576
2518	95283	0	2	0	262156
2521	95471	0	2	0	1378
2523	93373	0	2	0	196083
2524	95738	0	2	0	173555
2525	95826	0	2	0	262156
2526	95933	0	2	0	262156
2543	96097	0	2	0	173555
2544	96103	0	2	0	173555
2558	96189	0	2	0	262156
2559	96245	0	4	2	31
2560	96246	0	4	2	31
2561	96247	0	4	2	31
2562	96249	0	4	8	31
2563	96250	0	4	8	31
2564	96251	0	4	8	31
2565	96261	0	4	512	30
2566	96262	0	4	512	30
2567	96264	0	4	512	30
2568	96286	0	2	0	1048576
2581	96421	0	2	0	65536
2586	97153	0	2	0	262156
2587	97154	0	2	0	262156
2588	97155	0	2	0	262156
2589	97156	0	2	0	262156
2593	97271	0	2	0	173555
2594	97275	0	2	0	173555
2595	97276	0	2	0	173555
2596	97284	0	2	0	173555
2597	97286	0	2	0	173555
2598	97293	0	2	0	173555
2599	97294	0	2	0	173555
2600	97309	0	2	0	173555
2601	97326	0	2	0	173555
2602	97347	0	2	0	173555
2629	97800	0	2	0	173555
2631	97818	0	2	0	173555
2632	97822	0	2	0	173555
2633	97823	0	2	0	173555
2634	97825	0	2	0	173555
2635	97829	0	2	0	173555
2636	97832	0	2	0	173555
2637	97833	0	2	0	173555
2639	97893	0	2	0	173555
2640	97894	0	2	0	173555
2641	97895	0	2	0	173555
2642	97896	0	2	0	173555
2644	97992	0	2	0	41105
2652	98419	0	2	0	173555
2654	98421	0	2	0	173555
2655	98423	0	2	0	32768
2656	98424	0	2	0	32768
2657	98426	0	2	0	173555
2664	98468	0	2	0	262156
2665	98822	0	2	0	262156
2666	98849	0	2	0	1048576
2671	99103	0	2	0	262156
2672	99212	0	2	0	173555
2675	99315	0	2	0	1048576
2676	99623	0	2	0	262156
2678	99931	0	2	0	64
2679	100130	0	2	4194304	173555
2690	100526	0	2	0	173555
2700	101598	0	4	128	31
2701	101600	0	4	128	30
2710	102411	0	2	0	262156
2711	102598	0	2	0	173555
2712	102599	0	4	0	64
2718	103000	0	2	0	173555
2719	103001	0	2	0	173555
2720	103002	0	2	0	173555
2723	103461	0	4	2048	0
2724	103462	0	4	2048	0
2725	103463	0	4	2048	0
2726	103465	0	4	2048	0
2728	103842	0	2	0	262156
2731	104338	0	4	1048608	30
2732	104385	0	4	512	30
2733	104388	0	4	1048608	30
2734	104389	0	4	512	30
2735	104390	0	4	512	30
2736	104391	0	4	512	30
2737	104392	0	4	1048608	30
2738	104393	0	4	1048608	30
2739	104395	0	4	1048608	30
2740	104397	0	4	1048608	30
2741	104398	0	4	65536	30
2742	104401	0	4	1048608	30
2743	104403	0	4	65536	30
2744	104404	0	4	1048608	30
2745	104406	0	4	1048608	30
2746	104407	0	4	1048608	30
2747	104408	0	4	256	30
2748	104409	0	4	1048608	30
2749	104414	0	4	256	30
2750	104416	0	4	1024	30
2751	104417	0	4	1024	30
2752	104419	0	4	1024	30
2753	104420	0	4	1024	30
2754	104425	0	2	0	566771
2755	104427	0	2	0	566771
2756	104430	0	2	0	566771
2757	104434	0	2	0	703987
2758	104440	0	2	0	566771
2759	104442	0	2	0	566771
2760	104445	0	4	12599296	65
2789	105914	0	4	0	64
2804	106492	0	2	0	327692
2807	107105	0	2	0	173555
2851	107565	0	2	0	173555
2863	108115	0	2	0	714227
2864	108126	0	2	0	173555
2893	108789	0	4	1024	30
2906	109077	0	4	1024	30
2907	109086	0	2	0	262156
2908	109093	0	2	0	262156
2909	109099	0	4	64	30
2912	109464	0	2	0	173555
2939	110410	0	2	0	1048576
2950	102978	0	2	0	327692
2951	108443	0	2	0	327692
2952	110695	0	2	0	327692
2953	110764	0	2	0	177651
2954	110781	0	2	0	262156
2966	111107	0	2	0	173555
2968	111240	0	2	0	32768
3001	111801	0	2	0	256
3006	112048	0	4	0	64
3007	112059	0	4	1048608	30
3014	112894	0	2	0	262156
3015	112931	0	2	0	173555
3017	113000	0	2	0	173555
3019	113011	0	4	8	31
3020	113020	0	2	0	173555
3021	113044	0	4	8	31
3022	113045	0	4	8	31
3023	113046	0	4	8	31
3024	113047	0	4	8	31
3025	113048	0	4	8	31
3033	113263	0	4	512	30
3121	114112	0	4	1024	30
3125	107570	0	2	0	173555
3126	114355	0	2	6291456	322
3127	114518	0	4	65536	30
3128	114521	0	4	65536	30
3129	114522	0	4	65536	30
3130	114526	0	4	65536	30
3131	114527	0	4	65536	30
3132	114528	0	4	0	64
3133	114529	0	4	0	64
3138	114636	0	4	0	64
3151	114866	0	2	0	173555
3164	115199	0	2	0	262156
3165	115311	0	2	0	1024
3166	115356	0	2	0	173555
3167	115357	0	2	0	173555
3168	115360	0	2	0	173555
3169	115440	0	2	0	262156
3170	115625	0	2	0	451
3171	20113	0	2	0	290
3173	115832	0	2	0	173555
3174	115941	0	2	0	262156
3182	108211	0	2	0	41105
3183	108215	0	2	0	41105
3188	116599	0	2	0	173555
3200	116993	0	2	0	173555
3201	117287	0	2	0	173555
3206	117831	0	4	0	64
3207	117840	0	2	0	173555
3209	118038	0	2	0	173555
3210	109259	0	2	0	262156
3211	118098	0	2	0	262156
3213	118225	0	2	0	65536
3214	118228	0	2	0	262156
3215	118253	0	2	0	262156
3219	115519	0	2	0	173555
3239	119419	0	2	0	173555
3244	119438	0	2	0	262156
3245	119461	0	2	0	262156
3250	119695	0	2	0	262156
3251	119699	0	2	0	262156
3253	119811	0	4	0	8
3254	119843	0	2	0	173555
3257	120148	0	2	0	262156
3258	120166	0	2	0	173555
3260	120224	0	4	1050602	4
3261	120225	0	4	1050602	4
3262	120227	0	4	1050602	4
3264	108977	0	2	0	8337
3265	120275	0	2	0	1378
3270	120360	0	2	0	262156
3271	120361	0	2	0	262156
3272	120378	0	2	0	173555
3276	120436	0	2	0	173555
3277	120440	0	2	0	173555
3278	120442	0	2	0	173555
3279	120445	0	2	0	173555
3280	120487	0	2	0	173555
3281	120489	0	2	0	173555
3286	120553	0	2	6291456	322
3290	120667	0	2	0	262156
3299	120868	0	4	0	0
3326	121097	0	2	0	262156
3336	121192	0	4	8	31
3337	121193	0	4	8	31
3338	121194	0	4	8	31
3339	121195	0	4	8	31
3341	121263	0	2	0	262156
3350	121411	0	2	0	173555
5260	121900	0	2	0	173555
5261	121902	0	2	0	173555
5262	121960	0	2	0	173555
5264	121987	0	2	0	566771
5265	121988	0	2	0	976383
5266	115062	0	2	0	131136
5351	122049	0	2	0	173555
5367	122233	0	2	0	173555
5368	122386	0	4	128	31
5369	122387	0	4	128	31
5370	122388	0	4	128	31
5371	122392	0	4	128	31
5372	122393	0	4	128	31
5375	122542	0	2	0	262156
5383	122879	0	2	0	173555
5384	122880	0	2	0	173555
5385	122885	0	2	0	173555
5386	122886	0	2	0	173555
5394	23922	0	4	0	64
5395	123417	0	2	0	173555
5396	123420	0	2	8192	41395
5397	123434	0	2	0	173555
5399	123655	0	2	0	173555
5405	123829	0	4	0	64
5406	123830	0	4	0	64
5407	123831	0	4	0	64
5408	123649	0	2	8192	48
5409	124091	0	4	1050026	30
5410	124116	0	4	128	31
5411	124118	0	4	128	31
5412	124119	0	4	128	31
5414	123652	0	2	8192	48
5415	123651	0	2	8192	48
5416	124549	0	4	512	30
5417	124551	0	4	512	30
5418	124552	0	4	512	30
5419	124553	0	4	512	30
5420	124554	0	4	512	30
5421	124559	0	4	128	30
5422	124561	0	4	128	30
5423	124563	0	4	128	30
5424	124564	0	4	128	30
5425	124565	0	4	128	30
5426	124566	0	4	128	30
5427	124567	0	4	128	30
5428	124568	0	4	128	30
5429	124569	0	4	128	30
