ID	Race	Gender	SkinColor	FaceType	HairType	HairStyle	BeardStyle	Helm	Shoulders	Shirt	Cuirass	Belt	Legs	Boots	Rings	Gloves	Wrist	Cape	CanEquip	Tecture	
15563	10	1	3	3	11	3	3	0	36640	0	37779	33373	36641	36452	0	37737	47815	0	0	CreatureDisplayExtra-15563.blp	
15564	10	1	3	3	11	3	3	0	36853	0	47585	38152	37772	47586	0	47587	47815	14851	0	CreatureDisplayExtra-15564.blp	
15565	10	1	3	3	11	3	3	37753	43044	0	47585	43045	37772	43059	17998	47596	47815	13963	0	CreatureDisplayExtra-15565.blp	
15566	11	0	2	2	2	2	2	0	0	0	47597	37717	36666	38473	0	47598	47815	0	0	CreatureDisplayExtra-15566.blp	
15567	11	0	2	2	4	2	3	0	39018	0	47597	47609	47608	38473	0	47598	47815	0	0	CreatureDisplayExtra-15567.blp	
15568	11	0	3	2	5	4	2	0	39018	0	47574	38080	38324	38325	0	47599	47815	45191	0	CreatureDisplayExtra-15568.blp	
15569	11	0	7	2	8	4	2	35789	47600	0	47574	47601	38324	47602	0	47603	47815	22989	0	CreatureDisplayExtra-15569.blp	
15570	11	1	8	3	3	6	2	0	0	0	47597	37717	36666	38473	0	47598	47815	0	0	CreatureDisplayExtra-15570.blp	
15571	11	1	8	3	3	6	2	0	39018	0	47597	47609	47608	38473	0	47598	47815	0	0	CreatureDisplayExtra-15571.blp	
15572	11	1	8	3	3	6	2	0	39018	0	47574	38080	38324	38325	0	47599	47815	45191	0	CreatureDisplayExtra-15572.blp	
15573	11	1	8	3	3	6	2	35789	47600	0	47574	47601	38324	47602	0	47603	47815	22989	0	CreatureDisplayExtra-15573.blp	
15574	10	0	0	0	3	1	6	0	42447	0	47610	46469	47612	47613	0	47275	0	47626	0	CreatureDisplayExtra-15574.blp	
15575	10	0	1	7	5	8	4	0	42447	0	47610	46469	47612	47613	0	47275	0	47626	0	CreatureDisplayExtra-15575.blp	
15576	10	1	2	1	3	8	1	0	42447	0	47610	46469	47612	47613	0	47275	0	47626	0	CreatureDisplayExtra-15576.blp	
15577	10	1	0	4	7	2	8	0	42447	0	47610	46469	47612	47613	0	47275	0	47626	0	CreatureDisplayExtra-15577.blp	
15578	10	0	2	9	6	4	8	0	30785	0	47615	40017	39936	40575	47616	41225	0	38179	0	CreatureDisplayExtra-15578.blp	
15579	10	0	3	0	10	5	9	0	30785	0	47615	40017	39936	40575	47616	41225	0	38179	0	CreatureDisplayExtra-15579.blp	
15580	10	1	10	2	6	8	4	0	30785	0	47615	40017	39936	40575	47616	41225	0	38179	0	CreatureDisplayExtra-15580.blp	
15581	10	1	14	3	10	3	6	0	30785	0	47615	40017	39936	40575	47616	41225	0	38179	0	CreatureDisplayExtra-15581.blp	
15582	10	0	5	6	2	0	4	0	43014	0	34645	34646	34652	34648	0	34650	0	29630	0	CreatureDisplayExtra-15582.blp	
15583	10	0	7	8	4	2	6	0	43014	0	34645	34646	34652	34648	0	34650	0	29630	0	CreatureDisplayExtra-15583.blp	
15584	10	1	5	6	2	0	4	0	43014	0	34645	34646	34652	34648	0	34650	0	29630	0	CreatureDisplayExtra-15584.blp	
15585	10	1	7	8	4	2	6	0	43014	0	34645	34646	34652	34648	0	34650	0	29630	0	CreatureDisplayExtra-15585.blp	
15586	13	1	1	0	0	0	0	0	0	0	44395	43189	0	0	0	44399	0	0	0	CreatureDisplayExtra-15586.blp	
15587	13	1	2	0	0	0	0	0	0	0	44395	43189	0	0	0	44399	0	0	0	CreatureDisplayExtra-15587.blp	
15588	13	1	3	0	0	0	0	0	0	0	44395	43189	0	0	0	44399	0	0	0	CreatureDisplayExtra-15588.blp	
15589	13	1	4	0	0	0	0	0	0	0	44395	43189	0	0	0	44399	0	0	0	CreatureDisplayExtra-15589.blp	
15590	13	0	0	0	0	0	0	0	44505	0	43902	44509	0	0	0	47617	0	0	0	CreatureDisplayExtra-15590.blp	
15591	13	0	1	0	0	0	0	0	44505	0	43902	44509	0	0	0	47617	0	0	0	CreatureDisplayExtra-15591.blp	
15592	13	0	3	0	0	0	0	0	44505	0	43902	44509	0	0	0	47617	0	0	0	CreatureDisplayExtra-15592.blp	
15593	13	0	4	0	0	0	0	0	44505	0	43902	44509	0	0	0	47617	0	0	0	CreatureDisplayExtra-15593.blp	
15594	10	0	3	3	7	4	5	17725	47618	12786	30786	42232	2018	30789	0	47619	0	0	0	CreatureDisplayExtra-15594.blp	
15595	10	0	8	4	8	5	6	17725	47618	12786	30786	42232	2018	30789	0	47619	0	0	0	CreatureDisplayExtra-15595.blp	
15596	10	1	3	3	6	4	5	17725	47618	12786	30786	42232	2018	30789	0	47619	0	0	0	CreatureDisplayExtra-15596.blp	
15597	10	1	8	4	8	5	6	17725	47618	12786	30786	42232	2018	30789	0	47619	0	0	0	CreatureDisplayExtra-15597.blp	
15598	10	0	3	7	2	8	4	0	0	43841	0	42833	42830	42835	42832	0	0	0	0	CreatureDisplayExtra-15598.blp	
15599	10	0	9	9	8	1	7	0	0	43788	0	42833	42830	42835	42832	0	0	0	0	CreatureDisplayExtra-15599.blp	
15600	10	1	3	6	5	8	4	0	0	43841	0	42833	42830	42835	42832	0	0	0	0	CreatureDisplayExtra-15600.blp	
15601	10	1	9	9	8	1	7	0	0	43788	0	42833	42830	42835	42832	0	0	0	0	CreatureDisplayExtra-15601.blp	
15602	10	0	3	3	8	5	6	0	0	23743	11438	8551	11308	6051	0	0	0	0	0	CreatureDisplayExtra-15602.blp	
15603	10	0	9	8	5	6	0	0	0	23743	11438	8551	11308	6051	0	0	0	0	0	CreatureDisplayExtra-15603.blp	
15604	10	1	1	8	13	8	0	0	0	0	34657	0	34658	0	0	0	0	0	0	CreatureDisplayExtra-15604.blp	
15605	10	1	2	6	12	2	0	0	0	0	34657	0	34658	0	0	0	0	0	0	CreatureDisplayExtra-15605.blp	
15606	10	0	0	0	0	0	0	0	47622	0	42658	47623	44519	47624	47625	0	0	26999	0	CreatureDisplayExtra-15606.blp	
15607	10	0	2	2	2	2	1	0	47622	0	42658	47623	44519	47624	47625	0	0	26999	0	CreatureDisplayExtra-15607.blp	
15608	10	1	0	0	0	0	0	0	47622	0	42658	47623	44519	47624	47625	0	0	26999	0	CreatureDisplayExtra-15608.blp	
15609	10	1	2	2	2	2	1	0	47622	0	42658	47623	44519	47624	47625	0	0	26999	0	CreatureDisplayExtra-15609.blp	
15610	1	0	0	8	9	6	4	0	0	0	0	4591	47517	47253	0	0	0	0	0	CreatureDisplayExtra-15610.blp	
15611	10	0	0	0	3	9	5	47691	0	0	37733	36523	36641	37732	0	37734	47815	0	0	CreatureDisplayExtra-15611.blp	
15612	9	1	3	6	6	0	9	0	0	39552	25305	35011	11308	19424	0	0	0	0	0	CreatureDisplayExtra-15612.blp	
15613	1	0	3	4	8	5	4	33917	19724	0	22583	25338	5965	3415	0	3416	16078	0	0	CreatureDisplayExtra-15613.blp	
15614	2	0	10	4	3	1	0	33918	36744	0	35755	0	32050	27249	0	5606	0	0	0	CreatureDisplayExtra-15614.blp	
15615	10	0	9	1	3	4	5	33928	32016	0	39516	35453	11917	35455	8408	0	0	0	0	CreatureDisplayExtra-15615.blp	
15616	2	0	11	0	5	7	4	33916	33083	0	35940	30346	30349	30344	0	35941	0	0	0	CreatureDisplayExtra-15616.blp	
15617	10	1	0	4	7	9	0	31421	33088	37757	0	36523	37636	37637	0	0	0	0	0	CreatureDisplayExtra-15617.blp	
15618	10	1	0	4	7	9	0	34068	33088	37757	0	36523	37636	37637	0	0	0	0	0	CreatureDisplayExtra-15618.blp	
15619	11	0	13	1	8	3	7	33918	38577	40015	40016	40017	40018	40019	0	40020	0	38179	0	CreatureDisplayExtra-15619.blp	
15620	15	0	0	0	0	0	0	0	0	0	0	4306	47693	7458	0	0	0	0	0	CreatureDisplayExtra-15620.blp	
15621	15	0	0	0	0	0	0	0	0	0	0	4306	17612	7458	0	0	0	0	0	CreatureDisplayExtra-15621.blp	
15622	6	1	10	3	5	2	1	0	47287	0	47288	0	47289	0	47692	0	0	0	0	CreatureDisplayExtra-15622.blp	
15623	4	1	4	2	3	7	2	0	0	4305	6028	4539	47698	0	4308	0	0	0	0	CreatureDisplayExtra-15623.blp	
15624	4	0	2	1	6	4	5	0	0	0	5783	8396	7033	5451	5382	8848	0	0	0	CreatureDisplayExtra-15624.blp	
15625	4	1	2	0	6	7	1	0	0	47748	0	14953	3834	4449	0	3515	0	0	0	CreatureDisplayExtra-15625.blp	
15626	4	1	4	1	1	2	2	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15626.blp	
15627	4	1	8	8	0	6	6	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15627.blp	
15628	4	1	6	3	3	4	7	0	0	3832	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15628.blp	
15629	4	1	6	3	3	4	5	0	0	7027	47753	5838	5236	3454	0	0	0	0	0	CreatureDisplayExtra-15629.blp	
15630	4	0	3	3	5	4	4	0	0	10047	6214	0	7033	5451	5382	3515	0	0	0	CreatureDisplayExtra-15630.blp	
15631	4	0	3	3	4	4	4	0	0	47755	12229	0	11308	7458	0	0	0	0	0	CreatureDisplayExtra-15631.blp	
15632	10	1	3	0	13	2	6	0	36640	0	33372	33373	1512	36390	0	33379	47815	13963	0	CreatureDisplayExtra-15632.blp	
15633	11	0	13	4	3	3	3	15361	0	47703	36133	47704	36666	47705	0	47706	47815	47707	0	CreatureDisplayExtra-15633.blp	
15634	10	0	8	3	10	8	8	0	8975	47708	47709	37233	36486	14948	0	0	47835	0	0	CreatureDisplayExtra-15634.blp	
15635	11	1	4	7	8	3	1	0	0	5440	47147	47725	35504	0	0	0	0	0	0	CreatureDisplayExtra-15635.blp	
15636	10	1	9	3	11	8	7	0	47727	0	36498	37719	43149	47726	43152	0	47815	27197	0	CreatureDisplayExtra-15636.blp	
15637	11	0	12	4	6	3	1	40061	42269	0	40306	40307	40308	0	0	40310	47835	26323	0	CreatureDisplayExtra-15637.blp	
15638	10	0	3	7	8	9	4	0	42230	0	33650	42232	31115	42234	0	42235	47815	47729	0	CreatureDisplayExtra-15638.blp	
15639	11	1	8	8	2	5	6	0	37093	0	36869	36827	36800	36801	36829	0	47815	26228	0	CreatureDisplayExtra-15639.blp	
15640	4	1	0	5	0	5	7	0	0	3832	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15640.blp	
15641	4	1	6	7	2	5	4	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15641.blp	
15642	4	1	6	3	3	4	4	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15642.blp	
15643	4	1	2	4	6	0	2	0	0	47748	0	0	3834	4449	0	8848	0	0	0	CreatureDisplayExtra-15643.blp	
15644	4	0	2	6	2	4	2	0	0	10047	13032	0	5236	5451	5382	4255	0	0	0	CreatureDisplayExtra-15644.blp	
15645	4	0	3	7	3	6	1	0	0	47737	12219	0	11308	7458	0	0	0	0	0	CreatureDisplayExtra-15645.blp	
15646	10	0	3	7	4	6	0	37731	0	0	44789	0	36641	37732	0	0	47815	0	0	CreatureDisplayExtra-15646.blp	
15647	10	1	1	1	1	1	2	0	44043	37750	37751	21199	13382	13383	0	13384	47815	0	0	CreatureDisplayExtra-15647.blp	
15648	4	1	0	0	0	0	0	0	0	0	36105	36106	36107	0	0	0	0	0	0	CreatureDisplayExtra-15648.blp	
15649	10	0	0	0	0	9	9	0	37931	0	40291	36499	37006	36671	0	36502	0	38031	0	CreatureDisplayExtra-15649.blp	
15650	10	0	9	9	10	0	0	0	37931	0	40291	36499	37006	36671	0	36502	0	38031	0	CreatureDisplayExtra-15650.blp	
15651	10	1	0	0	0	9	10	0	37931	0	40291	36499	37006	36671	0	36502	0	38031	0	CreatureDisplayExtra-15651.blp	
15652	10	1	9	9	13	0	0	0	37931	0	40291	36499	37006	36671	0	36502	0	38031	0	CreatureDisplayExtra-15652.blp	
15653	10	0	2	6	6	5	1	11987	0	0	38768	36523	37685	37686	0	38769	47835	0	0	CreatureDisplayExtra-15653.blp	
15654	4	1	5	6	3	6	7	0	0	3832	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15654.blp	
15655	4	1	3	4	1	0	1	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15655.blp	
15656	4	1	6	1	4	7	4	8380	5678	47748	0	14953	3834	4449	0	47747	0	0	0	CreatureDisplayExtra-15656.blp	
15657	4	1	7	4	3	1	2	0	0	47748	0	0	3834	4449	0	8848	0	0	0	CreatureDisplayExtra-15657.blp	
15659	4	1	2	5	6	1	5	0	0	7027	7028	5838	5236	7029	0	0	0	0	0	CreatureDisplayExtra-15659.blp	
15660	9	0	6	0	0	0	4	15491	0	0	47762	6121	7182	6063	0	10447	0	0	0	CreatureDisplayExtra-15660.blp	
15661	9	0	0	2	0	0	6	36385	0	0	25320	0	25150	6063	0	0	0	0	0	CreatureDisplayExtra-15661.blp	
15662	9	1	3	9	2	0	18	16421	0	23743	47499	0	25150	6063	0	0	0	0	0	CreatureDisplayExtra-15662.blp	
15663	9	0	0	3	0	0	14	15371	0	0	4640	0	25150	6063	0	0	0	0	0	CreatureDisplayExtra-15663.blp	
15664	9	1	6	3	2	5	7	0	0	0	25305	0	25150	6063	0	0	0	0	0	CreatureDisplayExtra-15664.blp	
15665	9	0	0	3	0	5	16	0	0	0	0	0	25307	0	47501	0	0	0	0	CreatureDisplayExtra-15665.blp	
15666	9	0	6	1	0	0	17	3785	0	0	25305	0	25307	0	47501	0	0	0	0	CreatureDisplayExtra-15666.blp	
15667	9	1	6	9	2	0	17	0	0	0	25305	0	25307	0	47501	0	0	0	0	CreatureDisplayExtra-15667.blp	
15668	8	0	3	0	3	3	3	34544	0	0	12793	11953	47756	0	11108	0	0	0	0	CreatureDisplayExtra-15668.blp	
15669	3	0	3	4	4	5	4	5330	0	35737	10013	8551	47524	0	0	0	0	0	0	CreatureDisplayExtra-15669.blp	
15670	1	0	2	0	5	2	8	1166	0	0	22274	0	25150	7458	0	0	0	0	0	CreatureDisplayExtra-15670.blp	
15671	9	1	3	1	12	0	17	0	0	47570	25320	25311	25150	29065	0	0	0	0	0	CreatureDisplayExtra-15671.blp	
15672	9	0	6	1	0	0	17	0	0	0	25305	25311	25150	0	0	37118	0	0	0	CreatureDisplayExtra-15672.blp	
15673	9	0	6	3	18	0	14	0	0	0	25305	25311	25150	0	0	4621	0	0	0	CreatureDisplayExtra-15673.blp	
15674	9	0	3	2	0	5	15	47757	0	0	25305	25311	25150	0	0	37118	0	0	0	CreatureDisplayExtra-15674.blp	
15675	9	0	0	0	0	5	6	43885	0	0	47758	25311	25150	29065	0	0	0	0	0	CreatureDisplayExtra-15675.blp	
15676	9	0	0	0	0	0	0	0	0	0	47490	25311	25150	6063	0	10447	0	0	0	CreatureDisplayExtra-15676.blp	
15677	6	0	10	0	7	1	2	0	0	0	0	3553	47517	0	2367	0	0	0	0	CreatureDisplayExtra-15677.blp	
15679	5	0	1	4	0	4	8	13146	0	47764	0	5838	36117	6648	0	40444	0	0	0	CreatureDisplayExtra-15679.blp	
15680	9	1	6	7	4	5	9	0	14205	23743	47762	6121	7182	29065	0	28342	0	0	0	CreatureDisplayExtra-15680.blp	
15681	9	0	0	4	0	5	3	13374	0	0	47766	0	7182	29065	0	0	0	0	0	CreatureDisplayExtra-15681.blp	
15682	9	0	3	4	18	5	18	0	0	0	8267	0	7182	29065	0	0	0	0	0	CreatureDisplayExtra-15682.blp	
15683	9	1	6	0	16	0	19	0	0	0	3552	0	25280	0	0	37118	0	0	0	CreatureDisplayExtra-15683.blp	
15684	9	1	0	2	6	5	7	0	0	0	3552	0	25280	0	0	8876	0	0	0	CreatureDisplayExtra-15684.blp	
15685	9	0	0	4	18	5	18	16421	0	0	3552	0	25280	0	0	8876	0	0	0	CreatureDisplayExtra-15685.blp	
15686	10	1	3	1	6	3	1	0	0	0	39972	39762	37605	39799	0	47775	47815	0	0	CreatureDisplayExtra-15686.blp	
15687	11	0	5	0	4	3	7	0	47895	0	40474	47495	41136	0	0	41134	47815	38547	0	CreatureDisplayExtra-15687.blp	
15688	10	1	8	5	8	8	7	0	0	0	41467	47781	40988	47782	0	47783	47815	0	0	CreatureDisplayExtra-15688.blp	
15690	10	1	8	5	8	8	7	0	47784	0	41467	47781	40988	47785	0	47786	47815	0	0	CreatureDisplayExtra-15690.blp	
15691	10	1	8	5	8	8	7	0	47788	47801	13380	19163	13382	13383	0	22476	47815	15039	0	CreatureDisplayExtra-15691.blp	
15693	10	1	8	5	8	8	7	45520	44616	47801	13380	42689	13382	42365	0	40830	47815	13963	0	CreatureDisplayExtra-15693.blp	
15694	10	0	4	4	4	4	4	0	0	0	41467	47781	40988	47782	0	47783	47815	0	0	CreatureDisplayExtra-15694.blp	
15695	10	0	4	4	4	4	4	0	47784	0	41467	47781	40988	47785	0	47786	47815	0	0	CreatureDisplayExtra-15695.blp	
15696	10	0	4	4	4	4	4	0	47788	47800	13380	19163	13382	13383	0	22476	47815	15039	0	CreatureDisplayExtra-15696.blp	
15697	10	0	4	4	4	4	4	47790	44616	47800	13380	42689	13382	42365	0	40830	47815	13963	0	CreatureDisplayExtra-15697.blp	
15698	11	1	0	0	9	0	0	0	0	0	36559	36560	36561	47792	0	47793	47815	0	0	CreatureDisplayExtra-15698.blp	
15699	11	1	0	0	9	0	0	0	10855	0	36559	36560	47794	47792	0	36563	47815	0	0	CreatureDisplayExtra-15699.blp	
15700	10	0	13	3	3	6	5	37731	36640	0	38768	36523	37685	39323	0	0	47835	0	0	CreatureDisplayExtra-15700.blp	
15701	11	1	0	0	9	0	0	0	42041	0	42663	42004	42005	47795	0	42007	47815	45340	0	CreatureDisplayExtra-15701.blp	
15702	11	1	0	0	9	0	0	41847	42238	0	42663	35191	42005	47796	0	35194	47815	41396	0	CreatureDisplayExtra-15702.blp	
15703	11	0	6	6	6	6	6	0	0	0	36559	36560	36561	47792	0	47793	47815	0	0	CreatureDisplayExtra-15703.blp	
15704	11	0	6	6	6	6	6	0	10855	0	36559	36560	47794	47792	0	36563	47815	0	0	CreatureDisplayExtra-15704.blp	
15705	11	0	6	6	6	6	6	0	42041	0	42663	42004	42005	47795	0	42007	47815	45340	0	CreatureDisplayExtra-15705.blp	
15706	11	0	6	6	6	6	6	31260	42238	0	42663	35191	42005	47796	0	35194	47815	41396	0	CreatureDisplayExtra-15706.blp	
15707	10	0	0	2	1	0	2	0	47813	0	31505	31353	31352	31354	0	31507	47815	0	0	CreatureDisplayExtra-15707.blp	
15711	10	0	2	5	2	8	8	0	35605	0	35606	35607	35608	35609	0	35610	47815	39191	0	CreatureDisplayExtra-15711.blp	
15712	11	0	0	0	0	0	0	0	44733	0	46263	46264	44734	44735	0	46265	47815	47847	0	CreatureDisplayExtra-15712.blp	
15713	10	0	6	5	7	1	4	34565	46928	0	47844	47425	47845	47846	0	0	47815	0	0	CreatureDisplayExtra-15713.blp	
15714	10	0	3	3	8	3	3	0	47826	0	47827	47828	47829	47830	0	47831	47815	0	0	CreatureDisplayExtra-15714.blp	
15715	10	0	0	3	2	2	3	0	47813	0	31505	31353	31352	31354	0	31507	47815	36921	0	CreatureDisplayExtra-15715.blp	
15716	10	0	3	6	3	4	5	0	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15716.blp	
15717	10	0	2	6	3	4	5	31506	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15717.blp	
15718	10	1	2	4	11	9	4	0	47813	0	31505	31353	31352	31354	0	31507	47815	0	0	CreatureDisplayExtra-15718.blp	
15719	10	1	6	4	10	0	3	0	47813	0	31505	31353	31352	31354	0	31507	47815	36921	0	CreatureDisplayExtra-15719.blp	
15720	10	1	4	7	1	8	2	0	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15720.blp	
15721	10	1	9	0	0	1	0	31506	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15721.blp	
15722	1	0	0	0	0	0	0	0	0	0	0	3553	10098	0	0	14509	0	0	0	CreatureDisplayExtra-15722.blp	
15724	1	0	3	6	11	4	6	1166	0	0	0	3553	5297	5451	0	13015	0	0	0	CreatureDisplayExtra-15724.blp	
15725	2	0	5	5	1	1	7	0	0	0	12630	3553	7947	6301	0	11993	0	0	0	CreatureDisplayExtra-15725.blp	
15726	11	0	0	0	0	0	0	0	47813	0	31505	31353	31352	31354	0	31507	47815	0	0	CreatureDisplayExtra-15726.blp	
15727	11	0	3	1	1	2	5	0	47813	0	31505	31353	31352	31354	0	31507	47815	36921	0	CreatureDisplayExtra-15727.blp	
15728	11	0	7	4	7	3	7	0	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15728.blp	
15729	2	0	7	7	1	1	5	0	0	6370	0	3553	6362	6363	0	0	0	0	0	CreatureDisplayExtra-15729.blp	
15730	11	0	0	0	0	0	0	31506	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15730.blp	
15731	11	1	2	3	3	5	3	0	47813	0	31505	31353	31352	31354	0	31507	47815	0	0	CreatureDisplayExtra-15731.blp	
15732	11	1	11	3	5	6	5	0	47813	0	31505	31353	31352	31354	0	31507	47815	36921	0	CreatureDisplayExtra-15732.blp	
15733	11	1	4	0	2	5	0	0	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15733.blp	
15734	11	1	0	0	0	0	0	31506	47813	0	31505	31353	31352	31354	0	31507	47815	40416	0	CreatureDisplayExtra-15734.blp	
15735	1	0	0	7	5	0	8	0	0	47832	47833	8431	7182	7458	0	47834	22431	23092	0	CreatureDisplayExtra-15735.blp	
15736	1	0	7	9	0	8	0	0	0	0	11322	3553	5654	5871	0	0	0	0	0	CreatureDisplayExtra-15736.blp	
15737	6	0	7	4	4	2	2	1166	0	0	0	3553	5297	5451	0	13015	0	0	0	CreatureDisplayExtra-15737.blp	
15738	11	0	1	5	7	6	6	47848	47849	0	47850	47851	47852	0	0	0	47815	0	0	CreatureDisplayExtra-15738.blp	
15739	10	0	1	1	2	2	0	47866	47867	0	47869	47870	47871	47872	0	47873	47815	0	0	CreatureDisplayExtra-15739.blp	
15740	10	0	0	3	0	1	3	0	47857	0	46080	47858	47859	47860	0	47861	47815	0	0	CreatureDisplayExtra-15740.blp	
15741	10	1	3	0	12	7	0	0	47857	0	46080	47858	47859	47860	0	47861	47815	0	0	CreatureDisplayExtra-15741.blp	
15742	11	1	3	1	4	1	6	0	47857	0	46080	47858	47859	47860	0	47861	47815	0	0	CreatureDisplayExtra-15742.blp	
15743	11	0	0	0	0	0	0	47863	47857	0	46080	47858	47859	47860	0	47861	47815	0	0	CreatureDisplayExtra-15743.blp	
15744	10	1	0	0	0	0	0	47874	47867	0	47869	47870	47871	47872	0	47873	47815	0	0	CreatureDisplayExtra-15744.blp	
15745	11	0	3	0	0	0	0	47866	47867	0	47869	47870	47871	47872	0	47873	47815	0	0	CreatureDisplayExtra-15745.blp	
15746	11	1	4	0	0	0	0	47866	47867	0	47869	47870	47871	47872	0	47873	47815	0	0	CreatureDisplayExtra-15746.blp	
15747	11	0	10	9	7	2	0	0	42345	0	42663	37111	42005	47576	0	42007	47815	47893	0	CreatureDisplayExtra-15747.blp	
15748	11	1	5	4	3	3	5	0	0	0	47896	5739	10477	0	0	0	3454	0	0	CreatureDisplayExtra-15748.blp	
15749	11	0	5	4	1	2	4	0	0	0	10187	0	10188	0	0	0	0	0	0	CreatureDisplayExtra-15749.blp	
15750	11	0	4	3	7	5	3	0	45249	0	44802	45250	45251	45252	0	45253	47815	0	0	CreatureDisplayExtra-15750.blp	
15751	10	0	2	1	10	5	8	0	45531	0	45552	45553	45554	47910	0	0	47815	0	0	CreatureDisplayExtra-15751.blp	
15752	10	0	2	3	2	3	0	0	45255	0	45256	45257	45258	45259	0	0	47815	0	0	CreatureDisplayExtra-15752.blp	
15753	10	1	2	0	5	1	0	45254	45255	0	45256	45257	45258	45259	0	0	47815	0	0	CreatureDisplayExtra-15753.blp	
15754	11	0	3	0	1	3	1	0	45255	0	45256	45257	45258	45259	0	0	47815	0	0	CreatureDisplayExtra-15754.blp	
15755	11	1	2	0	7	1	3	45254	45255	0	45256	45257	45258	45259	0	0	47815	0	0	CreatureDisplayExtra-15755.blp	
15756	8	0	13	0	2	1	1	0	0	0	46858	7662	10262	0	0	0	0	0	0	CreatureDisplayExtra-15756.blp	
15757	10	0	0	9	5	1	3	38233	40262	40263	40264	21345	39936	40266	0	47932	37419	38179	0	CreatureDisplayExtra-15757.blp	
15758	16	0	4	0	1	2	2	0	0	47941	0	47942	47943	47944	0	0	0	0	0	CreatureDisplayExtra-15758.blp	
15759	1	0	11	11	5	9	4	17754	48552	35778	47936	19178	23403	21147	0	24333	0	24013	0	CreatureDisplayExtra-15759.blp	
15760	1	0	0	4	3	7	2	1166	26662	47938	47939	27225	26659	26752	0	47940	47251	36784	0	CreatureDisplayExtra-15760.blp	
15761	3	1	2	4	6	1	5	5677	0	10317	0	3251	2018	5856	0	5435	0	0	0	CreatureDisplayExtra-15761.blp	
15762	1	0	0	0	0	0	8	14964	10511	7223	0	7224	7225	7255	0	7698	47251	36784	0	CreatureDisplayExtra-15762.blp	
15763	16	0	4	0	2	4	5	0	0	47945	0	47942	47943	47944	0	0	0	0	0	CreatureDisplayExtra-15763.blp	
15764	1	0	0	2	0	0	0	0	0	10718	47442	5838	2185	15621	0	0	0	0	0	CreatureDisplayExtra-15764.blp	
15765	1	0	0	0	0	2	2	0	0	10705	47947	14963	3173	5718	0	0	0	0	0	CreatureDisplayExtra-15765.blp	
15766	1	0	0	3	5	8	5	1170	0	9809	0	8606	3173	9810	0	9677	0	0	0	CreatureDisplayExtra-15766.blp	
15767	1	0	9	2	0	0	7	0	0	4299	0	0	2185	4272	0	0	0	0	0	CreatureDisplayExtra-15767.blp	
15768	3	0	2	3	0	6	1	15355	0	0	10927	6035	6127	6037	6038	6039	0	23016	0	CreatureDisplayExtra-15768.blp	
15769	1	1	0	4	14	8	4	0	44757	44758	0	0	44760	44761	0	44762	0	0	0	CreatureDisplayExtra-15769.blp	
15770	1	1	0	4	14	8	4	47948	44757	44758	0	0	44760	44761	0	44762	0	0	0	CreatureDisplayExtra-15770.blp	
15771	1	1	0	12	18	9	0	0	0	0	24500	0	8242	5786	0	0	0	0	0	CreatureDisplayExtra-15771.blp	
15772	11	1	4	8	7	0	0	0	48151	0	44745	47036	48535	48153	0	44746	0	0	0	CreatureDisplayExtra-15772.blp	
15773	10	0	0	8	10	0	9	38233	40262	40263	40264	21345	40265	40266	0	40267	37419	38179	0	CreatureDisplayExtra-15773.blp	
15774	3	0	0	0	1	1	5	0	0	47952	0	0	5654	2990	0	47953	0	0	0	CreatureDisplayExtra-15774.blp	
15775	3	0	0	2	2	2	6	0	0	9969	0	5468	8389	2990	0	3377	0	0	0	CreatureDisplayExtra-15775.blp	
15776	3	0	3	3	4	3	8	15316	0	10798	2363	9088	4439	6037	2367	7655	0	0	0	CreatureDisplayExtra-15776.blp	
15777	3	0	0	1	1	5	6	0	0	6174	0	8606	5654	2990	0	47953	0	0	0	CreatureDisplayExtra-15777.blp	
15778	3	0	0	1	1	5	6	0	0	6174	0	8606	5654	2990	0	47953	0	0	0	CreatureDisplayExtra-15778.blp	
15779	2	0	12	0	1	1	1	15676	47530	0	47954	27902	47323	47324	0	47532	47955	36738	0	CreatureDisplayExtra-15779.blp	
