field0	field1	field2	field3	field4	field5	field6	field7
16336	73873	0	16781323	0	16781323	0	0
16337	73874	0	0	0	0	0	15
16338	73893	0	524288	0	0	0	0
16339	73911	0	4098	0	0	0	8
16340	73945	0	0	0	0	0	15
16341	73963	0	0	0	0	0	41
16342	73974	0	524288	0	0	0	0
16343	73976	0	0	0	0	0	45
16344	73979	0	0	0	0	0	31
16345	74000	0	0	0	4108	0	9
16346	74003	0	0	0	0	0	15
16347	74018	0	33554432	0	0	0	0
16348	74019	0	0	0	0	0	15
16349	74020	0	0	0	0	0	9
16350	74021	0	0	0	0	0	14
16351	74022	0	0	0	0	0	15
16352	74024	0	0	0	0	0	15
16353	74025	0	524288	0	0	0	0
16354	74036	0	4127	0	4127	0	0
16355	74038	0	4127	0	4127	0	0
16356	74104	0	0	0	0	0	45
16357	74107	0	0	0	4104	0	0
16358	74121	0	0	0	0	0	41
16360	74132	0	0	0	0	0	15
16361	74134	0	0	0	0	0	45
16362	74136	0	0	0	0	0	9
16363	74137	0	0	0	0	0	9
16364	74151	0	0	0	0	0	9
16366	74186	0	0	0	0	0	15
16367	74187	0	0	0	0	0	15
16368	74189	0	0	0	0	0	15
16369	74191	0	0	0	0	0	15
16370	74192	0	0	0	0	0	15
16371	74193	0	0	0	0	0	15
16372	74195	0	0	0	0	0	15
16373	74197	0	0	0	0	0	15
16374	74198	0	0	0	0	0	15
16375	74199	0	0	0	0	0	15
16376	74200	0	0	0	0	0	15
16377	74201	0	0	0	0	0	15
16378	74202	0	0	0	0	0	15
16379	74207	0	0	0	0	0	15
16380	74211	0	0	0	0	0	15
16381	74212	0	0	0	0	0	15
16382	74213	0	0	0	0	0	15
16383	74214	0	0	0	0	0	15
16384	74215	0	0	0	0	0	15
16385	74216	0	0	0	0	0	15
16386	74217	0	0	0	0	0	15
16387	74218	0	0	0	0	0	15
16388	74220	0	0	0	0	0	15
16389	74223	0	0	0	0	0	15
16390	74225	0	0	0	0	0	15
16391	74226	0	0	0	0	0	15
16392	74229	0	0	0	0	0	15
16393	74230	0	0	0	0	0	15
16394	74231	0	0	0	0	0	15
16395	74232	0	0	0	0	0	15
16396	74234	0	0	0	0	0	15
16397	74235	0	0	0	0	0	15
16398	74236	0	0	0	0	0	15
16399	74237	0	0	0	0	0	15
16400	74238	0	0	0	0	0	15
16401	74239	0	0	0	0	0	15
16402	74240	0	0	0	0	0	15
16403	74242	0	0	0	0	0	15
16404	74244	0	0	0	0	0	15
16405	74246	0	0	0	0	0	15
16406	74247	0	0	0	0	0	15
16407	74248	0	0	0	0	0	15
16408	74250	0	0	0	0	0	15
16409	74251	0	0	0	0	0	15
16410	74252	0	0	0	0	0	15
16411	74253	0	0	0	0	0	15
16412	74254	0	0	0	0	0	15
16413	74255	0	0	0	0	0	15
16414	74256	0	0	0	0	0	15
16415	74277	0	0	0	0	0	13
16416	74278	0	0	0	0	0	13
16417	74279	0	0	0	0	0	13
16418	74301	0	0	0	0	0	4
16419	74345	0	0	0	13	0	9
16420	74351	0	524288	0	0	0	0
16421	74365	0	0	0	0	0	45
16422	74369	0	0	0	10	0	0
16423	74371	0	0	0	0	0	45
16424	74374	0	0	0	0	0	33
16425	74375	0	0	0	10	0	0
16426	74380	0	0	0	10	0	0
16427	74385	0	4194304	0	0	0	0
16428	74402	0	0	0	31788	0	15
16429	74415	0	0	0	703496	0	0
16430	74425	0	0	0	0	0	15
16431	74428	0	4115	0	4115	0	31
16432	74431	0	0	0	12	0	0
16433	74492	0	4098	0	15367	0	10
16434	74494	0	4115	0	4115	0	31
16435	74498	0	0	0	0	0	15
16436	74517	0	0	0	0	0	31
16437	74519	0	0	0	0	0	31
16438	74522	0	0	0	0	0	31
16439	74529	0	0	0	0	0	15
16440	74530	0	0	0	0	0	15
16441	74537	0	0	0	0	0	15
16442	74542	0	0	0	0	0	46
16443	74544	0	0	0	0	0	1
16444	74547	0	0	0	0	0	1
16445	74551	0	0	0	0	0	9
16446	74552	0	0	0	0	0	9
16447	74553	0	2	0	15374	0	0
16448	74554	0	2	0	15374	0	0
16449	74555	0	2	0	15374	0	0
16450	74556	0	0	0	0	0	15
16451	74557	0	0	0	0	0	15
16452	74558	0	0	0	0	0	15
16453	74561	0	0	0	0	0	9
16454	74563	0	0	0	8	0	0
16455	74568	0	0	0	8	0	0
16456	74569	0	0	0	0	0	31
16457	74570	0	524288	0	524288	0	0
16458	74587	0	0	0	4110	0	41
16459	74588	0	0	0	0	0	15
16460	74606	0	0	0	0	0	15
16461	74613	0	0	0	0	0	13
16463	74634	0	0	0	0	0	9
16464	74642	0	0	0	0	0	31
16465	74643	0	0	0	0	0	31
16466	74644	0	0	0	0	0	31
16467	74645	0	0	0	0	0	31
16468	74646	0	0	0	0	0	31
16469	74647	0	0	0	0	0	31
16470	74654	0	524288	0	0	0	0
16471	74663	0	524288	0	0	0	0
16472	74665	0	524288	0	524288	0	0
16473	74666	0	524288	0	524288	0	0
16474	74670	0	0	0	0	0	9
16475	74674	0	0	0	0	0	63
16476	74677	0	4127	0	4127	0	0
16477	74678	0	4127	0	4127	0	0
16478	74697	0	0	0	0	0	41
16479	74711	0	524288	0	524288	0	0
16480	74716	0	0	0	0	0	13
16481	74721	0	0	0	0	0	15
16482	74724	0	0	0	0	0	15
16483	74725	0	0	0	0	0	15
16484	74726	0	0	0	0	0	15
16485	74738	0	0	0	0	0	63
16486	74756	0	0	0	0	0	63
16487	74760	0	524288	0	0	0	0
16488	74793	0	524288	0	0	0	1
16489	74844	0	-2147483648	0	0	0	0
16490	74845	0	268963843	0	0	0	0
16491	74848	0	524288	0	0	0	0
16492	74849	0	524288	0	0	0	0
16493	74867	0	0	0	268435456	0	0
16494	74868	0	0	0	0	0	15
16495	74882	0	524288	0	0	0	0
16496	74884	0	0	0	268435456	0	0
16497	74888	0	0	0	0	0	41
16498	74901	0	524544	0	0	0	0
16499	74911	0	268439583	0	268439583	0	0
16500	74912	0	268439583	0	268439583	0	0
16501	74919	0	268439583	0	268439583	0	0
16502	74920	0	541589504	0	0	0	1
16503	74964	0	0	0	0	0	15
16504	74972	0	0	0	0	0	15
16505	74973	0	0	0	0	0	8
16506	74976	0	0	0	0	0	9
16507	74984	0	0	0	0	0	9
16508	74988	0	11	0	0	0	9
16509	75000	0	0	0	0	0	9
16510	75005	0	0	0	11	0	63
16511	75011	0	0	0	0	0	15
16512	75015	0	0	0	0	0	8
16513	75017	0	0	0	0	0	9
16514	75019	0	0	0	0	0	15
16515	75020	0	0	0	0	0	15
16516	75021	0	0	0	0	0	9
16517	75023	0	0	0	0	0	15
16518	75035	0	524288	0	0	0	0
16519	75036	0	524288	0	0	0	0
16520	75056	0	0	0	0	0	8
16521	75059	0	0	0	0	0	9
16522	75060	0	0	0	0	0	59
16523	75061	0	0	0	0	0	8
16524	75062	0	0	0	0	0	15
16525	75068	0	0	0	0	0	15
16526	75071	0	0	0	24	0	0
16527	75092	0	541589504	0	0	0	0
16528	75096	0	0	0	0	0	41
16529	75115	0	4718592	0	0	0	47
16530	75141	0	0	0	0	0	15
16531	75142	0	0	0	0	0	15
16533	75144	0	0	0	0	0	15
16534	75145	0	0	0	0	0	15
16535	75146	0	0	0	0	0	15
16536	75148	0	0	0	0	0	4
16537	75149	0	0	0	0	0	15
16538	75150	0	0	0	0	0	15
16539	75151	0	0	0	0	0	15
16540	75152	0	0	0	0	0	15
16541	75153	0	0	0	0	0	41
16542	75154	0	0	0	0	0	15
16543	75155	0	0	0	0	0	15
16544	75158	0	0	0	0	0	32
16545	75172	0	0	0	0	0	63
16546	75175	0	0	0	0	0	63
16547	75178	0	0	0	0	0	63
16548	75183	0	0	0	0	0	15
16549	75184	0	0	0	4123	0	11
16550	75192	0	0	0	12	0	5
16551	75194	0	4718592	0	0	0	47
16552	75199	0	0	0	23	0	11
16553	75201	0	0	0	23	0	11
16554	75202	0	0	0	23	0	11
16555	75203	0	0	0	23	0	11
16556	75204	0	0	0	23	0	11
16557	75205	0	0	0	23	0	11
16558	75206	0	0	0	0	0	5
16559	75207	0	256	0	0	0	31
16560	75211	0	0	0	8	0	15
16561	75226	0	4718595	2	4718595	0	0
16562	75227	0	0	0	0	0	15
16563	75237	0	5767171	0	5767171	0	0
16564	75241	0	0	0	0	0	41
16565	75245	0	0	0	0	0	9
16566	75247	0	0	0	0	0	15
16567	75248	0	0	0	0	0	15
16568	75249	0	0	0	0	0	15
16569	75250	0	0	0	0	0	15
16570	75251	0	0	0	0	0	15
16571	75252	0	0	0	0	0	15
16572	75253	0	0	0	0	0	15
16573	75254	0	0	0	0	0	15
16574	75255	0	0	0	0	0	15
16575	75256	0	0	0	0	0	15
16576	75257	0	0	0	0	0	15
16577	75258	0	0	0	0	0	15
16578	75259	0	0	0	0	0	15
16579	75260	0	0	0	0	0	15
16580	75261	0	0	0	0	0	15
16581	75262	0	0	0	0	0	15
16582	75263	0	0	0	0	0	15
16583	75264	0	0	0	0	0	15
16584	75265	0	0	0	0	0	15
16585	75266	0	0	0	0	0	15
16586	75267	0	0	0	0	0	15
16587	75268	0	0	0	0	0	15
16588	75269	0	0	0	0	0	15
16589	75270	0	0	0	0	0	15
16590	75287	0	0	0	0	0	15
16591	75288	0	0	0	0	0	15
16592	75289	0	0	0	0	0	15
16593	75290	0	0	0	0	0	15
16594	75291	0	0	0	0	0	15
16595	75292	0	0	0	0	0	15
16596	75293	0	0	0	0	0	15
16597	75294	0	0	0	0	0	15
16598	75295	0	0	0	0	0	15
16599	75296	0	0	0	0	0	15
16600	75297	0	0	0	0	0	15
16601	75298	0	0	0	0	0	15
16602	75299	0	0	0	0	0	15
16603	75300	0	0	0	0	0	15
16604	75301	0	0	0	0	0	15
16605	75302	0	0	0	0	0	15
16606	75303	0	0	0	0	0	15
16607	75304	0	0	0	0	0	15
16608	75305	0	0	0	0	0	15
16609	75306	0	0	0	0	0	15
16610	75307	0	0	0	0	0	15
16611	75308	0	0	0	0	0	15
16612	75309	0	0	0	0	0	15
16613	75310	0	0	0	0	0	15
16614	75321	0	0	0	4104	0	9
16615	75322	0	0	0	8	0	45
16616	75363	0	0	0	0	0	15
16617	75380	0	0	0	0	0	13
16618	75394	0	524288	0	0	0	0
16620	75428	0	0	0	0	0	9
16621	75482	0	524288	0	0	0	0
16622	75492	0	4194304	0	0	0	0
16623	75526	0	0	0	0	0	31
16624	75527	0	0	0	0	0	8
16625	75528	0	0	0	0	0	15
16626	75543	0	0	0	0	0	9
16627	75569	0	0	0	268439554	0	0
16628	75571	0	0	0	0	0	8
16629	75579	0	524288	0	0	0	0
16630	75590	0	0	0	4104	0	9
16631	75592	0	524288	0	0	0	0
16632	75603	0	-2142765056	0	0	0	0
16633	75604	0	0	0	0	0	9
16634	75609	0	-2142765056	0	0	0	9
16635	75610	0	0	0	0	0	9
16636	75622	0	0	0	4124	0	9
16638	75641	0	268435471	0	4111	0	9
16639	75642	0	0	0	0	0	31
16640	75645	0	268439583	0	268439583	0	0
16641	75664	0	0	0	4104	0	0
16642	75665	0	0	0	0	0	47
16644	75683	0	0	0	8	0	9
16645	75689	0	0	0	0	0	1
16646	75701	0	0	0	0	0	4
16647	75718	0	0	0	0	0	47
16648	75725	0	0	0	0	0	42
16649	75729	0	524288	0	0	0	0
16650	75740	0	33686528	0	0	0	0
16651	75746	0	0	0	0	0	9
16652	75747	0	33686528	0	0	0	0
16653	75755	0	0	0	4104	0	9
16654	75761	0	0	0	0	0	27
16655	75762	0	0	0	0	0	9
16656	75763	0	0	0	0	0	15
16657	75774	0	0	0	0	0	47
16658	75775	0	0	0	0	0	27
16659	75803	0	524288	0	0	0	0
16660	75813	0	0	0	0	0	9
16661	75818	0	0	0	0	0	42
16662	75832	0	0	0	0	0	31
16663	75865	0	524288	0	0	0	0
16664	75902	0	0	0	0	0	9
16665	75903	0	0	0	0	0	9
16666	75907	0	0	0	0	0	9
16667	75911	0	0	0	0	0	9
16668	75912	0	524288	0	0	0	0
16669	75923	0	0	0	0	0	15
16670	75934	0	0	0	0	0	15
16671	75940	0	0	0	8	0	47
16672	75945	0	0	0	31788	0	0
16673	75958	0	0	0	0	0	13
16674	75961	0	0	0	0	0	9
16675	75965	0	0	0	268435458	0	0
16676	75967	0	0	0	15420	0	0
16677	75968	0	0	0	15420	0	0
16678	75992	0	524288	0	0	0	9
16679	76004	0	0	0	268439562	0	9
16680	76005	0	268439564	0	0	0	0
16681	76008	0	0	0	0	0	9
16682	76016	0	0	0	0	0	15
16683	76018	0	33554432	0	0	0	0
16684	76026	0	0	0	24	0	9
16685	76029	0	0	0	268439562	0	0
16686	76033	0	0	0	0	0	1
16687	76043	0	0	0	0	0	9
16688	76044	0	0	0	0	0	46
16689	76047	0	0	0	0	0	9
16690	76059	0	0	0	0	0	15
16691	76060	0	0	0	0	0	15
16692	76067	0	0	0	0	0	15
16693	76084	0	0	0	0	0	9
16694	76095	0	0	0	268439562	0	0
16695	76100	0	0	0	0	0	9
16696	76119	0	4194304	128	0	0	0
16697	76146	0	0	0	0	0	11
16698	76151	0	0	0	0	0	9
16699	76160	0	0	0	0	0	15
16700	76168	0	0	0	0	0	15
16702	76171	0	0	0	0	0	9
16703	76178	0	0	0	0	0	15
16704	76179	0	0	0	0	0	15
16705	76180	0	0	0	0	0	15
16706	76181	0	0	0	0	0	15
16707	76182	0	0	0	0	0	15
16708	76184	0	0	0	0	0	9
16709	76186	0	0	0	0	0	9
16710	76193	0	524544	0	0	0	0
16711	76200	0	0	0	0	0	9
16712	76202	0	0	0	0	0	9
16713	76203	0	0	0	0	0	47
16714	76204	0	524288	0	0	0	0
16715	76206	0	524288	0	0	0	0
16716	76211	0	0	0	0	0	8
16717	76232	0	0	0	8	0	11
16718	76233	0	0	0	8	0	11
16719	76241	0	0	0	0	0	43
16720	76242	0	0	0	0	0	9
16721	76251	0	0	0	8	0	0
16722	76258	0	0	0	0	0	15
16723	76259	0	0	0	0	0	15
16724	76260	0	0	0	0	0	15
16725	76261	0	0	0	0	0	15
16726	76262	0	0	0	0	0	15
16727	76263	0	0	0	0	0	15
16728	76264	0	0	0	0	0	15
16729	76265	0	0	0	0	0	15
16730	76266	0	0	0	0	0	15
16731	76267	0	0	0	0	0	15
16732	76269	0	0	0	0	0	15
16733	76270	0	0	0	0	0	15
16734	76274	0	0	0	0	0	9
16735	76280	0	0	0	0	0	15
16736	76281	0	0	0	0	0	15
16737	76283	0	0	0	0	0	15
16738	76284	0	-2147483648	0	-2147483648	0	0
16739	76285	0	0	0	0	0	15
16740	76286	0	0	0	0	0	15
16741	76287	0	0	0	0	0	15
16742	76288	0	0	0	0	0	15
16743	76289	0	0	0	0	0	15
16744	76291	0	0	0	0	0	15
16745	76293	0	0	0	0	0	15
16746	76307	0	0	0	0	0	9
16747	76314	0	0	0	0	0	9
16748	76319	0	0	0	0	0	15
16749	76320	0	0	0	0	0	15
16750	76325	0	0	0	0	0	9
16751	76332	0	0	0	-2147479544	0	9
16752	76334	0	0	0	0	0	15
16753	76335	0	4718592	0	0	0	0
16754	76340	0	4718592	0	0	0	0
16755	76352	0	0	0	4104	0	0
16757	76369	0	0	0	0	0	41
16758	76370	0	0	0	0	0	41
16759	76373	0	0	0	0	0	41
16760	76378	0	0	0	0	0	9
16761	76380	0	0	0	0	0	15
16762	76394	0	0	0	0	0	9
16763	76395	0	0	0	0	0	9
16764	76402	0	0	0	0	0	13
16765	76410	0	0	0	0	0	9
16766	76411	0	0	0	4104	0	0
16767	76412	0	0	0	0	0	15
16768	76416	0	0	0	0	0	9
16769	76417	0	0	0	0	0	8
16770	76418	0	0	0	0	0	15
16771	76423	0	0	0	0	0	41
16772	76429	0	0	0	0	0	45
16773	76433	0	0	0	0	0	15
16774	76434	0	0	0	0	0	15
16775	76435	0	0	0	0	0	15
16776	76436	0	0	0	0	0	15
16777	76437	0	0	0	0	0	15
16778	76438	0	0	0	0	0	15
16779	76439	0	0	0	0	0	15
16780	76440	0	0	0	0	0	15
16781	76441	0	0	0	0	0	15
16782	76442	0	0	0	0	0	15
16783	76443	0	0	0	0	0	15
16784	76444	0	0	0	0	0	15
16785	76445	0	0	0	0	0	15
16786	76446	0	0	0	0	0	15
16787	76447	0	0	0	0	0	15
16788	76448	0	0	0	0	0	15
16789	76449	0	0	0	0	0	15
16790	76450	0	0	0	0	0	15
16791	76451	0	0	0	0	0	15
16792	76452	0	0	0	0	0	15
16793	76453	0	0	0	0	0	15
16794	76454	0	0	0	0	0	15
16795	76455	0	0	0	0	0	15
16796	76456	0	0	0	0	0	15
16797	76457	0	0	0	0	0	15
16798	76458	0	0	0	0	0	15
16799	76459	0	0	0	0	0	15
16800	76461	0	0	0	0	0	15
16801	76462	0	0	0	0	0	15
16802	76463	0	0	0	0	0	15
16803	76464	0	0	0	0	0	15
16804	76465	0	0	0	0	0	15
16805	76466	0	0	0	0	0	15
16806	76467	0	0	0	0	0	15
16807	76468	0	0	0	0	0	15
16808	76469	0	0	0	0	0	15
16809	76470	0	0	0	0	0	15
16810	76471	0	0	0	0	0	15
16811	76472	0	0	0	0	0	15
16812	76473	0	0	0	0	0	15
16813	76474	0	0	0	0	0	15
16814	76484	0	2	0	0	0	15
16815	76486	0	0	0	0	0	9
16817	76492	0	0	0	0	0	40
16818	76497	0	0	0	4104	0	9
16819	76502	0	0	0	0	0	9
16820	76508	0	0	0	0	0	15
16821	76509	0	0	0	0	0	15
16822	76514	0	0	0	4104	0	0
16823	76516	0	0	0	0	0	9
16824	76517	0	0	0	0	0	9
16825	76521	0	0	0	0	0	43
16826	76522	0	0	0	0	0	8
16827	76535	0	0	0	0	0	9
16828	76546	0	524288	0	0	0	0
16829	76550	0	0	0	0	0	1
16830	76559	0	0	0	0	0	47
16831	76563	0	0	0	0	0	8
16833	76570	0	524288	0	0	0	0
16834	76572	0	0	0	0	0	15
16835	76575	0	524288	0	0	0	0
16836	76578	0	0	0	0	0	15
16837	76579	0	0	0	0	0	15
16838	76582	0	2	0	0	0	0
16839	76584	0	0	0	0	0	15
16840	76585	0	524288	0	0	0	0
16841	76588	0	0	0	0	0	9
16842	76590	0	0	0	24	0	9
16843	76596	0	4718592	0	0	0	1
16844	76597	0	0	0	0	0	31
16845	76603	0	0	0	0	0	9
16846	76610	0	0	0	0	0	9
16847	76611	0	0	0	31756	0	15
16848	76612	0	0	0	0	0	8
16849	76617	0	0	0	0	0	15
16850	76618	0	0	0	0	0	15
16851	76620	0	0	0	0	0	45
16852	76621	0	0	0	0	0	15
16853	76626	0	0	0	4120	0	9
16854	76670	0	0	0	0	0	9
16855	76676	0	0	0	0	0	41
16856	76677	0	0	0	0	0	8
16857	76679	0	-2143289344	0	0	0	0
16858	76680	0	0	0	0	0	15
16859	76682	0	0	0	0	0	15
16860	76685	0	0	0	0	0	41
16861	76686	0	0	0	0	0	9
16862	76688	0	0	0	28	0	11
16863	76701	0	4099	0	0	0	8
16864	76703	0	0	0	0	0	9
16865	76711	0	0	0	4104	0	9
16866	76715	0	0	0	0	0	9
16867	76718	0	0	0	0	0	15
16868	76719	0	0	0	0	0	15
16869	76720	0	0	0	0	0	15
16870	76724	0	0	0	0	0	47
16871	76729	0	0	0	4104	0	0
16872	76732	0	0	0	0	0	15
16873	76733	0	0	0	0	0	27
16874	76734	0	0	0	0	0	31
16875	76743	0	4099	0	0	0	8
16876	76759	0	0	0	0	0	47
16877	76762	0	0	0	0	0	31
16878	76766	0	0	0	4104	0	0
16879	76783	0	0	0	0	0	13
16880	76784	0	0	0	12350	0	63
16881	76787	0	0	0	0	0	47
16882	76788	0	528387	0	0	0	0
16883	76789	0	528386	0	0	0	0
16884	76790	0	0	0	0	0	9
16885	76791	0	4099	0	0	0	8
16886	76794	0	0	0	0	0	9
16887	76796	0	0	0	0	0	47
16888	76797	0	0	0	4104	0	0
16889	76802	0	0	0	0	0	9
16890	76804	0	0	0	0	0	11
16891	76813	0	0	0	0	0	9
16892	76814	0	524288	0	0	0	0
16893	76815	0	0	0	0	0	9
16894	76820	0	0	0	0	0	9
16895	76826	0	2	0	0	0	15
16896	76835	0	0	0	0	0	47
16897	76843	0	0	0	0	0	11
16898	76861	0	0	0	2	0	0
16899	76868	0	4099	0	0	0	8
16900	76870	0	524288	0	0	0	9
16901	76876	0	0	0	0	0	15
16902	76883	0	0	0	13	0	9
16903	76884	0	524288	0	0	0	0
16904	76885	0	0	0	0	0	47
16905	76886	0	0	0	0	0	47
16906	76903	0	0	0	15404	0	13
16907	76912	0	0	0	-2147479544	0	0
16909	76958	0	0	0	0	0	47
16910	76963	0	0	0	0	0	13
16911	77020	0	0	0	0	0	47
16913	77041	0	0	0	0	0	47
16914	77042	0	128	0	0	0	14
16915	77044	0	0	0	0	0	62
16916	77053	0	0	0	0	0	63
16917	77065	0	0	0	0	0	15
16918	77066	0	0	0	0	0	9
16920	77069	0	0	0	0	0	43
16921	77129	0	0	0	31791	0	15
16922	77160	0	0	0	0	0	15
16923	77209	0	0	0	0	0	15
16924	77213	0	0	0	0	0	15
16925	77216	0	0	0	0	0	13
16926	77230	0	0	0	31756	0	1
16927	77234	0	0	0	0	0	11
16928	77236	0	16781339	0	0	0	0
16929	77241	0	0	0	4104	0	9
16930	77273	0	0	0	0	0	9
16931	77294	0	0	0	0	0	47
16932	77295	0	0	0	0	0	31
16933	77302	0	0	0	0	0	13
16934	77308	0	0	0	0	0	47
16935	77309	0	0	0	0	0	47
16936	77312	0	0	0	0	0	47
16937	77313	0	0	0	0	0	1
16938	77314	0	0	0	0	0	47
16939	77319	0	0	0	0	0	47
16940	77322	0	524288	0	0	0	0
16941	77327	0	0	0	0	0	1
16942	77345	0	0	0	0	0	15
16943	77363	0	11	0	0	0	0
16944	77364	0	0	0	0	0	31
16945	77370	0	0	0	8	0	41
16946	77375	0	524288	0	0	0	0
16947	77384	0	524288	0	0	0	0
16948	77389	0	0	0	0	0	9
16949	77390	0	0	0	0	0	1
16950	77391	0	524288	0	0	0	0
16951	77392	0	4099	0	0	0	8
16952	77394	0	4099	0	0	0	8
16953	77396	0	524288	0	0	0	0
16954	77397	0	524288	0	0	0	0
16955	77404	0	33686528	0	0	0	0
16956	77416	0	0	0	0	0	11
16957	77419	0	524288	0	0	0	0
16958	77420	0	0	0	0	0	31
16959	77424	0	268435456	0	0	0	0
16960	77425	0	0	0	0	0	15
16961	77426	0	0	0	0	0	15
16962	77427	0	0	0	8	0	0
16963	77428	0	0	0	8	0	0
16964	77434	0	0	0	0	0	15
16965	77436	0	33686528	0	0	0	0
16966	77438	0	15367	0	0	0	0
16967	77452	0	4103	0	15367	0	15
16968	77461	0	0	0	12350	0	63
16969	77469	0	0	0	12300	0	13
16970	77475	0	0	0	0	0	9
16971	77498	0	0	0	0	0	13
16972	77500	0	0	0	0	0	8
16974	77503	0	0	0	12300	0	13
16975	77508	0	0	0	0	0	15
16976	77526	0	0	0	0	0	15
16977	77533	0	0	0	0	0	31
16978	77544	0	524288	0	0	0	41
16979	77549	0	3	0	0	0	0
16980	77553	0	0	0	0	0	15
16981	77556	0	0	0	0	0	1
16982	77565	0	524288	0	0	0	0
16983	77569	0	0	0	0	0	9
16984	77570	0	0	0	0	0	15
16985	77576	0	0	0	0	0	9
16986	77585	0	0	0	0	0	15
16987	77591	0	4718592	0	0	0	0
16988	77593	0	0	0	0	0	8
16989	77601	0	0	0	0	0	15
16990	77603	0	0	0	0	0	9
16991	77612	0	0	0	0	0	9
16992	77619	0	4099	0	0	0	0
16993	77627	0	0	0	0	0	15
16994	77628	0	0	0	0	0	15
16995	77629	0	0	0	0	0	15
16996	77663	0	0	0	0	0	13
16997	77664	0	0	0	0	0	47
16998	77670	0	0	0	0	0	40
16999	77672	0	0	0	0	0	41
17000	77682	0	16777216	0	0	0	47
17001	77684	0	0	0	0	0	47
17002	77689	0	0	0	0	0	40
17003	77695	0	0	0	0	0	9
17004	77703	0	0	0	0	0	15
17005	77718	0	0	0	0	0	9
17006	77721	0	0	0	0	0	15
17007	77722	0	0	0	0	0	15
17008	77725	0	524288	0	0	0	0
17009	77731	0	0	0	0	0	15
17010	77736	0	524288	0	0	0	0
17011	77745	0	0	0	8	0	0
17012	77753	0	0	0	13	0	9
17013	77759	0	-1878519793	0	0	0	47
17014	77773	0	2	0	0	0	15
17015	77774	0	4098	0	0	0	0
17016	77780	0	146436	0	0	0	0
17017	77782	0	0	0	0	0	9
17018	77788	0	0	0	8	0	15
17019	77793	0	0	0	0	0	15
17020	77806	0	4099	0	0	0	0
17021	77813	0	0	0	8	0	0
17022	77819	0	0	0	0	0	47
17023	77821	0	0	0	0	0	31
17024	77825	0	0	0	0	0	9
17025	77826	0	0	0	4120	0	9
17026	77831	0	4099	0	0	0	47
17027	77839	0	0	0	0	0	40
17028	77840	0	0	0	4104	0	0
17029	77843	0	0	0	4120	0	0
17030	77854	0	16777219	0	0	0	0
17031	77855	0	16777219	0	0	0	0
17032	77889	0	0	0	0	0	13
17033	77894	0	4103	0	15367	0	15
17034	77896	0	0	0	12	0	47
17035	77907	0	0	0	0	0	43
17036	77918	0	0	0	0	0	15
17037	77921	0	0	0	0	0	15
17039	77935	0	0	0	0	0	1
17040	77951	0	0	0	0	0	1
17044	77970	0	4718592	0	0	0	0
17045	77973	0	0	0	0	0	43
17046	77975	0	0	0	0	0	9
17047	77976	0	0	0	0	0	31
17048	77977	0	0	0	0	0	15
17049	77991	0	0	0	0	0	8
17050	78004	0	4718592	0	0	0	0
17051	78006	0	0	0	0	0	41
17052	78010	0	0	0	0	0	41
17053	78011	0	0	0	0	0	15
17054	78026	0	0	0	31756	0	15
17055	78049	0	524288	0	0	0	0
17056	78050	0	524288	0	0	0	0
17057	78051	0	524288	0	0	0	0
17058	78060	0	0	0	0	0	9
17059	78061	0	0	0	0	0	15
17061	78066	0	0	0	0	0	15
17062	78068	0	0	0	0	0	32
17063	78075	0	0	0	0	0	9
17064	78098	0	0	0	4104	0	9
17065	78117	0	0	0	0	0	15
17066	78121	0	0	0	0	0	45
17067	78125	0	0	0	0	0	9
17068	78127	0	4718592	0	0	0	0
17069	78128	0	0	0	-2147479544	0	9
17070	78129	0	0	0	0	0	15
17071	78133	0	0	0	0	0	41
17072	78137	0	-2143289344	0	0	0	0
17073	78141	0	0	0	8	0	15
17074	78143	0	0	0	0	0	47
17075	78165	0	0	0	0	0	15
17076	78166	0	0	0	0	0	15
17077	78167	0	0	0	8	0	1
17078	78169	0	0	0	0	0	15
17079	78170	0	0	0	0	0	15
17080	78171	0	0	0	0	0	15
17081	78172	0	0	0	0	0	15
17082	78182	0	0	0	8	0	1
17083	78183	0	0	0	0	0	15
17084	78189	0	0	0	0	0	15
17085	78190	0	0	0	8	0	1
17086	78192	0	4127	0	4127	0	0
17087	78196	0	0	0	0	0	7
17088	78198	0	0	0	268435458	0	0
17089	78201	0	0	0	0	0	9
17090	78209	0	4127	0	4127	0	0
17091	78211	0	268439579	0	268439578	0	9
17092	78221	0	0	0	4104	0	0
17093	78226	0	268439579	0	268439578	0	9
17094	78263	0	524288	0	0	0	0
17095	78264	0	524288	0	0	0	0
17096	78270	0	0	0	0	0	8
17097	78287	0	0	0	1	0	10
17098	78288	0	11	0	0	0	9
17099	78322	0	524288	0	0	0	0
17100	78323	0	524288	0	0	0	0
17101	78324	0	524288	0	0	0	0
17102	78331	0	0	0	0	0	4
17103	78336	0	0	0	15	0	15
17104	78343	0	16797699	0	16797699	0	0
17105	78359	0	0	0	0	0	8
17106	78361	0	16797699	0	16797699	0	0
17107	78367	0	0	0	0	0	15
17108	78369	0	0	0	8	0	47
17109	78379	0	0	0	0	0	15
17110	78380	0	0	0	0	0	15
17111	78388	0	0	0	0	0	15
17112	78392	0	15367	0	0	0	0
17113	78396	0	0	0	0	0	15
17114	78398	0	0	0	0	0	15
