field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	
40561	4798	1	22163	0	0	0	0	0	0	3842	""	0	0	675
40562	4798	1	22164	0	0	0	0	0	0	3842	""	0	0	675
40563	4798	1	22165	0	0	0	0	0	0	3842	""	0	0	675
40564	4798	1	22166	0	0	0	0	0	0	3842	""	0	0	675
40565	4798	1	22167	0	0	0	0	0	0	3842	""	0	0	675
40566	4798	1	22168	0	0	0	0	0	0	3842	""	0	0	675
40567	4798	1	22169	0	0	0	0	0	0	3842	""	0	0	675
40568	4798	1	22170	0	0	0	0	0	0	3842	""	0	0	675
40569	4798	1	22171	0	0	0	0	0	0	3842	""	0	0	675
40570	4798	1	22172	0	0	0	0	0	0	3842	""	0	0	675
40513	4799	0	-1	0	0	0	0	0	0	0	""	0	0	675
40514	4799	0	22175	0	0	0	0	0	0	0	""	0	0	675
40515	4800	0	-1	0	0	0	0	0	0	0	""	0	0	675
40516	4800	0	22176	0	0	0	0	0	0	0	""	0	0	675
40517	4801	0	-1	0	0	0	0	0	0	0	""	0	0	675
40518	4801	0	22177	0	0	0	0	0	0	0	""	0	0	675
40595	4802	0	-1	0	0	0	0	0	0	0	""	0	0	675
40596	4802	0	22179	0	0	0	0	0	0	0	""	0	0	675
40597	4803	0	-1	0	0	0	0	0	0	0	""	0	0	675
40598	4803	0	22180	0	0	0	0	0	0	0	""	0	0	675
40607	4804	0	-1	0	0	0	0	0	0	0	""	0	0	675
40608	4804	0	22189	0	0	0	0	0	0	0	""	0	0	675
40609	4805	0	-1	0	0	0	0	0	0	0	""	0	0	675
40610	4805	0	22190	0	0	0	0	0	0	0	""	0	0	675
40611	4806	0	-1	0	0	0	0	0	0	0	""	0	0	675
40612	4806	0	22191	0	0	0	0	0	0	0	""	0	0	675
40613	4807	0	-1	0	0	0	0	0	0	0	""	0	0	675
40614	4807	0	22192	0	0	0	0	0	0	0	""	0	0	675
40615	4808	0	-1	0	0	0	0	0	0	0	""	0	0	675
40616	4808	0	22193	0	0	0	0	0	0	0	""	0	0	675
40617	4809	0	-1	0	0	0	0	0	0	0	""	0	0	675
40618	4809	0	22194	0	0	0	0	0	0	0	""	0	0	675
40619	4810	0	-1	0	0	0	0	0	0	0	""	0	0	675
40620	4810	0	22195	0	0	0	0	0	0	0	""	0	0	675
40621	4811	0	-1	0	0	0	0	0	0	0	""	0	0	675
40622	4811	0	22196	0	0	0	0	0	0	0	""	0	0	675
40623	4812	0	-1	0	0	0	0	0	0	0	""	0	0	675
40624	4812	0	22197	0	0	0	0	0	0	0	""	0	0	675
40625	4813	0	-1	0	0	0	0	0	0	0	""	0	0	675
40626	4813	0	22198	0	0	0	0	0	0	0	""	0	0	675
40640	4814	0	-1	0	0	0	0	0	0	0	""	0	0	675
40641	4814	0	22212	0	0	0	0	0	0	0	""	0	0	675
40966	4814	1	-1	0	0	0	0	0	0	3936	""	0	0	675
40967	4814	1	22212	0	0	0	0	0	0	3936	""	0	0	675
40968	4814	2	-1	0	0	0	0	0	0	3937	""	0	0	675
40969	4814	2	22212	0	0	0	0	0	0	3937	""	0	0	675
40647	4815	0	-1	0	0	0	0	0	0	0	""	0	0	675
40648	4815	0	22218	0	0	0	0	0	0	0	""	0	0	675
40649	4816	0	-1	0	0	50	883	0	0	0	""	0	0	675
40650	4816	0	22219	0	0	0	0	0	0	0	""	0	0	675
40651	4816	0	22220	0	0	0	0	0	0	0	""	0	0	675
40652	4816	0	22221	0	0	0	0	0	0	0	""	0	0	675
40655	4817	0	-1	0	0	0	0	0	0	0	""	0	0	675
40749	4817	0	22279	0	0	0	0	0	0	0	""	0	0	675
40675	4818	0	-1	75	0	50	322	0	0	0	""	0	0	675
40676	4818	0	22233	0	0	0	0	0	0	0	""	0	0	675
40677	4818	0	22234	0	0	0	0	0	0	0	""	0	0	675
40678	4818	0	22235	0	0	0	0	0	0	0	""	0	0	675
40679	4818	0	22236	0	0	0	0	0	0	0	""	0	0	675
40680	4818	0	22237	0	0	0	0	0	0	0	""	0	0	675
40681	4818	0	22238	0	0	0	0	0	0	0	""	0	0	675
40682	4818	0	22239	0	0	0	0	0	0	0	""	0	0	675
40683	4818	0	22240	0	0	0	0	0	0	0	""	0	0	675
40684	4818	0	22241	0	0	0	0	0	0	0	""	0	0	675
40685	4818	0	22242	0	0	0	0	0	0	0	""	0	0	675
40686	4818	0	22243	0	0	0	0	0	0	0	""	0	0	675
40687	4818	0	22244	0	0	0	0	0	0	0	""	0	0	675
40688	4818	0	22245	0	0	0	0	0	0	0	""	0	0	675
40689	4818	0	22246	0	0	0	0	0	0	0	""	0	0	675
40690	4818	0	22247	0	0	0	0	0	0	0	""	0	0	675
40691	4818	0	22248	0	0	0	0	0	0	0	""	0	0	675
40692	4818	0	22249	0	0	0	0	0	0	0	""	0	0	675
40693	4818	0	22250	0	0	0	0	0	0	0	""	0	0	675
40694	4818	0	22251	0	0	0	0	0	0	0	""	0	0	675
40695	4818	0	22252	0	0	0	0	0	0	0	""	0	0	675
40696	4818	0	22253	0	0	0	0	0	0	0	""	0	0	675
40697	4818	0	22254	0	0	0	0	0	0	0	""	0	0	675
40698	4818	0	22255	0	0	0	321	0	0	0	""	0	0	675
40699	4818	0	22256	0	0	0	0	0	0	0	""	0	0	675
40700	4818	0	22257	0	0	0	0	0	0	0	""	0	0	675
40701	4818	0	22258	0	0	0	0	0	0	0	""	0	0	675
40702	4818	0	22259	0	0	0	0	0	0	0	""	0	0	675
40703	4818	0	22260	0	0	0	0	0	0	0	""	0	0	675
40705	4819	0	-1	0	0	0	0	0	0	0	""	0	0	675
40706	4819	0	22262	0	0	0	0	0	0	0	""	0	0	675
40707	4820	0	-1	0	0	0	0	0	0	0	""	0	0	675
40708	4820	0	22263	0	0	0	0	0	0	0	""	0	0	675
40952	4820	1	-1	0	0	0	0	0	0	3920	""	0	0	675
40953	4820	1	22263	0	0	0	0	0	0	3920	""	0	0	675
40709	4821	0	-1	0	0	0	0	0	0	0	""	0	0	675
40763	4821	0	22292	0	0	0	0	0	0	0	""	0	0	675
40764	4821	0	22293	0	0	0	0	0	0	0	""	0	0	675
40711	4822	0	-1	75	0	381	269	0	0	0	""	0	0	675
40712	4822	0	22265	0	0	0	0	0	0	0	""	0	0	675
40713	4822	0	22266	0	0	0	0	0	0	0	""	0	0	675
40714	4822	0	22267	0	0	0	0	0	0	0	""	0	0	675
40715	4822	0	22268	0	0	0	0	0	0	0	""	0	0	675
40716	4822	0	22269	0	0	0	0	0	0	0	""	0	0	675
40717	4822	0	22270	0	0	0	0	0	0	0	""	0	0	675
40718	4822	0	22271	0	0	0	0	0	0	0	""	0	0	675
40902	4822	1	-1	75	0	381	269	0	0	3652	""	0	0	675
40903	4822	1	22265	0	0	0	0	0	0	3652	""	0	0	675
40904	4822	1	22266	0	0	0	0	0	0	3652	""	0	0	675
40905	4822	1	22267	0	0	0	0	0	0	3652	""	0	0	675
40906	4822	1	22268	0	0	0	0	0	0	3652	""	0	0	675
40907	4822	1	22269	0	0	0	0	0	0	3652	""	0	0	675
40908	4822	1	22270	0	0	0	0	0	0	3652	""	0	0	675
40909	4822	1	22271	0	0	0	0	0	0	3652	""	0	0	675
40721	4823	0	-1	0	0	0	0	0	0	0	""	0	0	675
40722	4823	0	22272	0	0	0	0	0	0	0	""	0	0	675
40740	4824	0	-1	75	0	379	266	0	0	0	""	0	0	675
40741	4824	0	22273	0	0	0	0	0	0	0	""	0	0	675
40742	4824	0	22274	0	0	0	0	0	0	0	""	0	0	675
40743	4824	0	22275	0	0	0	0	0	0	0	""	0	0	675
40744	4824	0	22276	0	0	0	0	0	0	0	""	0	0	675
40897	4824	1	-1	75	0	379	266	0	0	3774	""	0	0	675
40898	4824	1	22273	0	0	0	0	0	0	3774	""	0	0	675
40899	4824	1	22274	0	0	0	0	0	0	3774	""	0	0	675
40900	4824	1	22275	0	0	0	0	0	0	3774	""	0	0	675
40901	4824	1	22276	0	0	0	0	0	0	3774	""	0	0	675
40745	4825	0	-1	0	0	0	0	0	0	0	""	0	0	675
40746	4825	0	22277	0	0	0	0	0	0	0	""	0	0	675
40747	4826	0	-1	0	0	0	0	0	0	0	""	0	0	675
40748	4826	0	22278	0	0	0	0	0	0	0	""	0	0	675
40750	4827	0	-1	75	0	419	316	0	0	0	""	0	0	675
40751	4827	0	22280	0	0	0	0	0	0	0	""	0	0	675
40752	4827	0	22281	0	0	0	0	0	0	0	""	0	0	675
40753	4827	0	22282	0	0	0	0	0	0	0	""	0	0	675
40754	4827	0	22283	0	0	0	0	0	0	0	""	0	0	675
40755	4827	0	22284	0	0	0	0	0	0	0	""	0	0	675
40756	4827	0	22285	0	0	0	0	0	0	0	""	0	0	675
40757	4827	0	22286	0	0	0	0	0	0	0	""	0	0	675
40758	4827	0	22287	0	0	0	0	0	0	0	""	0	0	675
40774	4827	1	-1	75	0	419	316	0	0	3888	""	0	0	675
40775	4827	1	22280	0	0	0	0	0	0	3888	""	0	0	675
40776	4827	1	22281	0	0	0	0	0	0	3888	""	0	0	675
40777	4827	1	22282	0	0	0	0	0	0	3888	""	0	0	675
40778	4827	1	22283	0	0	0	0	0	0	3888	""	0	0	675
40779	4827	1	22284	0	0	0	0	0	0	3888	""	0	0	675
40780	4827	1	22285	0	0	0	0	0	0	3888	""	0	0	675
40781	4827	1	22286	0	0	0	0	0	0	3888	""	0	0	675
40782	4827	1	22287	0	0	0	0	0	0	3888	""	0	0	675
40783	4827	2	-1	75	0	419	316	0	0	3890	""	0	0	675
40784	4827	2	22280	0	0	0	0	0	0	3890	""	0	0	675
40785	4827	2	22281	0	0	0	0	0	0	3890	""	0	0	675
40786	4827	2	22282	0	0	0	0	0	0	3890	""	0	0	675
40787	4827	2	22283	0	0	0	0	0	0	3890	""	0	0	675
40788	4827	2	22284	0	0	0	0	0	0	3890	""	0	0	675
40789	4827	2	22285	0	0	0	0	0	0	3890	""	0	0	675
40790	4827	2	22286	0	0	0	0	0	0	3890	""	0	0	675
40791	4827	2	22287	0	0	0	0	0	0	3890	""	0	0	675
40765	4828	0	-1	0	0	0	0	0	0	0	""	0	0	675
40766	4828	0	22294	0	0	0	0	0	0	0	""	0	0	675
40767	4829	0	-1	0	0	0	0	0	0	0	""	0	0	675
40768	4829	0	22295	0	0	0	0	0	0	0	""	0	0	675
40769	4830	0	-1	0	0	0	0	0	0	0	""	0	0	675
40887	4830	0	22307	0	0	0	0	0	0	0	""	0	0	675
40888	4830	0	22308	0	0	0	0	0	0	0	""	0	0	675
40889	4830	0	22309	0	0	0	0	0	0	0	""	0	0	675
40890	4830	0	22310	0	0	0	0	0	0	0	""	0	0	675
40891	4830	0	22311	0	0	0	0	0	0	0	""	0	0	675
40892	4830	0	22312	0	0	0	0	0	0	0	""	0	0	675
40893	4830	0	22313	0	0	0	0	0	0	0	""	0	0	675
40894	4830	0	22314	0	0	0	0	0	0	0	""	0	0	675
40895	4830	0	22315	0	0	0	0	0	0	0	""	0	0	675
40896	4830	0	22316	0	0	0	0	0	0	0	""	0	0	675
40772	4831	0	-1	0	0	0	0	0	0	0	""	0	0	675
40881	4831	0	22301	0	0	0	0	0	0	0	""	0	0	675
40882	4831	0	22302	0	0	0	0	0	0	0	""	0	0	675
40883	4831	0	22303	0	0	0	0	0	0	0	""	0	0	675
40884	4831	0	22304	0	0	0	0	0	0	0	""	0	0	675
40885	4831	0	22305	0	0	0	0	0	0	0	""	0	0	675
40886	4831	0	22306	0	0	0	0	0	0	0	""	0	0	675
40910	4832	0	-1	0	0	0	0	0	0	0	""	0	0	675
40911	4832	0	22317	0	0	0	0	0	0	0	""	0	0	675
40912	4832	0	22318	0	0	0	0	0	0	0	""	0	0	675
40913	4832	0	22319	0	0	0	0	0	0	0	""	0	0	675
40914	4832	0	22320	0	0	0	0	0	0	0	""	0	0	675
40915	4832	0	22321	0	0	0	0	0	0	0	""	0	0	675
40916	4832	0	22322	0	0	0	0	0	0	0	""	0	0	675
40917	4833	0	-1	0	0	0	0	0	0	0	""	0	0	675
40918	4833	0	22323	0	0	0	0	0	0	0	""	0	0	675
40919	4833	0	22324	0	0	0	0	0	0	0	""	0	0	675
40920	4833	0	22325	0	0	0	0	0	0	0	""	0	0	675
40921	4833	0	22326	0	0	0	0	0	0	0	""	0	0	675
40922	4833	0	22327	0	0	0	0	0	0	0	""	0	0	675
40923	4833	0	22328	0	0	0	0	0	0	0	""	0	0	675
40932	4834	0	-1	0	0	0	0	0	0	0	""	0	0	675
40933	4834	0	22331	0	0	0	0	0	0	0	""	0	0	675
40934	4834	0	22332	0	0	0	0	0	0	0	""	0	0	675
40964	4835	0	-1	0	0	0	0	0	0	0	""	0	0	675
40965	4835	0	22334	0	0	0	0	0	0	0	""	0	0	675
40970	4836	0	-1	0	0	0	0	0	0	0	""	0	0	675
40971	4836	0	22335	0	0	0	0	0	0	0	""	0	0	675
40972	4836	0	22336	75	0	50	243	0	0	0	""	0	0	675
40973	4836	0	22337	0	0	0	0	0	0	0	""	0	0	675
40974	4836	0	22338	0	0	0	0	0	0	0	""	0	0	675
40975	4836	0	22339	75	0	50	243	0	0	0	""	0	0	675
41032	4837	0	-1	0	0	0	0	0	0	0	""	0	0	675
41033	4837	0	22373	0	0	0	0	0	0	0	""	0	0	675
41034	4837	0	22374	0	0	0	0	0	0	0	""	0	0	675
41035	4837	0	22375	0	0	0	0	0	0	0	""	0	0	675
41036	4837	0	22376	0	0	0	0	0	0	0	""	0	0	675
41037	4837	0	22377	0	0	0	0	0	0	0	""	0	0	675
41177	4838	0	-1	0	0	0	0	0	0	0	""	0	0	675
41178	4838	0	22380	0	0	0	0	0	0	0	""	0	0	675
41179	4839	0	-1	0	0	37	243	0	0	0	""	0	0	675
41180	4839	0	22381	0	0	0	0	0	0	0	""	0	0	675
41241	4839	0	22420	0	0	0	0	0	4	0	""	0	0	675
41242	4839	0	22421	0	0	0	0	0	0	0	""	0	0	675
41244	4839	0	22423	0	0	0	0	0	0	0	""	0	0	675
48295	4839	0	26641	0	0	0	0	0	4	0	""	0	0	675
41181	4840	0	-1	0	0	0	0	0	0	0	""	0	0	675
41182	4840	0	22382	0	0	0	0	0	0	0	""	0	0	675
41183	4840	0	22383	0	0	0	0	0	0	0	""	0	0	675
41184	4841	0	-1	0	0	0	0	0	0	0	""	0	0	675
41185	4841	0	22384	0	0	0	0	0	0	0	""	0	0	675
41186	4842	0	-1	0	0	0	0	0	0	0	""	0	0	675
41187	4842	0	22385	0	0	0	0	0	0	0	""	0	0	675
41188	4843	0	-1	0	0	0	0	0	0	0	""	0	0	675
41189	4843	0	22386	0	0	0	0	0	0	0	""	0	0	675
41190	4843	0	22387	0	0	0	0	0	0	0	""	0	0	675
41191	4844	0	-1	0	0	0	0	0	0	0	""	0	0	675
41192	4844	0	22388	0	0	0	0	0	0	0	""	0	0	675
41193	4844	0	22389	0	0	0	0	0	0	0	""	0	0	675
41194	4845	0	-1	0	0	0	0	0	0	0	""	0	0	675
41195	4845	0	22390	0	0	0	0	0	0	0	""	0	0	675
41196	4846	0	-1	0	0	0	0	0	0	0	""	0	0	675
41197	4846	0	22391	0	0	0	0	0	0	0	""	0	0	675
41198	4847	0	-1	0	0	0	0	0	0	0	""	0	0	675
41199	4847	0	22392	0	0	0	0	0	0	0	""	0	0	675
41200	4848	0	-1	0	0	0	0	0	0	0	""	0	0	675
41201	4848	0	22393	0	0	0	0	0	0	0	""	0	0	675
41202	4849	0	-1	0	0	0	0	0	0	0	""	0	0	675
41203	4849	0	22394	0	0	0	0	0	0	0	""	0	0	675
41204	4849	0	22395	0	0	0	0	0	0	0	""	0	0	675
41205	4849	0	22396	0	0	0	0	0	0	0	""	0	0	675
41206	4849	0	22397	0	0	0	0	0	0	0	""	0	0	675
41207	4849	0	22398	0	0	0	0	0	0	0	""	0	0	675
41208	4850	0	-1	0	0	0	0	0	0	0	""	0	0	675
41209	4850	0	22399	75	0	360	256	0	0	0	""	0	0	675
41210	4850	0	22400	0	0	0	0	0	0	0	""	0	0	675
41211	4851	0	-1	0	0	0	0	0	0	0	""	0	0	675
41212	4851	0	22401	0	0	0	0	0	0	0	""	0	0	675
41213	4851	0	22402	75	0	362	0	0	0	0	""	0	0	675
41214	4852	0	-1	0	0	0	0	0	0	0	""	0	0	675
41215	4852	0	22403	0	0	0	0	0	0	0	""	0	0	675
41216	4852	0	22404	75	0	361	0	0	0	0	""	0	0	675
41217	4853	0	-1	0	0	0	0	0	0	0	""	0	0	675
41218	4853	0	22405	0	0	0	0	0	0	0	""	0	0	675
41219	4854	0	-1	0	0	0	0	0	0	0	""	0	0	675
41220	4854	0	22406	0	0	0	0	0	0	0	""	0	0	675
41221	4854	0	22407	0	0	0	0	0	0	0	""	0	0	675
41222	4855	0	-1	0	0	0	0	0	0	0	""	0	0	675
41223	4855	0	22408	0	0	0	0	0	0	0	""	0	0	675
41224	4856	0	-1	0	0	0	0	0	0	0	""	0	0	675
41225	4856	0	22409	0	0	0	0	0	0	0	""	0	0	675
41226	4857	0	-1	0	0	0	420	0	0	0	""	0	0	675
41227	4857	0	22410	0	0	50	0	0	0	0	""	0	0	675
41228	4857	0	22411	0	0	0	0	0	0	0	""	0	0	675
41229	4858	0	-1	0	0	0	0	0	0	0	""	0	0	675
41230	4858	0	22412	0	0	0	0	0	0	0	""	0	0	675
41231	4858	0	22413	0	0	0	0	0	0	0	""	0	0	675
41232	4859	0	-1	0	0	0	420	0	0	0	""	0	0	675
41233	4859	0	22414	0	0	50	0	0	0	0	""	0	0	675
41234	4859	0	22415	0	0	0	0	0	0	0	""	0	0	675
41235	4860	0	-1	0	0	0	0	0	0	0	""	0	0	675
41236	4860	0	22416	0	0	0	0	0	0	0	""	0	0	675
41237	4861	0	-1	0	0	0	464	0	0	0	""	0	0	675
41238	4861	0	22417	0	0	0	0	0	0	0	""	0	0	675
41239	4861	0	22418	75	0	359	0	0	0	0	""	0	0	675
41240	4861	0	22419	0	0	0	0	0	0	0	""	0	0	675
41245	4862	0	-1	0	0	0	0	0	0	0	""	0	0	675
41246	4862	0	22424	0	0	0	0	0	0	0	""	0	0	675
41247	4862	0	22425	0	0	0	0	0	0	0	""	0	0	675
41271	4863	0	-1	75	0	358	0	0	0	0	""	0	0	675
41272	4863	0	22430	0	0	0	0	0	0	0	""	0	0	675
41273	4863	0	22431	0	0	0	0	0	0	0	""	0	0	675
41276	4863	0	22434	0	0	0	0	0	0	0	""	0	0	675
41277	4863	0	22435	0	0	0	0	0	0	0	""	0	0	675
41612	4863	0	22674	0	0	0	0	0	0	0	""	0	0	675
41613	4863	0	22675	0	0	0	0	0	0	0	""	0	0	675
41614	4863	0	22676	0	0	0	0	0	0	0	""	0	0	675
41615	4863	0	22677	0	0	0	0	0	0	0	""	0	0	675
41616	4863	0	22678	0	0	0	0	0	0	0	""	0	0	675
41617	4863	0	22679	0	0	0	0	0	0	0	""	0	0	675
41618	4863	0	22680	0	0	0	0	0	0	0	""	0	0	675
41619	4863	0	22681	0	0	50	0	0	0	0	""	0	0	675
41278	4864	0	-1	0	0	0	415	0	0	0	""	0	0	675
41392	4864	0	22491	0	0	0	0	0	0	0	""	0	0	675
41393	4864	0	22492	0	0	50	412	0	0	0	""	0	0	675
41280	4865	0	-1	0	0	0	0	0	0	0	""	0	0	675
41281	4865	0	22437	0	0	0	0	0	0	0	""	0	0	675
41283	4865	0	22439	0	0	330	156	0	0	0	""	0	0	675
41284	4865	0	22440	0	0	0	0	0	0	0	""	0	0	675
42328	4865	0	23130	0	0	330	156	0	0	0	""	0	0	675
44679	4865	1	-1	0	0	0	0	0	0	4379	"Valgarde"	0	0	675
44680	4865	1	22437	0	0	0	0	0	0	4379	""	0	0	675
44682	4865	1	22439	0	0	330	156	0	0	4379	""	0	0	675
44683	4865	1	22440	0	0	0	0	0	0	4379	""	0	0	675
44684	4865	1	23130	0	0	330	156	0	0	4379	""	0	0	675
44687	4865	2	-1	0	0	0	415	0	0	4380	"Westguard Inn"	0	0	675
44688	4865	2	22437	0	0	0	0	0	0	4380	""	0	0	675
44690	4865	2	22439	0	0	330	156	0	0	4380	""	0	0	675
44691	4865	2	22440	0	0	0	0	0	0	4380	""	0	0	675
44692	4865	2	23130	0	0	330	156	0	0	4380	""	0	0	675
41285	4866	0	-1	0	0	0	453	0	0	0	""	0	0	675
41314	4866	0	22444	0	0	0	0	0	0	0	""	0	0	675
42218	4866	0	23054	0	0	50	0	0	0	0	""	0	0	675
42219	4866	0	23055	0	0	50	0	0	0	0	""	0	0	675
41315	4867	0	-1	0	0	0	420	0	0	0	""	0	0	675
41316	4867	0	22445	0	0	0	0	0	0	0	""	0	0	675
41317	4867	0	22446	75	0	375	0	0	0	0	""	0	0	675
41318	4868	0	-1	75	0	444	0	0	0	0	""	0	0	675
41419	4868	0	22506	0	0	0	0	0	0	0	""	0	0	675
41420	4868	0	22507	0	0	0	461	0	0	0	""	0	0	675
46823	4868	0	25704	0	0	0	0	0	0	0	""	0	0	675
41321	4869	0	-1	0	0	382	858	0	0	0	""	0	0	675
41425	4869	0	22510	0	0	382	929	0	0	0	""	0	0	675
41426	4869	0	22511	0	0	382	929	0	0	0	""	0	0	675
41323	4870	0	-1	0	0	0	0	0	0	0	""	0	0	675
41324	4870	0	22450	0	0	50	416	0	0	0	""	0	0	675
41325	4870	0	22451	0	0	0	0	0	0	0	""	0	0	675
41326	4871	0	-1	0	0	0	0	0	0	0	""	0	0	675
41327	4871	0	22452	0	0	0	0	0	0	0	""	0	0	675
41328	4872	0	-1	0	0	0	0	0	0	0	""	0	0	675
41329	4872	0	22453	0	0	0	0	0	0	0	""	0	0	675
41330	4873	0	-1	0	0	0	0	0	0	0	""	0	0	675
41331	4873	0	22454	0	0	0	0	0	0	0	""	0	0	675
41332	4873	0	22455	0	0	0	0	0	0	0	""	0	0	675
41333	4874	0	-1	0	0	0	0	0	0	0	""	0	0	675
41334	4874	0	22456	0	0	0	0	0	0	0	""	0	0	675
41335	4874	0	22457	0	0	0	0	0	0	0	""	0	0	675
41336	4875	0	-1	0	0	0	0	0	0	0	""	0	0	675
41337	4875	0	22458	0	0	0	0	0	0	0	""	0	0	675
41338	4875	0	22459	0	0	0	0	0	0	0	""	0	0	675
41339	4876	0	-1	0	0	0	0	0	0	0	""	0	0	675
41340	4876	0	22460	0	0	0	0	0	0	0	""	0	0	675
41341	4877	0	-1	0	0	0	412	0	0	0	""	0	0	675
41941	4877	0	22888	0	0	0	0	0	0	0	""	0	0	675
41942	4877	0	22889	0	0	170	0	0	0	0	""	0	0	675
41343	4878	0	-1	0	0	0	458	0	0	0	""	0	0	675
41998	4878	0	22932	0	0	0	0	0	0	0	""	0	0	675
42154	4878	0	23007	75	0	50	0	0	0	0	""	0	0	675
45651	4878	1	-1	0	0	0	0	0	0	4456	"Voldrune Dwelling"	0	0	675
45647	4878	1	22932	0	0	0	458	0	0	4456	""	0	0	675
45652	4878	1	23007	0	0	50	458	0	0	4456	""	0	0	675
41345	4879	0	-1	0	0	0	0	0	0	0	""	0	0	675
41838	4879	0	22862	0	0	0	0	0	0	0	""	0	0	675
41839	4879	0	22863	0	0	0	0	0	0	0	""	0	0	675
41840	4879	0	22864	0	0	0	0	0	0	0	""	0	0	675
41841	4879	0	22865	0	0	0	0	0	0	0	""	0	0	675
41347	4880	0	-1	0	0	0	0	0	0	0	""	0	0	675
41822	4880	0	22847	0	0	0	0	0	0	0	""	0	0	675
41833	4880	0	22858	0	0	50	458	0	0	0	""	0	0	675
41349	4881	0	-1	0	0	0	0	0	0	0	""	0	0	675
41670	4881	0	22718	0	0	0	0	0	0	0	""	0	0	675
41352	4882	0	-1	0	0	0	0	0	0	0	""	0	0	675
41353	4882	0	22467	0	0	0	0	0	0	0	""	0	0	675
41354	4883	0	-1	0	0	0	0	0	0	0	""	0	0	675
41355	4883	0	22468	0	0	0	0	0	0	0	""	0	0	675
41356	4883	0	22469	0	0	50	411	0	0	0	""	0	0	675
41357	4884	0	-1	0	0	0	415	0	0	0	""	0	0	675
41972	4884	0	22912	0	0	0	0	0	0	0	""	0	0	675
41973	4884	0	22913	0	0	50	415	0	0	0	""	0	0	675
41359	4885	0	-1	0	0	0	0	0	0	0	""	0	0	675
41360	4885	0	22471	0	0	0	0	0	0	0	""	0	0	675
41361	4886	0	-1	0	0	0	0	0	0	0	""	0	0	675
41362	4886	0	22472	0	0	0	0	0	0	0	""	0	0	675
41363	4887	0	-1	0	0	0	0	0	0	0	""	0	0	675
41364	4887	0	22473	0	0	0	0	0	0	0	""	0	0	675
41365	4888	0	-1	0	0	0	461	0	0	0	""	0	0	675
41470	4888	0	22550	0	0	0	0	0	0	0	""	0	0	675
41471	4888	0	22551	75	0	50	0	0	0	0	""	0	0	675
41367	4889	0	-1	75	0	432	472	0	0	0	"Utgarde Keep"	0	0	675
41680	4889	0	22726	0	0	0	475	0	0	0	"Tyr\'s Terrace"	0	0	675
41816	4889	0	22841	0	0	0	472	0	0	0	""	0	0	675
41817	4889	0	22842	0	0	0	476	0	0	0	"Furnace of Hate"	0	0	675
41818	4889	0	22843	0	0	0	476	0	0	0	"Furnace of Hate"	0	0	675
41823	4889	0	22848	0	0	0	471	0	0	0	"Dragonflayer Pens"	0	0	675
41824	4889	0	22849	75	0	429	471	0	0	0	"Dragonflayer Pens"	0	0	675
41825	4889	0	22850	0	0	0	473	0	0	0	"Reavers\' Hall"	0	0	675
41828	4889	0	22853	0	0	0	472	0	0	0	"Njorn Stair"	0	0	675
41829	4889	0	22854	0	0	0	471	0	0	0	"Nidvar Stair"	0	0	675
41830	4889	0	22855	0	0	0	471	0	0	0	"Tyr\'s Terrace"	0	0	675
41831	4889	0	22856	0	0	0	472	0	0	0	"Njorn Stair"	0	0	675
41832	4889	0	22857	0	0	0	472	0	0	0	"Nidvar Stair"	0	0	675
41929	4889	0	22881	0	0	0	471	0	0	0	"Njorn Stair"	0	0	675
41931	4889	0	22882	0	0	0	472	0	0	0	"Njorn Stair"	0	0	675
41939	4889	0	22887	0	0	0	472	0	0	0	"Nidvar Stair"	0	0	675
42278	4889	0	23096	0	0	0	472	0	0	0	""	0	0	675
42280	4889	0	23097	0	0	0	472	0	0	0	""	0	0	675
41857	4889	1	-1	75	0	432	472	0	0	206	""	0	0	675
41865	4889	1	22726	0	0	0	475	0	0	206	"Tyr\'s Terrace"	0	0	675
41854	4889	1	22841	0	0	0	472	0	0	206	""	0	0	675
41855	4889	1	22842	0	0	0	476	0	0	206	"Furnace of Hate"	0	0	675
41856	4889	1	22843	0	0	0	476	0	0	206	"Furnace of Hate"	0	0	675
41848	4889	1	22848	0	0	0	471	0	0	206	"Dragonflayer Pens"	0	0	675
41849	4889	1	22849	75	0	429	471	0	0	206	"Dragonflayer Pens"	0	0	675
41850	4889	1	22850	0	0	0	473	0	0	206	"Reavers\' Hall"	0	0	675
41853	4889	1	22853	0	0	0	472	0	0	206	"Njorn Stair"	0	0	675
41859	4889	1	22854	0	0	0	471	0	0	206	"Nidvar Stair"	0	0	675
41860	4889	1	22855	66	0	429	471	0	0	206	"Tyr\'s Terrace"	0	0	675
41861	4889	1	22856	0	0	0	472	0	0	206	"Njorn Stair"	0	0	675
41862	4889	1	22857	0	0	0	472	0	0	206	"Nidvar Stair"	0	0	675
41930	4889	1	22881	0	0	0	471	0	0	0	"Njorn Stair"	0	0	675
41932	4889	1	22882	0	0	0	472	0	0	0	"Njorn Stair"	0	0	675
41940	4889	1	22887	0	0	0	472	0	0	0	"Nidvar Stair"	0	0	675
42279	4889	1	23096	0	0	0	472	0	0	0	""	0	0	675
42281	4889	1	23097	0	0	0	472	0	0	0	""	0	0	675
41369	4890	0	-1	0	0	0	0	0	0	0	""	0	0	675
