field0	field1	field2	field3	field4	field5	field6	field7
519	62621	135794	0	6	10	|cFFFFD200Wild Pet: |rShadowmoon Valley	0
521	62627	132191	0	7	10	|cFFFFD200Wild Pet: |rNetherstorm	0
523	62640	236553	0	4	34	|cFFFFD200Wild Pet: |rHowling Fjord	0
525	62648	250626	0	4	34	|cFFFFD200Wild Pet: |rHowling Fjord	0
528	62628	463491	0	7	10	|cFFFFD200Wild Pet: |rBlade\'s Edge Mountains	0
529	62669	132203	0	7	10	|cFFFFD200Wild Pet: |rHowling Fjord	0
530	62697	134438	0	6	10	|cFFFFD200Wild Pet: |rBorean Tundra	0
532	62816	236194	0	7	10	|cFFFFD200Wild Pet: |rSholazar Basin	0
534	62819	132172	0	2	10	|cFFFFD200Wild Pet: |rGrizzly Hills	0
535	62820	135862	0	6	10	|cFFFFD200Wild Pet: |rZul\'Drak	0
536	62835	294478	0	4	34	|cFFFFD200Wild Pet: |rDragonblight	0
537	62852	132200	0	6	10	|cFFFFD200Wild Pet: |rDragonblight	0
538	62854	134154	0	3	10	|cFFFFD200Wild Pet: |rIcecrown	0
539	62884	134324	0	4	34	|cFFFFD200Wild Pet: |rMount Hyjal	0
540	62885	134324	0	4	34	|cFFFFD200Wild Pet: |rMount Hyjal	0
541	62886	294474	0	4	34	|cFFFFD200Wild Pet: |rMount Hyjal	0
542	62892	237579	0	8	34	|cFFFFD200Wild Pet: |rUldum	0
543	62893	294474	0	4	34	|cFFFFD200Wild Pet: |rUldum	0
544	62895	236193	0	2	34	|cFFFFD200Wild Pet: |rUldum	0
545	62896	132195	0	7	32	|cFFFFD200Wild Pet: |rUldum	0
546	62899	134936	0	4	10	|cFFFFD200Wild Pet: |rUldum	0
547	62888	136116	0	5	10	|cFFFFD200Wild Pet: |rMount Hyjal	0
548	62900	327735	0	2	34	|cFFFFD200Wild Pet: |rTwilight Highlands	0
549	62904	134297	0	4	34	|cFFFFD200Wild Pet: |rTwilight Highlands	0
550	62905	134324	0	4	34	|cFFFFD200Wild Pet: |rTwilight Highlands	0
552	62914	136199	0	5	10	|cFFFFD200Wild Pet: |rTwilight Highlands	0
553	62921	134324	0	4	34	|cFFFFD200Wild Pet: |rDeepholm	0
554	62922	134395	0	6	34	|cFFFFD200Wild Pet: |rDeepholm	0
555	62924	294474	0	4	34	|cFFFFD200Wild Pet: |rDeepholm	0
556	62925	237144	0	4	34	|cFFFFD200Wild Pet: |rDeepholm	0
557	62395	236997	0	2	10	|cFFFFD200Wild Pet: |rFeralas	0
558	62864	462532	0	7	10	|cFFFFD200Wild Pet: |rThe Storm Peaks	0
559	62927	134396	0	6	10	|cFFFFD200Wild Pet: |rDeepholm	0
560	62953	464160	0	2	34	|cFFFFD200Wild Pet: |rElwynn Forest	0
561	62954	134324	0	4	34	|cFFFFD200Wild Pet: |rElwynn Forest	0
562	62991	132211	0	7	34	Wild Pet: The Jade Forest	0
564	62994	133936	0	8	42	|cFFFFD200Wild Pet: |rThe Jade Forest	0
565	62997	237579	0	8	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
566	62998	136045	0	8	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
567	62999	132211	0	7	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
568	63001	442735	0	4	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
569	63002	237579	0	8	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
570	63003	134322	0	4	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
571	63004	132211	0	7	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
572	63005	132186	0	4	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
573	63006	464160	0	2	34	|cFFFFD200Wild Pet: |rThe Jade Forest	0
626	61829	132182	0	2	34	|cFFFFD200Wild Pet: |rEastern Plaguelands|n|n|cFFFFD200Wild Pet: |rTirisfal Glades	0
627	61828	134322	0	3	34	|cFFFFD200Wild Pet: |rBloodmyst Isle|n|n|cFFFFD200Wild Pet: |rEastern Plaguelands|n|n|cFFFFD200Wild Pet: |rSilverpine Forest	0
628	61827	132368	0	3	34	|cFFFFD200Wild Pet: |rBloodmyst Isle|n|n|cFFFFD200Wild Pet: |rEastern Plaguelands|n|n|cFFFFD200Wild Pet: |rSilverpine Forest	0
629	63097	132186	123212	8	2	|cFFFFD200Vendor: |rMatty|n|cFFFFD200Zone: |rOrgrimmar	0
630	63098	132915	123214	2	2	|cFFFFD200Vendor:|r Valeena|n|cFFFFD200Zone:|r Darkshore	0
631	62127	132211	0	7	34	|cFFFFD200Wild Pet: |rNorthern Barrens|n|n|cFFFFD200Wild Pet: |rUldum|n|n|cFFFFD200Wild Pet: |rUn\'Goro Crater	0
632	62364	463491	0	7	34	|cFFFFD200Wild Pet: |rMount Hyjal|n|n|cFFFFD200Wild Pet: |rUn\'Goro Crater	0
633	61677	463569	0	4	34	|cFFFFD200Wild Pet: |rGrizzly Hills|n|n|cFFFFD200Wild Pet: |rStonetalon Mountains|n|n|cFFFFD200Wild Pet: |rThe Storm Peaks|n|n|cFFFFD200Wild Pet: |rWetlands|n|n|cFFFFD200Wild Pet: |rWinterspring	0
634	62435	132196	0	7	34	|cFFFFD200Wild Pet: |rWinterspring	0
635	61325	132211	0	7	34	|cFFFFD200Wild Pet: |rBlasted Lands|n|n|cFFFFD200Wild Pet: |rDurotar|n|n|cFFFFD200Wild Pet: |rHellfire Peninsula|n|n|cFFFFD200Wild Pet: |rNagrand|n|n|cFFFFD200Wild Pet: |rNorthern Barrens	0
637	62638	132196	0	7	34	|cFFFFD200Wild Pet: |rBlade\'s Edge Mountains	0
638	62625	294474	0	4	34	|cFFFFD200Wild Pet: |rNetherstorm	0
639	62695	134297	0	4	32	|cFFFFD200Wild Pet: |rBorean Tundra	0
640	61755	254857	0	4	34	|cFFFFD200Wild Pet: |rHillsbrad Foothills	0
641	62693	254857	0	4	34	|cFFFFD200Wild Pet: |rBorean Tundra|n|n|cFFFFD200Wild Pet: |rDragonblight|n|n|cFFFFD200Wild Pet: |rZul\'Drak	0
644	62641	134324	0	4	34	|cFFFFD200Wild Pet: |rHowling Fjord	0
645	62906	250626	0	4	34	|cFFFFD200Wild Pet: |rTwilight Highlands	0
646	62664	250626	0	4	34	|cFFFFD200Wild Pet: |rElwynn Forest|n|n|cFFFFD200Wild Pet: |rHowling Fjord	0
647	62818	134322	0	4	34	|cFFFFD200Wild Pet: |rGrizzly Hills|n|n|cFFFFD200Wild Pet: |rTwilight Highlands	0
648	61368	237579	0	8	34	|cFFFFD200Wild Pet: |rHillsbrad Foothills|n|n|cFFFFD200Wild Pet: |rSwamp of Sorrows|n|n|cFFFFD200Wild Pet: |rTwilight Highlands|n|n|cFFFFD200Wild Pet: |rZul\'Drak	0
649	62815	237579	0	8	34	|cFFFFD200Wild Pet: |rSholazar Basin	0
650	63365	134015	123778	6	2	|cFFFFD200Drop: |rWorld Drop|n|cFFFFD200Zone: |rValley of the Four Winds	0
652	63559	133922	124000	8	2	|cFFFFD200Vendor: |rAngler Shen|n|cFFFFD200Zone: |rKrasarang Wilds|n|cFFFFD200Faction: |rThe Anglers - Honored|n|cFFFFD200Cost: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t	0
665	54745	134931	102353	4	2	|cFFFFD200Trading Card Game: |rTomb of the Forgotten|n	0
666	63724	620832	0	8	40		30333
